source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,jestin_var
3349849778193723008,88.12936664898221,16.71370748651374,24.96804329303827,693.4727,15.063876,-0.0146894455,12.926583540476487,-57.89045408585917,1.0028719,24,12.143083368012,0.8303383,0.0016913406050774,12.143093061085128,0.08260869,0.78328174,0.8345068,12.050798543488105,
1814282833959710720,311.19256203860033,19.85488527257788,2.7348841993782624,7.352402,19.795815,0.3313198,-21.332785715462443,-46.184750536717985,0.9878474,54,13.822405506893,0.44022545,0.0366372529114906,13.822490324165235,0.16889651,0.18745595,2.345674,11.980509710685949,
3354819845628139904,104.98673235375516,15.793188452630911,1.0334631442238815,6.8684545,17.801376,-0.43592453,4.679396340800495,-5.353093860831854,1.0621166,24,1.906256653186,0.82726634,0.0020572673351386,1.9062924738626883,0.31478262,0.02631579,0.8004149,7.8728509662795165,False
1233399644022323712,212.5919677928641,17.87556214161174,6.282984055035729,56.82115,17.742554,0.07008743,-31.5243010067164,-38.10479641008084,0.9588401,38,0.820797273036,0.63144326,0.0039819756434878,0.8207748634020955,0.0734216,0.1880825,2.40614,11.73338378782147,False
3367007627080317824,108.36359627614424,20.93127470088479,4.060125622547589,40.60208,18.019382,-0.11968231,-17.15029031743671,-43.506955754601336,1.0861678,27,1.055612124227,0.7657575,0.0048112385377436,1.0556514903122012,0.1947497,-0.2888889,2.4232304,11.062079355490894,
4591984007008243840,277.0104394410405,31.45714678883997,7.029989508710537,90.80046,17.656658,0.087781906,-9.202257019991793,-70.16950897519854,1.0578524,51,13.590345123307,0.46418193,0.036070518511083,13.590301588799283,0.055746607,-0.004625347,1.0693395,11.89143138447855,False
5648063761555460736,134.72563928066344,-27.67509306058605,1.8986345308454164,7.772753,19.066013,0.31114197,-9.594208489338012,6.693198547821657,0.9624632,60,11.951895549564,0.4018041,0.0391038629089455,11.951922702019678,0.3564879,-0.160181,4.211514,10.458219876048627,
3426576074700535040,91.70490486592055,25.12094072698813,0.974972217071156,6.176838,17.826626,-0.27806854,1.6990736531341908,-5.444635028659785,1.0669042,26,0.674692446974,0.800872,0.0015666846402048,0.6747106484298404,0.2471795,-0.16090226,1.4586289,7.771587200828055,False
3653928313083020416,214.0006672451731,0.1337361773754817,13.764613135297628,212.72356,16.104446,-0.120069504,34.589899572428685,19.397033093556097,1.1044419,27,10.773812784765,0.7275439,0.0257886302633219,10.773812404640532,-0.03846154,0.7741389,1.366096,11.79826604865527,
3598424931753893888,177.63756681180746,-6.605364951140685,24.0988709432107,455.82303,16.427322,0.28005028,-306.7252878810571,-77.61728414788534,0.99603003,48,9.941275085559,0.49461463,0.0258612193998108,9.94125147651568,0.046916783,0.4716698,0.5703015,13.33730547955075,False
2051970241137323008,293.7115854741145,37.376673991400374,3.0136912805922487,12.833635,19.638813,0.12667465,-1.953047927179941,15.109784029502832,1.0090629,50,11.944524330189,0.51767737,0.0044482673582795,11.944564003096724,0.13037215,0.21163227,1.9352458,12.034306807905228,
