recno,WDJname,GaiaDR3,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,plx,e_plx,Gmag,RPmag,BPmag,gmag,rmag,Variable,Periodic,Freq,gAmp,rAmp,Class,Note,Simbad
563,WDJ115707.43+055303.58,3898180418851205888,179.28078693579,0.088350,5.88422069996,0.065350,7.5071,0.1039,17.5531,17.5203,17.6042,17.50808,17.65895,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
564,WDJ122922.27+090322.20,3903557756561223808,187.34219477997,0.081857,9.05658743694,0.068845,7.0832,0.0967,17.1810,17.3070,17.1812,17.07689,17.33220,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
565,WDJ121217.38+121332.59,3908383272577728896,183.07202199049,0.071837,12.22574374487,0.048061,8.6144,0.0789,17.2129,17.2109,17.2524,17.17542,17.32689,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
566,WDJ112023.59+104035.64,3915313558790991360,170.09793487488,0.135626,10.67653022717,0.201436,4.1511,0.2343,17.8945,18.0451,17.8584,17.75127,18.06174,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
567,WDJ113853.76+103829.71,3916093146894721024,174.72423310174,0.113387,10.64134500601,0.112016,7.1026,0.1515,17.7144,17.7086,17.7676,17.68904,17.83552,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
568,WDJ131426.84+173209.50,3937174946624964224,198.61164248725,0.036417,17.53572128898,0.029914,12.3870,0.0479,16.2789,16.2847,16.2780,16.20952,16.39895,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
569,WDJ125714.34+184516.75,3941125354463573504,194.30952885654,0.091174,18.75469454656,0.060042,7.2193,0.1142,17.3348,17.3764,17.3043,17.22086,17.47136,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
570,WDJ130715.55+222719.44,3944621251683633024,196.81431942205,0.053022,22.45575600701,0.048041,13.0931,0.0733,16.4823,16.4452,16.5231,16.44522,16.58106,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
571,WDJ123516.33+233423.87,3958909096048741632,188.81801648904,0.108392,23.57327020321,0.104657,2.0474,0.1542,17.1968,17.4587,16.9902,16.96443,17.44630,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
572,WDJ110843.56+115515.83,3964619267952920448,167.18158083558,0.144903,11.92104269455,0.208115,1.9065,0.2452,17.6387,17.4458,17.4857,17.45805,17.84999,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
573,WDJ113823.88+241423.90,3981156747469092864,174.59902444526,0.111227,24.24001840540,0.098401,6.2110,0.1253,17.7696,17.7956,17.7840,17.75375,17.88855,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
574,WDJ110143.04+172139.39,3982007636324256000,165.42731376726,0.045505,17.35941598256,0.040038,34.6681,0.0532,15.9735,15.6762,16.0975,16.05042,15.94535,True,False,0.0000000000,0.292506600,0.349746555,---,FAR,Simbad
575,WDJ110604.54+180233.72,3983606596814071680,166.51878895455,0.086837,18.04182910125,0.075552,12.3301,0.0956,17.5180,17.5556,17.5104,17.47498,17.67555,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
576,WDJ111026.19+191229.75,3984115430179696128,167.60863004908,0.087136,19.20722348868,0.073406,16.6464,0.1041,17.1733,16.9066,17.3266,17.35336,17.19791,True,True,5.3752249126,0.133054715,0.121464275,Spotted_variables,---,Simbad
577,WDJ104616.01+202127.99,3986794909951986432,161.56671916871,0.055354,20.35772334618,0.046292,3.2158,0.0659,16.2217,16.5405,16.0669,15.99874,16.52079,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
578,WDJ120649.29+210148.58,3999770963934456704,181.70527043885,0.107863,21.03004612356,0.082896,2.4196,0.1368,17.3573,17.6497,17.2030,17.14870,17.63670,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
579,WDJ121720.85+254409.66,4002567743555141760,184.33682383351,0.121836,25.73609140730,0.099306,6.4509,0.1393,17.7909,17.7951,17.8284,17.73276,17.86610,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
580,WDJ120319.81+243955.65,4002914643768684288,180.83199375749,0.059441,24.66548704867,0.048729,10.0744,0.0743,16.6979,16.7433,16.6255,16.60135,16.85746,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
581,WDJ121606.55+280648.64,4009851428268802944,184.02724840291,0.075830,28.11338158588,0.061798,5.0439,0.0923,16.8877,17.0791,16.7806,16.69819,17.10943,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
582,WDJ113811.35+264441.69,4017694519587168128,174.54772383968,0.051377,26.74479855881,0.044246,12.8067,0.0557,15.5517,15.6632,15.4807,15.39709,15.72767,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
583,WDJ113316.27+270747.59,4018554475119137280,173.31779110068,0.138414,27.12988117286,0.141399,0.9705,0.1655,17.7316,17.7345,17.5899,17.55587,18.01781,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
584,WDJ183500.57-245805.91,4076297007630077184,278.75234969267,0.133722,-24.96837223573,0.126439,3.1097,0.1502,17.9012,17.8908,17.9927,17.98652,18.33450,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
585,WDJ191711.96-194131.99,4083816430173368320,289.29994242590,0.110907,-19.69252896417,0.095725,7.6837,0.1244,17.4738,17.4037,17.5337,17.47842,17.60147,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
586,WDJ191115.03-155720.45,4088862329545928960,287.81258863127,0.131320,-15.95582866852,0.115004,6.3544,0.1458,17.9782,17.9207,18.0426,18.00826,18.15179,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
587,WDJ182325.57-225233.22,4089730604499317760,275.85661847160,0.053795,-22.87634682162,0.048377,13.1286,0.0593,16.4351,16.2817,16.4266,16.43680,16.64781,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
588,WDJ183015.08-201233.45,4092690554160097920,277.56274986541,0.090797,-20.20951139344,0.084468,9.1918,0.0945,17.0773,16.9063,17.0401,17.07937,17.18578,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
589,WDJ183303.93-182614.00,4093340502968374528,278.26645793947,0.087998,-18.43723583047,0.082410,8.2854,0.1022,17.3996,17.3394,17.4539,17.44700,17.57148,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
590,WDJ184530.24-153449.57,4100389540731296384,281.37595835862,0.133818,-15.58050968912,0.129873,5.0225,0.1585,17.7014,17.3483,17.4970,17.49354,17.64196,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
591,WDJ184030.54-111422.90,4106646934496648448,280.12752640178,0.067298,-11.23976211857,0.062450,11.4179,0.0744,16.7906,16.5920,16.7935,16.79019,16.84888,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
592,WDJ171346.28-205843.82,4116044735188734464,258.44286632490,0.126605,-20.97892775621,0.077904,5.3045,0.1545,17.7155,17.6849,17.7158,17.70121,17.89705,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
593,WDJ173525.99-233103.40,4116588787373499904,263.85821430937,0.128794,-23.51766344608,0.097402,8.0094,0.1301,17.2201,16.9710,17.2504,17.21474,17.27687,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
594,WDJ173003.99-220346.23,4117752719121772800,262.51668528160,0.060700,-22.06304591514,0.044104,8.4124,0.0650,16.7198,16.8207,16.7075,16.64730,16.86977,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
595,WDJ173252.24-183227.27,4121895850735647360,263.21770956317,0.140200,-18.54159467643,0.102441,13.9934,0.1813,17.7978,17.1913,17.8638,17.94581,17.66846,True,False,0.0000000000,0.198953650,0.523225820,---,FAR,Simbad
596,WDJ173437.11-161853.21,4125015852414199936,263.65463123554,0.163497,-16.31472288207,0.123196,5.4205,0.2436,17.9727,17.7743,17.9293,17.92912,18.08599,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
597,WDJ171251.78-191550.28,4128367507456250240,258.21558783927,0.051074,-19.26395833743,0.032717,13.3472,0.0625,16.2949,16.2877,16.3166,16.28728,16.47408,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
598,WDJ170120.99-191527.57,4128925548277018240,255.33728866127,0.037713,-19.25761138234,0.023896,10.3250,0.0404,15.2163,15.3613,15.1672,15.10858,15.45446,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
599,WDJ011619.55+570029.58,413322333748126592,19.08128946187,0.048933,57.00809512575,0.055979,7.0629,0.0868,17.6097,17.4942,17.6425,17.56662,17.66543,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
600,WDJ171942.86-182159.29,4134483442134184064,259.92847973928,0.053733,-18.36646178129,0.035279,2.0924,0.0750,16.3662,16.5760,16.2208,16.29301,16.95549,True,True,1.2777822683,0.151585575,0.299184325,---,---,Simbad
601,WDJ172626.15-141246.88,4138252774131453952,261.60818451051,0.092814,-14.21309291584,0.072860,8.8259,0.1176,17.0114,16.8105,16.9464,16.89902,17.04391,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
602,WDJ004502.35+503408.46,414813439007636352,11.25982964121,0.059855,50.56895872033,0.063382,1.7949,0.1071,17.5977,17.6448,17.5730,17.53671,17.88476,True,True,3.4893855459,0.104989100,0.211589800,WD-MS_binaries,---,Simbad
603,WDJ181913.36-120856.44,4153618204302689920,274.80568296527,0.050706,-12.14896498549,0.051003,19.4159,0.0660,15.7441,16.0244,15.5719,15.61527,16.09366,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
604,WDJ183039.43-103659.93,4154963942133386880,277.66510244570,0.032418,-10.61769549949,0.031543,14.3599,0.0387,15.3112,15.4033,15.2928,15.19041,15.48797,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
605,WDJ181014.65-081749.60,4158856591249854848,272.56115397188,0.050071,-8.29733215301,0.045821,11.5008,0.0553,16.4060,16.4221,16.4303,16.37030,16.59114,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
606,WDJ173125.54-124709.55,4162484086261832960,262.85618632046,0.104273,-12.78604619304,0.081512,7.4617,0.1065,17.7137,17.6688,17.7923,17.73468,17.84660,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
607,WDJ194549.13-153135.63,4181798519823760256,296.45452937613,0.032818,-15.52681209001,0.022520,32.3460,0.0333,14.6735,14.6954,14.6775,14.63289,14.84560,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
608,WDJ192826.21-125643.45,4186494632767123968,292.10924099890,0.091570,-12.94538942903,0.080328,2.6366,0.1022,17.4191,17.4235,17.3412,17.33696,17.67317,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
609,WDJ002312.01+524245.18,419064258342268160,5.80002458818,0.053757,52.71256491347,0.064819,3.0983,0.1016,17.7182,17.6538,17.5576,17.51458,17.82647,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
610,WDJ200436.99-080918.61,4192720278060810880,301.15412840492,0.060982,-8.15527453713,0.044359,3.2608,0.0791,16.6413,16.6916,16.5052,16.45993,16.71725,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
611,WDJ190401.01-102305.20,4199456779671028992,286.00401744560,0.050640,-10.38481401869,0.048544,9.7146,0.0599,16.2070,16.2277,16.1613,16.10560,16.37251,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
612,WDJ185541.75-085940.64,4203630079131150976,283.92411850093,0.116065,-8.99466509778,0.098424,4.5655,0.1300,17.4824,17.3914,17.3843,17.39809,17.91053,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
613,WDJ190804.25-065740.90,4205809203774535936,287.01763941072,0.096185,-6.96133816704,0.093625,7.4427,0.1145,17.2101,17.0951,17.2048,17.13611,17.31395,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
614,WDJ201722.07-075603.41,4215647633821856896,304.34195402455,0.122830,-7.93431802922,0.097128,2.9830,0.1461,17.5840,17.3258,17.4578,17.39655,17.73251,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
615,WDJ202837.91-060842.77,4217793816094052480,307.15892488567,0.030059,-6.14502457686,0.021757,28.0908,0.0348,15.2050,15.1918,15.2294,15.15851,15.33702,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
616,WDJ202318.65-062015.73,4217910669267424512,305.82752867051,0.061821,-6.33767454827,0.046649,10.8324,0.0785,16.6948,16.6777,16.7281,16.65870,16.83086,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
617,WDJ202239.21-015657.58,4223147887966020224,305.66345847129,0.095435,-1.94943622752,0.073546,2.1677,0.1106,17.5550,17.0705,17.1834,17.15896,17.27097,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
618,WDJ195309.25-022609.88,4234317757878747776,298.28858308679,0.067983,-2.43614337307,0.051175,2.9991,0.0818,17.0442,16.9655,17.0523,17.06799,17.24754,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
619,WDJ195629.23-010232.67,4235280071072332672,299.11983048810,0.013282,-1.04554736296,0.009521,86.4658,0.0163,13.5912,13.3378,13.7328,13.72728,13.64754,True,True,0.6935453122,0.101095980,0.076037400,Spotted_variables,---,Simbad
620,WDJ201353.38+070946.36,4250461749665556224,303.47210943243,0.046177,7.16253110463,0.032033,12.2732,0.0558,16.4583,16.4440,16.4811,16.41398,16.60603,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
621,WDJ183832.98-053921.07,4256487588779050368,279.63736024648,0.145364,-5.65588696436,0.134960,4.1555,0.1464,17.5874,17.3231,17.5054,17.50442,17.64553,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
622,WDJ183319.76-024415.61,4258138333707381504,278.33252812062,0.053745,-2.73735244149,0.056130,8.3699,0.0698,16.3676,16.4951,16.3123,16.25422,16.64009,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
623,WDJ191853.56-022012.44,4262657670098346624,289.72318856732,0.096352,-2.33696836120,0.085902,8.1105,0.1038,17.5762,17.4852,17.6765,17.63794,17.70041,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
624,WDJ185815.78-013450.96,4265068418051448832,284.56567682332,0.106304,-1.58080964932,0.108330,2.3985,0.1162,17.8858,17.7519,17.8643,17.85983,18.05929,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
625,WDJ185826.92-011954.43,4265081848416429440,284.61218411102,0.096038,-1.33178549610,0.103609,1.9289,0.1309,17.1585,17.0878,17.1471,17.18601,17.30571,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
626,WDJ185205.15+044225.73,4282015946675896832,283.02145404853,0.114263,4.70708213912,0.114038,6.4450,0.1287,17.8893,17.9105,17.9357,17.86843,18.05059,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
627,WDJ184032.36+055732.97,4285547303161689728,280.13505458154,0.072067,5.95920863376,0.074892,9.9425,0.0799,16.6715,16.7521,16.5871,16.55180,16.99665,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
628,WDJ193836.39+062952.93,4291788165526059520,294.65176397572,0.122493,6.49793234425,0.110322,4.9661,0.1562,17.9372,17.5979,17.8781,17.85331,17.90546,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
629,WDJ195255.25+113810.31,4303727384333935360,298.23032691813,0.047052,11.63613401815,0.043086,2.7592,0.0654,16.8547,16.7557,16.8361,16.84872,17.20559,True,True,5.4428795127,0.150699435,0.330271520,---,---,Simbad
630,WDJ195025.42+115727.11,4304510507179404544,297.60589723284,0.094588,11.95753648386,0.088710,0.8817,0.1295,17.9852,18.1289,17.8748,17.87836,18.23771,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
631,WDJ191752.60+091202.54,4308239608270863104,289.46909746459,0.126409,9.20050680625,0.128699,4.5768,0.1617,17.8432,17.6697,17.8188,17.78196,17.99033,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
632,WDJ192035.20+111044.30,4309653752005719424,290.14680628691,0.044693,11.17850431983,0.040722,8.1889,0.0534,16.1651,16.3274,16.0830,16.03493,16.41628,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
633,WDJ185043.77+085209.46,4311103870386173312,282.68235070987,0.085390,8.86921009547,0.089486,2.7977,0.1094,17.0365,16.8022,16.9104,16.92830,17.17700,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
634,WDJ194125.05+152255.30,4318508939464901760,295.35418696819,0.042572,15.38181184769,0.046627,4.6391,0.0591,16.9602,16.7853,16.8922,16.62924,16.51682,True,True,15.4192280298,1.923108410,1.624541660,---,"FAR,_in_SIMBAD_(CV)",Simbad
635,WDJ193141.19+164826.18,4322122179512445568,292.92171717546,0.035960,16.80737555811,0.035929,7.9073,0.0477,15.9123,16.1347,15.7949,15.77299,16.18000,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
636,WDJ165335.21-100116.33,4334641562477923712,253.39740924173,0.033183,-10.02214099124,0.017120,30.6475,0.0422,15.7078,15.3847,15.8507,15.84595,15.68192,True,True,0.2989277073,0.165633000,0.092565540,Spotted_variables,---,Simbad
637,WDJ155636.02-101808.79,4346426506065208192,239.15002303386,0.100432,-10.30267987912,0.064605,7.5023,0.1050,17.7337,17.6787,17.7972,17.72027,17.85713,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
