ra,dec,rmag,imag,ndet
247.05194856184,-29.14301604239447,22.875,22.328125,3
247.0531698616895,-29.14387915995768,21.142479,20.6875,15
247.05347245416718,-29.142891717710143,99.99,22.40625,1
247.0578790397255,-29.160215566788196,21.208399,20.867983,17
247.05853368667115,-29.160325706445935,22.446705,21.85233,5
247.0556929578633,-29.158800142080654,23.640625,22.828125,2
247.05722325281684,-29.15866320208759,23.10825,21.931158,6
247.05952393749513,-29.1603454906362,19.446062,18.563852,17
247.06151467518455,-29.162846759082424,16.58518,99.99,10
247.06247768904552,-29.163211658383815,21.328125,99.99,6
247.06631888318702,-29.16331049125489,99.99,99.99,5
247.0622743013527,-29.160062998407657,19.493282,19.129766,18
247.06237708809672,-29.15869729776448,21.182821,20.656723,17
247.0626793480721,-29.158597195049506,99.99,99.99,1
247.05543726174912,-29.1567840269677,23.140625,21.984375,4
247.05590753528617,-29.155996347422256,21.116573,20.53125,15
247.0569149293737,-29.155952665132727,99.99,22.40625,1
247.0569113608078,-29.155946883022796,99.99,99.99,1
247.0599644067164,-29.15564587400152,22.057688,21.25,14
247.0556890725455,-29.15460230463561,20.17161,19.671875,16
247.0569423684219,-29.154717616311792,99.99,99.99,1
247.05707028362164,-29.154347500817067,99.99,20.875,1
247.062964814092,-29.15843459830791,21.058805,20.703125,16
247.0635953577097,-29.15761272589067,18.81209,18.5,17
247.06278615300616,-29.157114019105926,21.139694,20.40625,17
247.0667887627919,-29.15759934819741,23.171875,99.99,2
247.0620792973957,-29.154985988921787,99.99,22.625,1
247.06267478044023,-29.156112628360148,18.56821,18.25,17
247.06382766867182,-29.156028527684615,21.631939,21.3125,15
247.06351151366442,-29.155267713618915,99.99,22.265625,1
247.0654881621118,-29.155323802672058,20.316618,19.78125,16
247.0659462727,-29.154871920887807,19.564882,19.296875,16
247.07089835314434,-29.164780547966622,99.99,99.99,5
247.07191069811995,-29.164063439774786,99.99,99.99,4
247.0681972624598,-29.160265474950386,20.515625,20.644285,4
247.06899120955367,-29.16085977636552,21.109375,99.99,1
247.0716709975609,-29.161794151718862,16.848633,16.444057,12
247.07023178598465,-29.160538685657446,20.578125,20.328125,3
247.07463209490535,-29.16525854016273,21.479883,99.99,4
247.0776289977522,-29.16372612069843,22.598484,99.99,4
247.0729670060421,-29.16192750427446,99.99,20.53621,2
247.07681169083608,-29.16181808990976,17.609638,17.312576,14
247.07884711152926,-29.16260256457077,22.079256,20.362114,8
247.06748023299733,-29.159207184423703,22.40625,20.5,7
247.06834071299343,-29.157560600184336,18.94692,18.5625,17
247.07068460064457,-29.158260129755465,21.304306,20.859375,15
247.0672278414231,-29.155314167791442,17.655,17.3125,16
247.06946878824343,-29.156105597083524,21.116005,20.5625,15
247.07341800899107,-29.15890165529875,99.99,99.99,1
247.07495556145784,-29.158434779253064,22.538,99.99,2
247.0773113896667,-29.16051503356224,15.651187,15.351562,12
247.0787640794441,-29.16096189754124,19.42502,19.211393,16
247.07348907742283,-29.157469045220285,99.99,99.99,1
247.07375827588217,-29.15756711824231,22.267153,99.99,4
247.07316061988593,-29.157307536860966,22.441387,99.99,8
247.07518131449652,-29.158093718672834,99.99,99.99,1
247.07524388412997,-29.157136319739582,99.99,99.99,1
247.07707837049858,-29.158522175336877,22.47755,22.421875,7
247.07650212481443,-29.156232365457218,20.47038,19.90625,17
247.05629005740127,-29.151841995607807,20.695871,20.359375,14
247.0565262878741,-29.150153831387637,23.375,99.99,1
247.06026699871026,-29.15272691722708,21.398296,20.25,13
247.05655724145646,-29.149097904421467,22.80427,21.765625,8
247.06064751670363,-29.150070677836258,18.158348,17.703125,14
247.0598034674134,-29.148545078196097,20.45651,20.046875,15
247.0609752274462,-29.14851344320963,19.16874,18.78125,15
247.06178380490255,-29.152798180516204,20.605335,20.125,15
247.06382295701525,-29.152000448392343,17.791927,17.390625,15
247.06482167118992,-29.15347745070797,23.125,22.421875,4
247.065078570878,-29.151863426392303,21.823833,20.578125,6
247.06247412245395,-29.150070306499067,23.09375,22.65625,4
247.06347480418552,-29.150520957179197,22.984375,22.171875,4
247.06288799028064,-29.148934143986878,21.5384,20.984375,16
247.06372265550095,-29.149034701305855,20.82391,20.328125,16
247.05573664818039,-29.14720305288641,21.691336,21.015625,15
247.0555535369492,-29.14595674746115,20.643867,20.265625,15
247.05745388349953,-29.146520600147728,22.109959,21.421875,14
247.05888017223336,-29.14733501520417,22.28496,21.21875,9
247.05964145875024,-29.147562566690002,20.827715,20.515625,15
247.05796281375436,-29.145380218520838,22.127098,21.0625,13
247.0574544396281,-29.1432939271809,21.4375,20.796875,6
247.05861624721925,-29.143448428049773,16.771465,16.4375,15
247.0607316790087,-29.144022551129595,22.547695,21.125,9
247.06114306738698,-29.1480614795706,20.578125,20.25,6
247.06138100168755,-29.14677736413734,17.84106,17.46875,14
247.0635876534359,-29.147587861848386,22.185513,21.484375,15
247.0619578256621,-29.144920834194867,19.384586,18.984375,16
247.06324925824504,-29.14475892341002,20.1347,19.734375,16
247.06450289156837,-29.14490956617079,22.8009,21.65625,8
247.06496005742537,-29.145294783107083,23.234375,22.4375,4
247.06805348345839,-29.15336415470215,22.508574,21.796875,12
247.06885739082284,-29.153133504480966,99.99,22.21875,3
247.071548944372,-29.154857418229497,21.07279,20.109375,16
247.07230766068255,-29.15511163329801,99.99,21.484375,1
247.07249389096557,-29.155061564330726,23.171875,99.99,2
247.07113966054393,-29.15274359147904,22.890625,21.671875,3
247.06839684161048,-29.151633391600317,22.667208,22.0625,8
247.06908019432515,-29.151389932184177,20.933523,20.5,16
247.06796456320978,-29.150915663374015,20.840733,19.46875,16
247.07225841632038,-29.152927563309394,21.422947,20.953125,15
247.07098915219015,-29.151010929985503,20.213732,19.78125,16
247.07227934088206,-29.15095239367849,99.99,22.546875,1
247.07441886582572,-29.15541958197472,19.266497,18.703125,17
247.07596609341067,-29.155270732728663,22.075922,21.5625,15
247.07854906074377,-29.15486563144207,21.758474,21.34375,17
247.0733356973547,-29.152762218571013,23.0625,22.53125,3
247.07742627218366,-29.152709512343378,23.001945,21.984375,5
247.0771180219924,-29.151373189617896,20.707773,20.15625,16
247.06836722882161,-29.147943565535286,20.305265,19.890625,16
247.06720458334468,-29.14761933689949,23.671875,22.6875,2
247.07155947780237,-29.149815233631383,22.334877,20.859375,10
247.07040541350275,-29.148671571222593,23.578125,21.984375,5
247.07124773499407,-29.148500205866764,22.253632,21.578125,10
247.07166663297733,-29.148927631239122,22.9375,22.328125,4
247.07225875341717,-29.14575462913756,21.09612,20.640625,16
247.07566075708093,-29.150280560968646,22.374674,21.21875,10
247.07358462230917,-29.14834976461046,21.88718,20.8125,14
247.0734996804437,-29.14782433208954,19.46875,99.99,2
247.07347113310664,-29.147693548434688,19.626966,19.34375,14
247.07579237595027,-29.14632980967175,99.99,22.84375,1
247.07623829696158,-29.147715932432938,17.815374,17.53125,16
247.07661226683135,-29.14716082817547,20.765625,20.265625,2
247.07972297367863,-29.18477351597924,21.78188,21.375,13
247.08379766098562,-29.186838030772904,20.525988,20.234375,13
247.083690088324,-29.186275000379055,21.296831,20.5625,12
247.0819057903531,-29.184482641635064,23.359375,22.671875,3
247.08436213882726,-29.18522549285668,23.265625,22.75,3
247.08124046886294,-29.182763067378705,20.62044,99.99,8
247.0820728714341,-29.182803253910127,22.264538,99.99,4
247.08208827403203,-29.182708923217902,99.99,99.99,1
247.08190154934613,-29.181707387564515,19.979412,99.99,8
247.0860149364746,-29.18691291867452,22.997519,22.25,5
247.08655658640612,-29.187370002118975,99.99,99.99,1
247.08832656013908,-29.185663732994247,21.989853,20.65625,8
247.0892472557613,-29.185973171421747,21.715443,21.328125,12
247.0868033725525,-29.18501312596234,20.877844,19.6875,13
247.08728459077938,-29.184249798838316,23.453125,22,3
247.0881350156609,-29.184493877133317,20.269098,19.328125,12
247.08893767618915,-29.183332522658038,19.763668,19.453125,9
247.08144852351026,-29.179346072517593,22.635319,22.09375,4
247.08300659824428,-29.181717252837814,99.99,99.99,2
247.08393911159354,-29.181244981872922,22.8125,99.99,2
247.0842850008518,-29.17996048807002,21.427753,20.984375,9
247.07967605703823,-29.177504106916455,21.75,20.609375,6
247.08027311330142,-29.17687279489074,19.828125,19.828125,7
247.08151441809758,-29.177318339405378,99.99,18.71875,6
247.0809352199186,-29.17662181650849,22.386572,20.6875,7
247.08219008185088,-29.17719067343806,99.99,20.796875,4
247.08336618653152,-29.177338099593314,99.99,22.625,1
247.08587789763516,-29.181327821125848,22.44257,22.078125,5
247.08784448761477,-29.181677246009965,17.304916,99.99,7
247.08611794905391,-29.179430739255743,20.558428,20.078125,9
247.08533537898438,-29.17783774357223,99.99,99.99,3
247.08718758511918,-29.178811679408373,21.092684,99.99,7
247.0876598435527,-29.17809966628457,99.99,99.99,5
247.09091754539853,-29.187239467295708,21.215153,99.99,12
247.09181928426023,-29.187441767645282,22.699705,99.99,6
247.0918765436809,-29.18677377276282,21.254566,99.99,11
247.09117078808177,-29.185925955077302,22.285088,99.99,9
247.09354260769075,-29.186885991394192,19.799934,99.99,12
247.09478623246122,-29.1887758344003,20.36901,99.99,12
247.09385695740772,-29.188070427503888,23.099758,99.99,3
247.09642600303596,-29.188719919429282,22.039976,99.99,7
247.09413231278575,-29.18712302860808,21.921875,99.99,2
247.09551969936462,-29.187429316314365,22.073858,99.99,7
247.09243787877074,-29.185407620198166,20.993147,99.99,11
247.0910155330261,-29.183323357423248,23.78125,99.99,1
247.094903437959,-29.185580988591486,18.499317,99.99,11
247.0962586533219,-29.185988381621872,20.1435,99.99,11
247.0950258601179,-29.184476251750308,18.328125,99.99,2
247.09544209763365,-29.184448538360474,16.742138,99.99,9
247.09798665024772,-29.189154803442065,20.658237,99.99,12
247.09863055877213,-29.188937927151883,22.21875,99.99,1
247.0998462631089,-29.189171711128612,99.99,99.99,2
247.10156349656944,-29.18997447135509,21.674854,21.203125,13
247.10122939287982,-29.188313946912054,22.754105,99.99,3
247.10247022839962,-29.18882606908797,19.71598,99.99,11
247.09845978549959,-29.186132244426446,19.829935,99.99,11
247.09688743695028,-29.18548745315455,20.463295,99.99,10
247.09805900629374,-29.18479926586588,20.411348,99.99,11
247.10043329332433,-29.18675011444341,22.527256,99.99,7
247.10003147768452,-29.185409068230964,22.136032,99.99,7
247.09089223472026,-29.18149157915492,21.184904,99.99,7
247.09447564493834,-29.183690967858745,17.201788,99.99,8
247.09082399832675,-29.179944802540135,22.602003,99.99,4
247.0922088088596,-29.178828103606655,99.99,99.99,4
247.0951803382162,-29.181165413458615,18.161848,99.99,6
247.0952427903907,-29.180615037182065,16.4375,99.99,1
247.09525402165744,-29.18047728201754,16.649559,99.99,6
247.09805414755255,-29.183337480918695,21.633345,99.99,9
247.0975876923057,-29.182154682480334,99.99,99.99,1
247.10100485385513,-29.18451612887028,99.99,99.99,1
247.1007907162601,-29.18409757809619,21.871616,99.99,9
247.0967425338333,-29.18170543187731,19.741304,99.99,7
247.09862780316348,-29.18100437844139,23,99.99,1
247.10095749620027,-29.18066789618001,20.427149,99.99,7
247.1016899948679,-29.1804423214519,19.580324,99.99,7
247.07885551822207,-29.175499960081446,19.828125,19.625,8
247.07989220167343,-29.175684427095277,21.00623,20.6875,9
247.08221212344233,-29.176312008451976,99.99,21.890625,5
247.08170796092813,-29.17336317247285,22.311613,21.796875,8
247.08084778144305,-29.172382531137853,22.258472,21.671875,6
247.08476417528976,-29.174173403361984,99.99,21.703125,3
247.08395841248432,-29.173389233123835,99.99,22.375,3
247.08458698542944,-29.172609639758374,21.752842,20.96875,7
247.08918916721223,-29.17631950728602,22.953125,21.65625,5
247.09002719293116,-29.176637311426806,21.875,21.03125,6
247.0856392265515,-29.174663578733252,18.635199,18.125,8
247.08575970544047,-29.173957805245927,99.99,20.34375,3
247.08607477435706,-29.174026445279775,19.707918,99.99,5
247.08625810429362,-29.17406422442743,99.99,19.8125,3
247.08670539308505,-29.17351520972295,99.99,20.734375,3
247.0885959694856,-29.174393873768075,18.25,17.875,7
247.07977915102202,-29.171362228449407,19.160027,18.65625,8
247.08390626657172,-29.170409151523685,99.99,22.453125,4
247.08476773394682,-29.170330405792694,99.99,99.99,2
247.07977272893282,-29.168932095235707,20.444386,19.983103,9
247.07960261590839,-29.167964787065586,99.99,99.99,2
247.08095058928376,-29.168478501146886,19.458218,19.045288,9
247.08328946503568,-29.168368417938805,99.99,22.515625,1
247.08279448638447,-29.167500648955805,18.921875,18.55416,9
247.08473624043438,-29.1681058914041,22.859375,22.165955,6
247.08734642257966,-29.17257285815338,15.466718,99.99,4
247.08611578752888,-29.170883492288198,20.584965,20.1875,7
247.08906077732007,-29.172735611745814,19.590784,19.359375,6
247.08963933981562,-29.1731979182617,20.566782,19.984375,8
247.09065609014434,-29.172244881067222,22.921875,22.34375,2
247.08772882870616,-29.169537494571415,99.99,22.599838,3
247.08926717527063,-29.16883710734259,21.150578,20.57105,8
247.09092083535134,-29.1778521106551,99.99,99.99,5
247.09232131765248,-29.17741688206811,21.203125,99.99,6
247.09444647094946,-29.17841412819121,99.99,99.99,3
247.0950041305961,-29.17547572052269,21.065624,99.99,7
247.09658043161375,-29.1760123721874,18.77059,99.99,7
247.09393209309908,-29.174236107355643,20.203125,99.99,7
247.09495218971705,-29.174530255278476,22.234375,99.99,4
247.0994168781233,-29.178461808608045,99.99,99.99,1
247.10033308776036,-29.179442943896124,21.86389,99.99,5
247.10085079108345,-29.179152307322187,21.227497,99.99,5
247.09740540772657,-29.175844392168848,99.99,99.99,2
247.09819204255263,-29.174857080409893,22.640625,99.99,5
247.10116951844068,-29.17643388721748,21.40625,99.99,4
247.0913717668208,-29.172037860159076,22.546875,99.99,2
247.09516875815407,-29.172897816560745,20.791874,99.99,5
247.0937966063204,-29.169776200827744,21.853535,21.296875,6
247.09529438714065,-29.16958558881801,19.79757,19.5,7
247.0973718416752,-29.1726024165478,21.4807,99.99,5
247.09848072763455,-29.172973911576864,22.296875,99.99,3
247.10247489461966,-29.174272941217527,15.737398,99.99,5
247.0966730258443,-29.1713177456754,18.324308,99.99,5
247.0976635576173,-29.171529322655346,99.99,99.99,1
247.09788993864382,-29.171296919556198,18.88605,99.99,4
247.09800981191302,-29.171183382778516,99.99,99.99,1
247.1019829734103,-29.17200645953517,99.99,99.99,1
247.10084535838246,-29.17137306199178,16.165642,99.99,5
247.10207388203358,-29.17061225948756,99.99,99.99,1
247.10616850492855,-29.18931946193989,99.99,22.78125,1
247.10667927079794,-29.18871432292748,21.72485,99.99,13
247.10826280370398,-29.18965132927764,23.703125,22.421875,3
247.10281461982362,-29.185587049904388,22.31291,99.99,7
247.11257414601903,-29.18983015445417,19.326899,19.00728,15
247.1136550877683,-29.18946991728535,99.99,22.8125,1
247.11445831477673,-29.189451995850924,23.28125,22.319458,5
247.11410392369464,-29.188713733046264,21.668701,21.3125,14
247.11187363598987,-29.187258796998446,21.058872,20.65625,14
247.1032397612762,-29.183794271494712,19.59869,99.99,9
247.104852953646,-29.18455204856776,99.99,99.99,1
247.10852353573028,-29.18429046779204,20.922976,20.203125,12
247.1031610511923,-29.182527094922634,22.27503,99.99,4
247.10304146921746,-29.181816679494315,21.849411,99.99,6
247.10391646409067,-29.181414494535865,21.51911,99.99,7
247.10660096366658,-29.182506229407217,22.65625,99.99,2
247.10842162739002,-29.183578868060426,21.382727,20.40625,9
247.1082509855433,-29.182427220845913,15.88919,99.99,7
247.11019851784337,-29.18618527359136,22.994606,22.609375,6
247.10878847612375,-29.185280650869334,19.383974,18.8125,13
247.11024518513165,-29.18491424752032,20.923923,20.5625,13
247.11383182045276,-29.18523590808625,21.105402,20.640625,13
247.11291241969883,-29.184133304981994,99.99,99.99,1
247.1129291259199,-29.18295413802959,22.213737,21.75,7
247.11336359229946,-29.18334372115285,99.99,22.296875,1
247.1169599398118,-29.189500672194423,18.583755,18.203125,14
247.1182994089356,-29.188631976333088,23.625,22.921875,3
247.12493546374202,-29.18976763720406,18.996052,18.59375,15
247.1170708410367,-29.1846759638255,22.806374,22.453125,7
247.11817203619992,-29.18536398978241,22.268059,22.0625,9
247.11871773286285,-29.18478138164227,20.682941,20.359375,13
247.11821950447788,-29.183375906443736,21.957262,21.28125,10
247.12121556829436,-29.18817658547332,18.507608,18.046875,14
247.12392849191298,-29.188171234057712,18.489902,18.015625,14
247.12621291486556,-29.189444475130948,21.23754,20.953125,14
247.12281576145656,-29.186526826405785,20.090239,19.671875,13
247.1220640564699,-29.185279635278373,17.594595,17.109375,13
247.1243374996651,-29.186754964887047,22.141645,21.796875,11
247.10546756792365,-29.180700852134304,16.821724,99.99,8
247.10412232493223,-29.17997147066595,22.031279,99.99,5
247.10572599045838,-29.179042083123875,20.863918,99.99,7
247.10805293865286,-29.179267362084694,22.03125,99.99,1
