ra,dec,gmag,rmag,imag,ndet,class_star
247.17954833602772,-29.181225488791863,20.53125,99.99,19.140625,3,0.981608
247.1783782096013,-29.179872511692004,99.99,99.99,22.28125,2,0.589355
247.1819698372186,-29.182562939342215,18.828125,99.99,17.453125,3,0.984049
247.18327418256135,-29.184324738225094,22.29594,99.99,21.359375,5,0.856348
247.18105837319072,-29.181002944722525,22.609375,99.99,19.875,3,0.873698
247.18447795631428,-29.18271098880892,20.646765,99.99,19.28125,6,0.979736
247.18524180108693,-29.18175625310354,23.157518,99.99,20.53125,5,0.651563
247.1764074915372,-29.176656844614307,99.99,99.99,22.984375,2,0.522827
247.1784103680284,-29.178451289506224,99.99,99.99,22.078125,3,0.609375
247.17961507857567,-29.178460364228815,22.46875,99.99,20.875,4,0.709839
247.17401867965992,-29.175901246372014,22.921875,21.647137,20.609375,6,0.842122
247.17615196574494,-29.174106166088333,99.99,99.99,22.53125,2,0.619873
247.18035787809012,-29.179433468583618,99.99,99.99,22.359375,2,0.773438
247.18364553521795,-29.180231969076125,18.859375,99.99,17.984375,2,0.797363
247.1837554892806,-29.18020359836543,19.03125,99.99,99.99,3,0.550659
247.18346296057865,-29.17956999378303,20.765625,99.99,99.99,1,0.973633
247.18431467254257,-29.180108851734616,20.75991,99.99,19.984375,3,0.980143
247.18543259901335,-29.18035411009134,21.350628,99.99,19.953125,6,0.925212
247.18036853807018,-29.175774470237368,19.65625,18.9375,18.59375,5,0.964746
247.18349459318043,-29.17542927373372,20.578125,19.805576,19.375,8,0.982117
247.1858961819516,-29.183967263382645,20.25024,99.99,18.953125,6,0.976562
247.18670728519405,-29.184510435033246,99.99,99.99,99.99,1,0.541992
247.18980901226988,-29.185556367108738,99.99,99.99,21.875,2,0.785889
247.191616172229,-29.186435062320694,99.99,99.99,22.359375,3,0.725423
247.18880576383128,-29.18375155205429,99.99,99.99,22.1875,3,0.765137
247.19138155031203,-29.18443527190554,20.627787,99.99,19.484375,6,0.978923
247.1876863180869,-29.182336244893975,22.75,99.99,20.40625,4,0.894165
247.18841510379124,-29.182690930140453,20.040697,99.99,18.703125,6,0.98291
247.19084846110516,-29.183193440286207,20.763186,99.99,18.953125,6,0.981364
247.19137312410638,-29.182330785034104,23.12825,99.99,21.640625,5,0.738477
247.19277067179237,-29.186702921757572,20.882088,99.99,19.6875,8,0.980469
247.19295987187405,-29.184928390770743,21.909449,99.99,20.5625,6,0.929118
247.19543528044034,-29.1864586327389,19.811924,99.99,18.3125,7,0.98305
247.19638765155773,-29.18694289562305,20.003408,99.99,18.59375,8,0.982971
247.19260513035132,-29.18404100489879,19.03125,99.99,17.671875,6,0.984131
247.19599713922076,-29.18276250931777,99.99,99.99,21.1875,3,0.838053
247.18604161375544,-29.18069888708909,20.988266,99.99,19.8125,6,0.971273
247.18665609633476,-29.180260312776834,21.527737,99.99,20.171875,6,0.894287
247.18593400485662,-29.178234360336877,22.102903,99.99,20.84375,7,0.950753
247.1874951884694,-29.178041458705263,21.51487,99.99,20.5,7,0.974679
247.18694595887024,-29.176904691013515,21.978086,21.671875,20.8125,8,0.924133
247.18590420542102,-29.176310295349936,99.99,99.99,22.625,2,0.49292
247.18834981175954,-29.17713716228431,21.825733,20.71875,20.125,8,0.95105
247.1902399350433,-29.177928645098323,99.99,99.99,22.328125,4,0.567139
247.19125909014028,-29.17830332870737,23.0615,99.99,21.609375,6,0.778809
247.19220812692245,-29.179755432101,99.99,99.99,21.609375,3,0.427246
247.1958702414184,-29.18142978357138,99.99,99.99,22.53125,2,0.486206
247.1936271198032,-29.178716227851957,99.99,99.99,21.484375,4,0.246399
247.19411708725153,-29.178862706870735,99.99,99.99,21.515625,4,0.465424
247.19553445457683,-29.177769640676456,20.165426,99.99,18.8125,7,0.98305
247.19673815206093,-29.177820179508497,21.945389,99.99,20.703125,6,0.938395
247.1746037849863,-29.172912352629776,99.99,99.99,22.734375,1,0.631348
247.17673641088308,-29.174047124720566,99.99,22.875,22.15625,3,0.673584
247.1740531449385,-29.17234912477769,99.99,99.99,23.046875,1,0.537598
247.17558313709736,-29.172199593006983,99.99,99.99,22.015625,3,0.621094
247.17968839797618,-29.17350832344924,99.99,22.4375,22.203125,4,0.84436
247.17909900593204,-29.172662014245425,99.99,99.99,22.203125,2,0.688599
247.17464418600557,-29.17119309520476,99.99,99.99,22.453125,3,0.61849
247.17658466471445,-29.170786320844762,99.99,99.99,22.71875,2,0.508301
247.17506821098607,-29.169193916517347,99.99,22.375,20.707075,5,0.440363
247.175860380091,-29.169406103576673,99.99,99.99,21.999632,2,0.713135
247.17662609312194,-29.16923337826971,21.046875,20.349804,19.96875,6,0.980713
247.17720263493948,-29.17164446501797,23.34375,22.296875,21.65625,5,0.789844
247.1815783083183,-29.17266585795512,17.65625,16.9375,16.5625,6,0.984863
247.18415459531147,-29.173080005275427,99.99,99.99,20.8125,4,0.950439
247.18221325130804,-29.17156262560154,21.577816,20.809755,20.390625,7,0.918317
247.1820197783821,-29.170705980572777,20.301756,19.590157,19.25,6,0.982259
247.18515541669194,-29.17256634836347,19.036625,18.254452,17.859375,9,0.983832
247.17485682676454,-29.166828246186792,99.99,22.859375,21,4,0.834229
247.17571339249528,-29.167349584294502,99.99,99.99,22.859375,1,0.538574
247.17696257338125,-29.16796205311102,19.609375,19.078125,18.75,7,0.984026
247.1779337899496,-29.16721896061286,99.99,22.515625,22.437075,5,0.659814
247.17962237221286,-29.167341584634663,99.99,99.99,22.78125,1,0.698242
247.17771947262673,-29.16527786909234,22.129908,21.446074,20.78608,10,0.957275
247.18014386329014,-29.168828011537215,99.99,99.99,23.09375,1,0.545898
247.18079006788477,-29.16763361969278,99.99,99.99,22.703125,2,0.577148
247.18180374018874,-29.16768257742579,23.3125,21.453125,20.609375,6,0.843831
247.18345215503297,-29.17024723721007,23.03125,99.99,99.99,1,0.995117
247.18179977331076,-29.167145208762108,23.064386,22.015625,21.234375,6,0.732585
247.18275506278604,-29.166939942298182,21.611877,20.672583,20.390625,9,0.967828
247.18297497871725,-29.167886160241366,22.355793,21.0625,20.838865,8,0.890381
247.18347051676844,-29.167237032936946,99.99,99.99,21.212154,4,0.896729
247.184657465254,-29.1672567052912,22.812445,21.821522,21.28125,10,0.833789
247.18365509866567,-29.166684364283675,22.528067,20.90937,20,9,0.863715
247.18445988965246,-29.166014577918144,23.5625,22.203125,20.46875,6,0.843953
247.18787724230614,-29.175006860462446,23.578125,21.839443,20.6875,7,0.811349
247.18632029010314,-29.17272016083511,22.308111,20.67811,19.53125,9,0.941515
247.18745224225918,-29.17119999407558,99.99,99.99,22,4,0.692993
247.18885010400305,-29.173327554922427,21.680624,20.957874,20.453125,9,0.967285
247.1912083912643,-29.172881576796858,19.265625,18.320757,17.828125,9,0.983344
247.19268122019628,-29.176915221203565,99.99,99.99,21.546875,4,0.851685
247.19186411990913,-29.175790713357095,20.96291,20.099447,19.625,9,0.981228
247.19215810493802,-29.174698082924554,99.99,99.99,21.46875,4,0.670898
247.19433355925554,-29.175504345084516,21.835226,20.868038,20.296875,9,0.964681
247.1934167060123,-29.174940602494903,20.681208,19.790672,19.34375,9,0.21582
247.1968657815147,-29.175332432809828,99.99,99.99,22.5625,2,0.447266
247.19181568861055,-29.17204903620871,20.434639,19.724085,19.34375,9,0.982747
247.19354183996555,-29.172398438236478,22.71253,21.696384,21.109375,8,0.581482
247.1936807446675,-29.172406315824908,22.71875,99.99,99.99,1,0.468262
247.19585991966636,-29.173673368562767,22.85196,21.513643,20.8125,8,0.897156
247.18829365754425,-29.170379128863107,20.942553,20.17412,19.734375,8,0.95343
247.1859712912304,-29.168845428901328,23.326496,22.449703,21.71875,9,0.654378
247.19097626339732,-29.17017882205229,23.640625,22.75,21.703125,5,0.699414
247.1888500369133,-29.16773936184408,22.926363,21.890146,21.024132,9,0.608656
247.19211921518726,-29.171166584941528,22.50069,21.665379,20.9375,9,0.614855
247.19289026596192,-29.170013197005527,99.99,99.99,22.71875,1,0.682617
247.19612283346805,-29.17244685739774,99.99,22.609375,22.078125,5,0.770605
247.19532092407712,-29.170367213077334,23.151834,21.840487,21.09375,7,0.796666
247.192026108603,-29.16787093227293,23.6875,22.484375,22.020779,7,0.76144
247.19685674663495,-29.16874508938832,23.47916,22.515625,21.74284,8,0.671326
247.19768564158542,-29.18544627896331,99.99,99.99,22.75,2,0.520996
247.19987066927385,-29.185994540799594,22.834509,99.99,19.796875,6,0.885091
247.20078543292675,-29.188136897316127,99.99,99.99,22.1875,2,0.68335
247.20152558069213,-29.186624349833462,20.246664,99.99,18.140625,8,0.9823
247.2026719781952,-29.186555671226778,21.147972,99.99,19.015625,7,0.968331
247.20018345465158,-29.184313327035273,23.53125,99.99,22.359375,3,0.720784
247.20311602259818,-29.18546537103169,18.963644,99.99,17.53125,6,0.983968
247.20373601054249,-29.18710582341769,99.99,99.99,21.84375,3,0.720703
247.20746192188327,-29.189162216255692,99.99,99.99,22.0625,3,0.765625
247.2047567539193,-29.185505697583384,20.219736,99.99,18.578125,6,0.977539
247.20673847153077,-29.185613440822618,20.956148,99.99,19.765625,6,0.979736
247.19788734458967,-29.18276049806131,17.55445,99.99,15.953125,5,0.986621
247.19805214722135,-29.181083591739434,20.555487,99.99,18.90625,6,0.979248
247.20239050336718,-29.18332375381778,20.861427,99.99,19.28125,6,0.979818
247.19911963710643,-29.180331836418972,22.40625,99.99,19.953125,4,0.056303
247.19863230113287,-29.17815297460156,23.086052,99.99,21.625,6,0.716553
247.20221215456084,-29.18005704097149,23.1875,99.99,20.328125,4,0.544708
247.20650883774528,-29.183220302190403,99.99,99.99,21.65625,3,0.86556
247.20934371045442,-29.184566071511895,22.992865,99.99,21.65625,5,0.749512
247.20790203008303,-29.182646020907097,99.99,99.99,22.921875,2,0.452515
247.20473738627823,-29.179305847593046,23.263512,99.99,21.515625,6,0.799805
247.20688861945874,-29.180905893391973,22.778408,99.99,20.890625,6,0.82666
247.20894716705507,-29.18181670617237,99.99,99.99,99.99,2,0.434082
247.2095030068928,-29.18006496864655,22.15618,99.99,20.984375,6,0.906494
247.20975829611328,-29.18914284381387,99.99,99.99,21.15625,3,0.969889
247.210020959162,-29.18763299583994,20.008553,99.99,18.546875,8,0.984863
247.21104359409017,-29.188519142273393,99.99,99.99,22.125,2,0.888672
247.2106093317436,-29.18692835262175,99.99,99.99,22,2,0.869385
247.21103484993975,-29.18636910319371,99.99,99.99,22.703125,2,0.650391
247.21309710726644,-29.1863883729834,21.211658,99.99,19.921875,8,0.977417
247.21585777213693,-29.188741711575844,99.99,99.99,22.34375,3,0.595866
247.2185625390844,-29.1895014935771,99.99,99.99,22.245155,4,0.764038
247.2165008060431,-29.18634227540286,22.907833,99.99,21.203125,8,0.764221
247.2183561857483,-29.186732378758474,21.710997,99.99,20.21875,7,0.760917
247.21909740874474,-29.187797595659923,99.99,99.99,21.0625,1,0.028931
247.22030551712606,-29.186917561376102,21.40024,99.99,20.578125,6,0.677755
247.21019154009227,-29.183874076398205,21.970634,99.99,21.15625,6,0.81779
247.21072370681927,-29.18406259574726,99.99,99.99,21.40625,3,0.921712
247.2130105266385,-29.184398738319306,99.99,99.99,22.265625,2,0.815674
247.21394384151617,-29.184982826456608,99.99,99.99,22.203125,3,0.713704
247.21364892021836,-29.184236041327427,99.99,99.99,21.96875,3,0.66097
247.21286740531121,-29.18356901269159,99.99,99.99,22.90625,2,0.524414
247.21042028204855,-29.181114251987577,99.99,99.99,21.8125,3,0.851888
247.20973194891334,-29.18052299993123,99.99,99.99,20.984375,3,0.969076
247.2129951761108,-29.18071400214728,99.99,99.99,22.390625,2,0.668213
247.21401895278416,-29.181744725254962,22.940977,99.99,21.375,6,0.758341
247.22059813274024,-29.18340059498707,20.75,99.99,99.99,1,0.996582
247.20057488121375,-29.177389042283288,22.150948,99.99,19.875,7,0.909738
247.1987311460149,-29.175607354676817,99.99,21.963573,20.3125,6,0.611745
247.20218774053066,-29.175466394358697,16.442747,15.140625,99.99,4,0.992188
247.20375641085718,-29.178763010677773,21.063604,99.99,19.75,7,0.97998
247.20460375988628,-29.17710899932912,23.213411,21.9375,21.0625,7,0.819685
247.20601487251253,-29.17727747374377,22.643908,22.28125,21.453125,7,0.821498
247.1989846973144,-29.172841684466732,99.99,99.99,22.03125,4,0.690796
247.19764350697235,-29.17139331884343,99.99,99.99,22.25,4,0.609558
247.20001227296743,-29.17175716737529,22.451845,20.824944,19.71875,8,0.911926
247.20335882048172,-29.17277530232663,99.99,99.99,21.734375,4,0.736572
247.20173176790396,-29.172330175464776,99.99,21.891512,20.609375,6,0.544556
247.20270876776027,-29.171601713233713,99.99,99.99,21.78125,4,0.705566
247.19942535328332,-29.170113350308025,99.99,99.99,21.625,3,0.234294
247.1995405530517,-29.16965863313331,99.99,22.5,22.164482,4,0.662964
247.2027992589712,-29.169868912850948,23.070208,22.221804,21.992222,8,0.737488
247.20377824547165,-29.17396573902726,20.189598,19.349794,18.921875,9,0.976454
247.2078864764042,-29.17475902284946,99.99,99.99,23.015625,1,0.507812
247.20762431341075,-29.173023655393894,21.951138,21.273613,20.734375,9,0.927843
247.20949220887556,-29.17352639948274,23.46875,22.15625,21.765625,6,0.736654
247.2060057193139,-29.171815722038648,99.99,99.99,22.75,3,0.581624
247.2061076177534,-29.171319207412793,99.99,99.99,22.703125,2,0.525879
247.20493162708917,-29.169847583317676,99.99,99.99,22.356426,4,0.667114
247.2084837252336,-29.17059815967859,19.741343,18.86665,18.40625,8,0.983032
247.21023581273124,-29.178370472403124,20.514526,99.99,19.296875,7,0.980469
247.21182363416207,-29.178540881265704,99.99,99.99,21.28125,4,0.822144
247.2145627434228,-29.180605740175224,99.99,99.99,22.484375,3,0.653564
247.21045896974806,-29.175534342639562,21.554708,99.99,20.359375,5,0.974512
247.21131329780448,-29.175441558595775,22.621572,99.99,20.890625,5,0.645386
247.21493593132948,-29.177073243348204,23.48082,22.046875,20.90625,7,0.761858
247.21827533509963,-29.17975398203467,20.35026,99.99,19.1875,6,0.982178
247.2171064495663,-29.178270306093395,20.86369,99.99,19.765625,7,0.979911
247.2104767097763,-29.17489326357906,19.021063,18.179565,17.875,8,0.953308
247.21023435228028,-29.172895330818708,99.99,22.480928,21.484375,6,0.755371
247.21252942134322,-29.175433206048368,21.376507,20.648859,20.09375,8,0.968628
247.2149471429999,-29.17562626474217,22.898577,22.2513,21.734375,9,0.729546
247.21108381463054,-29.171036159043894,23.193,21.258512,20.015625,8,0.836914
247.21454010692162,-29.172616326695774,21.05154,19.980778,19.453125,9,0.978353
247.21450776868903,-29.17131058651186,99.99,99.99,20.65625,2,0.353027
247.21453557378018,-29.17118587839263,22.791218,21.370758,99.99,6,0.784749
247.217699833529,-29.17596542897196,22.28125,99.99,99.99,1,0.645996
247.21793000734021,-29.17558508127323,99.99,99.99,22.234375,2,0.608887
247.2188543420871,-29.17526676390909,19.860243,19.064707,18.578125,9,0.983073
247.2217781344104,-29.189622620286926,99.99,99.99,21.29276,4,0.179379
247.22180320583567,-29.187701293675882,15.455714,99.99,99.99,4,0.997437
247.22674146143902,-29.189778913585634,20.107424,99.99,18.670639,8,0.982666
247.2298018485599,-29.18958521875908,23.04291,99.99,21.288101,7,0.851911
247.23127523953607,-29.188944431464535,22.74799,99.99,19.6875,7,0.868931
247.22412288133415,-29.18638994993477,20.13609,99.99,18.03125,6,0.935628
247.2257793016399,-29.186994106168893,99.99,99.99,99.99,1,0.356934
247.2250440586141,-29.186414003078404,99.99,99.99,21.390625,2,0.227478
247.22277217417474,-29.183590573533063,20.280188,99.99,19.109375,6,0.982585
247.2243916541245,-29.18466606463795,99.99,99.99,99.99,1,0.671875
247.22734258787622,-29.18472832018739,22.984375,99.99,21.34375,4,0.860718
247.2257618852624,-29.182976431263825,99.99,99.99,22.453125,3,0.629883
247.22783874351407,-29.188173128652938,21.53918,99.99,20.140625,7,0.972098
247.2275428563847,-29.185963625170075,99.99,99.99,20.921875,3,0.966634
247.2313970964298,-29.18799701914718,99.99,99.99,99.99,1,0.586914
247.2283698139682,-29.184799353750076,20.400494,99.99,19.1875,6,0.982096
247.23300492196643,-29.184406142175465,99.99,99.99,99.99,1,0.595703
247.2347348907435,-29.188643795649543,22.527853,99.99,20.59375,7,0.532802
247.23499849490742,-29.188302293492924,22.708511,99.99,21.25,7,0.658099
247.23383869858063,-29.18723384982801,22.965466,99.99,20.8125,7,0.844796
247.23664354117165,-29.18887936681744,20.26041,99.99,18.890625,8,0.984009
247.2390758719661,-29.18822979733145,17.669657,99.99,15.953125,7,0.987584
247.23385893787216,-29.18436774389945,21.119812,99.99,19.453125,6,0.979004
247.24151470889515,-29.18871857001804,22.185968,99.99,20.40625,8,0.408718
247.24262446583063,-29.186610749043403,19.970522,99.99,18.59375,8,0.983032
247.22643703144428,-29.182212397679784,99.99,99.99,22.0625,3,0.755534
247.22371188610268,-29.17809103305751,99.99,99.99,20.1875,1,0.965332
247.22432781956806,-29.178264197977047,18.891323,99.99,17.21875,3,0.859375
247.22422502709207,-29.178167859415794,18.84375,99.99,99.99,4,0.928467
247.226281564373,-29.180533102643157,22.975996,99.99,21.421875,5,0.842773
247.22953401168988,-29.182531891818357,21.118288,99.99,19.75,6,0.979574
247.2302837976979,-29.182775641303955,99.99,99.99,22.46875,2,0.534668
247.2304979696257,-29.181637112369227,21.686749,99.99,20.296875,6,0.968424
247.22897914206652,-29.178893186907644,99.99,99.99,21.9375,4,0.852783
247.23275228858424,-29.18047475196803,22.45271,99.99,21.203125,6,0.839722
247.22423928129848,-29.177670797111894,21.826754,99.99,99.99,2,0.938232
247.22312135641965,-29.17668197735011,23.159819,99.99,21.640625,6,0.765462
247.22604465671083,-29.177168732710008,20.942223,99.99,19.625,7,0.980957
247.22620214490345,-29.175911016990135,99.99,99.99,22.484375,1,0.523926
247.22407468716415,-29.173206194710442,21.56891,20.34876,20.1875,9,0.921929
247.2252942537069,-29.17407847467829,99.99,99.99,21.578125,4,0.809937
247.22569654267215,-29.173299092626554,19.858477,19.020084,18.609375,9,0.983127
247.22651816267518,-29.173228083481515,19.677675,18.8157,18.34375,9,0.42886
247.23019956852693,-29.177695552165748,18.53702,99.99,17.421875,7,0.985003
247.23112628551917,-29.17810635882387,99.99,99.99,99.99,1,0.600586
247.23321797621648,-29.178404385155225,99.99,99.99,20.390625,4,0.024773
247.23326483418504,-29.17821709324942,22.824072,99.99,99.99,2,0.684814
