sdss_id,gaia,cls,n,n_rv,rv_mean,rv_chi2,drv_max,drv_sig,med_erv,ew_ha_mean,ew_ha_chi2r,ew_ha_range,ew_he_mean,ew_he_chi2r,ew_he_range
91021861,4650175217535676672,DC/hotDQ,2,2.0,3.6,5.6,13.8,2.4,4.1,5.93,42.94,1.93,7.18,1.04,0.21
91312161,4657280570986160768,DA,3,3.0,-13.3,6.8,47.4,2.6,13.2,0.92,14.05,1.15,1.18,3.52,0.41
92229261,4721095676024570368,DB,3,3.0,-93.3,165.6,391.2,12.1,23.2,-0.41,1.3,1.28,4.52,1.08,0.78
92230561,4721312550397811968,DZ:,2,2.0,0.9,0.6,17.7,0.8,14.6,1.01,7.68,10.49,-0.66,0.49,0.31
92455461,4756783796248678144,DA/DZ,2,2.0,1.2,0.2,7.3,0.5,10.4,0.4,1.42,0.72,-1.11,6.7,1.21
92492561,4759947950184482048,DZ/DA,2,2.0,-3.1,1.1,9.6,1.1,6.4,0.21,0.02,0.04,-0.24,0.31,0.11
92527961,4764068163850888064,CV,2,2.0,-0.0,11.8,5.3,3.4,1.0,-143.05,16.51,4.03,-20.92,1.37,0.55
93482661,4911106399293547392,DA,4,4.0,1.5,6.7,60.6,2.0,19.3,16.52,6.42,3.85,0.65,10.17,4.89
93488561,4912153516616476416,DA,2,2.0,-0.0,4.5,16.3,2.1,5.4,11.22,22.84,1.37,0.21,3.29,0.46
93690861,4947422860338061056,DA_MS:,2,2.0,1.8,2.2,30.3,1.5,14.6,-18.37,0.01,0.03,-3.71,3.87,0.49
93999361,5002736163594500480,DA_MS:,2,2.0,-1.3,1.6,17.7,1.3,9.9,-13.5,0.95,0.27,-2.65,0.09,0.06
94898661,5179952870778776064,DA,2,2.0,1.7,20.7,68.0,4.6,10.6,20.5,1.84,0.44,1.32,1.63,0.36
95765861,5259127053849367808,DA,3,3.0,-2.4,1.7,10.6,1.3,5.9,6.15,7.48,1.05,0.56,4.74,0.71
96056361,5286507367261864448,DA:,3,3.0,-0.7,1.4,5.2,1.1,3.4,4.16,5.46,0.82,0.13,3.11,0.55
96252461,5302723995547167616,DZ/DA_MS,2,2.0,1.2,0.4,6.9,0.7,7.3,-10.57,0.77,0.27,-2.09,0.44,0.15
96288261,5305472465397961856,DA,2,2.0,-1.1,0.9,13.2,0.9,10.1,15.1,2.69,0.53,1.1,0.38,0.18
96719361,5333830313372705024,DA_MS/DC_MS,5,5.0,-1.7,18.1,116.8,3.9,21.0,-7.96,3.65,11.0,-1.85,3.8,1.17
97088761,5353200615885188224,DA,2,2.0,-4.8,5.0,45.4,2.2,14.4,21.99,1.96,2.71,1.31,0.55,0.52
97129561,5356031927047067648,DA,5,5.0,-0.3,1.1,5.7,1.0,4.2,3.95,4.18,0.7,0.77,1.71,0.36
98554461,5502838341609987584,DA,2,2.0,1.1,0.0,5.4,0.2,24.1,12.27,8.13,2.28,0.28,21.14,2.91
99085861,5547457829148433664,DA,2,2.0,-18.6,112.4,87.4,10.6,5.8,6.88,0.31,0.11,0.38,0.25,0.09
99109261,5549682858416962432,DA,2,2.0,1.5,1.0,21.2,1.0,15.2,21.38,0.91,1.09,0.72,9.53,2.76
101461262,5746135418450315392,DA,2,2.0,8.3,6.8,62.4,2.6,16.8,11.97,5.51,2.66,0.63,7.25,2.48
101560062,5757034091238475520,DA,2,2.0,-6.1,4.3,24.9,2.1,8.4,20.25,13.52,0.93,1.63,6.67,0.62
102129262,5810046662119551744,DA,2,2.0,6.5,1.4,55.4,1.2,31.2,3.69,58.07,5.36,0.21,0.78,0.49
102948662,5856889263430881280,DZ:,3,3.0,-1.1,7.0,60.8,2.6,16.7,-0.75,12.52,2.54,-0.44,2.13,0.8
104060962,5899905491186593152,DA,2,2.0,-1.0,4.0,54.8,2.0,18.0,17.05,20.36,2.94,1.61,2.45,0.89
105408862,5960158762780076160,DA:,3,3.0,1.2,4.4,15.2,1.9,5.1,2.9,3.75,0.74,-0.05,0.04,0.05
105533062,5963796771815867264,DA:,3,3.0,-1.1,6.1,54.0,2.4,9.3,4.95,2.11,2.67,0.06,3.82,0.92
109512862,6317804567800050944,DA,2,2.0,-10.3,1.2,24.0,1.1,15.3,15.78,4.39,1.9,0.15,0.21,0.34
109604462,6334185710505126656,DA,2,2.0,-4.1,2.5,36.1,1.6,16.3,15.08,14.74,4.46,2.3,9.06,2.76
109617562,6336352332527255808,DA,2,2.0,0.9,0.4,10.1,0.6,11.8,8.34,14.61,3.72,-0.92,3.82,1.5
109618362,6336499289128407424,DA,2,2.0,1.6,0.4,11.0,0.6,11.6,9.98,0.0,0.06,0.57,0.14,0.26
110118662,6412793374483574528,DA/DZ,2,2.0,0.3,0.1,3.4,0.4,6.0,1.21,0.29,0.13,-0.19,3.45,0.37
110591762,6465665242235929472,DA,2,2.0,-2.6,14.8,35.5,3.8,6.5,12.25,0.0,0.01,0.67,0.14,0.1
110780462,6486613210782971392,DA_MS,2,2.0,1.4,3.3,17.7,1.8,6.5,11.36,23.09,1.57,0.56,57.46,2.13
110817062,6491506243685209472,DA_MS:,4,4.0,-15.6,12.1,51.6,3.3,11.4,1.28,43.65,4.55,-0.59,4.91,1.15
111043762,6524412152806190336,DA,2,2.0,4.5,6.4,39.0,2.5,10.7,11.11,0.0,0.02,0.42,0.79,0.26
111624262,6631053304550083200,DA,2,2.0,-4.8,0.3,10.8,0.5,14.2,17.5,1.36,0.9,-0.24,2.86,1.01
112602362,6711806832966372096,DA,2,2.0,33.5,12.7,102.6,3.6,20.2,16.94,4.46,2.36,-1.25,2.5,1.36
116729662,320029150076023808,DZ,2,2.0,-10.1,7.0,72.3,2.6,18.7,-0.13,0.49,0.2,0.27,0.08,0.06
116884462,342721416510145024,DA,2,2.0,-3.6,1.5,20.9,1.2,12.1,15.78,0.08,0.08,1.18,4.91,0.6
116962262,352679800699100032,DA,2,2.0,6.0,2.1,53.1,1.4,26.2,14.98,0.12,0.41,1.9,16.94,3.65
117273262,394034013576994816,DA,2,2.0,-1.6,0.1,5.4,0.4,10.6,13.22,7.56,2.46,-1.11,14.34,2.38
54627962,443421430190758144,DA,3,3.0,0.0,3.4,16.2,1.8,4.2,6.04,13.58,1.57,-0.51,97.01,3.23
55763762,577211924904296320,DA,2,2.0,-2.1,0.9,17.4,1.0,12.7,14.81,23.83,3.7,1.07,13.77,2.15
55772362,578406235049961472,DA,2,2.0,50.0,4.6,83.1,2.1,27.2,16.74,26.89,5.91,1.29,2.65,1.34
56191362,650022138948718336,DC,2,2.0,-2.6,3.4,42.6,1.9,16.2,0.49,1.0,0.6,0.58,1.8,0.61
56948762,772235978814346880,DA,11,11.0,-1.8,37.4,59.5,3.8,9.1,13.08,49.11,12.29,0.5,8.32,2.31
57223562,824906300932710400,DC_MS/DA_MS,3,3.0,-0.0,0.5,2.4,0.7,1.9,-37.78,13.74,1.93,-3.39,0.41,0.21
57459362,866313015482420608,DZ,5,5.0,-39.4,211.8,387.4,12.4,21.6,2.01,6.82,1.69,0.22,5.19,1.27
57489662,869422125127879552,DA,5,5.0,55.5,198.6,374.1,12.5,19.3,2.76,9.7,4.46,0.25,16.85,3.46
57586962,879888818693674496,DA,3,3.0,-12.8,7.5,64.4,2.4,18.7,19.74,9.0,2.76,1.35,7.95,2.03
57589362,880152323526269440,DA,7,7.0,-10.7,28.9,105.6,4.6,18.3,13.19,3.04,1.85,0.59,8.13,3.55
57716562,892309520515306368,DA,2,2.0,18.7,1.0,22.5,1.0,15.5,14.79,12.58,3.05,0.94,1.31,0.71
57748962,895908947924014464,DA,8,8.0,-63.8,151.5,459.6,9.6,32.4,15.8,11.28,7.65,0.61,4.67,2.97
57751862,896273229870178560,DA,2,2.0,-0.6,3.2,37.6,1.8,14.8,7.04,8.61,1.54,0.25,0.35,0.24
57775462,898699813376826880,DAH/DA,13,9.0,30.5,158.0,568.2,9.3,37.2,-17.15,3968.91,39.58,-2.01,66.33,6.58
57823062,905775376860044032,DA:,3,3.0,-3.0,16.2,49.7,3.7,10.7,2.71,1.63,1.03,0.14,8.31,1.68
57830662,906906362008532352,DA,5,5.0,1.0,19.8,74.1,1.5,12.7,8.33,3.02,1.0,-0.08,5.43,1.36
57840562,908485879180575616,DA,2,2.0,9.0,4.5,43.5,2.1,14.5,16.49,5.7,1.28,-0.15,3.84,0.81
57841162,908575558098267520,DA,3,3.0,-0.5,9.6,42.2,1.7,10.6,16.67,0.65,0.41,0.5,1.0,0.45
57845262,909201214573944576,DA,4,4.0,-0.7,30.7,71.7,5.2,7.2,18.28,2.33,0.54,0.79,11.68,0.96
58804962,1046098314971888256,DA,3,3.0,-1.0,4.5,37.6,1.7,13.4,13.77,1.84,0.88,0.67,1.21,0.52
60440662,1314663375904701568,DA,8,8.0,8.0,37.3,205.1,4.7,23.2,19.13,4.63,4.77,0.85,10.66,3.27
60788562,1358181839974037760,DB,2,2.0,0.7,0.1,7.0,0.3,17.1,-2.5,3.58,1.65,3.37,101.28,7.37
60827062,1362873627890671104,DA_MS:,2,2.0,0.4,0.9,8.4,0.9,6.3,1.44,0.97,0.3,-0.35,0.62,0.19
60837262,1364201116380848512,DA,2,2.0,-5.4,4.6,56.8,2.1,18.8,5.31,1.05,0.55,0.35,2.0,0.6
61127162,1410172595186489344,DA,2,2.0,-16.6,5.3,76.7,2.3,23.3,20.57,3.62,1.1,1.28,0.06,0.12
61552462,1479629565050862464,DB,3,3.0,-0.6,6.3,72.0,2.1,23.4,0.43,5.93,3.65,6.2,0.35,0.62
61554062,1479878363916169344,DA,4,4.0,-2.7,9.9,52.7,2.9,12.6,10.46,29.79,8.1,-0.72,4.28,1.89
61916662,1547898723055791616,DA,5,5.0,17.7,21.5,138.6,3.4,18.1,9.36,2.83,2.29,-0.39,7.41,2.82
62008562,1564838903000947200,DA,17,17.0,2.9,95.4,195.0,3.3,14.8,16.12,13.97,4.68,0.61,10.62,4.53
62017862,1566514073392431104,DA_MS,3,3.0,11.0,0.9,27.4,0.9,16.8,-2.96,18.74,5.52,-1.51,5.61,3.19
62469362,1648430442732932608,DA_MS,3,3.0,7.0,1.7,29.5,1.3,16.6,17.6,4.64,2.83,0.64,2.1,1.24
62519362,1656772403094035200,DA,4,4.0,12.8,25.4,62.1,3.4,10.2,7.43,9.83,1.52,0.49,2.28,0.51
63152262,1758536430493058944,DC:,2,2.0,3.4,0.5,16.1,0.7,16.1,3.77,24.85,2.14,0.92,6.59,0.88
63284162,1776293715079104000,DA_MS/DC_MS,2,2.0,44.2,131.6,360.9,11.5,20.8,-37.64,143.77,10.58,-2.2,4.06,1.14
63321562,1781780552979920128,DA,2,2.0,-1.6,0.3,9.2,0.5,11.9,14.6,13.67,1.29,0.64,11.37,1.03
63376762,1788762275722359040,DA,2,2.0,5.4,2.4,28.0,1.5,12.9,8.19,15.64,3.73,-0.09,7.42,1.81
63397562,1791682239304042752,DA,2,2.0,-1.2,0.3,7.7,0.5,9.7,13.06,32.29,5.32,0.41,0.11,0.24
63408462,1793357547133009920,DA_MS,2,2.0,-4.4,8.4,60.0,2.9,12.9,2.6,91.87,8.65,-0.1,35.52,3.52
63611662,1812788975610524160,DA,4,4.0,38.4,230.4,124.1,13.5,7.0,17.9,347.96,77.72,1.05,6.02,2.2
64021962,1837552867981107584,DB,5,5.0,-3.4,3.1,78.5,1.6,27.3,-1.36,4.11,2.76,3.63,3.89,1.59
64055962,1842165594143343360,DA_MS,2,2.0,1.9,0.1,9.0,0.4,16.4,1.41,2.96,1.3,0.29,0.13,0.2
64403762,1873210197575130240,DB:,2,2.0,-4.6,8.9,93.0,3.0,22.0,5.06,4.71,1.51,1.88,2.55,0.69
64795362,1932475596593097344,DA,4,4.0,2.4,20.6,134.1,4.2,12.4,3.48,191.56,10.24,0.21,6.7,1.31
64825162,1936883637493845120,DA,2,2.0,1.6,0.7,13.7,0.8,11.3,8.56,12.24,4.12,-1.14,16.11,3.52
65173562,1970471999742130688,DA,2,2.0,-1.7,2.9,47.6,1.7,19.9,11.82,16.15,4.68,-0.79,7.26,2.63
65941562,2016765601093302400,DA,2,2.0,-1.7,0.4,8.6,0.7,8.7,7.48,1.77,0.69,0.09,0.23,0.18
67173562,2081685573662675968,DA,2,2.0,-0.5,0.0,3.8,0.1,18.4,9.46,0.29,1.7,0.62,0.39,0.56
67230562,2086063554086035840,DA,2,2.0,2.0,2.4,36.9,1.5,16.9,17.94,0.55,0.82,1.03,0.3,0.44
67516662,2110942860818007808,DA,2,2.0,-1.6,2.2,35.4,1.5,16.7,15.71,31.67,4.39,0.02,4.31,1.28
67664162,2126830868263432320,DA,2,2.0,2.5,4.8,44.1,2.2,14.2,22.7,0.85,0.99,-0.77,0.07,0.2
67980462,2160237059465812736,DA_MS:,6,6.0,1.0,23.3,48.9,4.4,5.9,-21.17,6.67,1.24,-3.05,0.44,0.13
68095562,2165741760136559360,DA,2,2.0,-2.3,0.2,12.3,0.4,21.2,16.43,20.24,5.34,1.39,9.98,2.32
68250962,2173667559657136384,DA/DZA,2,2.0,-0.3,3.1,21.2,1.8,8.5,1.46,0.57,0.28,0.41,0.3,0.15
68730662,2216440344374006272,DA,2,2.0,-8.3,2.5,48.0,1.6,21.6,15.14,0.07,0.39,0.37,3.48,1.19
68906762,2241079506595561984,DA_MS:,2,2.0,-3.9,0.7,10.1,0.9,7.9,-29.69,251.74,10.77,-3.33,0.0,0.0
68915062,2241965781687150720,DA,2,2.0,4.8,0.7,24.1,0.8,19.5,14.68,7.69,3.81,2.62,0.73,0.9
68981062,2253293607607652224,DA:,2,2.0,3.3,1.4,6.0,1.2,3.6,4.25,0.1,0.07,-0.09,2.62,0.29
69058162,2264593185525586560,DA:,4,4.0,4.1,18.8,67.8,3.2,11.5,2.81,3.2,1.64,-0.34,2.88,0.87
70041762,2485347731376713984,DA,4,4.0,-31.1,157.7,407.6,11.5,19.7,12.48,1.33,2.24,0.0,4.0,2.35
70104862,2497775064628920832,DA,7,7.0,33.7,67.1,173.3,6.4,17.8,16.15,6.68,5.36,0.33,20.75,6.06
70127462,2502542718845109376,DA,2,2.0,-2.0,3.0,56.5,1.7,23.2,23.62,2.85,1.51,1.55,17.61,2.91
70154862,2507383524945205248,DA,3,3.0,-0.8,0.8,20.8,0.9,11.0,10.69,7.25,2.57,0.24,4.62,1.57
70281262,2532773138219379968,DA,3,3.0,18.2,6.2,56.3,2.2,17.4,20.56,13.51,4.33,1.22,1.32,0.98
70348162,2544527501632477952,DA,4,4.0,-1.7,2.7,38.0,1.0,16.8,12.76,31.56,8.4,-0.34,8.55,2.82
70575962,2590924250920129920,DA,2,2.0,2.3,1.0,21.7,1.0,14.4,8.33,2.01,0.87,0.81,1.9,0.65
70832362,2644245166092731520,DA,3,3.0,5.9,31.6,84.4,5.4,11.7,15.34,5.83,3.3,0.24,33.25,5.45
70917862,2662468647906388352,DA,2,2.0,-2.8,2.0,33.6,1.4,16.6,20.23,11.21,2.38,1.3,2.72,0.87
71005762,2677055555138876672,DA,3,3.0,-0.8,2.0,30.2,1.4,13.1,20.37,1.2,1.12,1.43,6.62,1.99
71075562,2687550878957624960,DA/DAZ,3,3.0,-1.5,5.7,23.7,1.9,5.6,3.56,14.46,1.83,-0.05,1.19,0.38
71363762,2737419911734434176,DA,2,2.0,-19.2,10.7,68.0,3.3,14.5,12.18,18.52,3.74,1.01,0.02,0.1
71857662,2831898231490550272,DA,10,10.0,2.6,29.4,164.8,3.0,18.4,18.88,9.24,2.87,0.68,12.3,3.55
71960962,2850209326340165248,DA,4,4.0,-2.8,0.9,24.0,0.8,21.8,17.06,5.58,3.71,0.61,2.81,1.7
72184362,2885080578134465920,DA,2,2.0,-7.2,6.9,45.5,2.6,12.2,17.82,0.66,0.92,1.39,1.39,1.07
72204462,2887293521379951872,DA,3,3.0,3.0,3.0,26.2,1.7,10.6,16.55,48.24,2.25,0.37,11.17,1.08
72830462,2935888980399935872,DA_MS/DC_MS,2,2.0,-5.2,3.1,16.3,1.8,6.5,-34.09,35.12,2.65,-2.6,7.53,0.75
73372962,2999455011771255808,DAO/DC,2,2.0,-1.8,0.6,11.5,0.8,10.1,-4.84,0.01,0.02,-1.34,3.29,0.37
73866662,3043841265390786944,DA,2,2.0,2.2,1.4,22.1,1.2,13.2,7.76,7.2,0.69,0.52,5.5,0.51
73879862,3044713624783301504,DA,5,5.0,-4.1,5.2,42.1,1.9,15.3,13.34,2.16,5.37,0.69,26.97,4.51
73956962,3049028761251401728,DA/DZ,4,4.0,-12.9,42.1,68.5,5.4,12.8,0.74,6.67,1.22,-0.18,1.81,0.4
74201362,3063510974357400960,DA_MS:,2,2.0,-1.4,0.1,3.5,0.3,8.6,-21.32,0.0,0.02,-2.86,2.77,0.55
74217962,3065012086902084736,DA,2,2.0,-2.5,4.2,38.1,2.1,13.0,18.14,7.86,0.86,0.98,5.24,0.61
74481162,3088259095610530816,DA,2,2.0,4.7,0.7,15.2,0.9,12.3,18.4,12.45,1.8,0.97,2.37,0.67
74898762,3118643687127799424,DA,2,2.0,0.0,0.0,0.1,0.0,5.0,9.14,20.78,1.05,0.4,9.61,0.62
74917462,3120297313958865536,DA:,3,3.0,3.9,1.5,11.6,1.1,6.8,4.23,5.13,0.97,-0.01,1.36,0.47
75080262,3133722591450424704,DA,2,2.0,-5.5,4.3,56.0,2.1,18.8,6.0,2.98,3.41,0.17,2.0,1.19
75243262,3146373675322192256,DA,2,2.0,-13.4,9.2,70.8,3.0,16.4,18.09,2.88,1.53,-1.58,16.65,3.0
75257362,3147751539484835200,DA,2,2.0,-1.5,0.2,12.3,0.5,18.3,5.17,9.34,2.21,-0.41,4.28,1.18
75623162,3183409968586482304,DA,2,2.0,0.9,0.5,9.8,0.7,9.8,11.86,0.15,0.3,-0.69,0.24,0.26
75634862,3185172142128461696,DA,2,2.0,-5.1,0.5,13.9,0.7,13.6,25.07,40.27,8.51,0.66,0.64,0.73
75678662,3191893834666311040,DA,2,2.0,-7.6,0.9,22.1,1.0,16.1,13.78,4.68,2.64,0.11,19.79,3.88
75691062,3194182369337300992,DA,2,2.0,4.7,2.9,39.8,1.7,16.5,16.17,8.89,2.07,-0.22,0.0,0.01
75787962,3209308900555979776,DA,4,4.0,0.3,4.2,17.0,1.8,5.0,17.48,16.23,0.88,1.05,21.69,0.84
75790762,3209659507326679424,DA/DZ,7,6.0,0.2,3.8,29.8,1.6,12.6,3.46,27.07,5.02,-0.15,2.14,0.85
75813762,3213022118825045888,DA,2,2.0,-1.7,0.2,11.2,0.4,17.0,20.14,17.67,3.05,1.55,0.52,0.34
75842862,3217123262838152320,DA,3,3.0,0.2,1.4,15.7,1.1,10.7,19.82,16.95,2.87,1.32,9.53,1.47
75943362,3229726144288625408,DA:,3,3.0,-1.6,1.3,9.4,1.0,5.1,4.1,11.97,1.89,0.1,11.2,1.48
75947362,3230292049179110784,DA,4,4.0,0.5,5.8,53.4,1.9,17.4,14.59,15.99,2.46,0.56,8.21,3.79
76014862,3238395381157771904,DA,2,2.0,0.9,0.3,3.7,0.5,4.9,11.15,15.26,1.22,0.51,9.09,0.75
76138762,3261154374201832064,DB,2,2.0,1.4,4.1,64.9,2.0,22.7,-0.26,0.14,0.22,4.97,5.81,0.98
78863962,3634831131842484096,DA,5,5.0,-9.1,38.0,314.0,5.6,28.2,5.2,3.61,2.48,0.03,6.45,2.67
78928562,3645367683052376960,DC,4,3.0,-9.6,4.6,71.1,2.1,20.0,0.11,2.81,1.05,0.36,3.75,0.7
79050862,3665832515022846720,DA,2,2.0,1.9,2.2,47.0,1.5,21.2,18.84,2.9,1.69,-0.15,4.01,1.48
79123462,3678000741488227200,DA,2,2.0,3.5,6.8,14.8,2.6,4.0,4.2,8.84,0.66,-0.03,0.94,0.17
79142062,3680973241110267776,DC/DQ,4,3.0,15.4,0.8,33.9,0.9,24.3,-0.59,22.14,3.05,0.02,0.58,0.5
79671762,3779968766948535808,DA,3,3.0,2.3,5.8,35.9,2.3,10.9,20.66,5.85,0.9,1.16,8.55,1.04
79675862,3780807522521857920,DA,2,2.0,2.8,1.1,13.5,1.0,9.0,19.26,18.66,1.18,1.29,0.46,0.16
79817962,3808681752899053184,DC,2,2.0,0.0,0.0,0.1,0.0,21.5,1.14,0.51,0.28,1.32,8.02,0.83
80101662,3862890424926964736,DA,2,2.0,-16.1,41.2,88.2,6.4,9.4,19.59,21.17,4.44,1.19,16.42,2.98
80888262,4018801139385822464,DA,3,3.0,2.1,4.1,45.7,2.0,15.3,18.59,0.95,0.7,0.86,1.86,0.83
82430862,4058464170333516800,DZ/DA,2,2.0,-0.0,0.0,0.2,0.0,3.9,3.31,20.56,0.93,-0.08,1.68,0.23
84371362,4101744830574259840,DA,2,2.0,0.5,0.6,14.8,0.8,13.1,14.49,0.64,0.35,0.61,11.71,1.27
85971762,4182127651757623936,DA:,3,3.0,-3.5,2.8,36.4,1.5,12.1,1.83,17.4,4.16,-1.03,1.25,0.66
86149862,4197839874778427264,DA,2,2.0,15.7,8.4,79.6,2.9,19.3,16.4,14.07,2.21,0.24,9.57,1.47
89909262,4519762315183631104,CV:,2,2.0,-5.5,1.9,34.2,1.4,17.6,-6.18,6.8,2.83,-0.39,2.61,1.23
89925262,4521195940900323456,DA,4,4.0,-39.5,496.8,408.6,22.1,14.5,17.2,44.99,5.48,0.71,3.3,1.58
89977362,4527254559190360832,DA,2,2.0,1.0,0.1,5.3,0.3,11.2,17.07,0.04,0.07,1.59,1.27,0.35
89998862,4529482199810264576,DA,2,2.0,2.7,0.9,25.8,0.9,19.3,16.42,2.9,1.43,0.75,12.87,2.38
90508662,4584763101834288768,DA,3,3.0,0.9,0.4,17.5,0.6,20.1,13.01,0.68,1.08,0.34,0.02,0.11
90769562,4611330021475974272,DA:,3,3.0,-0.5,0.4,2.3,0.6,2.7,2.88,9.69,0.38,-0.02,4.86,0.22
91244462,4656015823296293248,DZ:,2,2.0,-2.1,5.7,23.1,2.4,6.9,0.82,0.01,0.03,0.29,0.19,0.1
92102762,4700363177396622720,DA,2,2.0,-77.7,66.7,355.0,8.2,29.6,11.93,133.69,13.08,-0.04,4.85,1.84
92182662,4713240210903755520,DA,2,2.0,1.5,2.6,29.3,1.6,12.6,5.28,13.63,2.35,-0.18,6.63,1.2
92235662,4722124578391137152,DA,2,2.0,4.4,2.5,39.1,1.6,17.5,19.8,0.32,0.34,2.03,0.33,0.28
92253462,4725024673451319424,DA_MS,2,2.0,35.2,2.0,32.0,1.4,15.1,15.89,2.32,1.96,-0.35,0.03,0.17
92452662,4756642886956212480,DZ:,4,4.0,-8.3,70.8,128.1,6.0,12.0,-0.57,0.69,0.18,-0.43,3.76,0.52
92485362,4759029583097805056,DC_MS/DA_MS,3,3.0,-1.8,15.9,17.0,4.0,3.0,-40.17,1.72,1.27,-2.81,2.78,0.94
93096762,4848152039978513408,DZ:,2,2.0,0.2,0.5,6.8,0.7,6.6,1.9,1.24,0.36,0.02,2.36,0.39
93474162,4909605604576749056,DA,2,2.0,2.6,0.8,18.3,0.9,14.0,14.05,3.23,1.57,0.49,15.64,2.6
94264562,5053324281272527360,DA_MS:,2,2.0,-1.8,0.4,11.4,0.7,11.9,-14.29,25.2,3.2,-1.7,0.71,0.42
94900762,5180517706222368768,DC:,2,2.0,7.7,8.8,87.4,3.0,20.7,-0.36,2.95,1.16,-0.07,17.06,2.02
95757362,5258673058617848320,DA:,4,4.0,-3.9,25.3,44.5,4.6,7.4,-2.97,3.57,1.47,-1.33,10.82,1.11
96135562,5294897843575663232,DA_MS/DZ,2,2.0,2.4,15.5,15.9,3.9,2.8,-37.4,13.81,2.25,-1.74,18.15,1.75
98321962,5477697355408329856,DZ/DC,2,2.0,1.8,2.5,17.5,1.6,7.3,-0.34,5.39,0.47,-0.16,5.55,0.37
98497762,5496209626525261952,DA:,3,3.0,1.3,7.6,20.9,2.4,6.1,3.32,6.47,0.98,0.04,6.46,0.83
99115862,5550454165824297856,DA_MS,2,2.0,-7.5,65.2,113.3,8.1,9.8,-1.2,0.2,0.35,0.59,16.96,2.26
100048863,5617381954006206208,DC/DQ,3,3.0,214.8,229.8,517.0,13.1,28.6,2.17,12.1,7.8,4.09,0.33,0.68
103336363,5870059351153011712,DA:,2,2.0,-0.6,1.6,18.8,1.3,10.3,1.72,0.32,0.23,0.24,0.15,0.12
109044063,6242357080640089344,DA,2,2.0,2.4,6.1,14.9,2.5,4.2,13.17,14.68,3.3,3.45,21.71,1.99
109616463,6336151156259692544,DA,2,2.0,-1.9,10.7,45.5,3.3,9.9,15.41,5.67,0.71,0.26,0.37,0.15
109620963,6336917000468306560,DA,2,2.0,-0.8,1.3,11.4,1.1,7.1,12.93,16.24,1.38,0.35,0.0,0.01
109637763,6339926191994388480,DA,3,3.0,-3.0,3.9,56.9,1.9,23.9,18.56,6.13,2.05,1.21,0.66,0.62
110461663,6449760054923321088,DA:,2,2.0,0.9,1.5,8.8,1.2,5.0,3.23,3.26,0.48,0.1,0.03,0.04
110663463,6473396458246166016,DA,4,4.0,2.7,84.5,279.7,8.9,22.2,16.05,9.17,4.54,1.64,2.68,2.7
110703163,6477444314598219520,DA,2,2.0,8.5,2.3,52.2,1.5,24.0,17.37,10.73,3.4,0.65,2.11,1.16
110831963,6493484780500151552,DA,2,2.0,104.6,186.5,411.9,13.7,20.8,9.95,3.12,2.15,1.2,4.34,2.0
110834063,6493725019494646528,DA,2,2.0,0.2,0.5,11.7,0.7,12.2,12.53,4.16,1.24,-0.59,5.86,1.22
110908063,6504446151218954112,DC/DAO,3,3.0,-3.3,4.3,73.6,1.8,26.7,-5.51,4.48,1.68,-2.42,7.65,1.67
111126663,6538863343364422528,DA,2,2.0,6.7,2.3,21.4,1.5,10.0,18.52,5.36,2.85,0.46,0.03,0.04
111127563,6539079393103956992,DC/DZ,2,2.0,6.0,0.0,2.7,0.1,23.7,-5.73,1.23,0.6,-2.39,59.99,3.19
111225563,6558037486122343424,CV/DA,2,2.0,-1.6,1.0,5.0,1.0,3.6,-7.02,0.1,0.23,2.25,2.73,0.83
111782063,6644147251083073408,DA,2,2.0,-1.3,0.4,14.5,0.6,16.7,17.5,0.05,0.23,-0.41,10.65,2.92
111802663,6645998961805974912,DA,2,2.0,-7.9,10.3,60.8,3.2,13.4,16.93,0.68,0.29,0.72,1.89,0.45
112026163,6662834512051530240,DA,2,2.0,-1.7,1.1,29.6,1.0,19.1,8.47,2.63,15.73,1.68,0.46,0.68
114558563,6886601655338186752,DA_MS/DA,2,2.0,0.2,0.3,6.3,0.5,8.1,-9.51,0.52,0.23,-2.19,13.0,0.87
115232663,109623546967965568,DA,2,2.0,-13.1,21.6,127.9,4.6,19.1,19.67,20.51,2.32,1.55,1.78,0.58
116350063,260218878625842816,DA,3,3.0,-3.1,0.2,3.3,0.4,5.5,14.05,1.91,0.43,0.36,7.23,0.87
116630863,303387285674722048,DA/DA_MS,2,2.0,1.8,0.3,3.7,0.6,4.4,-8.49,18.86,4.62,2.96,4.56,1.39
54595363,439319598985604480,DA,2,2.0,2.4,9.5,31.6,3.1,7.2,17.42,20.89,0.89,1.04,0.11,0.07
54630463,443719397842340608,DA,3,3.0,1.2,0.1,2.6,0.3,7.4,9.24,30.87,1.52,0.07,6.0,0.52
54773763,457491601314395904,DA,6,6.0,2.7,3.4,19.6,1.4,9.8,15.99,6.41,4.89,2.06,9.0,4.0
54804163,459047586368573568,DA,3,3.0,4.5,3.7,12.8,1.8,5.3,6.16,3.92,0.54,0.21,0.35,0.14
55248163,509888832246544896,DA,3,3.0,1.5,1.1,8.7,1.0,6.3,4.46,4.49,0.6,0.71,2.83,0.38
55378363,519485404082989184,DA,2,2.0,-4.2,0.0,3.9,0.2,16.2,14.24,0.24,0.19,0.32,11.34,1.05
