sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
71018859,2679594499285507456,7,16.6,0.63,-200,4.00,-200,-0.20,400,22.41,-20,3.4/2.3/-0.3/-2.3/1.2/1.2/-0.6,ok
64431791,1877164080043186048,4,15.0,-0.14,400,-2.27,-200,1.53,400,0.31,-200,-0.6/5.0/-1.8/-0.9,ok
88492015,4358305011212780032,11,10.9,1.68,400,2.86,400,1.14,-60,1.69,-180,0.8/0.5/2.7/1.9/0.2/1.3/-2.4/0.4/-0.6/-0.5/-2.2,ok
67799768,2139175291464582016,1,6.8,-1.39,20,0.06,40,-0.48,-200,11.47,-70,-1.4,ok
110043952,6403541636972136832,5,10.8,-2.15,400,-2.64,400,0.39,50,7.53,110,-1.1/-1.1/-2.0/1.2/1.6,ok
93043940,4839199919384924032,1,8.3,2.01,-200,4.51,-190,-0.40,-200,23.08,80,2.0,ok
86740052,4249224141953591552,1,3.6,0.70,110,0.92,-200,0.20,90,11.79,0,0.7,ok
75772347,3206836678724371456,3,8.0,0.54,-30,2.56,-40,-0.37,400,9.91,40,0.5/-0.4/-0.3,ok
75908639,3225569371860436096,2,18.3,3.04,300,2.62,260,1.84,400,-1.45,-120,4.1/2.0,ok
92281621,4729727593920911872,2,9.1,-0.01,20,0.07,-200,0.35,120,0.40,300,0.1/0.4,ok
73728446,3035406636820638080,1,16.6,-0.04,80,0.18,100,1.65,30,35.99,-20,-0.0,ok
56434738,679311750025779584,1,9.6,2.16,50,2.27,70,1.04,-60,6.48,390,2.2,ok
57599893,881567910387854592,4,10.5,0.20,40,3.58,10,1.35,400,2.11,240,-0.6/0.3/-1.4/-0.4,ok
70163866,2509130477124083712,2,12.2,0.98,400,1.39,-130,0.54,400,1.85,-40,0.9/-0.4,ok
86499962,4226433190052683264,1,4.0,-0.31,220,1.55,150,0.18,400,4.96,-130,-0.3,ok
78896575,3639892119441535232,3,45.5,-1.12,60,-0.44,20,14.30,400,3.05,-200,1.4/-1.6/-0.9,ok
109042405,6242223932348817408,2,8.3,0.13,370,-0.16,330,1.21,400,3.17,-200,-0.0/-0.4,ok
57459362,866313015482420608,5,15.1,0.15,-200,0.35,-200,0.93,400,6.01,-200,-2.9/-0.8/0.4/0.7/-0.8,ok
88845126,4408948031455742080,1,11.7,0.02,400,0.02,370,-0.17,400,0.22,290,0.0,ok
75951497,3230857747910285696,2,27.9,1.79,-200,4.08,-200,0.45,330,37.29,70,2.1/2.3,ok
101620463,5764485618978306176,1,18.4,1.05,250,2.24,250,-0.44,70,2.81,40,1.0,ok
89852828,4515673605078260992,5,14.7,-0.43,-150,0.38,-200,0.16,390,0.40,-200,-4.3/0.4/0.4/-1.3/-0.1,ok
79874538,3820326921066038144,2,12.3,4.93,-200,6.57,-200,3.06,-200,2.42,380,3.3/1.8,ok
107127384,6054148143441683072,2,35.1,0.94,400,1.16,380,4.14,400,-0.15,400,0.3/1.7,ok
89127038,4445480473519600128,1,11.1,0.48,400,1.62,50,0.55,400,0.79,400,0.5,ok
89599775,4495344013035876224,1,12.7,0.69,300,-0.43,240,1.42,400,14.17,-10,0.7,ok
71040755,2683220138878413184,1,12.1,0.58,-140,1.92,-140,0.32,-140,37.34,20,0.6,ok
110784051,6487089535539970816,2,4.4,0.68,400,0.18,400,0.05,400,2.71,-60,1.9/-0.4,ok
61557769,1480478559826282624,6,14.0,2.13,-150,8.18,-190,0.32,400,10.51,70,2.9/0.5/1.4/1.3/4.4/0.1,ok
111228250,6558431416228347136,2,4.5,1.28,-200,1.22,-200,-0.54,-200,2.01,10,-1.6/2.1,ok
76308848,3300518578399661952,3,33.6,0.66,400,1.70,-200,0.58,400,29.92,40,2.9/-0.4/0.0,ok
79659326,3777449884593539968,2,5.6,2.88,-200,3.26,-200,1.99,210,0.69,-200,1.1/1.7,ok
74327740,3075165419654176896,2,14.5,2.46,-70,4.53,-120,0.94,130,16.10,-10,1.6/2.1,ok
116726150,319379884165109504,2,6.5,0.71,-200,1.84,-200,-0.80,-200,0.63,400,-0.4/4.2,ok
71018812,2679586149869241600,2,8.3,0.77,-170,2.81,-170,-0.24,-170,2.33,-140,1.6/0.3,ok
59882334,1226588130833425408,1,7.8,1.19,100,0.27,80,2.80,170,13.81,-50,1.2,ok
99104617,5549128949371318272,3,22.2,0.14,-80,1.07,-90,2.46,400,1.33,400,-1.1/-0.0/-0.7,ok
68159771,2168970888345676544,3,5.7,-0.01,400,0.82,390,-1.51,400,0.45,160,-2.5/1.3/0.8,ok
64403762,1873210197575130240,2,12.2,0.70,50,0.30,0,1.20,170,6.58,10,-0.5/0.6,ok
55809607,584171356766917120,4,8.9,2.52,-200,4.14,-200,-0.37,-200,8.60,100,1.3/0.6/4.3/0.8,ok
90193651,4550225723617065728,2,8.4,1.74,170,2.08,200,0.28,-180,34.33,-20,0.1/1.0,ok
93060902,4842208286277947392,1,4.9,-0.59,400,-0.06,400,1.27,-200,0.79,-200,-0.6,ok
69474903,2354690020164365056,1,11.3,2.65,-160,4.38,-190,3.35,180,30.98,50,2.7,ok
114652740,6899989038336417152,1,4.6,-0.07,-200,1.81,180,0.50,-200,4.04,170,-0.1,ok
70117677,2500569649524673024,9,23.5,1.19,0,1.26,0,0.43,-10,1.55,-90,2.5/-0.0/-2.7/2.1/-1.0/-0.1/2.2/-0.9/-0.1,ok
110004581,6398733266463574400,1,10.0,2.28,350,4.42,-200,1.92,400,1.01,-20,2.3,ok
70039175,2484861712877603968,7,19.1,0.86,-130,0.85,-150,0.25,-100,2.50,-200,-0.6/0.9/-1.9/0.2/-0.0/0.3/1.1,ok
93687248,4946746484591927168,1,11.8,0.46,-140,0.76,250,0.58,-160,1.78,400,0.5,ok
62962349,1737338701006395904,1,3.7,-0.98,400,0.88,400,-1.62,290,7.32,90,-1.0,ok
62464147,1647530453810542464,8,11.7,4.12,-200,2.56,-200,3.24,400,12.49,-20,1.3/0.3/1.7/2.5/-1.4/1.3/3.6/3.8,ok
70454142,2564860667085575552,3,5.7,2.44,130,1.58,140,2.77,130,2.12,-200,-0.7/2.0/1.4,ok
63500554,1803903482848068864,1,8.1,-1.87,310,-0.55,-10,2.31,380,1.31,330,-1.9,ok
76435107,3324207002370180864,2,22.9,-2.30,370,-2.11,-200,0.80,370,0.37,-200,-1.4/-0.8,ok
65706090,2002869522171812608,2,6.2,0.99,-110,1.43,-70,-0.28,-180,2.81,300,0.3/0.1,ok
79142062,3680973241110267776,4,16.8,1.49,310,1.17,300,0.93,330,3.14,-200,0.6/-0.3/-0.2/-1.1,ok
76157449,3265165117742493056,3,14.7,0.53,170,0.65,150,0.14,210,2.73,-40,0.5/0.2/0.7,ok
93219762,4869150448622759040,1,7.1,1.83,-200,2.24,10,-0.00,-200,8.18,60,1.8,ok
63120399,1755063034605956224,1,5.2,-1.25,-100,-0.52,-110,-2.38,400,-0.51,400,-1.2,ok
100564995,5671342102043656960,1,7.3,1.28,20,5.47,20,-0.10,-200,10.92,10,1.3,ok
101211212,5719723160586005888,1,21.8,0.93,-200,1.43,-200,-0.76,-20,36.24,40,0.9,ok
59588493,1180021786172275712,1,14.8,6.15,-200,3.55,-200,-0.59,400,15.14,0,6.2,ok
117140533,376884170498948352,2,5.7,1.26,-110,1.91,-90,-0.09,-140,8.50,100,1.1/0.4,ok
57801936,902180768407699456,5,33.8,1.04,-200,2.84,-200,2.88,400,18.52,0,0.6/-0.7/1.1/6.4/-1.1,ok
57728306,893542279208709888,2,7.0,0.73,-200,1.48,-200,1.52,70,8.99,120,-0.5/2.3,ok
56388355,673368790895862656,2,16.3,1.24,40,7.94,-20,0.01,250,21.35,100,1.4/1.2,ok
74894666,3118306785597350912,1,6.6,-0.37,270,1.19,230,-0.41,400,19.73,40,-0.4,ok
64457570,1880934060602143872,2,8.2,2.82,400,6.14,-150,1.37,400,1.69,-110,5.6/1.7,ok
65568998,1994511653245507456,3,4.7,2.00,-10,3.08,-20,0.58,400,1.29,-200,1.3/1.7/2.3,ok
88417291,4342803336073965696,3,4.1,0.96,-20,0.83,-200,1.56,150,-1.13,-200,0.3/-0.2/0.3,ok
87729398,4298401105174809984,1,18.0,0.43,270,1.04,-200,0.58,300,1.52,-70,0.4,ok
109929808,6387649708219253248,2,31.3,-0.62,340,-1.07,-200,1.60,320,9.72,-20,1.1/-0.1,ok
93328340,4886627426464690432,1,14.1,-1.33,400,0.06,400,-0.03,0,1.84,380,-1.3,ok
102914679,5854619768310354176,2,17.7,-0.47,400,-1.43,400,-0.08,200,0.60,-200,-0.9/0.3,ok
105163298,5950243435607551744,1,22.6,0.78,-120,1.48,-70,0.32,-200,35.27,10,0.8,ok
114184008,6838163293346622336,5,34.3,0.07,-200,1.75,-200,-3.24,400,13.26,0,1.8/2.3/1.3/-1.0/0.4,ok
54762473,456702358125708544,2,10.2,0.76,400,1.50,400,1.14,240,-2.07,-200,0.9/-1.0,ok
94865067,5172609022163352064,2,8.2,1.87,-200,3.15,-200,-0.38,200,4.05,-200,2.1/-0.0,ok
92690906,4787675464477424512,1,11.4,0.63,-200,1.49,-200,-0.34,400,8.13,60,0.6,ok
68359429,2180791600420143488,2,11.6,-0.49,400,-1.22,130,0.48,400,22.46,0,-2.3/0.7,ok
86048798,4187699079038115456,1,12.5,4.44,-120,5.10,-160,0.72,40,12.96,70,4.4,ok
68825448,2230955070385544832,2,18.0,0.30,130,0.44,110,0.47,260,6.34,-10,0.4/0.1,ok
80077613,3858073773722879488,1,17.9,0.92,-10,0.60,-110,3.39,70,18.55,-50,0.9,ok
68687156,2211020301802792960,2,7.3,-2.22,-200,0.03,-200,-0.41,400,48.01,-80,-0.3/-1.4,ok
55782867,580027263081733888,6,15.8,1.40,-200,6.10,-200,0.08,10,26.46,20,1.3/1.7/1.2/0.3/-0.7/0.1,ok
56667093,716895943680833920,1,11.1,0.07,70,0.90,100,1.00,400,37.61,10,0.1,ok
70019381,2480582551060648704,6,13.5,3.06,-200,3.49,-200,0.39,90,23.62,70,2.6/1.3/1.8/0.0/-0.0/1.8,ok
57281138,835516034089277696,1,18.7,0.14,-200,0.70,-200,2.30,400,0.93,-170,0.1,ok
60728672,1350394651950171008,5,6.2,1.70,190,1.82,30,2.38,200,0.57,400,5.4/-2.0/0.2/3.6/-0.6,ok
112456187,6704933747129306112,1,4.3,1.39,380,1.27,380,2.63,400,2.19,-140,1.4,ok
109615694,6336025850588231552,2,17.8,0.34,180,7.68,120,-0.87,400,1.36,-110,1.1/0.3,ok
102087609,5807156046052561536,1,5.3,3.90,350,2.68,340,5.86,390,-0.04,-200,3.9,ok
79719219,3789525545923696000,2,19.7,-0.34,400,-0.61,400,0.18,400,2.94,190,0.3/-1.0,ok
87670031,4294871775933197952,1,11.3,-1.03,190,0.53,60,0.08,400,27.71,50,-1.0,ok
75730717,3200779744044527232,2,4.6,0.61,230,1.37,300,-1.35,200,1.15,-70,-0.4/0.6,ok
93995955,5002043535693347840,1,6.0,0.70,-200,2.12,-200,-1.13,-200,1.22,-200,0.7,ok
62108846,1583631373489800704,12,11.1,2.05,-100,0.40,-170,0.68,-40,27.25,-30,1.8/-2.1/0.9/1.8/-3.0/2.1/-1.3/-2.4/6.9/-0.1/1.3/-0.6,ok
114556500,6886319733684699392,2,5.4,0.04,-200,0.23,400,1.18,-200,5.05,-60,0.8/-0.8,ok
93922882,4988720169183491456,1,7.1,1.38,-200,2.23,-200,0.61,400,7.58,70,1.4,ok
79743510,3794024781863589504,1,21.4,1.06,-200,1.90,-200,0.43,-200,33.19,40,1.1,ok
93676960,4944861032605192064,1,8.6,1.51,400,1.50,400,-0.05,400,15.50,80,1.5,ok
92362433,4742960113282143360,2,5.5,1.54,-170,-0.35,-200,2.06,-40,1.78,-200,-0.1/1.5,ok
110442704,6447863667946689024,2,6.8,-0.55,-200,1.90,280,-0.33,-130,1.23,-50,0.8/-2.2,ok
92217894,4719212246966216704,3,3.6,1.07,-160,2.14,-160,-0.36,-170,1.82,20,0.4/-0.6/1.5,ok
92107809,4701287355574290688,4,12.1,0.31,-200,0.79,-200,1.25,400,0.16,-140,0.4/0.5/-2.5/-0.8,ok
71016664,2679197713027511552,15,7.5,1.38,320,1.98,-200,4.92,220,2.10,400,1.0/1.2/-1.3/0.3/-0.2/-2.0/0.2/0.5/3.2/0.3/0.3/-0.5/-0.8/2.2/2.6,ok
67667276,2127097877789656960,2,3.4,-1.91,180,0.04,140,-4.92,400,12.37,-200,-2.4/-0.8,ok
57747442,895700311296197632,14,10.7,0.37,-200,4.13,-200,0.83,180,22.09,0,0.4/-0.2/0.7/-2.6/0.5/-1.0/0.1/-0.8/-1.0/-0.3/-0.3/0.7/-0.2/-0.3,ok
56911990,764917869937987584,2,13.9,0.68,40,1.51,-10,0.36,400,13.93,40,-0.6/1.3,ok
56378103,672414066908306304,8,6.2,0.59,310,0.96,320,1.33,290,0.95,-200,-0.0/2.2/1.0/3.1/1.1/1.3/-0.6/-2.5,ok
57658675,887098763113082240,2,5.0,0.27,-50,0.20,-70,0.92,380,3.03,400,-0.1/1.5,ok
70116689,2500351705704342912,2,11.1,0.68,400,1.32,230,-0.17,-200,0.31,-130,1.0/-0.2,ok
79599352,3764681466513811072,5,5.5,0.79,340,1.94,310,-0.51,400,13.34,20,0.6/1.6/-0.3/2.1/-0.1,ok
64038033,1839727422809338368,2,7.2,1.50,390,3.67,390,0.29,10,0.47,50,1.7/0.3,ok
67399099,2100782475725975552,1,6.3,0.67,130,2.17,-200,0.63,110,9.55,0,0.7,ok
73564200,3026892465446255872,2,10.5,0.94,400,0.33,400,2.11,400,1.49,-20,1.1/-0.9,ok
94869143,5173538040769008512,3,4.1,2.13,400,1.49,400,1.32,400,6.34,200,1.1/2.9/1.7,ok
56601932,706265418586653056,1,6.7,-0.27,-200,0.30,-200,-0.35,0,21.60,0,-0.3,ok
58108645,946638971320955520,1,6.2,1.14,-150,0.94,-200,0.81,110,21.89,100,1.1,ok
76024863,3239578520091272320,2,34.7,-0.27,320,2.67,140,-0.83,400,1.24,270,-1.1/1.7,ok
65467774,1987020543086415872,2,5.8,0.49,-200,1.78,-200,0.84,400,3.77,-130,-1.5/3.1,ok
70166945,2509739915804015232,9,13.4,-1.07,400,0.02,400,-0.77,360,0.76,-150,-2.0/0.3/0.2/2.7/1.7/-6.8/-0.7/-2.2/-1.7,ok
60731062,1350708704254173568,2,4.3,2.27,260,1.49,170,1.40,370,2.13,-180,1.1/0.8,ok
67178142,2082021822366436608,2,3.7,2.13,-190,5.61,-170,0.09,-200,14.93,70,3.1/1.4,ok
93111068,4850650100332034176,1,22.1,2.45,290,0.30,270,1.50,400,1.20,-200,2.5,ok
76239959,3286908441218028544,3,3.6,1.85,-90,6.18,-140,-0.48,350,7.71,120,1.2/1.6/-0.3,ok
79876096,3820576785083572864,2,5.9,1.86,-200,2.84,-200,3.36,320,10.62,50,1.5/2.2,ok
110590717,6465542891501713408,2,12.3,4.84,130,19.01,130,-0.32,400,0.93,400,5.3/5.5,ok
79700376,3785866646103603456,2,5.6,0.24,-200,0.74,-200,2.10,40,1.56,270,-0.1/1.4,ok
101548803,5755700619856890240,3,5.8,0.59,400,0.06,400,1.99,400,4.26,-20,0.4/0.9/-1.9,ok
61094108,1405514200644160256,10,24.9,1.29,-200,2.47,-200,0.43,-190,16.79,30,1.1/1.1/1.5/2.1/1.6/-0.0/-0.8/-0.0/1.7/1.0,ok
79246409,3698477839885075200,1,5.2,2.84,-200,4.21,-200,1.10,160,1.85,340,2.8,ok
55904867,599990198058731904,2,6.5,1.44,350,1.44,330,0.51,20,2.63,40,-0.7/2.7,ok
88909783,4419194345954599808,3,8.7,1.60,210,3.43,220,-0.70,400,15.48,-30,1.0/-0.4/-1.6,ok
67621124,2122092419822256128,2,5.0,0.70,140,1.36,80,0.75,400,11.44,140,-0.3/1.3,ok
89165431,4450023552486476928,1,7.3,-0.87,220,1.96,90,-0.40,-200,8.87,-50,-0.9,ok
79752950,3795662538793310080,1,4.5,0.01,-200,3.16,-170,-0.84,360,5.70,-20,0.0,ok
56349268,669563686091897216,2,16.1,0.05,-200,3.98,-200,-0.05,400,12.44,50,0.6/0.1,ok
103236803,5866644817747322624,2,4.7,0.14,-200,0.03,-200,0.70,-50,0.81,360,-0.2/0.4,ok
107247682,6058834949182961536,1,29.6,2.44,400,0.66,-200,7.74,400,17.51,-120,2.4,ok
57589080,880122224395759488,8,4.6,1.27,-20,0.68,-90,0.87,30,1.98,400,-0.4/0.9/0.8/-0.7/0.5/-2.0/0.0/0.1,ok
110681139,6475092214413700096,3,3.9,1.00,-200,1.56,280,1.32,-150,14.48,50,0.3/-1.3/4.8,ok
70148947,2506320640798428928,9,18.3,8.47,130,29.86,120,0.47,290,2.93,120,6.4/3.0/6.8/10.6/6.3/10.3/5.5/6.4/3.6,ok
92812876,4804183124036600960,1,4.8,-0.10,-200,0.90,-180,-1.02,-200,-0.28,150,-0.1,ok
92783680,4800471340283135360,1,8.8,0.35,90,0.77,20,-0.30,250,8.20,60,0.3,ok
57699945,890697499030915456,2,6.0,0.80,-60,2.59,-200,0.05,-10,19.56,-10,0.8/0.4,ok
85260074,4139684681854263936,1,11.2,1.96,400,0.19,-50,2.66,380,0.33,60,2.0,ok
68662186,2208509090263817472,2,13.2,0.70,400,0.63,-200,1.17,400,29.69,10,1.9/-0.4,ok
56382108,672775874952591104,9,6.8,2.55,-200,5.39,-200,0.80,310,21.13,80,0.1/1.6/-0.6/0.6/-1.0/1.8/0.2/3.8/2.0,ok
98040853,5439706441233034752,1,15.1,0.94,350,-0.19,330,1.51,400,2.08,-150,0.9,ok
79594122,3763639571872039040,2,10.5,-0.08,360,-0.12,-200,0.21,310,28.75,0,1.4/-0.6,ok
79713530,3788415210977967488,2,5.0,-0.28,400,0.48,400,-0.33,-200,2.36,80,0.7/-2.8,ok
65791285,2006762136928045184,2,6.6,1.85,-80,1.58,-60,2.09,-120,1.97,-200,2.3/0.0,ok
65942622,2016848438122182272,2,3.6,0.06,300,1.32,300,-0.40,-70,13.55,-200,-0.3/-0.0,ok
57595080,880840789603989504,8,23.8,1.53,400,2.09,-200,2.63,400,0.63,-200,-0.1/0.2/3.0/0.3/-0.5/-0.5/0.9/-1.1,ok
63297342,1778310318189175552,2,5.1,-0.65,-200,0.29,-200,-0.14,-200,3.41,30,-0.2/-1.8,ok
72380463,2904868866855492224,1,7.6,0.41,-200,2.25,-30,-0.15,-200,14.01,100,0.4,ok
55762836,577052186480040448,6,10.3,1.03,40,1.11,40,0.23,400,1.00,140,0.5/-4.1/0.9/-0.1/0.5/0.3,ok
54622947,442784916038728192,4,4.7,-0.41,320,0.74,270,-0.72,400,3.59,-200,-2.2/0.0/0.8/-1.3,ok
65152157,1969459315166633728,2,5.1,0.27,-200,1.57,-200,1.09,250,2.52,-80,0.8/-0.9,ok
57780363,899277915974764032,21,10.4,0.88,400,2.85,280,1.08,400,8.93,400,-1.2/1.6/-1.2/-0.3/-0.5/-0.1/-0.5/6.7/-1.5/0.7/2.8/-1.1/0.6/0.7/0.7/0.7/-0.0/0.3/-1.2/-0.0/-1.3,ok
70429913,2559850609210106368,2,4.7,0.18,0,0.48,60,0.39,-180,1.72,120,0.3/-0.0,ok
105216712,5952637892738492160,1,13.9,1.39,-200,4.93,-200,0.63,400,32.80,50,1.4,ok
70083095,2493441408270598272,10,7.9,-0.66,400,0.30,400,-1.76,120,1.63,180,0.3/-2.3/-1.2/-0.5/-2.1/-1.1/-0.5/-0.1/1.7/1.0,ok
93060105,4842077891070021504,2,16.4,0.04,400,-0.13,400,0.13,400,1.47,-10,-0.0/-0.8,ok
70286939,2533837431111898752,11,15.7,1.53,-200,2.19,-200,1.30,200,17.03,40,1.1/1.6/3.1/0.2/1.5/0.4/0.4/-0.2/0.7/1.3/-1.9,ok
63288243,1776899747849314816,2,4.5,0.42,400,1.24,400,0.05,-200,26.08,50,-0.2/-0.3,ok
92651791,4781787309129320960,1,4.9,1.31,220,1.06,200,0.76,350,4.61,350,1.3,ok
60852235,1366366948128450176,2,3.8,2.95,380,1.41,-200,1.99,400,-0.72,-200,1.5/1.1,ok
91796226,4677587962257630592,3,5.8,4.14,-120,3.04,-200,-0.44,-50,16.80,90,-0.4/0.8/1.4,ok
57244381,828871861427262464,3,7.0,0.22,-200,0.95,-170,-0.02,270,1.87,190,-0.8/-0.4/1.7,ok
62889154,1727496113432563072,10,13.7,1.49,-160,3.39,-180,0.88,190,58.96,-10,0.6/1.1/-0.4/-0.6/0.2/0.1/0.6/1.4/0.5/1.5,ok
70352006,2545263281069744512,6,16.4,-0.58,400,-1.04,-200,2.14,400,0.51,-50,0.0/0.2/-0.1/-1.5/1.0/-0.1,ok
86678171,4243499809539424384,1,4.2,-0.71,-70,0.89,-100,-1.39,50,8.64,40,-0.7,ok
106190054,5985374206518449536,3,5.0,-0.16,-200,1.20,-200,0.00,400,32.54,100,-0.1/1.0/-2.3,ok
100048863,5617381954006206208,3,5.4,4.71,200,9.69,210,2.65,0,2.01,130,8.5/3.2/12.6,ok
74421246,3083788996726760320,2,22.3,2.41,-200,5.61,-200,0.42,400,20.14,50,2.8/0.8,ok
67203960,2083811994788836480,2,3.6,0.19,400,-0.01,400,2.02,-70,2.21,-200,0.6/1.1,ok
79657088,3777018120121273472,5,4.5,4.80,400,3.59,10,3.44,400,14.42,210,0.2/2.3/0.2/0.9/2.5,ok
58761801,1038176780370360576,1,7.3,0.77,400,0.83,400,0.33,400,3.63,-170,0.8,ok
56293729,662801178481739264,3,8.6,-0.15,120,-0.02,-200,0.54,170,2.95,-60,-0.3/-0.5/1.6,ok
56328344,667411117202769664,1,4.6,2.89,-200,2.22,-200,-0.72,20,5.28,130,2.9,ok
70160601,2508482967853423488,3,7.2,2.95,-200,9.87,-200,0.86,-130,17.31,10,0.5/2.2/1.1,ok
116744842,322974398130463616,2,9.3,-1.18,400,-1.44,-200,0.28,380,1.32,-190,-0.2/-1.6,ok
101392663,5735401814141436160,1,4.6,0.61,-200,0.03,100,-0.20,-170,2.32,190,0.6,ok
57908859,919872455957849984,10,11.1,0.30,400,2.16,210,0.38,400,-0.77,400,-0.9/-0.4/-0.6/-2.9/0.2/2.2/-2.3/1.2/1.4/-1.4,ok
70096553,2496101023815713536,14,13.5,-1.01,-60,-0.41,-130,-0.17,400,0.06,-200,-0.4/-0.3/-1.0/0.1/0.5/-0.6/-0.5/-0.6/-0.6/-3.3/-1.4/-1.8/-0.7/-0.5,ok
76182189,3271047337446924672,4,10.7,8.15,-200,4.87,-200,-0.23,400,12.59,50,0.9/7.2/3.3/-1.6,ok
72188816,2885570376204540544,1,5.5,1.01,-200,1.98,110,0.67,-190,7.93,50,1.0,ok
57594767,880800142033797760,8,15.9,-1.09,330,-1.68,400,0.41,260,19.59,-90,2.6/-1.8/-2.3/0.6/0.3/1.0/1.5/-0.0,ok
57588726,880081095788954240,9,15.9,1.40,-200,5.39,-200,0.15,-200,4.82,-90,2.1/1.1/0.7/-0.7/-0.6/0.4/1.8/-0.6/-0.0,ok
94877826,5175324025609588608,5,8.5,2.54,-200,7.98,-160,-0.11,400,21.94,60,1.3/0.5/-0.2/0.2/0.3,ok
71033934,2682035900431122432,4,12.3,3.47,280,3.11,280,2.22,270,1.83,-70,1.2/-1.1/4.1/0.6,ok
55857834,592937556816563200,2,5.9,-0.27,30,3.00,-200,-1.30,140,18.49,80,-0.3/0.2,ok
57302453,839750257663742464,2,16.2,-0.21,400,1.23,-20,1.04,400,5.42,-200,-0.6/1.1,ok
76143196,3262063051842578304,3,6.7,-0.57,-200,-0.15,-200,-1.68,-200,1.09,400,-0.3/1.8/-0.9,ok
75739157,3201966666846113536,2,4.2,2.87,260,2.76,240,0.40,340,0.73,200,3.1/-0.0,ok
91774548,4674820800728668928,2,5.4,1.85,400,3.73,-70,3.37,400,1.48,190,0.3/1.3,ok
92672209,4784898308560812416,1,7.0,0.14,-200,1.61,-200,-0.31,400,-0.13,-200,0.1,ok
55880807,596474372190008832,2,8.8,1.58,-40,1.06,-200,3.92,400,11.67,-10,0.0/2.2,ok
79711010,3787934690037232128,2,6.3,2.08,-200,19.89,-140,1.32,390,11.71,20,3.1/2.7,ok
80705780,3982453690152954752,1,5.1,-0.01,230,0.78,-200,0.85,400,1.48,400,-0.0,ok
57448316,865267650505341184,10,7.6,2.10,-200,5.22,-200,0.47,400,15.04,60,0.2/-1.0/0.9/0.1/2.7/-0.9/0.7/-1.5/0.2/0.2,ok
63381246,1789365911900907520,3,3.8,2.21,-180,0.54,-180,3.19,-170,0.10,-200,0.5/0.2/1.6,ok
67098190,2075807069106643456,2,8.4,-0.12,190,-0.63,260,1.99,-180,1.92,90,-0.8/-0.5,ok
76377829,3317802244056844288,1,12.7,-0.39,120,1.98,-200,0.24,200,33.30,100,-0.4,ok
87519490,4285439237474075904,1,7.3,3.87,400,2.92,400,5.61,400,1.46,-70,3.9,ok
60818633,1361736256124782336,2,19.4,-0.10,400,0.41,400,0.01,400,1.89,-150,0.0/0.1,ok
95142766,5216752421155560064,2,17.9,0.58,250,-0.48,-200,2.18,330,2.08,190,0.5/0.4,ok
75953821,3231226011291566080,2,8.0,-0.01,-200,2.18,-200,-0.38,150,18.21,80,0.3/-1.2,ok
74428838,3084314288408404224,2,23.6,0.49,400,3.40,-200,1.05,400,10.97,20,0.6/0.9,ok
67701976,2129973856610339584,2,7.8,-0.71,-200,-0.70,-200,-0.10,150,1.89,380,-0.8/0.1,ok
57335117,845306291781647360,12,14.5,1.61,400,1.82,-200,3.43,400,1.44,400,-0.3/-0.2/0.6/0.5/-0.8/-1.1/-0.2/-0.0/2.6/2.9/-0.3/0.3,ok
68415446,2185261016407220224,2,21.6,1.31,360,1.42,320,0.78,50,3.33,120,2.5/-1.1,ok
70727968,2622075094667308160,1,19.7,3.38,-200,3.37,-200,1.91,-200,31.05,30,3.4,ok
64036878,1839569024413960320,4,5.8,-2.19,-130,-1.31,-200,0.74,-80,0.96,-200,0.0/0.6/-1.7/-4.5,ok
93170270,4860937715238641792,1,10.5,-0.07,-200,0.56,120,0.56,-200,1.31,240,-0.1,ok
79224666,3694845397064646016,2,18.6,1.73,400,1.52,-10,0.71,400,11.79,-140,2.4/0.0,ok
57113032,803803546061999616,1,27.0,2.34,-200,1.92,-200,2.20,350,22.95,-20,2.3,ok
67894649,2149772796850036096,1,5.7,-0.07,400,0.23,400,1.10,400,0.68,60,-0.1,ok
116729662,320029150076023808,2,31.2,0.33,400,0.48,150,0.62,400,3.07,400,1.4/0.4,ok
68712680,2214215452527501824,2,15.2,-1.57,400,1.62,-200,0.70,400,1.77,-10,0.6/-1.0,ok
117497952,418491412783587200,2,36.7,1.05,400,1.31,-70,2.17,400,1.71,-200,-0.8/-0.9,ok
56408377,675608079467107840,1,15.9,1.65,-70,2.44,-190,1.81,140,0.91,360,1.7,ok
80197202,3882996747387425152,1,4.5,-0.27,-200,0.50,-200,0.65,270,2.02,-200,-0.3,ok
91798432,4677875931225296000,2,3.3,-0.27,250,-0.69,-110,1.49,350,3.49,400,-0.2/-0.1,ok
55898616,599123782896409984,1,16.1,2.46,400,0.75,-200,1.27,400,0.19,-70,2.5,ok
62238739,1608048159488726272,2,14.9,1.50,-200,0.84,-190,1.58,-200,1.62,-60,0.8/1.0,ok
70151673,2506764706057099520,2,27.7,1.20,400,0.28,-200,2.74,400,0.94,-190,5.2/1.0,ok
110780463,6486613412645289088,2,5.0,1.66,280,2.69,280,0.23,-200,1.37,310,-0.0/1.0,ok
56294617,662925350280090240,3,10.7,2.14,-200,4.48,-200,1.98,400,25.10,90,0.4/4.3/0.4,ok
56447159,681078699571244544,1,8.3,-0.36,400,0.09,-200,1.52,200,1.85,140,-0.4,ok
