sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
56355443,670228959346648832,2,3.4,1.21,-170,0.62,280,0.72,-130,0.93,-200,0.1/1.0,ok
92820304,4805177696727346304,1,4.7,-0.44,280,3.84,260,-2.17,400,7.64,70,-0.4,ok
112151433,6674946564640533632,2,13.1,1.57,230,2.51,220,0.10,270,0.26,-200,-1.0/4.8,ok
89974690,4526942023010691840,2,3.9,0.03,-200,-0.33,130,1.82,-190,1.16,80,-2.6/0.8,ok
92648774,4781335302474432256,1,5.7,0.18,-30,0.35,-200,2.73,60,1.24,160,0.2,ok
80410299,3924182941135526784,2,5.7,-1.75,170,1.83,170,1.33,-200,1.48,110,1.6/-1.8,ok
55433943,524490617230794240,1,8.3,-0.24,-40,0.27,400,0.49,0,2.95,-200,-0.2,ok
109516372,6318472830350832000,4,3.2,2.41,-30,2.43,-90,0.29,30,2.02,-120,1.8/-0.9/1.1/0.3,ok
67570076,2116716705611098368,2,9.6,-0.90,220,-0.83,330,0.21,160,0.65,-20,-1.2/-2.2,ok
76034601,3240656492459732480,1,4.7,-0.48,400,-0.19,400,-0.37,400,0.86,300,-0.5,ok
109531474,6321092863480384512,3,3.2,2.31,400,1.03,400,1.13,400,0.46,-200,1.4/1.4/1.0,ok
71873036,2834648969064715904,2,3.7,0.09,400,0.34,400,-2.23,400,1.27,220,1.2/-0.6,ok
56998337,782176324138731264,1,9.8,2.90,220,5.27,220,1.04,400,1.14,-200,2.9,ok
67669027,2127263629166371968,2,3.5,1.73,340,3.47,-200,1.32,400,3.44,380,0.7/2.0,ok
79063353,3667940175733998080,2,4.5,0.76,150,0.66,-200,0.83,90,3.05,400,0.5/0.3,ok
60841549,1364807462683171200,2,5.4,-4.03,0,-1.51,-10,-1.12,400,1.28,400,-0.7/-2.6,ok
64410299,1873900415998459136,1,11.3,0.66,140,0.67,-60,0.65,170,1.00,30,0.7,ok
68331673,2178746203863088000,3,3.5,0.56,130,0.73,-200,1.40,150,3.43,-200,-0.1/0.0/1.5,ok
68488673,2193478555858703104,3,4.6,-0.40,160,-0.93,130,0.84,400,2.70,20,-1.7/2.2/-0.7,ok
61934661,1551221520211790464,5,8.0,1.37,40,2.80,50,0.22,-30,1.77,170,-1.2/2.8/-0.5/0.8/-1.9,ok
80003646,3843627943281118208,6,14.0,1.87,-200,2.99,-200,1.80,400,1.23,200,3.6/1.2/-0.4/0.4/-0.6/-1.5,ok
76278613,3292334535397646336,1,4.3,-0.49,60,-0.28,70,-0.84,-60,1.10,400,-0.5,ok
93196073,4865245975457486848,1,8.1,0.36,400,0.28,400,0.57,400,2.70,-40,0.4,ok
101458463,5745717604031571328,2,5.8,-0.23,100,0.16,130,-0.16,-70,2.00,400,-0.2/-0.2,ok
94849344,5169077498189504768,2,4.7,0.83,-200,1.57,-200,0.96,170,1.05,-200,-0.9/3.3,ok
101530515,5753884845122902144,4,3.6,0.78,210,0.71,-140,2.29,340,1.52,-200,0.6/-1.7/-0.2/0.5,ok
112080853,6667913057475425280,2,17.9,1.23,400,0.57,400,5.87,400,-0.31,-200,1.4/0.5,ok
75654229,3187834643894367232,2,3.4,1.34,-120,2.09,-110,1.55,-200,2.36,-200,0.6/2.9,ok
78651139,3596018096504064000,4,10.1,-1.29,400,-4.78,-200,-0.09,400,2.63,30,-3.5/3.8/-0.2/-0.7,ok
63769929,1823187611147426048,2,4.8,6.17,-70,2.88,-70,1.45,400,1.53,-200,6.3/0.1,ok
65421415,1983049656844329472,2,3.7,1.30,290,0.63,240,1.26,400,0.94,120,0.4/1.1,ok
60815302,1361242845986273792,2,3.5,-0.22,-10,0.01,-70,-0.17,400,0.86,-200,0.4/-2.3,ok
70362925,2547161106858695680,5,9.1,-0.15,60,3.47,40,-0.86,350,1.24,290,-0.6/-0.3/-0.2/0.9/0.2,ok
63152001,1758504952677942656,1,3.8,-0.16,380,0.77,400,-0.60,290,0.10,400,-0.2,ok
89770253,4510549885204867968,2,3.4,2.76,340,2.93,300,2.89,400,3.74,270,0.6/3.0,ok
91766660,4673418755899089920,2,4.4,0.61,-80,1.76,-200,1.13,0,-0.15,-200,-0.8/1.1,ok
67633741,2123678843301912832,2,3.9,2.42,-90,2.48,70,2.80,-150,3.73,-90,0.9/1.7,ok
117290682,395563120707623040,3,3.2,0.62,400,0.95,400,-0.50,190,10.09,0,0.3/1.1/-0.9,ok
59450199,1157478744081673856,2,11.1,-2.14,-60,-0.09,-50,-3.42,400,0.72,-150,-1.9/-0.5,ok
63500314,1803883519839031168,1,5.6,2.01,240,2.15,190,1.15,400,1.04,400,2.0,ok
70173210,2510986521469852672,10,8.9,0.12,250,-0.90,230,1.54,-200,-0.57,380,-4.6/2.1/0.8/0.7/-1.9/-1.4/-0.3/1.5/-1.1/0.7,ok
75754139,3204136316822860928,2,12.0,2.38,-40,4.82,-80,-3.97,50,3.24,-200,0.8/1.2,ok
89964796,4525836738955088640,2,11.9,0.70,-160,0.85,320,3.38,-190,0.56,400,-0.0/1.4,ok
87583985,4290035990655832064,1,4.4,1.65,310,1.10,170,1.63,320,0.82,150,1.7,ok
62235981,1607564099493851008,1,4.3,1.42,-70,2.18,150,0.74,-160,2.39,220,1.4,ok
111224432,6557883996876448896,1,7.3,0.99,-10,0.78,-20,1.05,290,1.47,-180,1.0,ok
88570579,4371587932014117120,1,6.7,1.06,400,5.43,400,0.01,-200,1.49,90,1.1,ok
88878294,4413872267295150848,2,3.5,1.92,-80,2.73,-20,1.04,-140,2.19,260,-0.1/0.6,ok
71184199,2702389716087076224,1,6.2,0.86,400,1.63,330,-1.11,-80,2.12,80,0.9,ok
57593157,880579659889351552,7,19.3,1.20,400,0.46,400,3.36,400,0.46,-60,-2.2/1.3/1.7/-0.7/-0.1/0.2/1.2,ok
76225842,3283030704224773376,2,10.3,0.60,310,0.05,400,2.32,60,0.97,400,0.2/0.8,ok
75779202,3207919220938198528,5,5.9,1.11,10,0.32,-20,1.59,40,-0.24,-70,1.1/1.5/1.5/-0.7/-0.0,ok
92227607,4720813646996003072,3,17.3,1.86,400,2.19,350,0.59,400,0.30,-200,-0.5/0.2/3.6,ok
104175766,5908755047924512256,1,16.0,-0.41,30,-0.14,0,1.90,400,1.60,230,-0.4,ok
117179801,382731618150879616,2,7.4,2.57,-200,0.95,-200,1.26,0,1.85,360,-0.0/1.4,ok
67473770,2107147857778499200,2,9.6,2.83,0,5.82,-20,-1.83,40,0.36,-30,2.0/-0.4,ok
55427002,524003808464382592,2,6.6,-0.43,130,0.31,90,0.05,400,0.89,70,0.7/-1.3,ok
93055969,4841347471752051584,1,3.6,0.66,20,0.90,-10,-0.53,400,-0.70,400,0.7,ok
79707658,3787243612618723328,3,6.8,0.05,-60,1.14,-70,-1.77,-20,2.56,90,-1.5/-1.7/1.6,ok
63513891,1805000791156706944,2,3.7,0.29,240,2.92,260,-0.23,-10,3.91,370,-0.3/-0.2,ok
92989369,4829848057594355712,1,7.1,1.71,20,1.41,-30,0.38,270,0.71,400,1.7,ok
75076275,3133418473405990912,2,6.4,-0.38,10,1.45,200,1.53,-200,2.18,-20,-1.3/0.2,ok
77490522,3424664260198137472,3,5.5,1.03,-200,2.97,-200,-0.22,400,1.69,-60,0.7/-0.3/0.2,ok
111797701,6645543871366168448,1,3.4,2.10,400,1.18,400,3.34,220,-0.34,-140,2.1,ok
92734884,4794111799388672256,2,8.3,1.52,90,3.75,-200,0.59,130,2.64,-20,1.1/1.1,ok
90314881,4563669044268461056,1,17.8,-0.50,400,1.69,400,-0.80,-200,1.81,-200,-0.5,ok
88575251,4372147171119225600,1,4.1,0.61,180,0.54,260,1.61,60,1.34,400,0.6,ok
89509550,4484736543328721792,1,9.6,-2.09,150,0.54,400,-0.67,-10,0.24,200,-2.1,ok
101533037,5754132303958077312,3,4.3,1.23,-200,2.55,-200,1.14,400,4.46,400,1.7/2.1/-0.6,ok
92803391,4803007986624488064,1,9.8,2.21,400,2.15,400,1.88,370,1.88,400,2.2,ok
57748991,895912482681426688,21,17.2,-0.25,400,-0.21,400,-0.01,400,7.14,120,0.2/0.6/1.4/3.3/0.5/-2.5/-0.8/0.3/-0.5/-0.2/2.4/2.3/0.2/-1.7/1.3/-0.3/0.6/-1.7/-0.5/-0.6/-2.4,ok
67669279,2127285619399178880,2,8.9,1.04,-140,1.63,-90,0.50,400,1.56,-200,0.3/1.6,ok
63410596,1793628851625008512,2,18.0,2.02,170,1.39,170,0.23,100,1.18,170,1.5/-0.6,ok
67912215,2151926740128732288,3,6.2,4.43,-20,2.23,-20,0.85,-40,1.79,360,0.2/2.5/1.3,ok
61126051,1410031887762012800,2,13.7,0.02,-200,0.61,-200,-0.07,30,1.94,400,-0.6/2.2,ok
65122290,1967671547921553792,2,3.5,4.37,400,3.75,400,0.64,390,1.02,-130,5.1/0.6,ok
63250414,1771226370930053504,1,4.1,0.04,390,0.18,-200,0.49,400,-2.13,-200,0.0,ok
93235504,4871852494151751296,1,10.7,1.40,400,1.73,400,-0.65,400,3.76,180,1.4,ok
54848541,463279847139153280,2,8.4,1.72,-180,3.90,-140,1.29,270,0.39,400,2.2/-1.5,ok
80364427,3915674026806527616,25,27.5,1.05,230,0.40,400,1.68,180,3.33,-30,-0.6/-0.5/-0.7/-0.1/1.5/-3.9/0.1/0.2/3.4/1.1/-3.1/-0.4/-0.8/-1.3/-1.9/1.2/1.5/0.0/1.5/0.6/-1.7/0.6/-0.7/1.0/0.3,ok
93482661,4911106399293547392,4,7.5,0.94,30,1.62,100,1.81,-70,1.20,150,-0.3/0.6/1.0/0.3,ok
105037153,5944288308814799616,1,6.1,3.95,-140,1.67,-110,2.20,-200,0.49,400,4.0,ok
71522650,2770260880947036288,2,4.4,1.55,400,-0.86,20,1.47,380,2.94,0,1.4/0.8,ok
85976861,4182743786288993280,2,8.7,1.40,-160,7.05,-200,0.15,10,5.80,90,0.5/-0.0,ok
90218488,4552411449655668736,2,16.6,0.91,180,1.21,160,0.46,400,2.42,-90,-0.5/1.4,ok
74638069,3101646852271141248,4,17.0,1.76,200,2.37,170,2.60,240,1.61,400,0.5/2.4/2.3/1.3,ok
75745057,3202833872282763776,2,4.7,2.06,-200,1.66,-200,0.70,-200,2.72,-70,0.4/1.6,ok
56085662,631191348757947008,1,11.5,-0.06,-200,-0.22,400,1.08,-30,2.00,170,-0.1,ok
63179552,1761537440107394048,1,6.9,1.09,400,-0.05,400,1.30,390,3.27,-20,1.1,ok
71905939,2840456108446612096,2,4.4,1.80,240,0.51,-200,5.46,200,3.63,-160,-0.9/1.4,ok
114986394,51673919769763584,3,3.6,1.81,390,2.44,360,-1.80,-200,0.05,100,2.8/0.9/-2.0,ok
64019278,1837331140294838016,1,3.7,0.06,-200,0.55,-200,-0.18,-180,1.70,360,0.1,ok
88845141,4408949199686869504,1,5.4,2.36,190,5.26,170,-0.61,400,-0.39,-100,2.4,ok
63006599,1742674257274710656,1,5.8,-0.92,150,-0.43,-200,-0.52,210,1.80,400,-0.9,ok
64649017,1908087397897361024,4,11.7,0.91,400,0.86,400,1.54,400,1.94,170,-0.9/1.7/1.1/0.1,ok
105162177,5950195808680146560,1,4.3,-0.11,60,3.63,60,-0.04,400,-0.35,400,-0.1,ok
71159680,2698791388191038336,1,8.0,-1.30,400,-0.28,400,-0.39,190,-1.65,-40,-1.3,ok
56256083,657598147723622912,1,15.1,-1.15,90,0.25,90,-1.92,90,0.93,-100,-1.2,ok
67114006,2076845424704234880,2,14.1,-0.38,200,2.96,-200,0.17,190,1.20,390,0.6/-0.4,ok
90281374,4559273299861948544,1,16.2,0.81,40,3.09,90,-0.08,-200,1.66,400,0.8,ok
111437079,6587987839266863104,1,16.8,0.77,140,1.19,120,0.28,310,-0.01,230,0.8,ok
62783732,1706501145058627712,2,5.0,-0.39,-120,0.53,-150,-1.39,40,2.29,60,0.2/-1.1,ok
103394461,5873145710297271680,2,3.9,-2.45,400,0.09,400,-0.72,400,2.34,50,-0.4/-1.9,ok
60791028,1358510632606075776,2,12.2,1.75,260,1.32,320,2.49,150,0.13,400,1.3/2.1,ok
110904051,6503879593492447488,2,6.4,1.42,400,1.38,400,1.22,400,2.81,-100,-1.1/0.7,ok
109960658,6392517860375949440,2,4.9,0.25,280,1.21,350,-0.75,200,3.45,260,-0.9/2.4,ok
94741367,5145318765604748544,2,6.8,-0.72,-200,0.84,-20,-0.25,400,0.39,-10,-4.0/-0.2,ok
70997726,2675377906553016704,1,5.5,0.46,30,0.86,70,-0.03,-10,3.62,300,0.5,ok
94904644,5181544620018597120,2,9.5,0.49,400,-0.61,400,5.97,370,3.27,100,1.7/-0.0,ok
63414508,1794152631477162752,2,4.8,1.71,280,1.40,-110,6.54,330,1.68,0,5.5/0.2,ok
117441491,412839403319209600,2,20.5,0.05,400,0.58,350,-0.61,400,1.95,-160,1.1/-1.8,ok
89573792,4492260501392412672,1,4.8,2.64,340,2.31,290,-0.23,-200,3.24,200,2.6,ok
67819135,2141423483506682880,3,5.4,1.14,390,0.67,370,1.29,390,0.37,400,3.0/1.5/0.6,ok
65470182,1987149190250121728,2,6.6,0.02,400,0.61,400,-2.53,-200,0.71,90,-0.1/-0.6,ok
63918371,1829721042370360064,3,4.0,0.10,340,1.33,-200,1.43,400,1.66,380,1.7/-1.0/-0.9,ok
92114344,4702387447023742592,2,5.3,2.79,-200,2.36,-200,2.17,130,5.18,250,0.9/5.2,ok
76263172,3290180587821828480,2,7.7,-0.44,400,-0.79,380,3.22,-200,0.86,-200,0.4/-0.9,ok
64062009,1842851066625298560,2,4.5,1.82,400,1.49,-40,1.22,400,0.57,-200,-0.4/1.0,ok
57808452,903259728614918656,1,9.3,-0.69,380,0.71,400,3.08,80,1.10,380,-0.7,ok
55435553,524619569329176192,3,4.4,1.46,-200,2.77,400,-0.01,-200,4.26,-60,1.2/-1.3/2.1,ok
67945117,2155715691557409920,1,4.5,0.35,140,3.33,140,-0.90,270,1.69,400,0.4,ok
71915734,2842060467709461248,2,3.7,0.95,400,1.76,400,0.09,400,0.54,-130,0.9/0.7,ok
76177472,3269671637947408128,2,9.1,1.83,-160,2.50,-140,0.45,-200,2.46,400,0.9/1.6,ok
89672558,4503186971212822528,2,18.7,2.25,370,1.54,300,4.23,400,0.24,400,2.9/0.2,ok
74228537,3066000891453132160,2,6.9,0.93,-130,1.32,-110,0.69,-190,0.88,400,1.3/-1.4,ok
116315088,256655769457798784,4,4.2,1.43,-80,1.18,-120,1.76,20,1.26,80,1.6/-1.5/-0.3/-0.4,ok
63675783,1817975749920012800,2,4.2,0.22,400,1.00,400,-1.96,400,3.15,-50,0.1/-0.6,ok
86401649,4216729454485016320,1,4.8,-0.91,-30,-0.64,-10,-0.23,-200,2.91,100,-0.9,ok
60340983,1301723945111864448,1,4.4,2.61,140,0.87,110,1.29,240,0.15,400,2.6,ok
98985370,5538874491621993600,1,5.3,0.37,80,0.36,-10,2.30,180,1.39,400,0.4,ok
65436788,1984529054035335424,2,7.4,-0.00,-10,0.44,-200,-0.16,10,0.02,-110,-0.7/1.2,ok
112171194,6676948053760503296,1,10.3,-0.51,30,-0.39,400,0.16,90,2.77,130,-0.5,ok
111783625,6644283551869133696,1,3.3,0.14,-130,0.81,-40,0.80,-200,4.52,-200,0.1,ok
90424948,4576016005797964544,2,3.7,-2.24,400,-0.17,-200,-0.58,400,1.53,200,-1.7/-0.3,ok
57579775,879036662822100224,1,13.4,0.46,-70,0.20,-60,2.94,400,0.86,-40,0.5,ok
70499152,2575263700647250944,2,13.3,0.14,-70,0.71,-70,-0.29,250,0.99,400,0.3/-0.3,ok
98389345,5485698497225901056,1,7.8,1.21,400,2.29,310,0.07,400,0.47,160,1.2,ok
109994281,6397224873950179200,2,14.9,0.43,250,1.46,150,-0.20,320,3.28,180,2.1/-0.6,ok
63358681,1786535043121025280,2,4.7,1.86,400,0.86,400,1.60,-200,0.13,-50,-0.3/0.8,ok
55843728,590383524449191040,2,10.9,1.00,-190,1.78,90,0.17,400,0.62,-200,0.9/1.0,ok
110471372,6450707730865848704,2,4.9,1.15,400,-0.20,400,1.61,400,3.40,400,1.0/0.6,ok
95786410,5260541743040402048,2,15.3,0.39,-200,2.58,-200,-4.39,400,2.31,-200,3.9/-0.3,ok
91747134,4669809707765045504,2,8.5,4.87,20,4.12,110,5.01,-50,0.84,400,1.8/3.6,ok
58020745,937516563863238144,2,8.0,0.32,-170,2.35,-140,0.10,250,2.01,110,0.1/0.4,ok
63736608,1821371286652465920,3,4.3,0.27,400,0.68,390,0.07,-20,0.40,400,1.3/0.4/-0.3,ok
67669236,2127280877755629696,2,7.9,-3.35,400,-0.97,-200,-0.49,220,3.10,-80,-1.4/-3.2,ok
71491742,2763940858047780480,1,4.7,1.06,140,1.38,120,0.97,400,0.46,-190,1.1,ok
86665597,4242124835889392256,2,6.7,0.41,120,-0.59,400,2.01,30,0.22,400,2.5/0.0,ok
93235385,4871830057242702848,1,18.4,-0.11,-60,-1.93,-60,0.37,-70,2.89,310,-0.1,ok
102134138,5810447953801167360,1,3.8,-0.25,50,0.47,390,0.20,-110,2.07,400,-0.2,ok
79324025,3712210327799910656,1,5.6,0.85,-140,3.84,-120,-0.95,-200,1.13,400,0.9,ok
116703665,315548051782005504,5,12.5,0.49,400,0.80,370,0.37,-200,2.85,210,2.5/0.3/-1.2/-0.4/1.6,ok
115261597,117261167051122688,2,10.0,16.11,40,16.97,40,5.02,200,0.75,190,9.7/15.5,ok
71759128,2814481005233140864,2,7.2,0.98,220,1.08,180,0.81,310,2.25,-200,-0.4/1.0,ok
94928794,5187155629717911680,3,5.3,1.06,350,3.38,360,-0.38,330,1.07,220,3.6/-0.7/-0.5,ok
94587642,5113845691935938304,2,6.4,1.70,-200,3.64,-200,1.31,-160,1.38,380,0.4/2.3,ok
114775912,6913292063880238336,1,5.7,-0.20,-140,2.13,400,0.19,-200,-0.22,400,-0.2,ok
114509587,6879461190607879680,2,8.8,1.31,-140,1.68,-170,0.87,20,2.04,400,2.1/0.4,ok
92950859,4824015835604160640,1,20.3,-0.88,380,0.47,400,-0.24,-70,1.18,-40,-0.9,ok
106314171,5994123531590244480,2,14.5,0.30,400,0.15,-20,3.06,400,1.46,240,0.3/0.6,ok
85448700,4148307189499447040,1,3.5,1.29,400,1.08,400,1.06,110,2.28,160,1.3,ok
57542408,874546669650249856,6,18.8,1.86,50,1.62,100,1.43,10,2.80,-200,0.9/1.0/2.2/-0.3/-1.2/0.5,ok
63423434,1795309592588075776,2,3.6,1.48,400,1.94,400,-0.13,400,0.59,330,1.2/1.3,ok
98177389,5456782582660955136,1,4.5,1.16,80,0.86,50,1.33,110,1.63,-90,1.2,ok
86539210,4230071817633726080,2,4.1,-0.24,400,-1.86,-100,0.43,270,1.66,310,-0.8/0.2,ok
103487053,5876158612674970240,3,10.6,0.68,400,0.27,400,0.30,250,1.77,-190,-1.8/0.1/2.7,ok
63439290,1797232844584603776,2,5.1,0.93,-200,2.21,-200,2.57,280,1.96,400,1.1/1.2,ok
68464765,2190817329692204032,3,4.0,0.68,-200,0.55,-110,0.98,170,0.33,330,-0.3/0.4/-0.4,ok
67650803,2125746822817940992,2,4.0,1.46,100,2.14,110,0.24,-100,-1.52,380,0.7/2.1,ok
103978610,5893651469049360640,2,3.6,3.89,400,1.76,240,2.11,400,3.14,-180,0.3/3.8,ok
100543010,5667458249017818240,1,17.6,-0.36,-200,0.70,-200,-1.46,-200,2.39,-80,-0.4,ok
71982854,2853992367895327360,4,9.0,2.10,-120,2.02,-110,1.54,-200,0.39,-80,0.4/2.2/-1.5/3.5,ok
110535379,6458183168687641088,2,27.2,-0.63,160,0.02,400,0.47,140,1.82,130,-6.6/0.9,ok
114716972,6906761548926472576,1,7.8,1.77,400,0.61,390,1.61,400,-2.19,-200,1.8,ok
104792836,5936952229816162048,1,4.6,1.67,310,2.14,130,2.41,320,3.47,-70,1.7,ok
73799825,3040019358673552128,2,9.4,1.78,150,0.65,110,1.32,260,-0.37,400,-1.4/2.1,ok
117289304,395447706348808064,2,4.0,1.00,-200,0.51,-200,0.34,-200,-0.27,-170,1.1/0.5,ok
64032466,1838995732181654912,2,4.7,1.00,-200,1.21,-200,0.18,-200,1.26,50,0.4/1.9,ok
74198820,3063221841454307200,2,8.6,2.26,320,1.06,330,2.18,260,2.87,330,0.9/1.4,ok
99144321,5553526991586095104,2,3.2,-0.22,-200,0.56,370,-1.15,-200,0.98,0,-2.4/0.7,ok
102167824,5812931746271969536,1,11.9,0.90,400,0.48,400,0.85,390,2.76,0,0.9,ok
75044086,3131085275373360128,7,5.9,0.37,-180,3.05,-190,-0.08,400,3.66,-60,-0.2/-2.7/0.4/0.4/2.3/0.5/0.3,ok
61938214,1551909260437993472,7,9.1,2.85,-190,0.00,130,4.60,-150,2.63,-200,0.5/-0.9/-1.4/-0.2/0.9/2.0/0.2,ok
62843493,1717969674107797760,1,18.3,0.55,180,0.79,150,0.75,400,1.72,130,0.6,ok
56846938,751930335511863040,1,22.2,3.14,40,0.96,10,1.97,70,4.98,-110,3.1,ok
56974214,777459449320344320,2,6.6,-1.54,-80,-1.04,400,1.83,-80,0.58,-100,1.2/-2.0,ok
92570337,4769830738650864128,1,4.8,0.81,400,1.50,-200,0.18,400,3.31,110,0.8,ok
89946898,4523836585560162304,2,6.6,0.27,120,0.24,-160,0.64,140,1.57,-200,0.3/-0.1,ok
68453683,2189682290105990528,2,4.7,2.91,400,0.94,400,2.19,380,1.24,340,-1.1/7.2,ok
116296143,255105458063559168,2,7.6,1.27,320,1.59,240,2.23,400,0.39,260,-3.3/1.4,ok
93070770,4843917477102559104,1,4.7,-0.03,250,0.51,400,0.16,220,1.98,-200,-0.0,ok
93128650,4853788480180006656,1,4.4,-0.58,-100,-1.05,-70,2.27,400,-0.79,300,-0.6,ok
104621591,5932399873699302784,4,12.0,-1.66,400,-1.64,-30,-0.52,400,0.78,70,-0.5/-0.2/-1.3/-0.7,ok
70398278,2553678152795136768,3,8.5,3.27,-20,4.40,0,-0.82,400,2.85,-140,0.0/0.6/-0.8,ok
114669070,6901874181086132864,1,3.9,0.60,-200,1.75,-200,0.02,-190,1.43,-200,0.6,ok
60731600,1350779927695991808,2,3.9,0.74,400,-0.47,-200,3.58,310,1.56,170,1.5/-3.5,ok
103798271,5886317275476917504,2,6.6,2.46,310,2.62,320,0.22,240,1.52,210,3.1/-0.7,ok
89940439,4523016903940597248,2,9.2,0.15,250,0.55,10,0.65,-200,2.63,-200,-1.5/1.4,ok
110901929,6503607193782583680,2,18.6,1.31,90,0.73,140,1.59,-90,0.79,400,-0.2/1.9,ok
89992159,4528713950419410560,2,5.7,-0.40,-200,0.45,400,0.28,-200,2.31,400,-0.2/1.1,ok
79068566,3668901977825959040,7,10.9,18.97,160,17.38,170,26.22,150,0.88,400,11.2/8.6/16.8/7.1/13.6/11.1/30.4,ok
58640722,1017228403801661824,12,13.3,-0.18,-200,0.79,-160,1.72,230,0.51,-80,-2.2/0.1/-0.7/-1.8/0.1/-1.4/-0.5/1.4/0.8/-0.8/1.4/-0.3,ok
67918341,2152689221378815232,1,5.3,2.05,20,2.07,-20,1.06,240,1.42,-90,2.0,ok
55853942,592192461594627200,3,7.8,-1.14,-200,-0.49,-200,1.34,400,0.34,320,-1.5/-2.0/0.7,ok
55378000,519450971324716160,2,7.8,1.46,300,0.95,310,1.68,290,-0.43,400,0.5/2.5,ok
112031587,6663248306386597248,1,3.2,1.67,60,1.11,10,0.46,180,1.38,400,1.7,ok
116319352,257080597561478016,1,17.6,0.01,250,0.08,300,0.62,210,3.63,-170,0.0,ok
76137548,3260879427575409024,2,7.1,-0.62,-200,-0.63,-200,0.70,-200,0.32,330,-4.4/3.0,ok
117293046,395783985108046336,2,6.5,3.27,330,2.83,320,2.81,360,2.58,-200,1.7/1.8,ok
59880295,1226246251436497152,2,8.0,0.63,-200,1.45,-200,0.74,-10,0.22,400,2.0/0.2,ok
92615204,4776143030610835328,2,7.0,-1.15,-200,-0.40,-200,-0.51,-200,-0.30,230,-1.5/1.7,ok
60794914,1359066156560050304,2,4.5,-0.37,400,-0.56,400,2.23,250,7.36,310,-0.1/-0.1,ok
86201595,4201614021458306560,1,11.5,0.34,-130,1.40,-120,1.15,370,0.67,240,0.3,ok
111744939,6640621078635766400,1,3.8,0.70,-200,2.90,-200,0.32,300,1.17,80,0.7,ok
67229693,2085981954003859456,2,8.2,1.94,190,0.96,240,1.32,120,2.59,-30,-0.8/1.0,ok
112581400,6710546616547645952,1,5.4,4.70,390,3.29,390,1.47,390,2.00,400,4.7,ok
92923629,4820030621348855424,1,9.2,-0.99,-90,-0.59,-90,-0.86,400,0.37,-40,-1.0,ok
93923454,4988813387153567360,1,10.1,1.06,-200,3.74,-170,-0.00,-200,1.82,400,1.1,ok
55755016,575426249301644672,5,4.4,2.78,70,2.76,70,0.89,400,2.06,400,-1.3/0.3/2.3/9.8/0.3,ok
67994327,2161953942577515776,2,3.8,-0.13,-40,0.37,400,0.63,-70,2.09,190,0.9/-1.3,ok
93791456,4965502267473153408,1,12.6,0.23,60,0.60,330,1.42,20,0.82,380,0.2,ok
62945914,1735520143134253952,1,4.6,1.24,200,2.06,200,-0.28,-160,0.89,270,1.2,ok
93091478,4847399905305694080,1,6.1,12.19,160,20.45,150,2.29,350,0.12,30,12.2,ok
76539371,3331553153087323520,1,21.7,0.73,290,-0.19,230,1.45,380,0.66,340,0.7,ok
110831882,6493477530595373696,2,18.5,-0.95,190,-0.74,-200,0.49,230,-0.12,-170,0.1/-1.0,ok
56612672,707927953183963008,1,7.2,0.58,-200,1.86,-200,-0.48,170,2.79,170,0.6,ok
109040307,6242065052917458048,2,4.1,3.88,180,2.78,210,6.25,90,1.71,400,2.1/2.8,ok
54762929,456737061460025600,5,11.3,0.09,230,2.15,150,-0.28,400,0.33,90,-0.5/-0.3/1.1/0.7/1.0,ok
94912014,5183442407152376320,2,8.9,1.60,400,1.42,400,1.37,380,1.42,120,2.8/0.0,ok
94904946,5181620963061568512,2,12.7,2.38,110,2.96,120,1.89,-30,1.21,130,0.5/1.2,ok
59874124,1225055484638752896,2,21.1,-0.32,400,-0.29,400,0.32,400,1.98,-200,-0.2/-0.2,ok
63520380,1805545977124323200,2,4.0,1.00,70,0.43,80,1.79,40,-0.30,-200,-0.3/2.6,ok
76121227,3256197844505468032,2,8.4,-0.32,-20,1.04,30,-0.65,-70,2.60,-200,-0.3/0.7,ok
109975511,6394504750902560768,3,12.1,1.18,400,1.25,40,4.11,320,-0.52,-40,-0.3/-0.6/3.4,ok
57923208,921889510038860544,2,4.9,1.77,400,3.58,400,-0.57,400,2.49,-190,4.0/-3.9,ok
79378364,3721740791509510784,1,5.4,2.07,260,0.61,-100,1.40,320,2.12,400,2.1,ok
109528497,6320608872206827520,2,4.1,0.18,40,-0.39,70,0.56,20,2.89,-30,-0.3/-0.1,ok
68668766,2209134089603717888,3,8.4,-0.34,-200,-0.54,400,0.75,-200,2.59,20,0.1/-1.0/-1.2,ok
115124495,85182807936131200,2,17.2,-0.57,-200,-0.32,380,-1.03,-200,1.01,340,-1.3/0.9,ok
112146480,6674424945156212224,2,5.8,0.89,-200,0.77,400,2.58,-200,0.34,-200,1.1/0.5,ok
79074465,3669965751031162624,4,14.8,-0.61,-90,-0.22,-120,1.91,400,0.52,-200,1.2/-1.0/-1.1/-0.3,ok
89257279,4461379995771608448,1,5.9,0.94,-200,1.69,-120,-0.92,190,1.12,400,0.9,ok
93018699,4834957419409166720,1,7.4,0.17,-130,1.11,-190,-0.12,80,1.99,260,0.2,ok
71793984,2820872294526779776,2,7.4,1.04,400,3.01,-200,2.99,380,2.88,-90,0.5/0.9,ok
