sdss_id,gaia_dr3_source_id,tic_v8_id,ra,dec,g_mag,plx,e_plx,classification,p_da,p_db,p_dba,p_dah,teff,e_teff,logg,e_logg,snr,telescope,n_visits,min_mjd,max_mjd
90178433,4548894421195675776,1506420489,265.2884,16.03288,18.61933,4.316442,0.1509193,DA,0.9701668,0,0.005916274,0.007959019,13152.5,144.0641,8.209812,0.04339201,13.91162,apo25m,1,60418,60418
67654311,2126001561619673344,1882446609,291.1385,43.01376,19.3927,3.272196,0.2382413,DA,0.9136072,0,0,0.0318092,13052.91,235.8909,8.425351,0.06266135,8.984977,apo25m,2,60557,60558
80861623,4013525927408600576,954278067,185.1296,30.24428,19.80115,2.878678,0.431313,DA,0.9682838,0.0004467473,0,0.01789097,12907.68,139.3478,7.945047,0.04695727,11.72523,apo25m,1,59265,59265
56432228,678940252534505088,801108924,124.9293,23.61907,18.71313,7.266493,0.1853511,DA,0.996,0,0,0.004,11246.01,61.85634,8.949757,0.05292117,32.09279,apo25m,2,59232,59914
61149683,1413503045970509184,1270981248,250.813,51.85131,18.16342,4.797775,0.1094965,DA,0.9884276,0,0,0.001920396,13446.32,152.3861,7.736133,0.03420244,14.78863,apo25m,1,60389,60389
93006344,4832676310738512128,650925666,54.09415,-49.88624,19.93067,1.156838,0.3263789,DA,0.8680123,0,0.002,0.01322879,10333.48,76.73251,8.255323,0.0673278,8.401499,lco25m,1,60636,60636
111160208,6544225730292092032,2055814141,340.6262,-42.82788,19.30538,2.558312,0.294415,DA,0.9370685,0.004,0.003958137,0.02134337,13234.95,290.1198,7.847461,0.04911579,13.0483,lco25m,1,60612,60612
89617438,4497550904668603520,1681593014,275.0774,14.01744,19.33618,4.542503,0.3715037,DA,0.6781932,0.005568866,0,0.0497135,10178.32,107.6734,7.872631,0.0652264,8.354809,apo25m,1,60089,60089
80029907,3848599934861627136,842167761,149.6951,3.94819,18.94567,3.87308,0.2671363,DA,0.9942012,0,0,0.001972742,10973.49,49.77724,8.135775,0.03495981,19.9022,apo25m,3,59666,60030
80014426,3845602460005924864,842132880,140.1321,2.965492,18.61085,3.874425,0.2495784,DA,1,0,0,0,12064.89,36.72989,7.961862,0.01817306,40.79187,apo25m,6,59292,59913
117133981,375988927516020096,600647925,12.179,44.18211,19.59978,2.140829,0.4453315,DA,0.9467235,0.002,0.002,0.01771943,10336.86,63.64028,7.98512,0.1353122,9.166376,apo25m,2,60594,60595
75773989,3207103138496660992,672012386,78.9402,-7.482205,19.58837,2.342692,0.3208267,DA:,0.4849849,0.1120345,0.04278182,0.004092355,11270.25,97.06937,8.137463,0.04756091,13.43887,apo25m,3,59205,59208
57111802,803594948091044992,840719818,152.3446,40.53481,19.83136,2.131643,0.3904826,DA,0.8559383,0.003795547,0.006064738,0.02562394,13269.53,7.020263,7.844373,0.07074952,8.246666,apo25m,1,60678,60678
57397798,856506329539173632,900490403,171.6966,57.86415,19.90574,1.050921,0.3261888,DA,0.9664962,0,0,0.01962394,12688.43,86.7438,8.019692,0.03715178,26.16524,apo25m,10,59254,60655
78870071,3635841484244996096,952954199,197.7058,-4.950404,17.74748,6.923767,0.1237676,DA,1,0,0,0,12194.51,49.03753,8.160916,0.02026616,39.46788,lco25m,2,60086,60087
55909269,600507861880087936,800363258,124.6945,9.979008,19.3307,2.977647,0.429913,DA,0.9240226,0,0,0.01970929,10174.1,67.43828,8.68199,0.06977242,10.19401,apo25m,3,60346,60353
111786619,6644542967893142912,1817359354,289.9963,-53.6703,18.21794,5.679747,0.1369746,DA,0.9545689,0,0.002,0.003945484,10594.88,83.67892,7.871526,0.05262494,10.46301,lco25m,1,60142,60142
94853728,5170004931951973504,651944154,50.71229,-5.729253,17.16031,8.376791,0.07297469,DA,0.998,0,0,0.002,11716.36,48.49793,8.217177,0.02086668,38.14603,apo25m,2,60591,60592
63290302,1777222695030255360,2000673678,334.5755,19.22015,19.19337,4.709085,0.3768571,DA,0.8817292,0,0.001958137,0.03355662,10233.08,64.5256,8.545239,0.07935616,9.415614,apo25m,2,60530,60532
67644239,2124982073818813696,1551149752,270.2209,51.71504,18.67956,7.803479,0.1389631,DA,0.8460381,0.009687098,0.01187441,0.04514404,12120.85,3.977695,9.267109,0.06314617,10.85958,apo25m,1,60108,60108
94038848,5010604195788238976,632089113,24.87443,-36.90733,19.73991,1.597611,0.3934854,DA,0.8670222,0.01044808,0.004,0.007918227,10350.45,76.61752,7.469997,0.1066183,10.26089,lco25m,1,60640,60640
76151289,3263706929101123840,649765379,54.09002,-0.4812613,19.89961,1.51822,0.4769755,DA,0.7843136,0.0007064302,0,0.0278917,10778.1,100.8704,8.201826,0.061588,8.24975,apo25m,3,59967,60233
57533997,873657164743891456,740628154,112.267,29.45417,18.6008,5.15658,0.1799944,DA,0.9943479,0,0,0,10250.46,29.70601,8.282476,0.02985004,22.40013,apo25m,2,60707,60708
111324958,6571478530440388864,2027503494,331.0844,-42.19164,19.65435,2.435935,0.341625,DA,0.6478291,0.002237592,0,0.02387725,11508.49,141.6562,8.260251,0.07701205,9.377198,lco25m,1,60614,60614
88305178,4323058787298127360,1920860204,292.974,17.94949,18.5688,4.109652,0.1429264,DA,0.8883773,0,0,0.009852158,13500,209.1184,7.974863,0.02515647,32.42974,apo25m,5,59363,59367
105168609,5950496907391440000,1332988688,259.2749,-48.60192,18.39845,5.063174,0.1697767,DA,0.6607203,0.01297907,0,0.0175771,13269.46,257.7164,7.892963,0.06006816,11.10388,lco25m,1,60133,60133
114663996,6901336829137994368,1996326462,309.317,-11.03536,17.71908,9.157119,0.1187406,DA,0.9153385,0,0.001958137,0.03587564,13301.56,186.9078,8.062819,0.04650141,13.70329,apo25m,1,60223,60223
92877003,4812959318473206016,685628363,76.76006,-42.34935,19.32539,3.479294,0.2215066,DA,0.9530173,0,0.001958137,0.009945484,10364.54,64.90959,8.140646,0.04472184,10.85955,lco25m,1,60701,60701
79694077,3784619013939973504,902769480,167.9834,-6.562042,19.69427,3.314435,0.5287609,DA,0.8926671,0.00040732,0,0.03568644,13058,278.7462,7.950294,0.07389326,9.143968,lco25m,2,60383,60384
88443489,4348037217579806720,1102887599,237.7518,-8.379592,18.66636,5.978849,0.1905222,DA,1,0,0,0,10232.28,24.78982,8.221202,0.02492609,36.11962,lco25m,8,60085,60124
110793907,6488442175360255360,2055095169,356.9861,-60.00235,19.32919,2.708346,0.220636,DA,0.9732012,0,0,0.003945484,13179.27,492.9268,7.63629,0.07115638,9.500949,lco25m,2,60203,60206
86517389,4227968932919229696,1983808775,311.1461,-0.1390614,18.80829,3.790552,0.2248028,DA,0.9164435,0.002,0,0.0219045,11370.53,130.6568,7.782215,0.08446492,9.698296,apo25m,1,59789,59789
60846472,1365538328678136832,1400570411,260.873,48.39473,18.83742,4.586652,0.1622087,DA,0.9733557,0,0.002126506,0.002,10055.9,47.18652,8.248076,0.04824323,11.86864,apo25m,2,60411,60412
93492076,4912846582603071872,631650976,25.29323,-53.0242,17.88087,6.048979,0.09073402,DA,0.9648573,0,0,0.01183862,12119.54,57.95769,8.149793,0.02846947,29.27839,lco25m,2,60560,60561
110937564,6508471428927646080,2027012057,336.8163,-54.19506,19.0619,3.883,0.1963179,DA,0.9845683,0,0,0,10685.99,7.418308,8.147121,0.03294782,14.50791,lco25m,2,60557,60558
114772136,6912882010467476736,1997132034,317.0169,-3.113307,18.74455,5.220265,0.214018,DA,0.970232,0,0,0.005920396,10075.23,35.43439,8.415361,0.0786212,15.92266,apo25m,1,59845,59845
76286337,3293911338150343168,673262737,69.92758,10.21257,19.4674,4.763193,0.3736709,DA,0.8681156,0.001833971,0.001958137,0.02761021,10354.86,82.70257,8.2,0.1600306,8.411002,apo25m,1,60620,60620
102522918,5832792057319618816,1213067402,241.3868,-60.96788,18.62251,4.577681,0.2045686,DA,0.8340071,0,0,0.02377112,10681.73,98.95436,8.694662,0.09808936,9.963302,lco25m,2,60385,60386
89322219,4468986348497350400,1503144093,267.8535,2.027423,19.50334,3.62308,0.3552141,DA,0.8130574,0.008241025,0.01391627,0.04984999,12223.01,249.8891,7.915035,0.1200138,8.436131,apo25m,2,59302,59707
114645423,6898937522967214848,1996184252,319.1067,-6.287231,19.03091,3.78943,0.2909481,DA,0.9253286,0.001830272,0.007958137,0.02139789,13130.56,181.6843,8.026481,0.0582325,9.551228,apo25m,1,59879,59879
99333563,5570682465356922240,738079008,98.01179,-40.67231,19.219,3.076415,0.1888336,DA,0.9597944,0,0,0.00995902,12314.58,138.8752,8.200089,0.05168953,10.18023,lco25m,1,60673,60673
77479967,3423813586091579904,720345317,90.7646,22.62728,19.11884,4.523745,0.3265502,DA,0.8957806,0.004060027,0.001958137,0.007719434,12398.99,184.0005,8.180124,0.05880392,11.51166,apo25m,2,59187,59189
55904721,599966769013564544,800348273,128.1027,9.72843,19.36264,3.207919,0.3770911,DA,0.9314975,0.005660544,0.002,0.008,10633.75,83.44894,8.281046,0.0828529,10.38479,apo25m,2,60353,60355
101358174,5730873926474972160,836177653,138.1239,-16.38406,18.69414,3.739079,0.188432,DA,0.9862967,0,0,0.01187725,13124.58,119.1536,8.245546,0.03534717,19.25225,lco25m,1,60708,60708
89671170,4503011324228938624,1506092416,268.8011,17.83337,18.94948,3.389175,0.2154223,DA,0.9786137,0,0,0.005746692,10337.45,51.05538,7.751143,0.04768757,14.32332,apo25m,2,60443,60445
71992571,2855525705579105920,611741676,5.887345,26.12925,17.01552,8.071188,0.07821688,DA,1,0,0,0,13500,109.4649,7.999606,0.01264576,41.82939,apo25m,1,60638,60638
111728847,6639048746944365568,1923100584,294.1123,-57.55112,18.21647,5.517354,0.1361824,DA,0.962527,0,0,0.009678453,11726.8,123.9904,7.887353,0.05406318,13.74312,lco25m,1,60107,60107
67520687,2111335107294795520,1550540516,277.4058,42.24654,18.56853,5.649554,0.1224253,DA,0.9483451,0,0,0.01189097,10424.99,68.33126,8.21469,0.06730006,11.70009,apo25m,2,60561,60562
63644625,1815742508656148480,1942922687,308.1577,19.35884,18.79358,3.934239,0.1760937,DA,0.8901244,0,0.002,0.06149123,13129.16,165.7768,8.173489,0.04914249,12.79828,apo25m,2,60473,60475
71728034,2808593567143145472,611636801,13.05531,26.39405,19.33041,2.472862,0.3891425,DA,0.9706394,0,0,0.0136512,13032.65,136.1674,8.006649,0.03347093,16.43209,apo25m,3,60253,60638
74200536,3063425384249298432,803089855,124.4463,-6.806608,19.53529,1.710716,0.4717197,DA,0.9108258,0.002465452,0.00507077,0.01794548,11748.54,124.6351,8.216998,0.05425759,12.42457,lco25m,2,60372,60375
60845113,1365338664240161664,1400564860,263.2209,47.98722,19.35523,2.430893,0.2135575,DA,0.8976942,0.001687098,0.001798249,0.02156942,11485.2,129.1544,7.593947,0.07482217,9.378266,apo25m,2,60439,60442
115866815,202487263965037696,663778903,76.22672,43.50261,17.26072,8.989767,0.08369975,DA,1,0,0,0,10244.71,24.204,8.233592,0.0214979,33.23617,apo25m,2,60214,60653
74546695,3094409003443578624,804135430,121.0696,3.867526,19.71056,2.133064,0.4727884,DA,0.9508868,0.002,0,0.01362394,12688.76,135.9694,8.124579,0.0356468,12.69439,apo25m,3,59902,59905
110575437,6463547582840068992,2026878085,320.295,-54.59187,19.69252,2.888703,0.3547696,DA,0.8499186,0.01776482,0.01583255,0.005972742,10281.69,81.01495,7.700001,0.1217521,8.997524,lco25m,2,60491,60492
67002127,2071617586203602176,1969834956,308.1442,47.56569,18.32729,3.884395,0.1213903,DA,0.8035662,0.004,0,0.007890969,10496.73,47.86086,8.000001,0.07014789,16.28322,apo25m,2,60463,60464
67847694,2144503146855671680,1717643775,282.7023,51.2937,19.38037,3.067689,0.245064,DA,0.8741355,0.003664243,0.001917991,0.02248504,12500,199.675,7.942129,0.09198356,8.730948,apo25m,2,60413,60414
62961897,1737284240820967680,1935541737,313.5077,6.278567,18.42792,5.892227,0.1654894,DA,0.9561765,0,0.0004394367,0.03757016,13109.88,212.1902,8.649265,0.0453844,11.94284,apo25m,1,60118,60118
116675344,310587987325507072,600067068,19.1779,31.77157,18.27003,4.853809,0.1824652,DA,0.9784662,0,0,0.01171943,13125.22,159.9996,7.907439,0.03908787,15.62678,apo25m,2,60580,60581
93148863,4857157589966415232,651112625,58.84077,-38.21639,18.83136,3.650514,0.1508306,DA,0.9804171,0,0.001958137,0.007972742,12338.03,104.2085,7.908553,0.04161971,15.35415,lco25m,1,60643,60643
75626246,3183911448968129920,671682682,75.97941,-8.171185,19.50671,2.57355,0.294339,DA,0.8421561,0.004,0.00361487,0.0335557,11098.02,140.8631,8.177704,0.1035543,8.141314,apo25m,2,59999,60285
85248933,4138252774131453952,1484828679,261.6082,-14.21309,17.01139,8.825929,0.1176237,DA,1,0,0,0,11245.99,37.69728,8.221786,0.01722313,45.41422,apo25m,2,59354,59355
70918206,2662541559270788864,2052940768,346.9371,5.02371,19.21281,3.211452,0.3277676,DA,0.9449307,0.001830272,0,0.01363766,13493.23,191.3152,7.890726,0.04684689,15.1253,apo25m,3,59878,60614
79330552,3713268745180624384,1002781638,205.8156,3.010434,19.76227,2.104966,0.5683337,DA,0.9513123,0,0,0.009945484,12603.97,154.6603,7.760134,0.06642209,12.93724,apo25m,2,60105,60466
56313858,665693439522539520,800975690,127.2625,21.54207,19.68871,2.469968,0.4332819,DA,0.6978494,0.01734503,0.01837442,0.007890969,10552.78,82.62431,8.158851,0.1083018,8.080245,apo25m,1,60677,60677
90196962,4550483391592487424,1506591205,264.9594,17.8001,19.45505,4.370186,0.2610622,DA,0.9132406,0.004,0.009916274,0.01974669,10673.03,77.87141,8.526711,0.07216686,9.427126,apo25m,2,60462,60463
100492691,5659630963178297088,875430386,149.8608,-24.98247,19.07009,3.214762,0.2318949,DA,0.973569,0,0,0.002,12219.63,106.9983,8.062827,0.0460267,13.65069,lco25m,2,60672,60673
70346109,2544192562903082880,610840985,8.996166,1.161547,19.36794,2.617815,0.3332568,DA,1,0,0,0,10761.67,24.894,8.232535,0.01548039,34.17659,apo25m,8,59167,60675
57071773,795714434718168960,840650077,151.0773,35.98878,17.51762,8.230514,0.09468558,DA,0.998174,0,0,0,10703.05,30.31292,8.310663,0.01542163,34.39095,apo25m,1,60706,60706
71782038,2818677192577815808,2053484398,347.2508,17.96947,19.3711,2.938321,0.5579791,DA,0.8838258,0.0028438,0.005009966,0.01197274,12156.38,161.347,8.500132,0.06039184,10.84497,apo25m,2,60577,60578
67241757,2086819816226959744,1881983852,296.4406,49.24225,18.42521,3.792821,0.1100121,DA,0.9606702,0,0,0.03162394,11173.7,78.87881,8.229389,0.0369021,14.10954,apo25m,2,60434,60435
93748491,4957702465128076672,631926600,28.57237,-41.87082,19.22241,2.768326,0.2059323,DA,0.9467228,0.0007149321,0,0.0216512,12803.29,162.9646,7.908492,0.06250552,10.81289,lco25m,1,60673,60673
117308923,397683735041205632,602047316,19.79787,45.18323,18.82456,3.461467,0.2206566,DA,0.7996253,0.004237592,0,0.01539789,13175.07,413.5711,7.672111,0.05989311,10.85498,apo25m,2,60296,60592
67131336,2078245820251112192,1881042585,293.9777,43.7364,17.44498,8.563057,0.07265512,DA,1,0,0,0,11103.16,63.07969,8.503751,0.02969072,22.98946,apo25m,2,60528,60529
100023130,5616124735483744256,780713535,109.7855,-26.07225,18.95976,3.304519,0.1940221,DA,0.7307727,0.009122944,0.002023456,0.02589152,11095.25,106.57,8.9,0.07754634,10.46739,apo25m,4,59212,59220
56467830,683776390006118656,801195040,121.3275,27.08289,19.551,3.036464,0.3400264,DA,0.998,0,0,0.002,11370.53,59.96854,8.255203,0.02412883,23.24901,apo25m,4,59201,60699
78781907,3620488414975097344,1002031342,208.9721,-6.230788,19.80446,3.75232,0.4247378,DA,0.8871254,0.003882257,0.002,0.02762394,11424.63,191.5758,8.599178,0.09805834,8.055091,lco25m,2,60382,60383
56444661,680760047357687680,801144745,123.3467,24.34274,18.13706,6.382001,0.1416697,DA,1,0,0,0,10118.12,16.55702,8.191732,0.01597757,48.48344,apo25m,2,59230,60676
92343271,4739785067298597632,631548385,36.08752,-56.12716,19.52906,2.099669,0.2666549,DA,0.7486003,0,0,0.02941161,12293.82,177.6662,8.324379,0.05988234,8.691506,lco25m,2,60582,60584
79737221,3792823393611851392,902864225,175.9805,-2.463338,19.23095,2.580179,0.2880093,DA,0.964543,0,0,0.02142514,13000,118.73,7.81339,0.03120776,19.28641,apo25m,1,59645,59645
92288450,4730911600441715840,650666097,52.57239,-55.51365,18.10322,3.492373,0.1000669,DA,0.9842422,0,0,0.01367845,12914.25,182.0231,7.383127,0.03827485,22.73643,lco25m,3,60201,60207
57156520,812144333892640640,801608900,138.0269,38.61997,18.47216,2.965027,0.1952649,DA,0.9744376,0,0,0.001920396,11419.22,71.67816,8.115162,0.03016292,17.16241,apo25m,1,60707,60707
78064730,3480029377939745920,901197736,178.6655,-29.6983,18.54511,5.092364,0.1887925,DA,0.9793634,0,0,0.003972742,10947.54,58.18855,8.129828,0.03900444,17.79459,lco25m,1,60703,60703
57830377,906867947820775424,741533875,119.0067,36.54891,19.78137,2.261319,0.4062541,DA,0.9806254,0,0.003716239,0.003972742,11871.18,65.45332,8.348241,0.02272958,21.58157,apo25m,4,59200,60587
57588781,880089239047337856,740747458,116.1518,31.35734,19.91551,2.800927,0.6951267,DA,0.990348,0,0,0.004,10938.19,43.04289,8.216676,0.02427219,23.45121,apo25m,8,59163,60589
55775314,578824942821404544,800048240,137.8266,3.179163,18.52346,4.97435,0.2218899,DA,0.998174,0,0,0,11827.04,39.16153,8.286595,0.01315631,45.86503,apo25m,6,59308,60271
57914328,920607616919823488,741573187,119.1495,40.16441,17.91921,4.066917,0.1140707,DA,0.998174,0,0,0,11721.79,50.11902,8.299713,0.01626757,33.48712,apo25m,1,60623,60623
57776130,898770010322445696,741465402,111.7363,36.77641,18.96223,4.147125,0.3343844,DA,0.9882013,0,0,0.003972742,10542.8,58.87754,8.141355,0.03774677,15.09033,apo25m,3,60678,60697
110204983,6422875582578040960,1988310371,307.7232,-69.61122,19.05871,3.392461,0.189706,DA,0.9358367,0.001013528,0,0.03747484,13240.34,189.9734,8.582098,0.04846305,10.6081,lco25m,2,60467,60468
71319134,2728967484816136064,2025562830,331.3929,13.43409,17.1869,8.178048,0.0848803,DA,0.9902265,0,0,0.001972742,13500,154.6729,8.100347,0.0326414,19.11009,apo25m,1,60253,60253
86695127,4245127739585033216,1985387351,306.8795,4.25151,18.3576,5.291923,0.1684322,DA,0.9623557,0,0,0.007920396,10985.61,56.16234,8.125356,0.03270482,18.2961,apo25m,2,59844,59846
91508729,4658691072554066560,373844388,81.4528,-67.27038,16.90682,11.3267,0.0463668,DA,0.9943479,0,0,0,10189.56,87.51145,7.901567,0.07914626,21.2488,lco25m,1,60652,60652
67454933,2105615585247026688,1716607003,287.1496,43.27842,18.12415,5.798939,0.09194435,DA,0.9822558,0,0,0.01341161,12319.69,84.88337,8.320076,0.02704641,19.80735,apo25m,2,60546,60548
75756350,3204415451040366208,671960970,67.18603,-3.946397,19.51332,1.958258,0.4162612,DA,0.8580911,0.01252629,0.02244891,0.007972742,11794.7,156.8398,8.258714,0.0648826,10.61793,apo25m,4,60225,60265
74536222,3093350517343534976,804094065,124.9839,5.363619,19.3507,1.711691,0.3996973,DA,0.8877099,0.0007847778,0.001958137,0.02961379,11994.07,187.6993,8.695986,0.058352,8.1389,apo25m,2,60320,60322
101380055,5733850781192474880,836297266,134.7867,-14.30441,19.37332,1.55961,0.2887228,DA,0.8630652,0,0.001958137,0.02191823,10220.14,71.07,8.232074,0.1176115,10.1401,lco25m,1,60642,60642
92835108,4807292611637309056,734963366,82.42545,-39.73881,19.32569,3.170819,0.2063287,DA,0.8945107,0,0,0.03593161,11956.82,215.6699,8.367697,0.1092089,8.213208,lco25m,1,60679,60679
61527566,1475208261293339008,1000791178,203.1941,37.76893,19.0035,3.578295,0.1999795,DA,0.996174,0,0,0.002,11350.78,46.82107,8.179346,0.02689072,30.74834,apo25m,5,59293,59369
68636597,2206291164853362176,2021791746,334.7577,64.13778,18.81907,3.712923,0.1639511,DA,0.5964145,0.02959711,0.008189264,0.02941804,11218.39,166.8657,8.359766,0.09370526,11.08865,apo25m,3,59208,59210
76316619,3302938740932204544,649938214,58.92048,10.34903,19.65082,3.129668,0.3751805,DA,0.902364,0.004,0.002,0.005763807,11090.63,97.655,7.807412,0.05784506,10.29629,apo25m,1,60637,60637
80100390,3862631008901991296,842303955,159.1547,7.163336,18.69349,4.613689,0.1932747,DA,0.8320779,0.01167949,0.00900079,0.003972742,10169.47,43.1988,8.155878,0.04556238,15.6526,apo25m,2,59690,60053
55950256,606695294842946432,800475638,138.8133,14.75168,19.54184,4.222933,0.3133163,DA,0.9584032,0.003660544,0,0.01994622,10797.65,89.65741,8.899995,0.05076639,9.963902,apo25m,1,60640,60640
93984553,4999667387985950592,616517980,12.70389,-39.29866,19.28317,3.071552,0.2922883,DA,0.784161,0.005039863,0.01119728,0.05748765,12329.55,249.0823,8.297523,0.07911269,8.862235,lco25m,1,60617,60617
91725101,4665673276302321024,684810594,72.21796,-61.20007,18.30194,5.420166,0.1235692,DA,0.9806037,0,0,0.01166492,11134.35,59.42877,8.229517,0.03053854,21.56545,lco25m,2,60289,60290
71265271,2719207566772063360,2053104603,342.2909,11.65247,18.81347,3.253381,0.2844472,DA,0.8108711,0,0.001656733,0.02186588,10683.45,75.03474,8.257902,0.04861526,12.46449,apo25m,1,60251,60251
59420179,1152976205310754560,1100001183,225.1522,0.5501871,19.24668,3.835621,0.30356,DA,0.864592,0.002,0.001633471,0.03405127,10182.17,67.76444,8.314894,0.07733393,9.296995,apo25m,2,60076,60357
