hip,source_id,Sn,Hpmag,pmRA,pmDE,Plx,ra,dec,phot_g_mean_mag,parallax,ruwe,astrometric_excess_noise,non_single_star,dist_pc
98156,2079024622387491712,7,7.8997,6.78,4.0,2.8,299.20901614068674,44.27113249659512,7.8902745,3.0166859995523265,0.931259,0.2608417,0,331.4895882927156
51846,830427842170922496,7,7.3867,28.46,-14.98,4.84,158.88042828835304,45.6536006522159,6.9546876,4.751628511378855,0.93070555,0.11699909,2,210.45416273710637
99676,2082600680879393408,7,6.9609,3.23,3.03,2.37,303.41335616701747,46.71186852985201,6.9825273,2.9159842966500715,0.963351,0.34975746,0,342.93737491961656
61713,1543006072409943552,1,12.2807,170.04,-276.79,14.18,189.74100648111212,47.61932184495648,11.605267,22.091428633212136,1.8500746,0.23969114,0,45.26642511913445
99418,2087465263915399040,1,9.9522,2.02,1.94,0.22,302.6777964300507,48.91914446877618,9.914545,0.5068372450528082,0.90091056,0.122682974,0,1973.0199581047132
84236,1419938560543496192,7,6.9948,0.85,65.89,9.19,258.27610005579123,54.139600409366864,6.8562346,9.448425998052274,1.0723362,0.16174734,0,105.83773426453706
98906,2185710338703934976,1,11.9703,-1163.29,-899.98,63.17,301.25028584217137,54.43021426747369,11.170794,60.29578669601206,1.822444,0.29465976,0,16.58490675379379
117795,2011565220332867584,7,10.5885,82.59,30.15,39.08,358.3334156014594,59.945269551708336,10.040347,37.41768667654444,1.0382841,0.07976653,0,26.72532935144966
55215,860990657648737920,1,9.5979,-108.4,-11.98,12.28,169.60862018123626,60.597000783460864,9.34637,12.302359527196458,1.0585909,0.08812992,0,81.28521994413592
7416,509979507594269952,1,11.3962,-2.62,0.95,3.4,23.89877957968047,61.32788093910912,11.1673565,0.3092733158760116,1.1929737,0.18978222,0,3233.385968548617
98583,2247469838114355200,7,5.3131,9.61,-12.9,5.55,300.36903172103445,64.82092331285595,4.4647875,5.0500933695690104,1.3860472,0.8884908,0,198.01614085510323
6081,524924310153249920,7,11.1982,-1.4,3.17,-1.06,19.511227046863358,65.29162260285469,10.520529,0.1964171573898191,0.94464165,0.062163662,0,5091.20492979822
7965,519992038425091200,7,5.5571,52.54,-10.04,8.39,25.586159810198804,68.04298500272667,5.545116,7.6960376353357765,0.95553267,0.4970624,0,129.93699451371904
39611,5291270417276111360,7,10.515,-17.58,59.92,29.02,121.41664441218828,-59.42362876487191,9.967862,26.513922742645107,0.91863626,0.056993708,0,37.716033561174854
61983,6061243876061665280,7,8.8035,1.72,3.24,8.57,190.5321534539882,-56.44351694178621,8.633402,8.56810186236516,0.8979654,0.083928496,0,116.7119644541618
45941,5310393535853560576,1,2.4131,-11.4,11.52,5.7,140.52832321650078,-55.01061135363584,2.487886,,,1.8790225,0,
60360,6127018036004204032,1,7.9527,-24.33,-4.97,8.11,185.652043093306,-49.32616404340811,7.9209175,5.0887588365517775,1.0026228,0.17135315,0,196.51157229483007
92308,6715175908398323072,1,5.5057,23.89,-19.32,9.7,282.2105218250738,-43.680117898897606,5.422138,8.895474308416244,3.8565435,1.7429281,0,112.41671498661668
15581,5053553117130204032,1,11.6309,13.15,-538.31,11.28,50.181596364585864,-33.46728444558784,11.301654,7.517123365460826,1.1060252,0.15021676,0,133.02961137963132
90605,4046841365953532672,7,8.3003,17.73,-27.35,5.29,277.33038552969936,-31.55875331391972,8.059278,5.013931514625662,4.669963,1.0082083,0,199.44428779750888
38965,5597379741549105280,3,8.7407,1.68,5.02,15.47,119.59202293226323,-29.130082219324443,8.315241,0.2750966729085618,1.1803056,0.1534504,0,3635.0857661313325
77984,6235362022019967232,1,5.6744,-35.8,-30.09,7.99,238.87510300991983,-26.266102621148455,5.5968475,9.487290998439475,1.0122279,0.4307742,0,105.40416649647258
46948,5676906592952467456,1,9.3399,-10.03,2.92,0.14,143.53026960923754,-21.06818360036104,8.999536,1.7047390229572483,1.0055254,0.07818123,0,586.6000522855857
32504,2926942116843379968,7,6.0149,-14.53,5.12,4.14,101.75611200168355,-21.0153775679495,6.0388002,4.6155192914948175,1.1249869,0.45442536,0,216.66034455597136
36808,5716272858744676992,7,6.8644,-8.4,2.72,3.43,113.55394919714884,-20.137395394273984,6.8846917,1.3891320842723607,0.9722072,0.40377116,0,719.8739495847211
35015,2934726487369047040,1,11.3556,2.1,-0.15,-8.34,108.64609915630102,-17.388624163495138,11.304877,0.42315745725176745,1.1670663,0.18167205,0,2363.186522800723
106621,6837999844071657600,1,8.9346,-12.65,-32.9,5.02,323.9370939576379,-16.65582820259894,8.498711,2.700604101930638,1.2449384,0.102360025,0,370.2875217012034
45751,5738958360595725312,7,4.9348,-27.65,12.76,9.68,139.9431298177414,-11.974797638401844,4.520355,9.451398159796312,1.059766,0.7698807,0,105.80445168988109
39672,3070692645011220480,7,7.4789,-10.13,-4.91,2.53,121.60962840825,-2.393858132347346,7.0907626,3.7155668368570733,0.98386467,0.113680154,0,269.1379388147088
104219,2689035322734407552,1,7.359,-10.23,-16.38,7.11,316.71803141079454,-0.9634598364775022,7.181535,6.842876698803053,12.239949,2.498078,0,146.13736941583628
70081,3653974355132196096,7,6.9552,-101.83,-77.93,4.53,215.11989235542185,0.18150878526437475,6.4428287,6.324473333930176,1.3448131,0.17064129,0,158.11593269515402
6653,2559181861327324928,7,7.5223,70.84,-60.01,22.9,21.334080942315328,1.460583860264595,7.2442865,25.120205834895387,0.9034096,0.102272496,0,39.808591003297586
109064,2682407191763737856,7,8.3991,32.94,-38.04,3.76,331.4134923935086,1.7821447133523924,8.265334,5.084793923409306,1.1729728,0.16229475,0,196.66480393555645
25302,3222282691086558464,1,4.8229,0.21,-0.21,3.14,81.18678542582163,1.846446899728481,4.6411395,2.9321394722522793,1.0253657,0.8230375,0,341.04789675365095
18076,3302330947225731328,1,11.8684,-23.63,13.61,8.51,57.96213459172459,9.1042325388667,11.5052595,11.712097342821131,1.244764,0.15604344,0,85.3818040210317
67862,3726790474754432000,7,8.1657,25.78,-6.85,8.13,208.48943100808313,10.235520532613213,7.9777694,8.6725372139958,0.9313316,0.14619751,0,115.3065101163467
65371,3739145480757728384,1,11.3007,-357.54,67.66,24.28,200.96986257617996,11.2326837407254,10.655944,29.65546730337678,1.1760632,0.0984907,0,33.72059491661199
111523,2732699399078607232,1,9.7196,5.31,0.01,-3.78,338.9200638893632,14.428095155210661,9.299733,1.574670545270946,1.0762242,0.06416255,0,635.0534738858247
1067,2769202742740232960,1,2.7544,1.98,-9.28,8.33,3.3089703843753013,15.183550741446307,2.8534293,6.947422027434692,1.9729953,1.7705437,0,143.93828330150342
92741,4507824917430499584,7,8.5542,1.0,0.29,2.29,283.4876307098569,15.259865915903926,8.513856,2.2523579802442195,8.211077,1.8245422,0,443.9791581849576
67666,1248246418251907072,7,10.41,38.95,-52.38,5.3,207.95356625279337,19.407722006112063,10.155877,5.978890205208133,0.94233614,0.092864156,0,167.25512021092362
16431,69643757994608512,1,10.866,18.95,-38.72,8.19,52.8902143995713,26.26527824861099,10.579699,6.923330166710761,0.93908703,0.06624646,0,144.4391609125143
7356,302947584103395840,7,8.2139,5.86,-15.76,2.3,23.70290141468694,29.238910801771418,7.479769,1.850863177068172,1.0816562,0.14364588,0,540.2884515667077
24497,180158828501800448,1,10.6913,-3.24,-19.69,-11.27,78.8381537966129,30.34634519494906,10.443979,1.2227313726240019,0.9640523,0.056761187,0,817.8411238880567
84752,1333979085082650880,1,11.3198,-23.64,1.09,-1.49,259.86270742354003,33.08619039298297,10.980337,0.8302096040311558,0.90941906,0.077525556,0,1204.5150949162862
99590,2055423261711416064,1,8.0181,1.33,-0.93,-0.32,303.16593483636456,33.49560442177614,8.034291,1.6258769780440838,1.0208496,0.26230815,0,615.0526844921511
109089,1900047116043182848,3,8.3268,-5.88,-6.68,4.86,331.4706834149785,33.50686987658724,8.377378,0.6330205534826804,0.8584351,0.22411886,0,1579.727537278709
2180,366243754095469312,7,7.7473,-4.09,-12.49,0.38,6.881984728342254,35.58729999294506,6.5967607,1.258959941710919,0.997587,0.14975499,0,794.3064484172594
76006,1375571342217505408,1,6.5026,-4.24,-25.21,13.37,232.8429207869816,36.61648027967533,6.266474,15.232974868528082,17.901976,3.3531048,0,65.64705900395325
27639,3456177332896378496,1,4.8122,36.85,-45.52,6.24,87.76035890286224,37.30536699975672,3.9505138,5.735845053078788,3.2636907,1.1524491,0,174.34222695106405
96074,2052321745552177920,1,11.7025,0.17,15.63,1.65,293.0056200290027,38.80236814340505,11.301287,0.4714789864110604,0.87750983,0.09253881,0,2120.985301194626
107186,1978989748829399680,7,6.2658,2.86,-4.04,3.21,325.6617375629792,49.600214540208476,5.853321,3.3973480126852453,0.98058665,0.20962109,0,294.3472368053355
105280,2172387831191458688,1,10.4115,4.7,-3.23,4.33,319.8654908411485,52.3247459397182,10.3119955,1.5838985305988298,1.4226273,0.17184706,0,631.353575169949
24451,265985095556402176,7,6.1943,-2.18,-0.3,0.83,78.6844621498267,53.2139438027287,6.1190243,1.7980643402983025,0.8867935,0.18599553,0,556.1536245327561
52478,854313907649035136,1,5.7899,18.82,-51.22,8.82,160.93072345276713,57.19895997255012,5.787203,8.10533235745043,1.3297219,0.46592867,0,123.3755700444287
118276,1998118742882029056,1,7.2349,22.2,-32.85,8.76,359.86644281505653,57.67071654237066,7.1884003,8.73248791628276,9.549206,2.4563715,0,114.51490223483519
115925,2016626856473497344,1,11.7225,0.62,0.0,0.45,352.30314355438344,63.37429538720089,10.928101,0.22233960992964175,1.0718395,0.1533318,0,4497.624153952797
76256,1645687985855716480,1,7.1338,25.13,-146.65,20.61,233.6509739871987,67.80483434110614,6.8106046,19.65177454643964,12.746609,2.3510532,0,50.885989844676516
92782,2265889028699755008,1,4.9895,49.53,42.11,9.48,283.60007971689686,71.29738620421924,4.4897413,8.660058475519278,3.101903,2.118973,0,115.47266139447603
59389,5859304375053786752,7,6.6315,1.31,-13.34,3.72,182.75511026390888,-68.26103267687513,6.0225244,3.369151631699137,1.1850036,0.18060668,0,296.81062454754465
101399,6429940533198666880,1,8.802,-2.77,-202.86,18.34,308.25143232196854,-62.49726766157919,8.534684,17.849729246905582,0.969378,0.08509425,0,56.02325873785225
48617,5259375577836135168,7,8.2928,-9.97,4.05,-0.41,148.72035208605246,-57.72727605176957,8.064675,0.4379924925765864,0.9692498,0.1340373,0,2283.1441564609518
55031,5374043508045223168,1,12.4153,-45.37,-26.15,36.36,168.98517289503278,-48.690676601938605,12.771878,0.7393472258020736,1.2004495,0.11430918,0,1352.544467743366
43602,5328824717973670656,7,6.8064,1.17,-9.97,3.56,133.19898216694824,-47.39434751669563,6.7961516,3.386118610917839,0.9933663,0.27629465,0,295.32338199131794
38917,5519121043675092864,7,5.3055,-17.8,30.67,11.21,119.46539056563456,-45.57753535195611,4.7689886,11.225386475615956,2.316968,1.3645405,0,89.08379254221876
81472,5944376407189911296,7,5.8154,-13.08,-17.29,5.2,249.60948326975,-43.398515557777806,5.8094935,5.239700225703783,0.6835546,0.28750157,0,190.85061299774696
4189,4986885500889922176,1,11.9967,15.26,-209.03,41.7,13.349647489079073,-41.23940269860465,11.392176,33.17696403966869,1.9471246,0.27911073,0,30.141395662494325
52583,5392693733509550720,1,8.6444,-5.24,-6.93,-7.0,161.28560584454246,-40.2599854693447,9.440689,,,98.92811,0,
37184,5537006726301789184,7,6.5997,-11.93,2.84,4.59,114.59999839345272,-39.99194489881119,6.5926304,4.82094220773099,1.1605289,0.36565053,0,207.42833183031598
40091,5540591825707339648,1,4.5587,-8.87,3.52,1.92,122.83950361494622,-39.618529839401084,3.8102102,2.3830674713203885,2.0608168,0.89294535,0,419.6272292055285
9112,4968724558095100672,7,7.0497,29.49,22.26,7.19,29.3512335193022,-36.05731761687708,6.9258094,6.033700159118544,1.0013058,0.16758941,0,165.73577964240252
71922,6215863145379335552,1,12.0585,3.69,-24.41,-31.8,220.65137608197026,-32.72643080269763,11.759682,0.44147698755880627,0.9018177,0.06457109,0,2265.123728259554
81266,6044420729667868928,1,2.7374,-9.89,-22.83,6.88,248.97058883392532,-28.216118043025787,2.8028276,,,2.6403232,0,
72571,6219380139469026432,1,4.5608,-238.76,-61.86,9.85,222.57091739863498,-27.960638796096596,3.907332,10.802398205323534,7.630007,2.359636,0,92.57203641198763
78265,6235406071207202688,1,2.8274,-11.42,-26.83,5.57,239.71290472790042,-26.114226866466353,2.8735147,9.673294610301134,2.436618,1.9359674,0,103.37739521911134
45902,5638274087975114240,1,4.7991,-12.24,-9.29,6.49,140.37322938902815,-25.96548414793062,3.9153724,5.09599661998765,1.6722648,0.97049624,0,196.2324692441463
89276,4066429066901946368,3,7.2303,1.66,-6.13,-1.4,273.26040331964117,-23.11729473325036,6.921807,1.1814914030429435,0.8816063,0.110573545,0,846.3878767331607
76243,6318004477053626368,7,5.1222,-29.34,-27.1,8.17,233.61033936856268,-9.183552958944956,5.1309476,8.48913675759481,1.1025527,0.614639,0,117.7976075253293
77633,4396617253367212928,1,9.0147,-2.23,6.96,-1.93,237.73861080063747,-6.328300398580649,8.643731,2.4370224697494347,1.0931643,0.09524109,2,410.3367992757228
154,2442861747380543104,7,4.412,48.39,-40.94,7.55,0.4902909138850841,-6.0142504274104995,3.2927852,7.875848526808842,1.4101105,1.2758636,0,126.97044599017735
44119,5757635077421963264,7,8.6818,-73.26,144.03,11.77,134.78388108942093,-5.842447983124845,8.436949,10.626754246475414,0.9738386,0.11185793,0,94.10211027809088
25457,3209352674862925056,1,10.0619,5.4,-2.41,2.32,81.67132448747861,-5.156741295496174,9.970652,2.929047087706687,1.264696,0.15828536,0,341.4079630870514
115142,2633584305645296768,7,5.6553,201.39,-18.13,29.27,349.8508016438847,-5.124432911844384,5.470503,29.08381854300393,2.3269107,0.85026747,0,34.383380522106464
62141,3682214555377590016,7,6.8202,-70.67,-8.34,12.04,191.04625210946656,-2.8426008492470656,6.744458,12.351428762507146,0.9385477,0.15850154,0,80.9622934502531
73862,6339829817223767424,7,7.5007,-22.28,-8.93,4.26,226.42812999949933,-1.9854433324801768,7.0696077,4.651074639827971,11.8782015,1.5879017,0,215.00407485118038
1512,2547140632751586816,1,10.4125,227.92,-49.14,3.05,4.712771048538954,1.0629787945486981,19.555286,2.7712065510148847,1.0702292,0.8828471,0,360.8536504194446
46323,3845721795672321152,1,10.7612,-174.76,55.25,0.0,141.67490996044666,3.8361538663292403,10.500252,12.935286563428331,0.9196685,0.07491231,0,77.3079123602317
31876,3352346842118069376,7,6.0109,-14.83,-14.38,12.68,99.94875810495321,12.982709857295138,5.9799094,11.159048075909551,1.0609726,0.2503733,0,89.6133785962287
69315,1227077830119588992,7,9.3646,4.83,-7.05,6.42,212.8104317836315,13.559075544367161,9.206254,5.156923514688114,0.97779185,0.0847428,0,193.91406468445152
95187,2038078706303237632,1,11.5312,867.45,262.36,44.6,290.4686735984255,28.667304918149956,10.718622,42.42273027062253,1.2137268,0.11661107,0,23.572268772443756
5034,311472716228821248,7,6.2975,83.78,-120.21,22.58,16.11554245387706,29.65832645864527,6.093673,23.092769142521533,1.0399143,0.17927256,2,43.30359836138771
66608,1456044563894332032,1,12.0134,-54.23,-15.27,9.04,204.800606137646,30.255285555684882,11.638734,5.356735384185942,0.9986876,0.11773905,0,186.68086591549437
27791,3454470100579668992,1,7.8749,5.92,-58.29,10.43,88.21965409381303,34.44480500621388,7.8244605,11.31155745353875,0.9924894,0.13646486,0,88.40515588657124
112823,1903592044608940032,1,11.6953,-367.79,-123.08,21.85,342.7219751001136,36.065557452129866,10.9953985,22.574727708764247,1.1126926,0.1118748,0,44.297322780631696
83279,1338968359611780480,7,8.1795,-12.87,10.26,4.11,255.30036602769627,36.136721590636576,7.7374496,3.6540906458016305,1.0593042,0.1428656,0,273.6658985591807
24770,187800369894965760,1,9.0228,-1.78,-2.34,0.97,79.66792433763365,38.710539392281426,9.050815,1.2132390057141693,1.1642525,0.1919155,0,824.2399026821208
10562,354780520743373440,7,6.5386,44.79,-49.45,9.02,33.990857995279875,47.81172430672067,6.1000957,7.4864900032406405,1.0709615,0.14126116,0,133.5739444742643
107259,2202630001603369856,3,3.9123,5.36,-3.51,0.55,325.87694430713873,58.78002783444686,2.450726,0.11902358415373226,3.066256,1.7062451,0,8401.69624457274
73403,1621183582524450304,7,7.0601,-1.06,-19.11,5.51,225.0111985714006,65.4761317209468,6.6382275,6.30177088102351,1.0369887,0.1271321,0,158.68555345471142
28376,499881902029499776,1,10.4615,-4.15,13.28,11.1,89.91967259643785,75.13321997435747,10.313168,6.0594657877982705,0.8383347,0.059385438,0,165.0310497690513
23727,556832549897897984,7,10.3015,-2.52,-1.07,-0.02,76.51327969759889,80.2478681767043,10.154436,1.0822846423073333,1.3426585,0.16963983,0,923.9713481178944
28532,1150070921929098368,7,6.2764,14.17,-1.24,2.4,90.33524817449982,85.18210893845733,5.5932407,1.6293728031631947,1.0631348,0.20781422,0,613.7330867795527
57263,5200231747850091904,1,8.6079,-6.03,4.27,1.94,176.15021142857984,-77.8173882619541,7.9489284,1.7945401711786857,0.99716645,0.105248466,0,557.245814866982
90549,6365236266769191424,1,7.0039,16.75,-64.53,5.27,277.1458548478875,-77.3665315864657,6.5701985,6.277397874628952,1.002369,0.14564131,0,159.30167562608233
12147,4643368965674268032,7,9.9738,175.55,136.46,18.29,39.15107715339504,-74.10861111480018,9.633971,19.8945739816107,1.1425248,0.08844201,0,50.264961739031826
49698,5246173020160819456,1,5.427,-63.56,39.25,8.83,152.17744039956145,-65.81525641483633,5.0117784,9.711852102135603,1.3981771,0.7790001,0,102.96697164283457
74163,5873583320243216000,1,8.4454,-2.43,-0.67,1.47,227.30221852623131,-63.51590084730059,7.9618998,1.561953684613957,0.9051298,0.09783088,0,640.2238490491183
30342,5496149737501023616,1,5.6731,-39.96,-20.13,20.72,95.73228671866985,-56.370049578567894,5.560725,18.222061732075826,8.49575,3.4138935,0,54.87853211690781
91093,6654470909355693952,7,7.0022,37.61,-63.91,3.45,278.72383990746107,-52.38778970471531,6.529296,6.981677291863214,1.0669428,0.13479155,0,143.23205702524356
96515,6645604928622813568,1,11.8376,91.07,-21.94,22.79,294.28726353134255,-51.56703288963576,11.049161,20.511658862434786,1.1116744,0.12787092,0,48.752760891095356
13876,4749005301227285888,1,9.8243,0.2,20.18,2.7,44.677422930943074,-48.73226912081533,9.458026,1.514749183492534,0.97563756,0.0685729,0,660.17530222021
85424,5950243882284038144,1,8.666,-4.79,-2.94,2.67,261.8390820285245,-47.94142348497019,8.258499,2.7177704268173866,0.91075116,0.08913274,0,367.9486648808076
98512,6673578840895390592,1,5.8732,1.94,4.42,12.29,300.20132944292317,-45.112903507389575,5.730772,14.595549235024743,12.420168,3.065677,0,68.51403697781468
38846,5533042338353486080,1,5.3028,-10.46,5.57,2.08,119.24078110358354,-43.50036083393706,5.272162,1.6210405455781687,4.5569415,3.0355582,0,616.8877161819138
43073,5525443132449889152,1,6.1979,-20.55,4.94,4.55,131.59888219904155,-41.125352968736436,6.186706,4.5135827162569715,1.013222,0.30185217,0,221.55348929315315
65833,6167714053718937728,1,10.8109,-15.02,0.43,2.93,202.42766660005398,-35.056884590233736,10.408426,0.4708352573496378,1.0893852,0.083470665,0,2123.885126252152
78826,6035219466615808256,7,8.0888,-23.08,-27.28,7.96,241.36893674739235,-34.004575942925854,7.9892464,6.256219967444296,0.9584556,0.1548522,0,159.8409271419058
30664,2891972012076595072,7,7.3055,-9.97,23.57,6.01,96.66069998411409,-33.41539577667917,6.9258027,5.642128580226229,0.9026684,0.1051628,0,177.23807350025044
58463,3479780171054085120,7,6.941,-17.27,-0.39,4.46,179.84281809498276,-30.060824668530003,6.107477,3.065942803917414,0.9937722,0.12961811,0,326.16394497714725
39436,5698747468030518912,1,11.0318,-40.75,51.31,20.94,120.9200116382348,-24.476122355998424,10.488073,20.460025224500573,1.1301666,0.07795836,0,48.87579507001365
89439,4093968702062993664,7,5.3438,1.6,-1.51,0.1,273.8037832649009,-20.72827600390888,5.279456,0.8769077486837962,1.0795453,0.7922487,0,1140.3708103856538
85141,4167212158051410304,7,7.9667,-17.15,-4.16,17.03,260.99099790615065,-9.358384137150463,7.717943,,,23.28761,0,
97866,4197231677351639296,7,7.5412,-34.25,-42.96,13.48,298.3070500076754,-5.540449518471403,7.302352,13.982392364109872,2.842458,0.5539555,0,71.51851943211155
24503,3213750790092788352,7,7.8398,-46.26,4.89,12.01,78.84849998561965,-3.365931774926527,7.5932617,11.639135923277399,0.9277469,0.11765887,0,85.91703083388475
96351,4288446406092128640,7,6.4661,11.05,52.42,25.01,293.85476414721563,2.9138448304960676,6.27301,23.874789447815534,1.0204663,0.18484119,0,41.885186136856035
86424,4377102743038936704,1,6.7533,-1.31,-39.3,4.03,264.8798617461544,3.392461669911818,6.0570936,4.7445213287399755,1.0285836,0.1393258,0,210.76941817976285
96665,4291462091610511744,7,5.1849,3.97,-4.26,4.18,294.7985302043944,5.397752187865087,5.153899,4.155745560910121,0.76687217,0.516605,0,240.63070882063266
581,2745671097961804160,7,7.5062,-36.26,-25.67,8.63,1.7670895956793857,6.875447726646698,7.4218683,7.083286934418579,1.0691069,0.20464326,0,141.1773953615905
114520,2665976777193321600,7,5.1992,-7.81,-7.23,13.46,347.9340903690832,8.720092977700189,5.116712,13.459847755499853,0.7802429,0.5062962,0,74.2950453946545
91217,4479679240828433152,1,5.4678,-6.34,-134.72,25.96,279.1159628473803,9.121918482561009,5.2724357,25.09161340813512,0.9129659,0.4267366,0,39.85395373881312
16445,41840029505514496,1,12.306,45.68,-668.88,43.71,52.946594096901336,14.318598405817562,11.280926,49.532858167711204,1.3840729,0.22624995,0,20.188618969132417
53710,3969716986111899776,7,8.1562,1.88,2.6,0.81,164.83763087623467,15.540447282390911,7.5772142,2.1148831705962716,0.9783616,0.10329113,0,472.8393577022315
33859,3361366681455692672,7,7.5961,-5.1,-5.91,2.17,105.43975088663048,17.97532780672434,7.570326,3.2978887005079978,1.3024379,0.31408697,0,303.22430221673727
67979,1244960149795318144,1,8.0059,-34.8,-19.09,1.74,208.81766633295334,18.6900982348534,7.285577,2.8462209291359035,1.0029415,0.12121972,0,351.3430703018526
100111,1816366928194936704,1,11.6384,-4.2,15.82,12.79,304.627495839787,19.031011458764915,11.604032,0.7615613435750395,0.98198885,0.120500475,0,1313.091858504326
40644,663568878117078656,1,8.589,-23.05,-8.63,2.85,124.45799203606808,19.83540788984904,8.5797205,5.016727237030105,1.0135369,0.14139335,0,199.33314145897205
28355,3424504388631875840,1,10.5472,-3.05,-4.36,9.25,89.8712570372338,22.580747488205063,9.622396,0.8470074995916383,1.0233794,0.12517814,0,1180.6270906481027
86258,4557213601047281152,7,8.5812,0.27,-3.94,-0.24,264.388779494168,23.107288614763608,8.656354,2.304139365408652,1.3320489,0.31078956,0,434.0015256944514
100435,1832052423642038912,7,5.5015,1.37,-6.91,3.27,305.5142977474196,24.446072308443167,5.5039353,2.5971766665502494,1.695117,0.89330983,0,385.0334915137943
74087,1265362034725248640,7,5.8297,-0.87,-10.9,6.3,227.09911536242956,26.301084215546695,5.2760253,6.679799021882517,1.3793538,0.5430276,0,149.70510291164084
84573,1334035606852913536,1,4.7404,-4.14,-5.43,4.9,259.3315097591969,33.10007734753541,4.815964,3.435643408857473,1.4211377,1.1676279,0,291.0662955945568
108503,1959288562030825600,7,9.2416,-8.67,-34.65,3.92,329.7125035221783,40.196608021126174,8.786882,2.3910843627793334,1.0058311,0.07192743,0,418.22029183346183
82766,1413615780272301312,1,8.2606,-15.93,10.4,2.94,253.72987779020903,51.96438565805959,7.8225217,3.576681767026129,0.9285407,0.096899346,0,279.5887543642053
20541,272326357072924544,1,7.1416,44.94,-56.48,15.55,66.02299094593786,53.49491589743134,6.9678736,14.576956223095518,1.2419653,0.19863182,0,68.60142712204997
24836,280298812805235456,7,6.1281,6.78,-17.02,4.15,79.86613005659909,58.117283134976944,6.1037593,3.198726776967314,1.2474387,0.43881524,0,312.6243876784286
87820,1421976952022347264,1,9.9785,-28.29,-7.14,11.73,269.09717949167896,58.21864987100008,9.885902,1.0214140499219335,3.0674255,1.0194308,0,979.0348978227095
5658,522468168674975616,1,11.5941,-2.15,-4.42,1.77,18.17150366008902,61.213353018125986,11.081203,0.22248137319331968,1.2341158,0.14446688,0,4494.75830559116
5589,525001344680906880,7,5.5562,23.65,-13.59,8.4,17.922754399388737,65.01879816789534,5.5537515,8.082272311599292,2.0159702,1.0281216,0,123.72758074048652
80802,1653382471306715264,3,8.5211,14.33,15.49,-0.6,247.491392929317,72.28038599740432,6.185311,2.6647919529813087,1.3725603,0.69866115,0,375.2638170800624
113648,2281124102334099328,1,7.6523,32.47,-0.18,7.89,345.25502737347233,76.12264248094833,7.3395085,8.89045353759903,1.0017377,0.13838693,0,112.48020089985889
51748,5200912070668348800,1,9.9738,-223.09,85.37,20.18,158.57678752538587,-78.12201642707983,9.652327,18.87164243616966,1.098056,0.09723908,0,52.989558454296784
76974,5794140066064122496,1,11.3399,-20.91,-38.03,-0.99,235.75812332321038,-73.4463337810612,10.94124,0.7301318838288864,0.9671472,0.07902424,0,1369.6155751422573
25100,4651765592415476096,7,7.4884,-2.12,66.16,5.33,80.60539134389577,-71.50620560342071,7.3968306,5.424830517347755,2.9178352,0.7715487,0,184.3375561323358
47115,5249309514513558144,7,6.5858,-34.36,43.3,12.52,144.02122643104644,-64.95006364165589,6.565092,11.49482644797683,0.7735923,0.18481399,0,86.99565883189189
3405,4908022136034353152,7,4.37,-5.07,16.51,13.24,10.838426217030054,-57.463011819347656,4.3210692,12.461432159096473,0.94025034,0.995198,0,80.24759812779865
105547,6462857643590662656,7,7.5549,31.04,-20.94,16.7,320.6495517869882,-55.78375743019534,7.373744,16.554574006762802,0.9078998,0.23394173,0,60.406265941454265
71633,5894317773094745216,1,8.4554,-12.99,-15.47,6.57,219.76945012607007,-54.34504587603559,8.324443,5.2172328213253945,1.1306316,0.28691503,0,191.6724888934434
35172,5491584187267165952,1,7.4233,-27.95,12.19,6.13,109.04153304355127,-54.041814373700085,6.9859414,5.209765663517899,0.910968,0.10522002,0,191.9472130968649
18607,4828812115778666880,7,8.1805,15.62,-2.99,1.85,59.72454920099698,-51.09073809473244,7.7818666,2.8836760795479615,0.97553796,0.12586106,0,346.7795870321044
81182,5940467231081878144,1,11.0851,-4.79,-1.76,7.63,248.72665177371866,-49.76477296565993,10.761751,0.6883533465564493,0.85962707,0.04129897,0,1452.7422652952755
41386,5515226058092526976,7,7.2248,-9.98,5.88,3.6,126.64873427267915,-49.49718849747279,7.2254634,4.837140310637275,1.0094061,0.323567,0,206.7337178127574
17534,4833403848135167104,7,5.8837,-4.05,-8.01,9.66,56.31612717518604,-47.35951379338844,5.4808116,8.37383364439901,0.9593434,0.28079444,0,119.41961620755006
55667,5382971164500943104,7,6.0679,-9.2,0.57,1.18,171.09183691571437,-42.66909793211825,6.096772,2.063551377385376,1.1198682,0.45750588,0,484.60145502509874
85583,5961980584801587584,7,8.6097,-6.42,-78.5,8.06,262.3352423626843,-38.645980082288446,8.378303,11.741549355760622,1.1075118,0.18013038,0,85.16763586309685
93449,6731199293213061632,1,11.6111,-28.3,20.57,40.93,285.47369417780146,-36.95239827096974,13.60156,7.9872455261445525,3.0484376,3.8466303,0,125.19960688909741
115803,6552638987109514880,7,7.6287,-215.71,-107.01,20.56,351.9050410790359,-33.62850683276495,7.391224,19.94469081245079,1.0153373,0.12427002,0,50.13865641756322
61172,3468544948923853056,1,6.5211,-23.22,-12.56,5.37,188.018168005011,-32.53381781015791,6.433772,6.265620694603181,0.92011374,0.18105878,0,159.60110717543725
51172,5449188358930264704,1,4.4113,-81.61,10.53,8.91,156.78749738187875,-31.067735592542967,3.732725,8.90694125994316,2.8954947,0.949789,0,112.27198774704634
