source_id,m2_marg_med_mjup,period,eccentricity,semi_amplitude_primary,ruwe,phot_g_mean_mag,parallax,significance,ra_gs,dec_gs,parallax_gs,parallax_error_gs,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag_gs,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_chi2_al,astrometric_n_good_obs_al,ruwe_gs,tycho2_id,tyc_match_arcsec,aen_class
1802381204704972544,78.64787389441256,252.59871593016936,0.4016377495270078,2.3292160235559725,1.1707013,10.469445,5.326089016677753,12.869006,304.13700972542375,12.060707007776426,5.326089016677753,0.019180007,-7.512206618630044,0.019575438,-76.79197993127997,0.019772818,10.469445,0.12965074,21.316216,1068.3906,356,1.1707013,1081-940-1,0.08697082,low_AEN
4904769608840855168,69.08265074969835,31.36401737664916,0.36407681813048415,4.092012506025335,1.4682726,10.324552,5.627551431274681,9.14607,2.0291312034102096,-61.677802684362895,5.627551431274681,0.022950834,49.602407126166575,0.023039203,-41.41821906560462,0.025407216,10.324552,0.21325846,59.87316,2205.1873,397,1.4682726,8840-1118-1,0.13813226,low_AEN
6791769881250419840,31.409943453102848,1029.7900663046116,0.5724377294501186,0.650735410461699,1.1933253,7.663569,5.089189512030711,6.747801,308.914471299861,-34.12872746404749,5.089189512030711,0.02689265,7.28369509408173,0.0274732,-16.68854086006416,0.022463994,7.663569,0.1697585,23.000822,1133.9447,382,1.1933253,7464-1201-1,0.006060051,low_AEN
1856067303769195648,66.72515811572667,808.2491943883512,0.2023636101370536,1.2644151858891888,5.7831016,9.220717,11.862041295081703,11.040882,310.6438030467297,26.288100767862,11.862041295081703,0.08862338,96.19333562926624,0.09350198,43.50840189393952,0.08434378,9.220717,0.8209848,869.98364,23889.11,365,5.7831016,2178-2180-1,0.024887,moderate_AEN
4935563493561764352,43.907127067238264,70.42845909952545,0.37177544318735956,2.0876471347390746,1.3127563,10.37161,7.122368106711726,11.033872,22.71468762263465,-43.58386157358407,7.122368106711726,0.01720444,3.96525594689869,0.013382521,19.788440132467997,0.016162701,10.37161,0.14685819,41.38163,2546.0015,598,1.3127563,7547-40-1,0.05443146,low_AEN
4469210618806648960,76.80006002428173,1018.4884807063717,0.5869332459399222,1.5734957155983165,1.4584221,7.521674,6.013342775829594,6.182287,268.11142126692863,2.9942043892497217,6.013342775829594,0.034408975,24.191700224019073,0.03438013,-1.16507331990942,0.027195381,7.521674,0.26690105,76.11355,3477.0554,546,1.4584221,420-534-1,0.021869015,low_AEN
5562920158080020352,60.13576067065133,164.07140026069325,0.28470521632870915,1.9331524779660156,1.0590279,9.998678,5.834008733143597,15.052658,104.60341417623991,-41.32741356040234,5.834008733143597,0.012365815,15.517394364014692,0.014381298,-40.90919492025138,0.01651384,9.998678,0.10794057,15.761882,889.4393,376,1.0590279,7636-2274-1,0.02530463,low_AEN
4296092650491711744,76.13713307640307,1039.2767983112503,0.6776004157564429,1.7064523119468433,0.9431017,9.376937,5.393064986460431,9.580659,293.02985628256107,8.325904125391396,5.393064986460431,0.015638234,35.06233330138096,0.014356775,9.85965701542181,0.012362029,9.376937,0.07017109,5.577556,560.4224,351,0.9431017,1056-48-1,0.10589009,low_AEN
2985440739638761856,35.08738689330026,152.93716864371453,0.2803433417760883,0.8542440123304702,4.8401556,7.0839357,10.014974623982585,10.30091,81.88572281161991,-13.57922628268044,10.014974623982585,0.09177226,50.1296087257917,0.08770358,-211.3776587321372,0.08332703,7.0839357,0.8902877,1022.6482,34598.0,534,4.8401556,5344-608-1,0.018210743,moderate_AEN
2035657061984110848,35.43338796819645,51.22647587834929,0.5152162454407987,1.9048717740226495,2.5697954,10.600615,13.975390135858444,8.726721,286.88015507426815,25.118378465067874,13.975390135858444,0.030628169,17.057292557707733,0.023379672,-26.180756069606893,0.032208726,10.600615,0.2820321,139.73073,6388.761,540,2.5697954,"",,low_AEN
4966414930843912320,59.25993300075777,168.59866577241445,0.2831253561272886,1.886326964650076,2.9903972,10.53407,65.58513135313801,12.002423,34.79970798388996,-36.775678974991415,65.58513135313801,0.09110572,1392.3341682470993,0.056418233,544.6449682649159,0.08440204,10.53407,0.9539435,1631.2388,62317.656,641,2.9903972,7009-2188-1,0.21313769,moderate_AEN
1181993180456516864,78.07195321137372,271.4021890197814,0.11994586767063933,2.001402549938836,2.5752811,7.9719906,17.891236357084374,22.858826,224.182958564777,13.148790877270114,17.891236357084374,0.067399904,-19.453171160515172,0.065184094,-93.68253014578123,0.06759184,7.9719906,0.4679019,125.36254,3030.4316,211,2.5752811,924-369-1,0.006899826,low_AEN
