sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp
80142033,3871284135348321408,162.9548,11.02006,17.92743,17.87951,18.04637,3.909239,DB,0.004763024,-9999.0,-9999.0,16.39993,-0.1668599999999998
102124831,5809699628761355392,268.8698,-71.67316,17.70606,17.64621,17.85265,4.89767,DA,0.9842641,16694.7,7.571517,16.38819,-0.20644000000000062
89195758,4453553362768426112,244.9171,10.20365,17.96373,17.92433,18.0929,3.997883,DA,0.9920419,17986.35,8.038708,16.3803,-0.168569999999999
79773141,3799597248527835776,176.4695,2.486777,17.82785,17.75646,18.02161,3.64304,DA,1.0,21017.79,8.025601,16.37049,-0.26514999999999844
110341091,6437364225254902016,276.5148,-65.88033,17.93834,17.90232,18.03961,4.239985,DA,0.998,16254.9,7.751365,16.35591,-0.13729000000000013
75744120,3202702484941860992,65.95762,-5.433168,17.90069,17.83206,18.08737,3.441256,DA,0.9902143,23298.48,7.804381,16.35382,-0.2553100000000015
62831135,1715418669692503040,212.5268,79.14703,16.83842,16.69789,17.13967,3.384837,DA,0.9420469,33783.67,7.620961,16.35338,-0.44177999999999784
67891001,2149292963104193792,274.2661,55.08131,17.90985,17.91055,18.01925,5.718194,DA,0.9010918,14001.98,8.297589,16.35155,-0.10869999999999891
61020891,1392710284657419264,229.3853,42.89462,17.73012,17.64242,17.93828,3.463639,DA,0.9802771,24134.57,7.926132,16.34494,-0.29585999999999757
68866127,2236766775314577664,304.7098,60.171,17.95646,17.86351,18.18522,3.327049,DA,0.9860504,24596.57,8.021358,16.34352,-0.3217099999999995
61186084,1418867155181755008,257.5089,52.7576,16.79133,16.7091,16.99754,5.488026,DA,0.9742398,25350.53,7.976058,16.33648,-0.28844000000000136
55835124,588778993386454144,144.5294,10.05556,18.35039,18.37519,18.49575,3.345477,DA,0.9788679,13094.46,7.754816,16.32869,-0.12056000000000111
105376784,5959043750553149184,263.4566,-41.90361,18.01144,18.00586,18.18358,3.937552,DA,0.843251,17512.29,7.63646,16.32479,-0.17772000000000077
64822835,1936501458421816832,345.8883,47.41206,18.56797,18.5568,18.69721,3.061045,DA,0.9820458,22267.81,8.223283,16.30797,-0.14040999999999926
78916082,3643299089363284992,216.5427,-3.207298,18.53168,18.53997,18.66983,4.223576,DA,0.9374349,14532.8,7.800001,16.30724,-0.12986000000000075
56272286,659950381052723456,132.7554,18.06089,18.27043,18.23124,18.38311,4.031769,DA,0.7767771,18058.39,7.983152,16.30535,-0.15186999999999884
92889156,4814730872224362496,69.89491,-43.25174,18.73497,18.72731,18.86291,3.137302,DA,0.9803437,14846.37,7.898854,16.29411,-0.13560000000000016
79419831,3729087178450743552,196.8412,5.435604,17.51013,17.43992,17.66663,4.676512,DA,0.9803373,18760.72,7.923442,16.29254,-0.22671000000000063
60795538,1359144462404568832,254.6186,44.8874,17.62591,17.577,17.78208,3.902225,DA,0.9761523,20029.23,7.874052,16.28594,-0.20507999999999882
63319010,1781366616916241024,333.1021,20.83328,18.51422,18.40051,18.68121,3.372321,DA,0.9743219,17704.35,7.855633,16.2821,-0.2806999999999995
111949250,6656606401454182656,284.6437,-53.44199,17.93573,17.8871,18.05128,4.113652,DA,0.9882143,18931.47,7.850625,16.26449,-0.16417999999999822
75073315,3133225994451247744,101.6739,7.458691,18.34882,18.28951,18.57204,3.53443,DA,0.8780564,19027.01,7.861943,16.24965,-0.2825300000000013
98517676,5498553196903210880,103.1069,-52.93639,18.45989,18.41565,18.57442,3.394483,DB:,0.02757515,-9999.0,-9999.0,16.2447,-0.15877000000000052
86600662,4236474381214232704,303.0965,0.4220206,17.99716,17.97794,18.08803,5.886418,DAH/DA,0.3697699,-9999.0,-9999.0,16.24185,-0.11008999999999958
69528750,2366252243924006016,3.429178,-18.30986,17.9399,17.8552,18.13753,9.394501,DA,0.904719,22218.38,8.991033,16.2379,-0.28233000000000175
75496899,3165132649359553408,114.3894,14.56497,18.29116,18.28699,18.40766,4.211497,DA,0.9526731,14000.0,7.938946,16.23193,-0.1206700000000005
60333411,1300712811028473088,248.3477,24.39078,18.26764,18.25046,18.38701,3.704401,DA,0.9727717,-9999.0,-9999.0,16.22781,-0.13654999999999973
58594461,1008837274655408128,134.9469,42.35353,17.89977,17.87218,18.00651,6.659275,DA,0.9683843,14954.67,8.4,16.2239,-0.1343299999999985
66970133,2069323455191269760,306.3775,44.3077,18.27863,18.19066,18.52931,3.985039,DA,0.7841305,32216.6,8.417244,16.20033,-0.3386499999999977
110170171,6419108316441357056,270.036,-72.70039,17.87094,17.84145,18.02957,6.27758,DA,0.966347,17064.18,8.177237,16.19346,-0.1881200000000014
87493861,4283341987768640256,277.6683,4.036429,18.00524,17.9891,18.14566,3.898277,DA,0.9905177,19733.49,7.935909,16.18745,-0.15655999999999892
89905789,4519466580903738880,286.5828,20.36071,18.19486,18.16116,18.36019,8.82665,DA:,0.4240997,117937.5,9.489719,16.1734,-0.19903000000000048
94098908,5021986138295800064,25.74405,-30.64335,17.52143,17.47784,17.6659,4.928616,DA,0.9903752,17677.17,7.944115,16.16544,-0.18806000000000012
76139069,3261209006186249728,52.26327,-3.1805,18.66136,18.69301,18.81678,4.03197,DA,0.9710153,13511.21,8.038837,16.12871,-0.12377000000000038
63613131,1812949199368779520,312.9868,18.40405,18.78256,18.78121,18.89641,3.469445,DA,0.9624301,-9999.0,-9999.0,16.12543,-0.11519999999999797
64798766,1933046758526934144,342.1727,42.35755,18.42152,18.4019,18.55711,3.086297,DA,0.996174,-9999.0,-9999.0,16.11973,-0.1552100000000003
69540273,2369124060920974976,11.40787,-18.24826,18.00396,17.959,18.14347,4.183815,DA,0.9821805,16378.79,7.800062,16.11747,-0.18447000000000102
94748206,5146793554294623488,34.14936,-14.76115,18.58709,18.57228,18.70107,3.119342,DA,0.9728178,15519.42,8.090667,16.10814,-0.12879000000000218
67461097,2106140361530382464,287.6707,44.42075,17.92597,17.90617,18.02687,3.153777,DA,0.9920464,16686.55,7.779345,16.08458,-0.12069999999999936
63639014,1815387916163098880,306.6707,18.56285,18.39443,18.31798,18.63371,3.078,DA,0.9528724,20599.05,7.889242,16.08355,-0.31573000000000206
57258528,831399913529054336,163.8732,47.50192,16.20504,16.15887,16.32895,9.621865,DA,0.6959516,18353.23,8.202208,16.06429,-0.17007999999999868
105205769,5952278459852632192,263.3354,-44.72835,17.70683,17.6518,17.81063,3.991472,DA,0.9139423,20345.44,7.729004,16.06141,-0.15882999999999825
74283587,3070508786047910528,123.4404,-2.516495,16.96355,16.92096,17.09198,7.403794,DA,0.9980796,17550.78,8.021599,16.05486,-0.17101999999999862
90174045,4548503613530595200,258.7362,18.50577,18.75745,18.69577,18.96516,3.43126,DA,0.9902192,-9999.0,-9999.0,16.05168,-0.26939000000000135
76995904,3369642464964864384,95.98638,17.26032,18.40108,18.4254,18.70829,3.803554,DA,0.9784025,16017.82,7.95599,16.03974,-0.28289000000000186
68423086,2186312733636681344,301.4647,56.02579,17.58916,17.50776,17.81554,3.483986,DA,0.9624245,23066.35,7.770708,16.03512,-0.3077799999999975
69881877,2452724916438700800,24.66088,-15.13251,17.29819,17.17355,17.55408,3.16024,DA,0.9723705,-9999.0,-9999.0,16.02225,-0.38053000000000026
79892212,3823620989184395264,143.8475,-6.44424,18.54707,18.51593,18.68201,3.199912,DA,0.9806412,14576.35,7.677935,16.00591,-0.16607999999999734
68929799,2244229233750606208,301.5813,63.24672,16.7833,16.67108,17.0334,8.031489,DA/DC,0.3396405,-9999.0,-9999.0,16.00543,-0.3623200000000004
109991899,6396880245774553344,327.2033,-68.77602,17.09682,17.06174,17.22029,6.882779,DA,0.9782306,-9999.0,-9999.0,16.0031,-0.1585499999999982
100537933,5666656228300056064,150.429,-23.19493,17.68629,17.60978,17.88213,3.627861,DA,0.9685599,20253.72,7.80378,15.98757,-0.2723499999999994
80176536,3878793490528218752,148.0328,9.164771,17.11885,17.0502,17.27566,5.88208,DB,0.006487289,-9999.0,-9999.0,15.96903,-0.22545999999999822
75651936,3187495307118970624,71.45704,-7.986148,18.16082,18.12032,18.33468,4.613789,DA,0.9583865,20347.63,8.351564,15.96209,-0.21435999999999922
74566222,3096007762070816128,120.7412,6.127841,18.62585,18.54738,18.88111,3.091173,DB,0.009270908,-9999.0,-9999.0,15.96124,-0.3337299999999992
80376593,3918029283792258304,174.8556,13.71973,16.95164,16.86165,17.15991,4.738366,DA,0.9741936,23075.46,7.781072,15.94367,-0.2982599999999991
70430586,2560000280229897344,23.16439,3.880963,17.60579,17.52318,17.73095,3.527952,DA,0.9823735,23543.54,7.860051,15.94316,-0.20777
110102848,6410757663064701568,327.4673,-58.50346,18.09458,18.01641,18.26366,4.302659,DA,0.9863617,15657.38,7.699882,15.93915,-0.24725000000000108
68482609,2192687388516522880,317.1967,61.78531,18.65952,18.63333,18.90353,4.69114,DC/DA,0.1513592,-9999.0,-9999.0,15.93063,-0.2701999999999991
62995776,1741390573154246400,326.0832,9.5283,18.26834,18.16036,18.279,4.027007,DA,0.9900691,-9999.0,-9999.0,15.92656,-0.11863999999999919
63755600,1822255839449048960,300.6866,19.10039,17.86098,17.8039,18.02821,4.169193,DBA/DB,0.01984573,-9999.0,-9999.0,15.91624,-0.22431000000000267
76913022,3363922358795781376,109.0574,20.44177,18.67674,18.64828,18.78792,3.353132,DA,0.9788551,13405.06,7.642202,15.91484,-0.13964
63442293,1797625782551258112,324.733,24.28937,18.46935,18.44154,18.64331,3.082747,DA,0.9802351,20095.97,8.023068,15.90843,-0.20176999999999978
79378901,3721847203619224448,209.3227,8.263321,18.06653,17.94724,18.33723,3.661119,DA,0.8591728,30309.19,8.820265,15.89097,-0.38999000000000095
100529348,5665178274218627584,146.6271,-20.95409,18.49895,18.47599,18.60384,3.99927,DB,0.002542694,-9999.0,-9999.0,15.87381,-0.12785000000000224
57829192,906722984084174080,118.3697,35.71794,18.59002,18.6125,18.77765,4.595955,DA,0.9822783,-9999.0,-9999.0,15.85862,-0.16515000000000057
111725172,6638678275950588672,287.6533,-58.90178,18.10596,18.07912,18.25918,4.367189,DA,0.8457525,18189.1,8.158422,15.84557,-0.180060000000001
93750876,4958095746692870528,31.78263,-40.27416,18.7537,18.64623,18.98579,6.110658,DA,0.9226078,23534.73,8.849669,15.83884,-0.3395600000000023
62420845,1639499109781588352,236.6743,61.98169,17.00754,16.98231,17.10935,4.345025,DA,0.9741576,18194.76,7.956723,15.83038,-0.12704000000000093
67668493,2127259609076888704,289.492,45.40742,18.34531,18.31889,18.45274,4.232055,DA,0.8899473,14000.0,8.062588,15.81762,-0.13384999999999891
94910769,5183144336421870848,48.21968,-4.062325,18.5296,18.48566,18.73755,3.11922,DA,0.988174,19028.79,8.002083,15.80273,-0.2518899999999995
58919894,1067881117786570112,140.5217,65.75275,17.30176,17.24221,17.45842,5.679888,DA,0.9567592,19740.72,8.219453,15.80014,-0.21621000000000024
92194042,4715162225948611328,32.30344,-58.28437,18.49919,18.49931,18.61235,3.050903,DA,0.9822928,18251.04,8.081021,15.79573,-0.11303999999999803
63324016,1782159128577127296,333.2737,22.06598,18.48101,18.42735,18.6305,4.712418,DA,0.9527153,18748.88,8.44031,15.78332,-0.20315000000000083
56208288,652225525890910464,125.0979,14.50941,18.13637,18.075,18.29823,4.029933,DA,0.9525176,18345.6,8.241934,15.7808,-0.22323000000000093
71772289,2816951058105594624,345.4978,16.27623,18.52573,18.45516,18.58779,3.454427,DA,0.9662516,16664.9,7.699161,15.77638,-0.13262999999999892
102914056,5854598259101139584,216.0726,-61.14358,18.40486,18.35983,18.4634,3.083066,DA,0.5581978,24410.36,8.113009,15.76725,-0.10357000000000127
65258778,1974721783974773376,327.5378,47.2157,17.68023,17.57968,17.80448,8.287674,DC,0.03227267,-9999.0,-9999.0,15.76485,-0.2248000000000019
112601255,6711750238187660032,284.5391,-44.59604,17.62197,17.562,17.70091,5.137532,DA,0.9722567,16652.18,7.957971,15.75215,-0.1389099999999992
55467594,527489432116062080,10.20349,65.1434,18.32789,18.33702,18.44256,3.908417,DA,0.949058,-9999.0,-9999.0,15.71826,-0.1055400000000013
94027796,5008499666108748544,22.24918,-39.57614,17.33637,17.21812,17.54828,3.924621,DA,0.9647344,26464.51,8.219982,15.7139,-0.33015999999999934
63064390,1749053653808825600,308.023,7.922699,18.30042,18.16592,18.49138,3.195978,DA,0.9270146,10039.2,8.388471,15.71137,-0.32545999999999964
79594122,3763639571872039040,164.2477,-7.373431,18.76589,18.99677,19.16495,3.658913,DBZ/DBAZ,0.01205877,-9999.0,-9999.0,15.70402,-0.16817999999999955
96110135,5291917338132076416,113.5775,-61.9481,18.14735,18.10853,18.23857,4.309996,DA,0.9920547,14787.33,7.947992,15.70333,-0.13004000000000104
72251439,2892468952674955520,94.1044,-33.68948,18.75002,18.73482,18.88315,3.231845,DA,0.9900461,16707.48,7.936379,15.68192,-0.1483300000000014
62441807,1643246107969374848,240.1119,67.78143,17.22346,17.13984,17.41711,7.880933,DA,0.8627388,22266.27,8.59798,15.67801,-0.27727000000000146
96090748,5290398534618613120,121.7517,-60.6059,17.49664,17.48262,17.60945,5.861523,DA,0.9920137,15945.22,7.990932,15.66879,-0.12682999999999822
74941808,3122808499733361280,92.62604,0.8492761,18.48986,18.41532,18.55423,3.251647,DA,0.9464222,23937.16,8.352186,15.66598,-0.1389099999999992
79392507,3724179611379104640,211.4815,11.06022,18.51078,18.50238,18.63174,3.446316,DB,0.03129647,-9999.0,-9999.0,15.65994,-0.12936000000000192
93300791,4882107364226546816,63.05501,-34.04916,18.64356,18.61046,18.73919,3.501891,DA,0.9821363,15926.83,8.219846,15.65064,-0.1287300000000009
72220456,2889238793670721024,91.09647,-34.40408,17.76357,17.70336,17.95849,3.84483,DA,0.9647118,18440.34,7.462009,15.64233,-0.2551300000000012
55745875,573358514606752896,15.40753,84.67291,17.97989,17.93917,18.08131,4.065686,DB,0.0003820412,-9999.0,-9999.0,15.63718,-0.1421399999999977
65452185,1985861112376737024,344.4756,49.64685,17.7262,17.6472,17.81997,4.316115,DA,0.9505747,21177.08,7.94723,15.61733,-0.17276999999999987
70925895,2664202199785946240,348.2985,5.858174,17.83982,17.81503,17.98367,3.846116,DA,0.9643843,-9999.0,-9999.0,15.61378,-0.1686399999999999
70924938,2663979269507596544,348.4582,5.512855,18.19248,18.17546,18.30072,4.077908,DA,0.9940392,-9999.0,-9999.0,15.61332,-0.12525999999999726
63522051,1805688501319083136,305.8795,15.4309,18.6963,18.72074,18.82739,3.197982,DA,0.9861877,16913.6,7.912726,15.60588,-0.10665000000000191
57327377,844085490277157376,170.9832,55.86698,18.16631,18.1047,18.23584,3.724238,DA,0.9783898,17978.48,8.029313,15.60474,-0.13113999999999848
117105029,371913798121084800,18.74182,40.26352,18.14169,18.13706,18.2449,4.396586,DA,0.9806505,15301.95,8.024011,15.59337,-0.10783999999999949
93080603,4845649379715273600,61.24752,-37.19786,18.59554,18.61264,18.72121,6.91055,DA,0.8747278,15764.98,8.887994,15.59161,-0.10857000000000028
75766829,3205983766938587904,65.84921,-1.576342,18.67613,18.59489,18.86557,3.415388,DA,0.9420884,26174.76,8.36507,15.59146,-0.27068000000000225
89624538,4498365333549017984,270.6581,14.72761,17.9488,17.9136,18.14703,3.452688,DA,0.9883421,23671.81,8.119823,15.59036,-0.23343000000000202
101578160,5759451466335390720,136.9788,-4.121816,18.48715,18.52449,18.62595,4.686152,DA,0.9488123,-9999.0,-9999.0,15.58612,-0.10145999999999944
102139075,5810837077842674816,261.9477,-69.96214,18.26592,18.26334,18.41812,3.857028,DA,0.9625996,17160.53,7.86865,15.58548,-0.1547799999999988
91769283,4673883192187876480,53.62283,-63.06441,18.32571,18.28127,18.42607,3.321913,DB,0.002483279,-9999.0,-9999.0,15.58537,-0.14480000000000004
68661591,2208455416051005184,345.4177,63.60809,17.89861,17.86225,18.06591,4.009012,DA,0.8481196,-9999.0,-9999.0,15.57997,-0.20365999999999929
111878354,6651990578627178880,272.7737,-56.01283,17.71433,17.66646,17.82463,4.611626,DA,0.950272,20070.54,7.861897,15.56231,-0.15816999999999837
93649016,4940037986193556608,36.67063,-47.00508,18.78274,18.79515,18.90227,3.620281,DA,0.9503068,13698.22,8.140078,15.55858,-0.10712000000000188
92339254,4739092959088151680,36.37879,-57.52329,18.70856,18.73026,18.87896,3.225809,DA,0.962652,14046.03,7.942644,15.55373,-0.14869999999999806
103040627,5861008961682568960,187.5459,-65.14786,17.76067,17.70494,17.95454,5.654952,DA,0.892344,22421.04,8.357971,15.54025,-0.24960000000000093
110822269,6492154985609312000,349.9664,-59.12479,18.64086,18.66469,18.78673,3.872938,DA,0.9352103,-9999.0,-9999.0,15.5374,-0.12203999999999837
67250670,2087501204194756352,301.735,48.92195,18.51372,18.49008,18.61867,3.983443,DA,0.9822125,15783.66,8.116888,15.53513,-0.12859000000000265
71694482,2803171394270925568,11.5237,23.4936,18.63417,18.60936,18.74881,3.640507,DA,0.9800785,18042.81,8.092796,15.52476,-0.13945000000000007
63748381,1821713711499447040,300.9731,17.21941,18.46251,18.43517,18.58626,3.214844,DA,0.5422379,20447.58,8.519329,15.51212,-0.15108999999999995
63375309,1788611131528935296,319.2805,19.12755,18.38598,18.35201,18.47334,3.36738,DB,0.000577879,-9999.0,-9999.0,15.50403,-0.12133000000000038
86695699,4245178179681327744,306.502,4.385058,18.24231,18.19578,18.39146,5.526413,DA,0.9561358,20814.54,8.424307,15.49611,-0.1956799999999994
61957048,1555179177955997440,193.8591,47.95518,16.54273,16.51479,16.63153,7.450002,DA,0.9880137,15462.84,7.95844,15.49592,-0.11674000000000007
59881547,1226456296812339200,211.9979,12.25942,18.13673,18.05877,18.29644,3.737689,DB,0.002172611,-9999.0,-9999.0,15.45772,-0.23767000000000138
112542475,6708815538568649472,280.7184,-45.73971,17.57489,17.54552,17.69303,5.784101,DA,0.9770576,15623.3,8.094783,15.45263,-0.14751000000000047
112068931,6666718433797325312,300.1225,-50.9831,18.4319,18.31443,18.63647,5.407555,CV/DC,0.04486243,-9999.0,-9999.0,15.42221,-0.32203999999999766
93516134,4917323072396927232,22.27303,-50.38902,18.77096,18.76209,18.90668,3.591589,DA,0.8681083,-9999.0,-9999.0,15.41983,-0.14459000000000088
69091795,2270039921317225472,315.8268,67.9287,18.13237,18.0765,18.29282,3.56207,DA,0.9860392,20312.99,7.827998,15.4182,-0.21631999999999962
93221122,4869384949541342080,66.06133,-35.36653,18.4903,18.47635,18.61411,3.275939,DA,0.9429227,17885.57,7.854414,15.40069,-0.1377600000000001
111660379,6633704257143974400,286.2172,-58.24057,18.24232,18.22902,18.34074,3.782918,DA,0.9385623,14972.1,7.731985,15.40042,-0.11172000000000182
76083810,3249027001465705088,53.71383,-3.42475,18.22454,18.20867,18.42117,6.162521,DA,0.8195574,-9999.0,-9999.0,15.39492,-0.21249999999999858
75927908,3227870512259379712,77.58839,0.5870574,18.58661,18.54858,18.67685,3.030483,DB,0.00638521,-9999.0,-9999.0,15.39324,-0.12827000000000055
57531186,873349546302121600,112.9669,28.46264,18.60793,18.51101,18.85497,3.077369,DA,0.990174,19737.1,8.031093,15.39224,-0.3439600000000027
61270428,1431799091255323648,251.0176,58.77147,18.10235,18.01212,18.28652,3.117949,DA,0.9742143,23235.43,7.827959,15.38981,-0.2744
65524951,1990425494382123008,343.2882,53.11927,18.45523,18.37051,18.70317,5.162856,DA,0.8894964,23207.33,8.628208,15.38373,-0.3326600000000006
67806417,2139986559247136128,291.3338,54.13101,17.80201,17.75624,17.98358,4.349125,DA,0.9560698,-9999.0,-9999.0,15.38289,-0.22734000000000165
75293163,3150839277373651200,119.5556,11.06884,18.19886,18.11511,18.42781,4.505335,DA,0.9601477,24086.97,8.649794,15.37794,-0.31269999999999953
54386367,421909004161159424,6.959213,57.69634,17.6104,17.57116,17.69907,5.44347,DB,0.004176314,-9999.0,-9999.0,15.3676,-0.12790999999999997
116536725,285359727387818496,74.55875,61.1921,16.69663,16.65412,16.82157,7.549021,DA,0.994174,16297.75,7.988939,15.35206,-0.16745000000000232
56343738,668915974960875776,120.7717,17.98685,18.03658,17.97767,18.13285,4.06164,DA,0.9901069,17295.23,7.975465,15.35128,-0.15518000000000143
110781589,6486765420128505600,351.6584,-62.79352,18.3709,18.32727,18.45231,4.213084,DB,0.02531395,-9999.0,-9999.0,15.34951,-0.12504000000000204
71845785,2829647913440525568,342.493,17.31039,18.06326,18.01157,18.17281,3.479473,DB,0.03028117,-9999.0,-9999.0,15.34525,-0.16123999999999938
67164748,2080909666354982912,304.0673,43.45534,18.43948,18.43817,18.60938,5.107344,DA,0.7129286,15500.0,8.433512,15.33604,-0.17121000000000208
114583784,6889740009416544896,312.544,-12.15511,17.57726,17.55385,17.67977,5.559517,DA,0.9861476,15948.02,8.11025,15.31878,-0.1259200000000007
57623143,883885440381808000,105.63,26.51574,18.65389,18.5708,18.76781,4.506523,DA,0.6798014,40305.26,9.068624,15.3152,-0.19701000000000235
63943437,1831659962401266688,306.7998,24.76713,18.4991,18.47074,18.62174,4.336283,DA,0.9824182,15862.95,7.919803,15.31323,-0.1509999999999998
90219744,4552551534308438656,265.9584,20.34568,18.47412,18.44363,18.59351,3.971246,DA,0.9780137,17613.18,8.037898,15.295,-0.14987999999999957
79371311,3720542048957391872,209.3887,6.13268,18.07005,17.99352,18.287,3.071197,DA,0.9861902,-9999.0,-9999.0,15.29439,-0.29347999999999885
89128245,4445623242528585344,251.7504,8.612226,17.79871,17.76095,17.90856,3.737597,DA,0.7770908,-9999.0,-9999.0,15.28991,-0.14761000000000024
79637966,3773298781522280064,149.6193,-6.891413,18.52771,18.48476,18.65993,4.129398,DB/DA,0.1495016,-9999.0,-9999.0,15.25085,-0.17516999999999783
79971225,3838275658116027392,139.093,-2.972823,18.0451,17.98827,18.21166,3.711243,DA,0.9584392,-9999.0,-9999.0,15.24433,-0.22338999999999842
110601255,6466866493049036288,322.5495,-49.31455,17.42627,17.35558,17.64856,4.130545,DA,0.9802285,21792.73,7.754543,15.24351,-0.29298
63296074,1778103816160477184,332.5747,19.16886,18.19133,18.25917,18.47526,4.109138,DA,0.9626915,15881.05,8.058313,15.2419,-0.21608999999999767
114524043,6881123819689594368,305.0179,-10.84261,17.6959,17.65282,17.83832,4.445269,DA,0.9604175,24281.2,8.236944,15.24075,-0.1855000000000011
101554229,5756342704581975808,137.5164,-7.335093,18.79256,18.77562,18.98158,3.105816,DA,0.9842967,15050.89,7.977067,15.2195,-0.20596000000000103
80200310,3883655359147325696,156.1829,12.24386,18.22403,18.18901,18.4031,3.171294,DA,0.980254,18556.59,7.782997,15.2076,-0.21408999999999878
61266924,1431263117992562304,248.2074,57.64713,17.80199,17.75895,17.91926,4.739326,DA,0.9351382,18161.8,8.250041,15.20128,-0.16031000000000262
89161145,4449491904254321152,252.6104,13.70119,18.29543,18.27289,18.43047,3.650089,DA,0.9764025,17687.16,7.912729,15.19921,-0.1575799999999994
56594571,705163089460935936,131.8404,28.83831,18.25544,18.20951,18.41665,3.938012,DA,0.9586136,-9999.0,-9999.0,15.18436,-0.207139999999999
110667997,6473804548858256896,304.2451,-52.40051,18.38981,18.35975,18.50743,3.720835,DA,0.9842401,15868.92,8.014555,15.15365,-0.14768000000000114
90812732,4617860158471400192,17.75259,-82.94685,16.70237,16.60831,16.9142,6.125474,DA,0.9745902,-9999.0,-9999.0,15.1392,-0.30589000000000155
92180242,4712803636068739456,25.46592,-61.6801,18.46759,18.44158,18.5899,3.099212,DBA:,0.07861672,-9999.0,-9999.0,15.12724,-0.14832000000000178
68689782,2211314558601335168,341.9294,64.21442,18.54201,18.53443,18.67585,3.239011,DA,0.9920066,23592.43,7.877747,15.12717,-0.1414200000000001
103804013,5886557591789912704,227.5147,-56.13838,18.71925,18.73576,18.87049,3.989119,DA,0.9682443,15533.94,7.914898,15.10926,-0.13473000000000113
68087071,2165414827225305472,315.7021,47.84969,18.33471,18.3108,18.42697,4.518515,DA,0.965385,-9999.0,-9999.0,15.10852,-0.11617000000000033
76027051,3239825502188312320,76.39283,5.333912,18.03144,17.9326,18.23015,3.13185,DA,0.9603735,25203.46,7.716774,15.10629,-0.29754999999999754
109563579,6327022186091548288,222.1716,-9.215394,18.7662,18.77271,18.91008,3.060103,DA,0.9661936,22293.32,7.896779,15.09806,-0.13737000000000066
59584374,1179312330589760768,217.6713,12.43983,17.38141,17.33641,17.52883,5.410316,DA,0.9789333,17491.13,8.054206,15.07941,-0.19241999999999848
63057393,1748412986417997952,310.6714,7.602952,17.84191,17.81366,17.97264,4.591294,DA,0.974289,15602.0,7.904661,15.06791,-0.15897999999999968
111514007,6606340058428659584,346.0662,-28.88678,17.88839,17.8584,17.98345,5.228063,DB,0.02746063,-9999.0,-9999.0,15.06121,-0.12505000000000166
109940524,6389485201147591168,353.8904,-67.72564,17.22136,17.14102,17.41653,4.946533,DA,0.9708905,20475.48,7.528821,15.0562,-0.2755100000000006
76138762,3261154374201832064,50.60465,-2.693956,17.89041,17.81887,18.00728,4.21304,DB,0.01679773,-9999.0,-9999.0,15.05498,-0.18841000000000108
70435800,2561146482447093760,25.90792,4.331022,18.26838,18.25122,18.38204,3.095758,DA,0.9822021,20078.16,8.000326,15.05403,-0.13081999999999994
62971284,1738325237814897664,314.5539,8.863183,17.99343,17.95489,18.13235,3.547378,DA,0.9727991,17570.55,7.982296,15.05389,-0.17745999999999995
87540913,4287016834794277376,282.1757,8.073712,18.06063,18.02622,18.20914,4.040843,DA,0.9309123,21096.65,8.02474,15.04356,-0.18292000000000286
65045832,1961456107472470272,332.2726,43.28568,18.67979,18.66879,18.78602,3.492743,DA,0.9650757,18612.9,8.14788,15.04328,-0.11722999999999928
102204413,5814962995227630592,257.0936,-66.23147,18.15752,18.08008,18.2917,3.113445,DA,0.8458819,22475.87,7.905378,15.03997,-0.21161999999999992
114509587,6879461190607879680,304.1056,-13.46313,18.19679,18.1322,18.40467,4.640859,DA,0.9407253,30127.61,8.614374,15.02417,-0.27246999999999844
72429783,2910285645253284224,90.83176,-27.02365,17.57826,17.44218,17.90228,4.245809,DA,0.9186953,34322.66,8.512515,15.01763,-0.4601000000000006
93162780,4859559816714184576,54.14341,-37.18962,18.68675,18.68552,18.80633,3.769631,DA_MS,0.3070723,-9999.0,-9999.0,15.00895,-0.12080999999999875
96245738,5302379470449323264,127.6053,-59.64927,18.18639,18.17883,18.28332,4.374697,DA,0.9764144,16423.31,7.941466,14.9958,-0.10448999999999842
70664609,2610727073811771648,344.4351,-7.19257,16.3942,16.32133,16.55666,8.022302,DA,0.909814,19591.95,8.114549,14.99324,-0.23533000000000115
87521608,4285592142638980480,280.5694,6.445255,18.25723,18.22595,18.34938,4.056877,DA,0.9864568,-9999.0,-9999.0,14.98989,-0.12342999999999904
61219728,1424058735554640256,246.0216,51.12101,18.04491,18.01466,18.16454,4.231923,DA,0.9725227,15367.6,8.087226,14.98897,-0.14987999999999957
100506564,5661760751561007232,145.4244,-24.76398,18.50747,18.48654,18.63678,3.587698,DA,0.9670044,-9999.0,-9999.0,14.98697,-0.15024000000000015
90117306,4541301434411363328,257.1627,12.88913,17.96742,17.92444,18.1808,3.480584,DA,0.9070961,22297.91,7.88721,14.97853,-0.2563600000000008
65413386,1982275394497568512,340.0706,44.62888,18.42184,18.36002,18.55275,3.28148,DA,0.9921769,19629.35,7.755772,14.96163,-0.19273000000000096
67254238,2087802672244149888,300.1808,49.93989,18.60734,18.55707,18.85904,3.045464,DA,0.8835064,20203.68,7.805954,14.94302,-0.30197000000000074
90883605,4629687154078808704,59.98763,-72.68584,17.56097,17.48161,17.74999,3.667856,DA,0.9521605,25334.11,7.786219,14.9378,-0.2683800000000005
