tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
ztf,58732.23034719983,978230345315015004,2,978230345315,20.086458,1,978,0.56405145,19.341192,19.251146,,19.1969,,0.1058014,0.09644727,0.097380675,0.1901,,326.8283177,-13.4746846,0.93714285,t17_f5_c3,0.9999329,18.9539,0.1949,340120253.0,False,True,False,,bulk_1.0.0,0.0,9.78300115315015e+17
ztf,58732.30011569988,978300115315015003,1,978300115315,20.303291,1,978,4.0199423,19.79835,,,19.8292,,0.1954671,,,0.2325,,326.8283323,-13.4747069,0.85571426,t17_f5_c3,0.9999999,19.6608,0.2554,340120153.0,True,False,False,,bulk_1.0.0,0.0,0.0
ztf,58758.29471059982,1004294715315015003,2,1004294715315,19.9018,1,1004,0.479494,20.2648,20.06463,,20.159,,0.26943,0.22225343,0.22406739,0.4736,,326.8284076,-13.4747589,0.545714,t17_f5_c3,,19.69,0.395,,False,True,False,,bulk_1.0.0,0.0,1.020182695315015e+18
ztf,58761.20482640015,1007204825315015005,2,1007204825315,19.913,1,1007,0.83283,20.097,19.923328,,19.8438,,0.296662,0.25157228,0.2528096,0.3723,,326.8282364,-13.4746109,0.348571,t17_f5_c3,,19.737,0.433,,False,True,False,,bulk_1.0.0,0.0,1.020182695315015e+18
ztf,58774.18269680021,1020182695315015004,1,1020182695315,19.69788,1,1020,4.1062884,19.179407,,,19.2532,,0.15085985,,,0.1933,,326.8283667,-13.4747183,0.83,t17_f5_c3,0.9999893,19.0711,0.2095,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.020183141415015e+18
ztf,58774.18314810004,1020183141415015019,1,1020183141415,19.729643,1,1020,12.071147,19.266098,,,19.3618,,0.16618283,,,0.2339,,326.8284043,-13.4746218,0.9185714,t17_f5_c3,0.9999995,19.5319,0.3505,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.020191095315015e+18
ztf,58774.19109949982,1020191095315015005,2,1020191095315,19.446548,1,1020,0.4915594,19.440912,19.342585,,19.6417,,0.17526469,0.15941958,0.1600897,0.3189,,326.828334,-13.4746572,0.56857145,t17_f5_c3,0.9933109,19.6407,0.4088,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.020191551415015e+18
ztf,58774.19155090023,1020191551415015023,2,1020191551415,19.473856,1,1020,0.5439899,19.417778,19.304739,,19.4454,,0.18426453,0.1653901,0.166045,0.303,,326.8283241,-13.4746279,0.78571427,t17_f5_c3,0.99988043,19.5399,0.4239,391120214.0,True,True,False,,bulk_1.0.0,0.0,0.0
ztf,58785.2321295999,1031232121415015009,2,1031232121415,19.4387,1,1031,0.673054,19.8974,19.726313,,19.8118,,0.304227,0.2589645,0.259874,0.4823,,326.8284443,-13.4747334,0.475714,t17_f5_c3,,19.5102,0.4696,,False,True,False,,bulk_1.0.0,0.0,1.058125985315015e+18
ztf,58785.232580999844,1031232585315015003,2,1031232585315,19.4385,1,1031,1.18129,19.8738,19.73037,,19.5774,,0.243711,0.21252504,0.2135516,0.373,,326.8281579,-13.4747647,0.522857,t17_f5_c3,,19.2894,0.3675,,False,True,False,,bulk_1.0.0,0.0,1.058125985315015e+18
ztf,58802.17194439983,1048171945315015002,1,1048171945315,19.2949,1,1048,4.20288,19.6723,,,19.3002,,0.285715,,,0.3777,,326.8284351,-13.4747104,0.387143,t17_f5_c3,,19.6111,0.6454,,False,False,False,,bulk_1.0.0,0.0,1.058125985315015e+18
ztf,58812.089513900224,1058089515315015003,2,1058089515315,19.632196,1,1058,0.45602757,19.515833,19.41081,,19.9632,,0.20666277,0.18696061,0.18760878,0.4896,,326.8283565,-13.4746979,0.8142857,t17_f5_c3,0.99996305,19.7351,0.5103,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.058125985315015e+18
ztf,58812.12598379981,1058125985315015004,1,1058125985315,19.729242,1,1058,4.251978,19.382963,,,19.2681,,0.18282656,,,0.2195,,326.8283846,-13.4747556,0.7385714,t17_f5_c3,0.999943,19.2215,0.2697,340120153.0,True,False,False,,bulk_1.0.0,0.0,0.0
ztf,59114.20884260023,1360208841415015018,1,1360208841415,20.33381,1,1360,11.946819,19.326263,,,19.2445,,0.12426178,,,0.1492,,326.8283447,-13.4746882,0.9057143,t17_f5_c3,0.99999964,19.1374,0.1729,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59114.231932899915,1360231935315015004,1,1360231935315,20.406744,1,1360,4.062555,19.260452,,,19.3426,,0.11180255,,,0.1496,,326.8283673,-13.4747039,0.91571426,t17_f5_c3,0.9999956,19.534,0.2275,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59114.27295139991,1360272955315015002,2,1360272955315,20.118713,1,1360,0.4515964,19.17636,19.098553,,19.132,,0.114194036,0.105652556,0.106296994,0.1612,,326.8283513,-13.4746814,0.9057143,t17_f5_c3,0.9999962,19.3538,0.2525,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59114.27342589991,1360273421415015015,2,1360273421415,20.205935,1,1360,0.3663795,19.251038,19.153389,,19.4732,,0.11361715,0.10305094,0.103844784,0.2213,,326.8283246,-13.4746918,0.9014286,t17_f5_c3,0.9999517,19.579,0.3121,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59124.166504600085,1370166505315015002,1,1370166505315,19.0442,1,1370,3.98165,18.8886,,,19.647,,0.170735,,,0.6606,,326.8283103,-13.4747081,0.764286,t17_f5_c3,,19.1491,0.5366,,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59124.16696760012,1370166961415015007,1,1370166961415,19.085344,1,1370,11.694175,18.756165,,,19.0464,,0.17804046,,,0.3859,,326.8284032,-13.4747392,0.55857146,t17_f5_c3,0.9831451,18.6825,0.3545,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59128.23203699989,1374232035315015004,2,1374232035315,19.705988,1,1374,0.46360996,18.591412,18.54534,,18.5544,,0.08695244,0.08304356,0.08333986,0.1391,,326.8283481,-13.4746854,0.93714285,t17_f5_c3,0.9999949,18.4942,0.1686,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59128.263981500175,1374263981415015011,2,1374263981415,19.718143,1,1374,0.54262376,19.16785,19.077112,,19.0371,,0.1386132,0.12693883,0.12749973,0.2371,,326.8283729,-13.4746668,0.88,t17_f5_c3,0.999857,19.3058,0.389,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59128.28037039982,1374280371415015007,1,1374280371415,19.458162,1,1374,11.859019,19.339693,,,19.0372,,0.18180738,,,0.2735,,326.8283706,-13.474705,0.6842857,t17_f5_c3,0.9970801,18.7136,0.2607,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59128.29081019992,1374290815315015000,1,1374290815315,19.345892,1,1374,3.9459321,19.020956,,,18.9713,,0.14739735,,,0.2737,,326.8283574,-13.4746716,0.8842857,t17_f5_c3,0.9999848,19.2267,0.4444,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59130.168587999884,1376168585315015004,1,1376168585315,20.326223,1,1376,4.0670953,19.074583,,,19.1216,,0.115544334,,,0.1079,,326.8283885,-13.4746935,0.8857143,t17_f5_c3,0.99998355,19.1521,0.1414,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59130.169999999925,1376169991415015012,1,1376169991415,20.484232,1,1376,11.9194565,18.927326,,,18.8883,,0.09262604,,,0.0856,,326.8283609,-13.474693,0.92714286,t17_f5_c3,0.999997,18.8702,0.1069,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59130.192245400045,1376192241415015016,2,1376192241415,20.413187,1,1376,0.43506733,18.645767,18.58878,,18.675,,0.07781187,0.07343885,0.07383302,0.0867,,326.8283491,-13.4746816,0.94,t17_f5_c3,0.9999952,18.5338,0.0969,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59130.270115700085,1376270115315015005,2,1376270115315,19.996634,1,1376,0.52022207,18.980747,18.915392,,19.0268,,0.103696495,0.09713818,0.09763862,0.1598,,326.8283477,-13.4747189,0.91,t17_f5_c3,0.9999975,19.0144,0.2024,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59134.190497700125,1380190495315015002,2,1380190495315,20.014742,1,1380,0.49842218,18.669127,18.619713,,18.7133,,0.079454094,0.07554572,0.075919,0.1102,,326.8283451,-13.4747015,0.93142855,t17_f5_c3,0.99999195,18.7411,0.1445,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59134.19329860015,1380193291415015011,2,1380193291415,19.977434,1,1380,0.43176997,18.5575,18.504856,,18.7247,,0.07284845,0.06904124,0.06940048,0.111,,326.8283728,-13.474735,0.9242857,t17_f5_c3,0.9999999,18.6468,0.132,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59134.22653939994,1380226531415015008,1,1380226531415,20.183165,1,1380,11.814479,18.956276,,,19.0676,,0.08688644,,,0.1221,,326.8283647,-13.4747219,0.9014286,t17_f5_c3,0.9999995,19.1094,0.1618,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59136.12950230017,1382129505315015002,1,1382129505315,20.203638,1,1382,4.071394,18.838175,,,18.8069,,0.09144357,,,0.0957,,326.8283678,-13.4747068,0.92142856,t17_f5_c3,0.9999993,18.8519,0.1271,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59136.19087960012,1382190871415015017,2,1382190871415,20.272886,1,1382,0.34856847,18.740799,18.678745,,18.8691,,0.07946088,0.07458883,0.07504669,0.1244,,326.8283493,-13.474727,0.95,t17_f5_c3,0.9999974,18.7917,0.1478,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59136.212303199805,1382212301415015021,1,1382212301415,20.332668,1,1382,11.92897,19.0652,,,19.2147,,0.10225845,,,0.1433,,326.8283477,-13.474695,0.9071429,t17_f5_c3,0.99999964,19.1656,0.175,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59138.12026620004,1384120261415015031,2,1384120261415,19.894789,1,1384,0.45363954,18.926962,18.853683,,18.9828,,0.09384578,0.08718036,0.08772102,0.1662,,326.8283702,-13.4747055,0.91571426,t17_f5_c3,0.9999994,18.8216,0.1835,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.384127195315015e+18
ztf,59138.127199099865,1384127195315015006,2,1384127195315,20.086594,1,1384,0.5221697,19.28568,19.19995,,19.298,,0.12369571,0.11358176,0.11430422,0.1963,,326.8283389,-13.4747025,0.9028571,t17_f5_c3,0.9999995,19.2533,0.2413,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59138.19053239981,1384190535315015005,1,1384190535315,20.09976,1,1384,4.018238,19.304348,,,19.4665,,0.14336385,,,0.1942,,326.8283523,-13.4746977,0.8414286,t17_f5_c3,0.9999995,19.5471,0.2677,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59138.19427079987,1384194271415015013,1,1384194271415,20.045046,1,1384,11.883002,19.225111,,,19.7696,,0.14434488,,,0.2636,,326.8283608,-13.4747026,0.79285717,t17_f5_c3,1.0,19.6402,0.2998,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59140.12675930001,1386126755315015006,2,1386126755315,20.344112,1,1386,0.49472356,19.129915,19.055258,,19.3022,,0.10332606,0.09580395,0.09645992,0.1632,,326.828335,-13.4746685,0.8971428,t17_f5_c3,0.9996033,19.386,0.2255,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59140.12817130005,1386128171415015018,2,1386128171415,20.28762,1,1386,0.40501475,19.009174,18.930338,,18.9299,,0.1023806,0.09463641,0.095210046,0.1303,,326.8283423,-13.4746917,0.9257143,t17_f5_c3,0.99999326,18.9731,0.1732,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59140.176666699816,1386176665315015004,1,1386176665315,20.495132,1,1386,4.0165462,19.64592,,,19.7349,,0.13874999,,,0.1946,,326.8284068,-13.4746658,0.8757143,t17_f5_c3,0.9999999,19.7201,0.2454,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59140.1771296002,1386177121415015018,1,1386177121415,20.432322,1,1386,11.933818,19.565435,,,19.419,,0.1212697,,,0.1623,,326.8283756,-13.474679,0.85,t17_f5_c3,0.99983,19.3418,0.1934,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59142.147118099965,1388147111415015014,2,1388147111415,19.942045,1,1388,0.5347287,19.033653,18.953083,,19.0122,,0.1315685,0.12169289,0.122158594,0.1458,,326.8284009,-13.4747248,0.8042857,t17_f5_c3,0.999807,18.923,0.172,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.388169891415015e+18
ztf,59142.147118099965,1388147111415025014,2,1388147111415,19.942045,1,1388,0.5347287,19.033653,18.953083,,19.0122,,0.1315685,0.12169289,0.122158594,0.1458,,326.8284009,-13.4747248,0.8042857,t17_f5_c3,0.999807,18.923,0.172,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59142.16989579983,1388169891415015016,1,1388169891415,20.30124,1,1388,11.9747,19.221647,,,19.238,,0.10439366,,,0.1367,,326.8283506,-13.4746786,0.89428574,t17_f5_c3,0.9999993,19.4356,0.209,391120114.0,True,False,False,,bulk_1.0.0,0.0,0.0
ztf,59142.16989579983,1388169891415025016,1,1388169891415,20.30124,1,1388,11.9747,19.221647,,,19.238,,0.10439366,,,0.1367,,326.8283506,-13.4746786,0.89428574,t17_f5_c3,0.9999993,19.4356,0.209,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59143.12997689983,1389129975315015010,2,1389129975315,20.37493,1,1389,0.5047581,18.613007,18.566029,,18.7326,,0.07359892,0.070118055,0.07048231,0.0952,,326.8283365,-13.4746834,0.9342857,t17_f5_c3,0.99389756,18.6473,0.1123,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59143.19180560019,1389191805315015004,1,1389191805315,20.404997,1,1389,4.022063,18.834602,,,18.9287,,0.09286146,,,0.0936,,326.82837,-13.4746892,0.9114286,t17_f5_c3,1.0,19.0453,0.1325,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59144.1650231001,1390165021415015005,1,1390165021415,18.94028,1,1390,11.921341,18.762667,,,18.6548,,0.17367792,,,0.3342,,326.8283692,-13.4746867,0.7842857,t17_f5_c3,0.9734733,18.2618,0.2988,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59145.16912040021,1391169125315015006,2,1391169125315,19.986786,1,1391,0.5289315,18.747707,18.694674,,18.726,,0.06810042,0.06435152,0.0648539,0.128,,326.8283421,-13.4747111,0.93857145,t17_f5_c3,0.99999976,18.6115,0.1474,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59145.21844909992,1391218445315015003,1,1391218445315,19.968157,1,1391,3.9282205,19.367882,,,19.5739,,0.14784986,,,0.2581,,326.82835,-13.4746699,0.8542857,t17_f5_c3,0.99995357,19.6866,0.3673,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59146.16839119978,1392168391415015021,2,1392168391415,19.0874,1,1392,0.55053204,19.035248,18.954563,,18.7517,,0.18197483,0.16860469,0.16894205,0.305,,326.8283245,-13.474626,0.68,t17_f5_c3,0.9996574,18.3797,0.2784,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59149.19048610004,1395190485315015006,2,1395190485315,18.7075,1,1395,1.04963,19.1142,19.04058,,19.3219,,0.28754,0.26846063,0.2686892,0.4619,,326.8282684,-13.4748574,0.444286,t17_f5_c3,,19.3296,0.5979,,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59150.16555560008,1396165551415015002,1,1396165551415,19.300356,1,1396,11.606181,19.180777,,,19.1793,,0.15074979,,,0.2983,,326.8284224,-13.4747575,0.82,t17_f5_c3,0.9999973,19.0717,0.3467,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59150.190347199794,1396190341415015009,2,1396190341415,19.220423,1,1396,0.57266605,18.774181,18.710245,,18.9478,,0.14814354,0.13941148,0.13967164,0.2505,,326.828373,-13.4746541,0.81,t17_f5_c3,0.9992721,18.9411,0.3195,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59150.221226899885,1396221225315015000,2,1396221225315,18.94593,1,1396,0.37208754,18.878561,18.818916,,18.7,,0.19500977,0.18436487,0.18458603,0.218,,326.8284894,-13.4747449,0.46285716,t17_f5_c3,0.99728405,18.518,0.2367,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59151.14781250013,1397147811415015007,1,1397147811415,19.195942,1,1397,11.854828,18.95798,,,19.1285,,0.17933959,,,0.2957,,326.8283537,-13.4747145,0.74714285,t17_f5_c3,0.9998456,19.135,0.3818,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59151.14827550016,1397148275315015000,1,1397148275315,19.181776,1,1397,4.4783487,19.078503,,,19.0211,,0.1786389,,,0.2732,,326.8284353,-13.4748009,0.5342857,t17_f5_c3,0.9999543,18.9598,0.3319,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59151.243761599995,1397243761415015021,2,1397243761415,18.9545,1,1397,0.775217,19.2952,19.193682,,19.4385,,0.321931,0.29289255,0.29319435,0.449,,326.8280644,-13.474884,0.372857,t17_f5_c3,,19.53,0.627,,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59151.2442361,1397244235315015000,2,1397244235315,18.9407,1,1397,1.1099,19.3084,19.220926,,20.1145,,0.259379,0.23894389,0.2393017,0.8525,,326.8282233,-13.474835,0.41,t17_f5_c3,,19.7391,0.775,,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59152.189930600114,1398189935315015002,2,1398189935315,19.4465,1,1398,0.612388,18.6644,18.615196,,18.4617,,0.098575,0.09390932,0.09420738,0.157,,326.828313,-13.4747104,0.864286,t17_f5_c3,,18.6336,0.2361,,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59152.202442099806,1398202441415015010,2,1398202441415,19.3724,1,1398,0.48817,18.7931,18.728073,,19.4218,,0.147262,0.13843036,0.1387011,0.3916,,326.8283582,-13.4746737,0.822857,t17_f5_c3,,19.1591,0.395,,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59153.147962999996,1399147965315015000,1,1399147965315,19.0358,1,1399,3.75906,19.5188,,,19.6418,,0.253124,,,0.6378,,326.8283455,-13.4746175,0.578571,t17_f5_c3,,19.3657,0.6361,,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59154.14755789982,1400147551415015013,2,1400147551415,19.501656,1,1400,0.42700255,18.733843,18.672173,,18.4677,,0.09891094,0.09308655,0.093449414,0.1582,,326.8283696,-13.4747265,0.81285715,t17_f5_c3,0.9999875,18.4183,0.1939,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59154.1948958002,1400194895315015001,2,1400194895315,19.266638,1,1400,0.4901018,18.828365,18.771347,,19.0839,,0.1417331,0.13420367,0.13448189,0.2859,,326.8283475,-13.474696,0.81285715,t17_f5_c3,0.99983335,19.0555,0.3576,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59157.171192099806,1403171195315015000,1,1403171195315,19.5473,1,1403,3.9013133,19.131834,,,19.5554,,0.15743345,,,0.3585,,326.8283134,-13.4746809,0.79571426,t17_f5_c3,0.9999999,19.5668,0.4652,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59158.126921299845,1404126925315015001,2,1404126925315,20.053772,1,1404,0.47366086,19.043629,18.974497,,19.2259,,0.117807105,0.11004715,0.11053985,0.1814,,326.8283419,-13.4746716,0.9185714,t17_f5_c3,0.9999969,19.176,0.2219,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59158.14406249998,1404144061415015011,2,1404144061415,19.968084,1,1404,0.5444166,18.791403,18.726475,,18.8799,,0.093659244,0.08779748,0.08822248,0.1328,,326.8283896,-13.47469,0.9042857,t17_f5_c3,0.9997947,18.8087,0.1591,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.410126125315015e+18
ztf,59164.12612270005,1410126125315015003,2,1410126125315,19.70854,1,1410,0.6803903,19.364054,19.27217,,19.3115,,0.15942857,0.14584824,0.14649156,0.2076,,326.8283342,-13.4747747,0.64428574,t17_f5_c3,0.9994414,19.1906,0.2385,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59164.12753470009,1410127531415015012,2,1410127531415,19.869362,1,1410,0.51268065,19.553244,19.426031,,19.6006,,0.15554313,0.13736136,0.1383457,0.2592,,326.8283977,-13.4747396,0.7771429,t17_f5_c3,0.9994297,19.3771,0.2706,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59165.087245400064,1411087245315015004,2,1411087245315,20.066765,1,1411,0.5547264,18.791864,18.736683,,18.7165,,0.09159944,0.08665666,0.08706038,0.1136,,326.8283338,-13.4747148,0.9085714,t17_f5_c3,0.9996674,18.7894,0.1552,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59165.08770829998,1411087701415015009,2,1411087701415,20.340334,1,1411,0.42065513,18.864548,18.795237,,18.6551,,0.09865692,0.092095785,0.09255563,0.0994,,326.8283403,-13.4746795,0.8814286,t17_f5_c3,0.9996297,18.4761,0.1076,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59165.15053239977,1411150531415015009,1,1411150531415,19.981323,1,1411,11.933244,18.97974,,,18.7797,,0.101295166,,,0.0976,,326.8283804,-13.4746756,0.79285717,t17_f5_c3,0.9999828,18.696,0.1153,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59165.15193289984,1411151935315015004,1,1411151935315,20.15946,1,1411,3.9181218,19.155287,,,19.3055,,0.1040888,,,0.1665,,326.8283565,-13.4746631,0.89857143,t17_f5_c3,0.9999994,19.3398,0.22,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59167.10644679982,1413106445315015002,2,1413106445315,19.757473,1,1413,0.4771314,19.37097,19.278522,,19.8464,,0.15922678,0.14557825,0.14623031,0.3445,,326.828338,-13.474627,0.8357143,t17_f5_c3,0.9999944,20.0017,0.5101,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.413120711415015e+18
ztf,59167.12071759999,1413120711415015009,2,1413120711415,19.949684,1,1413,0.36229768,19.015354,18.936083,,18.9357,,0.1045308,0.096602805,0.0971708,0.143,,326.8283322,-13.4747031,0.91,t17_f5_c3,0.99999917,18.8899,0.1755,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59167.147465299815,1413147465315015003,1,1413147465315,20.021444,1,1413,3.9782333,19.103632,,,19.3492,,0.124599144,,,0.1825,,326.8283542,-13.4746838,0.86,t17_f5_c3,0.99999964,19.3799,0.2403,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59167.14793979982,1413147931415015011,1,1413147931415,20.074694,1,1413,11.919216,19.01421,,,19.1666,,0.10821329,,,0.1398,,326.8283546,-13.4746933,0.8857143,t17_f5_c3,0.99998534,18.9683,0.149,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59168.09714120021,1414097145315015003,1,1414097145315,19.879,1,1414,4.00665,19.7729,,,20.3902,,0.260478,,,0.4525,,326.8284063,-13.4746629,0.644286,t17_f5_c3,,20.5046,0.6454,,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59168.10238429997,1414102381415015015,1,1414102381415,20.158422,1,1414,11.9161825,19.93361,,,20.2687,,0.18573642,,,0.3717,,326.8283671,-13.4746874,0.81285715,t17_f5_c3,0.9996829,20.1238,0.4171,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59168.125231499784,1414125235315015004,2,1414125235315,19.885292,1,1414,0.3673982,18.714548,18.663073,,18.8488,,0.07198232,0.06820168,0.06864917,0.1404,,326.8283804,-13.4746877,0.9257143,t17_f5_c3,0.9999999,18.7051,0.1575,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59168.167083300184,1414167081415015018,2,1414167081415,20.009705,1,1414,0.7694856,19.533613,19.408554,,19.4791,,0.15425737,0.13651532,0.13747445,0.2589,,326.8284421,-13.474654,0.78571427,t17_f5_c3,0.99999624,19.8246,0.456,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59170.102881900035,1416102885315015003,1,1416102885315,20.176388,1,1416,4.216992,19.591467,,,19.3805,,0.133087,,,0.1732,,326.8283752,-13.4747494,0.74857146,t17_f5_c3,0.9999943,19.4251,0.2312,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59170.1097569,1416109751415015014,2,1416109751415,20.10032,1,1416,0.438021,19.358088,19.250805,,19.4409,,0.123973705,0.111431226,0.11230958,0.2341,,326.8283288,-13.474666,0.87285715,t17_f5_c3,0.99797606,19.5006,0.3167,391120214.0,False,True,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59170.11021990003,1416110215315015004,2,1416110215315,19.964022,1,1416,0.4866368,19.290417,19.204325,,19.1896,,0.11882808,0.10901111,0.10976973,0.1902,,326.8283391,-13.474676,0.9071429,t17_f5_c3,0.9999969,19.1329,0.2314,340120253.0,False,True,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59170.16424770001,1416164241415015011,1,1416164241415,19.93211,1,1416,12.003513,19.532856,,,19.7397,,0.18638471,,,0.2759,,326.8283308,-13.4746801,0.83285713,t17_f5_c3,0.99994564,19.5825,0.3062,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59172.09439809993,1418094395315015005,1,1418094395315,20.134155,1,1418,3.973044,19.478277,,,19.4979,,0.14285098,,,0.2047,,326.8283294,-13.4746955,0.86,t17_f5_c3,0.9999994,19.3577,0.2307,340120153.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59172.10642360011,1418106421415015009,1,1418106421415,20.195812,1,1418,11.959131,19.68665,,,19.4879,,0.13243586,,,0.2003,,326.8283519,-13.4746815,0.7814286,t17_f5_c3,0.99998856,19.313,0.2184,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
ztf,59177.127419000026,1423127411415015009,1,1423127411415,19.099226,1,1423,11.848236,19.222746,,,19.0016,,0.19760123,,,0.2654,,326.828334,-13.4747256,0.5371429,t17_f5_c3,0.99981475,18.779,0.2778,391120114.0,False,False,False,,bulk_1.0.0,0.0,1.424161135315015e+18
