mjd,survey,band,kind,mag,magerr,limit,note
59438.31559030013,ZTF-forced,r,forced_diff,,,20.0258,ZFPS req479166 snr=-0.8
59438.316064800136,ZTF-forced,r,forced_diff,,,20.0113,ZFPS req479166 snr=-0.8
59439.33989580022,ZTF-forced,g,forced_diff,,,19.8219,ZFPS req479166 snr=-0.0
59440.27265049983,ZTF-forced,g,forced_diff,,,20.1266,ZFPS req479166 snr=-0.4
59442.2572337999,ZTF-forced,i,forced_diff,,,19.1583,ZFPS req479166 snr=-0.7
59442.31490739994,ZTF-forced,g,forced_diff,,,20.1315,ZFPS req479166 snr=0.6
59442.353738400154,ZTF-forced,r,forced_diff,,,20.0759,ZFPS req479166 snr=-1.3
59444.25084490003,ZTF-forced,r,forced_diff,,,18.76,ZFPS req479166 snr=-0.5
59444.31449070014,ZTF-forced,g,forced_diff,,,19.2862,ZFPS req479166 snr=-0.7
59446.35686339997,ZTF-forced,r,forced_diff,,,18.8832,ZFPS req479166 snr=-0.5
59446.357800900005,ZTF-forced,r,forced_diff,,,18.914,ZFPS req479166 snr=-1.0
59446.43414349994,ZTF-forced,g,forced_diff,,,18.786,ZFPS req479166 snr=0.3
59446.43509260006,ZTF-forced,g,forced_diff,,,18.8744,ZFPS req479166 snr=0.1
59451.233692099806,ZTF-forced,g,forced_diff,,,19.0613,ZFPS req479166 snr=1.0
59451.27340279985,ZTF-forced,r,forced_diff,,,19.179,ZFPS req479166 snr=2.0
59452.32579859998,ZTF-forced,g,forced_diff,,,19.719,ZFPS req479166 snr=-0.2
59452.35614580009,ZTF-forced,i,forced_diff,,,19.5446,ZFPS req479166 snr=0.4
59453.23146989988,ZTF-forced,i,forced_diff,,,19.4995,ZFPS req479166 snr=2.4
59453.29460649984,ZTF-forced,r,forced_diff,,,19.7808,ZFPS req479166 snr=-0.0
59453.29508099984,ZTF-forced,r,forced_diff,20.88719767879342,0.3390624021491248,20.0907,ZFPS req479166 snr=3.2
59453.29601849988,ZTF-forced,r,forced_diff,,,20.1012,ZFPS req479166 snr=1.6
59453.35809030011,ZTF-forced,g,forced_diff,,,19.7304,ZFPS req479166 snr=1.5
59453.35856480012,ZTF-forced,g,forced_diff,,,19.8479,ZFPS req479166 snr=1.4
59453.36140049994,ZTF-forced,g,forced_diff,,,19.5857,ZFPS req479166 snr=-0.7
59454.31675929995,ZTF-forced,r,forced_diff,,,20.1023,ZFPS req479166 snr=-0.2
59454.37199069979,ZTF-forced,g,forced_diff,,,19.9354,ZFPS req479166 snr=0.2
59455.27408559993,ZTF-forced,r,forced_diff,,,20.0344,ZFPS req479166 snr=1.1
59455.27690970013,ZTF-forced,r,forced_diff,,,20.1722,ZFPS req479166 snr=-0.5
59455.27784720017,ZTF-forced,r,forced_diff,,,20.1246,ZFPS req479166 snr=0.4
59455.31560190022,ZTF-forced,g,forced_diff,,,20.0423,ZFPS req479166 snr=0.0
59455.31701389979,ZTF-forced,g,forced_diff,,,20.0534,ZFPS req479166 snr=0.3
59455.32079860009,ZTF-forced,g,forced_diff,,,20.0966,ZFPS req479166 snr=-0.6
59456.31700230017,ZTF-forced,g,forced_diff,,,20.0264,ZFPS req479166 snr=-0.6
59458.2722800998,ZTF-forced,g,forced_diff,,,20.4553,ZFPS req479166 snr=-0.2
59458.29545139987,ZTF-forced,i,forced_diff,,,19.4342,ZFPS req479166 snr=-1.6
59459.25236110017,ZTF-forced,r,forced_diff,,,19.9817,ZFPS req479166 snr=-0.4
59459.25473379996,ZTF-forced,r,forced_diff,,,20.078,ZFPS req479166 snr=-0.3
59459.25520829996,ZTF-forced,r,forced_diff,,,19.9725,ZFPS req479166 snr=-0.4
59460.29532410018,ZTF-forced,g,forced_diff,,,20.3851,ZFPS req479166 snr=-1.8
59460.31571759982,ZTF-forced,r,forced_diff,,,20.2486,ZFPS req479166 snr=-1.1
59461.230798599776,ZTF-forced,g,forced_diff,,,19.9742,ZFPS req479166 snr=-0.9
59461.25233800011,ZTF-forced,g,forced_diff,,,20.4336,ZFPS req479166 snr=-0.4
59461.254247699864,ZTF-forced,g,forced_diff,,,20.3951,ZFPS req479166 snr=0.3
59461.293229199946,ZTF-forced,r,forced_diff,,,19.9987,ZFPS req479166 snr=-0.2
59461.31037040008,ZTF-forced,r,forced_diff,,,20.2752,ZFPS req479166 snr=-2.0
59461.31130790012,ZTF-forced,r,forced_diff,,,20.1626,ZFPS req479166 snr=0.2
59461.31663190015,ZTF-forced,i,forced_diff,,,19.4104,ZFPS req479166 snr=-0.7
59462.31039350014,ZTF-forced,g,forced_diff,,,20.2442,ZFPS req479166 snr=0.3
59462.358298600186,ZTF-forced,r,forced_diff,,,20.1519,ZFPS req479166 snr=-1.9
59463.2315508998,ZTF-forced,g,forced_diff,,,20.0454,ZFPS req479166 snr=-0.8
59463.23626160016,ZTF-forced,g,forced_diff,,,20.3929,ZFPS req479166 snr=-0.3
59463.27315969998,ZTF-forced,r,forced_diff,,,20.0294,ZFPS req479166 snr=1.8
59463.2736343001,ZTF-forced,r,forced_diff,,,20.1131,ZFPS req479166 snr=-0.5
59464.18947920017,ZTF-forced,i,forced_diff,,,19.286,ZFPS req479166 snr=-1.7
59465.337858799845,ZTF-forced,r,forced_diff,,,19.9232,ZFPS req479166 snr=-0.3
59468.318946800195,ZTF-forced,r,forced_diff,,,20.1752,ZFPS req479166 snr=-0.1
59470.25321759982,ZTF-forced,r,forced_diff,,,20.3447,ZFPS req479166 snr=-2.2
59470.36290509999,ZTF-forced,g,forced_diff,,,20.0357,ZFPS req479166 snr=-0.6
59473.270868100226,ZTF-forced,r,forced_diff,,,19.8214,ZFPS req479166 snr=1.0
59473.36040510005,ZTF-forced,g,forced_diff,,,19.7254,ZFPS req479166 snr=0.6
59477.232523099985,ZTF-forced,r,forced_diff,,,19.1827,ZFPS req479166 snr=-1.3
59477.29685189994,ZTF-forced,g,forced_diff,,,18.8249,ZFPS req479166 snr=-0.8
59479.17212959984,ZTF-forced,g,forced_diff,,,19.0692,ZFPS req479166 snr=-0.4
59479.172604199965,ZTF-forced,g,forced_diff,,,19.0054,ZFPS req479166 snr=0.6
59479.271238400135,ZTF-forced,r,forced_diff,,,19.2652,ZFPS req479166 snr=-1.3
59479.29887730023,ZTF-forced,i,forced_diff,,,18.9961,ZFPS req479166 snr=-1.7
59485.2311689998,ZTF-forced,r,forced_diff,,,20.0386,ZFPS req479166 snr=-1.7
59486.19017359987,ZTF-forced,i,forced_diff,,,19.5184,ZFPS req479166 snr=-0.5
59487.21068290016,ZTF-forced,g,forced_diff,,,19.8007,ZFPS req479166 snr=-0.5
59487.23244210007,ZTF-forced,r,forced_diff,,,19.9626,ZFPS req479166 snr=-2.2
59489.25315969996,ZTF-forced,r,forced_diff,,,19.9289,ZFPS req479166 snr=-0.6
59489.306585600134,ZTF-forced,i,forced_diff,,,19.0366,ZFPS req479166 snr=-0.3
59491.210254599806,ZTF-forced,r,forced_diff,,,19.9886,ZFPS req479166 snr=0.4
59491.2516319002,ZTF-forced,g,forced_diff,,,20.0136,ZFPS req479166 snr=0.0
59504.209710599855,ZTF-forced,g,forced_diff,,,19.2376,ZFPS req479166 snr=-0.7
59504.27973379986,ZTF-forced,r,forced_diff,,,18.9093,ZFPS req479166 snr=-1.5
59505.12807870004,ZTF-forced,i,forced_diff,,,19.1833,ZFPS req479166 snr=-1.8
59505.18981479993,ZTF-forced,g,forced_diff,,,19.2461,ZFPS req479166 snr=-1.2
59505.234780100174,ZTF-forced,r,forced_diff,,,19.2431,ZFPS req479166 snr=-1.6
59510.209618099965,ZTF-forced,g,forced_diff,,,19.3953,ZFPS req479166 snr=0.7
59510.21008099988,ZTF-forced,g,forced_diff,,,19.4521,ZFPS req479166 snr=-1.3
59517.10645829979,ZTF-forced,r,forced_diff,,,20.096,ZFPS req479166 snr=-0.6
59517.14818290016,ZTF-forced,g,forced_diff,,,20.0083,ZFPS req479166 snr=1.5
59517.1495949002,ZTF-forced,g,forced_diff,,,20.3471,ZFPS req479166 snr=-0.7
59521.17321760021,ZTF-forced,i,forced_diff,,,19.4157,ZFPS req479166 snr=-0.6
59521.19046299998,ZTF-forced,g,forced_diff,,,19.9887,ZFPS req479166 snr=0.2
59523.12966440013,ZTF-forced,r,forced_diff,,,20.0806,ZFPS req479166 snr=-0.9
59523.20657410007,ZTF-forced,g,forced_diff,,,20.1384,ZFPS req479166 snr=-0.0
59524.12684029993,ZTF-forced,g,forced_diff,,,20.4018,ZFPS req479166 snr=0.5
59524.17031250009,ZTF-forced,r,forced_diff,,,20.2159,ZFPS req479166 snr=-2.1
59524.19013890019,ZTF-forced,i,forced_diff,,,19.5575,ZFPS req479166 snr=-0.9
59526.12668980006,ZTF-forced,r,forced_diff,,,20.063,ZFPS req479166 snr=-0.2
59527.12722219992,ZTF-forced,g,forced_diff,,,20.2835,ZFPS req479166 snr=-0.6
59527.20771990018,ZTF-forced,r,forced_diff,,,19.6631,ZFPS req479166 snr=0.5
59532.106307900045,ZTF-forced,r,forced_diff,,,19.7018,ZFPS req479166 snr=-1.0
59532.12189809978,ZTF-forced,r,forced_diff,,,19.6637,ZFPS req479166 snr=-0.3
59532.16665509995,ZTF-forced,i,forced_diff,,,19.0286,ZFPS req479166 snr=-0.8
59532.1723842998,ZTF-forced,g,forced_diff,,,19.2639,ZFPS req479166 snr=0.1
59532.17285879981,ZTF-forced,g,forced_diff,,,19.2182,ZFPS req479166 snr=-1.5
59538.11016200017,ZTF-forced,i,forced_diff,,,19.4665,ZFPS req479166 snr=-0.5
59538.15486110002,ZTF-forced,r,forced_diff,,,19.7138,ZFPS req479166 snr=-1.0
59538.180428199936,ZTF-forced,g,forced_diff,,,19.1438,ZFPS req479166 snr=-0.8
59540.10222220002,ZTF-forced,g,forced_diff,,,19.8016,ZFPS req479166 snr=-0.8
59542.12825229997,ZTF-forced,i,forced_diff,,,19.3072,ZFPS req479166 snr=0.3
59542.16478009987,ZTF-forced,r,forced_diff,,,19.7301,ZFPS req479166 snr=-0.4
59723.435324099846,ZTF-forced,g,forced_diff,,,19.8484,ZFPS req479166 snr=-0.7
59725.4618286998,ZTF-forced,g,forced_diff,,,20.4098,ZFPS req479166 snr=1.4
59726.45347219985,ZTF-forced,g,forced_diff,,,20.5148,ZFPS req479166 snr=1.7
59729.42111109989,ZTF-forced,g,forced_diff,,,19.8652,ZFPS req479166 snr=0.5
59729.45895829983,ZTF-forced,r,forced_diff,,,19.9513,ZFPS req479166 snr=-1.5
59731.440196800046,ZTF-forced,r,forced_diff,,,19.816,ZFPS req479166 snr=-2.1
59732.43540510023,ZTF-forced,g,forced_diff,,,20.1143,ZFPS req479166 snr=1.3
59732.45922450023,ZTF-forced,r,forced_diff,,,20.0633,ZFPS req479166 snr=0.7
59733.424722199794,ZTF-forced,r,forced_diff,,,20.0127,ZFPS req479166 snr=-0.1
59733.45700229984,ZTF-forced,g,forced_diff,,,20.5187,ZFPS req479166 snr=-0.2
59735.40293980017,ZTF-forced,r,forced_diff,,,19.8536,ZFPS req479166 snr=-1.1
59737.43630790012,ZTF-forced,g,forced_diff,,,20.4171,ZFPS req479166 snr=-0.0
59737.43678240013,ZTF-forced,g,forced_diff,,,20.2195,ZFPS req479166 snr=-0.7
59737.45797450002,ZTF-forced,r,forced_diff,,,20.3641,ZFPS req479166 snr=-0.0
59737.458437500056,ZTF-forced,r,forced_diff,,,20.3811,ZFPS req479166 snr=-1.2
59738.4410184999,ZTF-forced,i,forced_diff,,,19.5268,ZFPS req479166 snr=-0.9
59738.441967600025,ZTF-forced,i,forced_diff,,,19.6577,ZFPS req479166 snr=0.2
59740.41957180016,ZTF-forced,g,forced_diff,,,20.2627,ZFPS req479166 snr=0.4
59740.42004630016,ZTF-forced,g,forced_diff,,,20.4023,ZFPS req479166 snr=0.2
59742.39811340021,ZTF-forced,r,forced_diff,,,19.2901,ZFPS req479166 snr=-1.4
59742.3995254999,ZTF-forced,r,forced_diff,,,19.2686,ZFPS req479166 snr=0.4
59742.43901620014,ZTF-forced,g,forced_diff,,,19.5238,ZFPS req479166 snr=0.2
59742.441423600074,ZTF-forced,g,forced_diff,,,19.792,ZFPS req479166 snr=-0.8
59744.379201400094,ZTF-forced,r,forced_diff,,,18.9542,ZFPS req479166 snr=-0.8
59744.398888899945,ZTF-forced,r,forced_diff,,,18.9093,ZFPS req479166 snr=-1.0
59744.439976899885,ZTF-forced,g,forced_diff,,,18.6491,ZFPS req479166 snr=0.4
59750.37483800016,ZTF-forced,r,forced_diff,,,19.4714,ZFPS req479166 snr=-0.3
59750.37531250017,ZTF-forced,r,forced_diff,,,19.4323,ZFPS req479166 snr=-0.7
59750.41749999998,ZTF-forced,g,forced_diff,,,19.7159,ZFPS req479166 snr=1.0
59750.41843750002,ZTF-forced,g,forced_diff,,,19.7689,ZFPS req479166 snr=-1.3
59750.43922450021,ZTF-forced,i,forced_diff,,,19.4816,ZFPS req479166 snr=-1.0
59750.44535879977,ZTF-forced,i,forced_diff,,,19.6222,ZFPS req479166 snr=-1.2
59752.41322920006,ZTF-forced,r,forced_diff,,,20.0004,ZFPS req479166 snr=-0.3
59752.414178200066,ZTF-forced,r,forced_diff,,,19.7973,ZFPS req479166 snr=-1.3
59752.433888900094,ZTF-forced,g,forced_diff,,,20.0017,ZFPS req479166 snr=0.4
59752.43873840012,ZTF-forced,g,forced_diff,,,20.0616,ZFPS req479166 snr=0.1
59756.389895800035,ZTF-forced,r,forced_diff,,,20.3236,ZFPS req479166 snr=-1.0
59756.391307900194,ZTF-forced,r,forced_diff,,,20.1739,ZFPS req479166 snr=-0.8
59756.436145800166,ZTF-forced,i,forced_diff,,,19.7822,ZFPS req479166 snr=-0.1
59756.4366088002,ZTF-forced,i,forced_diff,,,19.8614,ZFPS req479166 snr=-1.3
59756.45805560006,ZTF-forced,g,forced_diff,,,20.4412,ZFPS req479166 snr=-0.6
59759.38329860009,ZTF-forced,i,forced_diff,19.432968787272948,0.1330910955353903,19.6902,ZFPS req479166 snr=8.2
59759.43434030004,ZTF-forced,g,forced_diff,,,20.3482,ZFPS req479166 snr=3.0
59761.44038189994,ZTF-forced,i,forced_diff,,,19.2971,ZFPS req479166 snr=1.5
59762.40207180008,ZTF-forced,i,forced_diff,,,19.8572,ZFPS req479166 snr=0.8
59763.33966440009,ZTF-forced,r,forced_diff,,,19.9537,ZFPS req479166 snr=-1.2
59763.441064800136,ZTF-forced,g,forced_diff,,,20.5293,ZFPS req479166 snr=-1.0
59764.40912039997,ZTF-forced,g,forced_diff,,,20.5043,ZFPS req479166 snr=0.1
59764.43921299977,ZTF-forced,i,forced_diff,,,19.7194,ZFPS req479166 snr=0.3
59765.419386600144,ZTF-forced,g,forced_diff,,,20.5776,ZFPS req479166 snr=0.2
59766.37623840012,ZTF-forced,r,forced_diff,,,20.1854,ZFPS req479166 snr=-0.6
59766.415879600216,ZTF-forced,g,forced_diff,,,20.4336,ZFPS req479166 snr=-0.0
59766.44089120021,ZTF-forced,i,forced_diff,,,19.8319,ZFPS req479166 snr=-0.7
59768.38085650001,ZTF-forced,g,forced_diff,20.417448370489385,0.1248350704740485,20.4941,ZFPS req479166 snr=8.7
59768.38085650001,ZTF-alert,g,diff_psf,20.39117,0.19704941,,ZTF19abxfaon alert
59768.43469909998,ZTF-forced,g,forced_diff,,,20.5232,ZFPS req479166 snr=2.8
59769.35339119984,ZTF-forced,g,forced_diff,,,19.867,ZFPS req479166 snr=0.5
59769.380358799826,ZTF-forced,g,forced_diff,,,20.3953,ZFPS req479166 snr=1.2
59770.396620399784,ZTF-forced,g,forced_diff,,,20.4349,ZFPS req479166 snr=-0.0
59770.4208217999,ZTF-forced,g,forced_diff,,,20.5329,ZFPS req479166 snr=1.7
59771.37651620014,ZTF-forced,g,forced_diff,,,19.8303,ZFPS req479166 snr=0.6
59772.35965280002,ZTF-forced,r,forced_diff,,,19.511,ZFPS req479166 snr=0.5
59772.41819440015,ZTF-forced,r,forced_diff,,,19.6257,ZFPS req479166 snr=-0.0
59773.355682900175,ZTF-forced,r,forced_diff,,,19.0506,ZFPS req479166 snr=1.4
59773.37662040023,ZTF-forced,r,forced_diff,,,19.0494,ZFPS req479166 snr=0.3
59774.323368099984,ZTF-forced,r,forced_diff,,,18.4368,ZFPS req479166 snr=0.4
59774.39783560019,ZTF-forced,r,forced_diff,,,18.9495,ZFPS req479166 snr=-0.3
59778.35563659994,ZTF-forced,r,forced_diff,,,19.3821,ZFPS req479166 snr=-0.9
59778.35942129977,ZTF-forced,r,forced_diff,,,19.313,ZFPS req479166 snr=-0.6
59778.377476899885,ZTF-forced,r,forced_diff,,,19.2511,ZFPS req479166 snr=0.2
59778.41081020003,ZTF-forced,r,forced_diff,,,19.4372,ZFPS req479166 snr=-0.3
59778.45743060019,ZTF-forced,r,forced_diff,,,19.3693,ZFPS req479166 snr=-2.4
59779.35972219985,ZTF-forced,r,forced_diff,,,19.7454,ZFPS req479166 snr=-0.3
59779.360671299975,ZTF-forced,r,forced_diff,,,19.7348,ZFPS req479166 snr=-0.3
59780.40652780002,ZTF-forced,g,forced_diff,,,20.0182,ZFPS req479166 snr=0.2
59781.33067130018,ZTF-forced,g,forced_diff,,,20.0437,ZFPS req479166 snr=1.2
59781.331145800184,ZTF-forced,g,forced_diff,,,19.925,ZFPS req479166 snr=0.8
59781.38800929999,ZTF-forced,g,forced_diff,,,19.6428,ZFPS req479166 snr=-0.4
59782.314942100085,ZTF-forced,g,forced_diff,,,19.9292,ZFPS req479166 snr=-1.8
59782.37746529979,ZTF-forced,r,forced_diff,,,19.8283,ZFPS req479166 snr=-0.6
59784.35759259993,ZTF-forced,g,forced_diff,,,20.5761,ZFPS req479166 snr=-0.2
59785.371099499986,ZTF-forced,i,forced_diff,,,19.613,ZFPS req479166 snr=-0.1
59785.37157410011,ZTF-forced,i,forced_diff,,,19.6454,ZFPS req479166 snr=-2.4
59785.37887729984,ZTF-forced,r,forced_diff,,,20.4495,ZFPS req479166 snr=-0.4
59785.42193289986,ZTF-forced,g,forced_diff,,,20.6292,ZFPS req479166 snr=0.2
59786.37429400021,ZTF-forced,r,forced_diff,,,20.3409,ZFPS req479166 snr=-3.2
59787.35204860009,ZTF-forced,r,forced_diff,,,20.1123,ZFPS req479166 snr=-0.5
59787.35822919989,ZTF-forced,g,forced_diff,,,20.6287,ZFPS req479166 snr=0.7
59789.35178240016,ZTF-forced,r,forced_diff,,,20.1794,ZFPS req479166 snr=0.0
59794.33749999991,ZTF-forced,r,forced_diff,,,20.1669,ZFPS req479166 snr=-1.9
59795.365266200155,ZTF-forced,r,forced_diff,,,20.5037,ZFPS req479166 snr=0.2
59795.40109949978,ZTF-forced,g,forced_diff,,,20.4202,ZFPS req479166 snr=-1.1
59797.35726850014,ZTF-forced,r,forced_diff,,,20.3668,ZFPS req479166 snr=-1.1
59797.41879629996,ZTF-forced,i,forced_diff,,,19.7433,ZFPS req479166 snr=-0.2
59797.42021990009,ZTF-forced,i,forced_diff,,,19.6974,ZFPS req479166 snr=0.6
59798.37865740014,ZTF-forced,g,forced_diff,,,20.3543,ZFPS req479166 snr=-0.9
59800.4196295999,ZTF-forced,r,forced_diff,,,20.2333,ZFPS req479166 snr=0.5
59800.44295139983,ZTF-forced,r,forced_diff,,,19.9959,ZFPS req479166 snr=-0.5
59805.33366899984,ZTF-forced,r,forced_diff,,,19.165,ZFPS req479166 snr=0.4
59805.37672450021,ZTF-forced,i,forced_diff,,,18.9635,ZFPS req479166 snr=0.3
59805.377199099865,ZTF-forced,i,forced_diff,,,18.8335,ZFPS req479166 snr=-2.2
59805.41702549998,ZTF-forced,g,forced_diff,,,19.1232,ZFPS req479166 snr=-0.6
59806.35606480017,ZTF-forced,r,forced_diff,,,19.7661,ZFPS req479166 snr=-0.4
59807.31535879988,ZTF-forced,r,forced_diff,,,19.7988,ZFPS req479166 snr=-0.2
59808.29259259999,ZTF-forced,i,forced_diff,,,19.4482,ZFPS req479166 snr=1.5
59808.33737270022,ZTF-forced,r,forced_diff,20.48784317745991,0.2247234113868698,20.0755,ZFPS req479166 snr=4.8
59809.305937500205,ZTF-forced,r,forced_diff,,,19.8589,ZFPS req479166 snr=0.9
59809.371423599776,ZTF-forced,g,forced_diff,,,19.7207,ZFPS req479166 snr=1.6
59809.45440969989,ZTF-forced,i,forced_diff,,,19.427,ZFPS req479166 snr=-0.6
59811.272083300166,ZTF-forced,g,forced_diff,,,20.2584,ZFPS req479166 snr=1.4
59811.33474540012,ZTF-forced,r,forced_diff,20.738352948051062,0.2592664103457474,20.1623,ZFPS req479166 snr=4.2
59811.3974768999,ZTF-forced,i,forced_diff,,,19.4969,ZFPS req479166 snr=0.2
59812.29464119999,ZTF-forced,g,forced_diff,,,20.5232,ZFPS req479166 snr=1.3
59812.33799770009,ZTF-forced,r,forced_diff,,,20.3774,ZFPS req479166 snr=1.0
59812.45854170015,ZTF-forced,i,forced_diff,,,19.2404,ZFPS req479166 snr=0.0
59813.27082179999,ZTF-forced,r,forced_diff,,,20.1087,ZFPS req479166 snr=1.4
59814.26123839989,ZTF-forced,r,forced_diff,,,20.2589,ZFPS req479166 snr=-1.0
59814.299444399774,ZTF-forced,g,forced_diff,,,20.529,ZFPS req479166 snr=-0.5
59814.33508099988,ZTF-forced,i,forced_diff,,,19.6846,ZFPS req479166 snr=-1.4
59815.25143520022,ZTF-alert,g,diff_psf,20.185839,0.21274935,,ZTF19abxfaon alert
59815.25143520022,ZTF-forced,g,forced_diff,20.245359802765805,0.1478734457972584,20.178,ZFPS req479166 snr=7.3
59815.30255790008,ZTF-forced,r,forced_diff,20.58984206156788,0.1890862162497651,20.2454,ZFPS req479166 snr=5.7
59816.272638900205,ZTF-forced,g,forced_diff,,,20.3275,ZFPS req479166 snr=0.2
59816.311550899874,ZTF-forced,i,forced_diff,,,19.577,ZFPS req479166 snr=-0.4
59816.32613429986,ZTF-forced,r,forced_diff,,,20.3608,ZFPS req479166 snr=1.2
59818.29363430012,ZTF-forced,r,forced_diff,20.976413184899883,0.2655492869265644,20.2535,ZFPS req479166 snr=4.1
59819.304861099925,ZTF-forced,i,forced_diff,,,19.7495,ZFPS req479166 snr=-1.1
59819.30533559993,ZTF-forced,i,forced_diff,,,19.6717,ZFPS req479166 snr=-0.8
59820.284826400224,ZTF-forced,g,forced_diff,,,20.5784,ZFPS req479166 snr=-0.3
59820.28528939979,ZTF-forced,g,forced_diff,,,20.4781,ZFPS req479166 snr=-1.3
59822.2732406999,ZTF-forced,r,forced_diff,,,19.7188,ZFPS req479166 snr=-0.7
59822.27371530002,ZTF-forced,r,forced_diff,,,19.8398,ZFPS req479166 snr=-1.0
59822.3165972,ZTF-forced,g,forced_diff,,,20.1257,ZFPS req479166 snr=-0.5
59822.31707180012,ZTF-forced,g,forced_diff,,,20.2362,ZFPS req479166 snr=-0.3
59823.36320600007,ZTF-forced,i,forced_diff,,,19.4386,ZFPS req479166 snr=1.7
59823.36368060019,ZTF-forced,i,forced_diff,,,19.3132,ZFPS req479166 snr=-1.7
59824.26182870008,ZTF-forced,g,forced_diff,,,20.2701,ZFPS req479166 snr=-0.3
59824.262303200085,ZTF-forced,g,forced_diff,,,20.3731,ZFPS req479166 snr=-1.1
59824.295057899784,ZTF-forced,r,forced_diff,,,20.2197,ZFPS req479166 snr=-0.8
59824.29553239979,ZTF-forced,r,forced_diff,,,20.1722,ZFPS req479166 snr=-0.3
59826.27478010021,ZTF-forced,r,forced_diff,,,19.9122,ZFPS req479166 snr=-0.2
59826.31753470003,ZTF-forced,g,forced_diff,,,20.2321,ZFPS req479166 snr=-1.3
59826.31800930016,ZTF-forced,g,forced_diff,,,20.3826,ZFPS req479166 snr=-0.7
59829.16732640006,ZTF-forced,r,forced_diff,,,18.7457,ZFPS req479166 snr=-0.4
59829.17299770005,ZTF-forced,r,forced_diff,,,18.6046,ZFPS req479166 snr=-0.2
59829.334965299815,ZTF-forced,g,forced_diff,,,18.8866,ZFPS req479166 snr=-0.0
59829.33543979982,ZTF-forced,g,forced_diff,,,19.0499,ZFPS req479166 snr=-0.7
59839.15053239977,ZTF-forced,g,forced_diff,,,20.1726,ZFPS req479166 snr=-0.3
59839.210266199894,ZTF-forced,g,forced_diff,,,20.3421,ZFPS req479166 snr=0.8
59839.2107406999,ZTF-forced,g,forced_diff,,,20.5679,ZFPS req479166 snr=0.3
59839.27335650008,ZTF-forced,g,forced_diff,,,20.1799,ZFPS req479166 snr=0.4
59839.273831000086,ZTF-forced,g,forced_diff,,,20.264,ZFPS req479166 snr=0.6
59841.17410880001,ZTF-forced,g,forced_diff,21.04823004765794,0.2645884637438226,20.4111,ZFPS req479166 snr=4.1
59841.21059030015,ZTF-forced,g,forced_diff,20.31646365081551,0.1282338903964882,20.3552,ZFPS req479166 snr=8.5
59841.21059030015,ZTF-alert,g,diff_psf,20.28739,0.20012258,,ZTF19abxfaon alert
59841.21200230019,ZTF-alert,g,diff_psf,20.092396,0.170799,,ZTF19abxfaon alert
59841.21200230019,ZTF-forced,g,forced_diff,20.03424666675106,0.0995063821940021,20.492,ZFPS req479166 snr=10.9
59843.15216440009,ZTF-forced,i,forced_diff,,,19.418,ZFPS req479166 snr=-1.1
59843.1531134001,ZTF-forced,i,forced_diff,,,19.5823,ZFPS req479166 snr=1.2
59843.25408559991,ZTF-forced,r,forced_diff,,,20.2981,ZFPS req479166 snr=-0.6
59843.273043999914,ZTF-forced,r,forced_diff,,,20.1203,ZFPS req479166 snr=1.1
59845.22886569984,ZTF-forced,g,forced_diff,,,20.5223,ZFPS req479166 snr=1.3
59845.2537153,ZTF-forced,r,forced_diff,,,20.482,ZFPS req479166 snr=-0.5
59846.25263890019,ZTF-forced,i,forced_diff,,,19.743,ZFPS req479166 snr=-0.6
59846.25405090023,ZTF-forced,i,forced_diff,,,19.6086,ZFPS req479166 snr=-2.4
59847.230752300005,ZTF-forced,r,forced_diff,,,20.0798,ZFPS req479166 snr=-0.4
59847.23122690013,ZTF-forced,r,forced_diff,,,20.248,ZFPS req479166 snr=0.6
59847.274687500205,ZTF-forced,g,forced_diff,,,20.1911,ZFPS req479166 snr=1.5
59847.27658559987,ZTF-forced,g,forced_diff,,,20.2903,ZFPS req479166 snr=0.5
59849.168854199816,ZTF-forced,r,forced_diff,,,20.0534,ZFPS req479166 snr=0.9
59849.16932869982,ZTF-forced,r,forced_diff,,,20.1344,ZFPS req479166 snr=-0.7
59849.211666699965,ZTF-forced,g,forced_diff,,,20.3537,ZFPS req479166 snr=-0.9
59850.18978009978,ZTF-forced,i,forced_diff,,,19.5937,ZFPS req479166 snr=-0.3
59850.19025459979,ZTF-forced,i,forced_diff,,,19.6807,ZFPS req479166 snr=0.6
59851.168530100025,ZTF-forced,r,forced_diff,,,20.1075,ZFPS req479166 snr=0.1
59851.16900460003,ZTF-forced,r,forced_diff,,,20.179,ZFPS req479166 snr=-0.5
59851.209965299815,ZTF-forced,g,forced_diff,,,20.3891,ZFPS req479166 snr=-0.2
59853.23783560004,ZTF-forced,r,forced_diff,21.44578768288808,0.347144456213912,20.4359,ZFPS req479166 snr=3.1
