mjd,m,dm,uJy,duJy,filter,err,chiN,ra,dec,mag5sig,obs
60148.368273,22.696,6.095,3,18,o,0,0.69,334.24962,-18.20795,19.26,04a60148o0657o
60151.252272,-20.934,0.735,-15,11,o,0,0.66,334.24962,-18.20795,19.56,04a60151o0280o
60151.253937,-21.147,0.762,-13,10,o,0,0.97,334.24962,-18.20795,19.57,04a60151o0283o
60151.270332,-22.873,4.038,-3,10,o,0,1.33,334.24962,-18.20795,19.49,04a60151o0314o
60151.274569,-21.231,0.930,-12,11,o,0,1.27,334.24962,-18.20795,19.46,04a60151o0323o
60154.207236,-22.253,4.200,-5,19,o,0,0.94,334.24962,-18.20795,19.02,04a60154o0529o
60154.209039,-21.773,3.419,-7,24,o,0,0.67,334.24962,-18.20795,19.08,04a60154o0533o
60154.212193,23.134,9.846,2,20,o,0,0.71,334.24962,-18.20795,19.05,04a60154o0540o
60154.238747,21.138,1.464,13,19,o,0,1.13,334.24962,-18.20795,19.10,04a60154o0596o
60161.049529,19.390,0.599,64,38,o,0,1.03,334.24962,-18.20795,18.14,03a60161o0773o
60161.083237,-20.538,1.246,-22,28,o,0,1.53,334.24962,-18.20795,18.30,03a60161o0846o
60161.111968,-20.429,1.604,-24,39,o,0,1.10,334.24962,-18.20795,18.11,03a60161o0908o
60161.137073,20.002,1.291,36,47,o,0,1.07,334.24962,-18.20795,17.92,03a60161o0962o
60161.180679,-21.604,5.262,-8,44,o,0,1.30,334.24962,-18.20795,17.83,03a60161o1054o
60161.969948,-20.777,1.430,-18,25,o,0,1.63,334.24962,-18.20795,18.32,03a60162o0574o
60161.971795,21.639,4.083,8,33,o,0,0.96,334.24962,-18.20795,18.29,03a60162o0578o
60161.974556,20.115,1.393,33,46,o,0,1.09,334.24962,-18.20795,17.99,03a60162o0584o
60161.980166,-19.837,1.000,-42,42,o,0,1.01,334.24962,-18.20795,18.10,03a60162o0596o
60163.254166,-20.101,0.477,-33,16,o,0,0.60,334.24962,-18.20795,19.21,04a60163o0507o
60163.290043,-21.985,2.556,-6,15,o,0,1.15,334.24962,-18.20795,19.22,04a60163o0578o
60163.292912,23.595,9.500,1,13,o,0,1.48,334.24962,-18.20795,19.22,04a60163o0584o
60163.298412,-20.767,1.182,-18,21,o,0,0.70,334.24962,-18.20795,18.78,04a60163o0596o
60163.399391,-21.938,3.027,-6,18,o,0,1.06,334.24962,-18.20795,19.11,02a60163o0107o
60163.399843,-20.171,0.600,-31,19,o,0,1.01,334.24962,-18.20795,19.14,02a60163o0108o
60163.400295,20.941,1.113,15,17,o,0,1.32,334.24962,-18.20795,19.15,02a60163o0109o
60163.400747,-21.049,1.177,-14,16,o,0,1.30,334.24962,-18.20795,19.05,02a60163o0110o
60163.401200,-20.914,1.248,-16,20,o,0,0.74,334.24962,-18.20795,19.16,02a60163o0111o
60164.060243,-21.304,1.384,-11,15,o,0,1.16,334.24962,-18.20795,19.17,03a60164o0621o
60164.063453,-24.174,19.800,-1,15,o,0,1.37,334.24962,-18.20795,19.14,03a60164o0628o
60164.069426,-20.669,0.838,-20,16,o,0,0.93,334.24962,-18.20795,19.16,03a60164o0641o
60164.080560,21.493,1.947,9,18,o,0,1.03,334.24962,-18.20795,19.12,03a60164o0665o
60166.366840,-23.495,15.200,-2,22,o,0,1.44,334.24962,-18.20795,18.55,04a60166o0158o
60166.383304,16.668,1.828,781,1428,o,0,0.77,334.24962,-18.20795,14.34,04a60166o0193o
60168.020011,22.988,5.769,2,13,o,0,1.47,334.24962,-18.20795,19.18,03a60168o0672o
60168.023357,-19.554,0.259,-55,14,o,0,1.07,334.24962,-18.20795,19.11,03a60168o0678o
60168.058709,-19.824,4.000,-43,171,o,0,1.43,334.24962,-18.20795,16.31,03a60168o0750o
60168.132128,-22.908,7.353,-2,18,o,0,1.05,334.24962,-18.20795,19.10,03a60168o0798o
60169.152288,-23.127,5.222,-2,11,c,0,0.90,334.24962,-18.20795,19.69,04a60169o0427c
60169.154106,-22.273,2.667,-4,12,c,0,0.52,334.24962,-18.20795,19.68,04a60169o0431c
60169.156864,-21.505,0.907,-9,8,c,0,1.07,334.24962,-18.20795,19.64,04a60169o0437c
60169.162381,23.628,6.091,1,8,c,0,1.34,334.24962,-18.20795,19.72,04a60169o0449c
60169.904191,-21.784,1.407,-7,10,o,0,0.83,334.24962,-18.20795,19.43,03a60170o0444o
60169.905997,22.208,2.400,5,11,o,0,0.82,334.24962,-18.20795,19.42,03a60170o0448o
60169.919784,22.517,3.348,4,12,o,0,1.04,334.24962,-18.20795,19.37,03a60170o0478o
60169.925243,-21.992,2.000,-6,12,o,0,0.98,334.24962,-18.20795,19.45,03a60170o0490o
60176.124995,-21.138,1.467,-13,19,o,0,0.76,334.24962,-18.20795,19.15,03a60176o0261o
60176.127901,-21.047,1.256,-14,17,o,0,0.78,334.24962,-18.20795,19.11,03a60176o0267o
60176.135457,21.011,1.122,14,16,o,0,0.86,334.24962,-18.20795,19.16,03a60176o0283o
60176.156748,-20.101,0.566,-33,19,o,0,1.03,334.24962,-18.20795,18.96,03a60176o0323o
60176.961605,22.899,5.533,2,14,o,0,0.95,334.24962,-18.20795,19.28,03a60177o0527o
60176.965249,19.878,0.336,41,14,o,0,1.07,334.24962,-18.20795,19.23,03a60177o0534o
60176.971143,-20.569,0.781,-22,17,o,0,0.77,334.24962,-18.20795,19.13,03a60177o0545o
60177.003067,21.206,1.677,12,20,o,0,0.99,334.24962,-18.20795,18.78,03a60177o0604o
60178.236885,24.926,28.000,0,11,c,0,0.56,334.24962,-18.20795,19.55,04a60178o0584c
60178.240047,-20.477,0.422,-23,10,c,0,1.12,334.24962,-18.20795,19.53,04a60178o0591c
60178.251795,20.949,0.670,15,10,c,0,1.18,334.24962,-18.20795,19.48,04a60178o0616c
60178.257326,24.216,12.667,1,10,c,0,0.88,334.24962,-18.20795,19.55,04a60178o0628c
60179.964317,23.676,10.800,1,13,o,0,0.60,334.24962,-18.20795,19.45,03a60180o0517o
60179.967495,-21.004,0.823,-14,12,o,0,1.15,334.24962,-18.20795,19.47,03a60180o0524o
60179.991363,21.388,1.085,10,11,o,0,1.21,334.24962,-18.20795,19.44,03a60180o0572o
60179.996808,20.814,0.683,17,12,o,0,0.82,334.24962,-18.20795,19.44,03a60180o0584o
60182.946625,21.061,1.183,14,16,o,0,1.21,334.24962,-18.20795,19.01,03a60183o0276o
60182.949867,-22.487,5.069,-4,19,o,0,0.97,334.24962,-18.20795,19.01,03a60183o0283o
60182.979047,20.932,1.176,15,18,o,0,1.10,334.24962,-18.20795,19.08,03a60183o0342o
60183.007267,-21.268,1.739,-11,20,o,0,0.95,334.24962,-18.20795,19.00,03a60183o0399o
60184.147762,18.408,0.659,157,104,o,0,1.12,334.24962,-18.20795,16.15,04a60184o0395o
60184.149580,16.452,0.935,953,891,o,0,1.11,334.24962,-18.20795,14.38,04a60184o0399o
60184.153689,-18.428,0.443,-154,68,o,0,1.28,334.24962,-18.20795,16.68,04a60184o0408o
60184.207821,-20.574,1.225,-21,26,o,0,1.27,334.24962,-18.20795,18.34,04a60184o0416o
60188.955798,18.997,2.537,91,232,o,0,0.68,334.24962,-18.20795,16.36,03a60189o0529o
60188.958980,18.633,0.788,128,101,o,0,0.71,334.24962,-18.20795,17.24,03a60189o0536o
60188.964406,20.262,3.484,28,99,o,0,1.02,334.24962,-18.20795,16.88,03a60189o0547o
60188.983405,20.137,1.144,32,37,o,0,0.90,334.24962,-18.20795,18.33,03a60189o0587o
60188.984307,-20.717,2.032,-19,38,o,0,1.61,334.24962,-18.20795,18.14,03a60189o0589o
60191.086309,22.486,7.136,4,26,o,0,0.82,334.24962,-18.20795,18.80,03a60191o0360o
60191.090419,-21.988,3.500,-6,20,o,0,1.51,334.24962,-18.20795,18.87,03a60191o0369o
60191.095883,20.458,0.948,24,23,o,0,0.92,334.24962,-18.20795,18.82,03a60191o0381o
60191.112095,-23.524,17.250,-1,24,o,0,1.12,334.24962,-18.20795,18.69,03a60191o0416o
60193.957394,-24.002,10.000,-1,9,c,0,1.22,334.24962,-18.20795,19.68,03a60194o0329c
60193.960218,-20.938,0.596,-15,9,c,0,0.80,334.24962,-18.20795,19.75,03a60194o0335c
60193.966136,-20.991,0.664,-15,10,c,0,0.76,334.24962,-18.20795,19.74,03a60194o0348c
60193.976352,22.578,2.800,3,10,c,0,0.69,334.24962,-18.20795,19.73,03a60194o0370c
60199.891364,-25.929,54.000,-0,8,c,0,1.08,334.24962,-18.20795,19.75,03a60200o0383c
60199.895006,-22.273,1.893,-4,8,c,0,1.12,334.24962,-18.20795,19.72,03a60200o0391c
60199.901417,-21.958,1.795,-6,11,c,0,0.79,334.24962,-18.20795,19.75,03a60200o0405c
60199.933452,22.792,3.526,3,10,c,0,0.70,334.24962,-18.20795,19.77,03a60200o0473c
60200.898907,-21.483,1.310,-9,12,c,0,1.51,334.24962,-18.20795,19.33,03a60201o0366c
60200.905132,-21.490,1.188,-9,11,c,0,1.47,334.24962,-18.20795,19.44,03a60201o0377c
60200.908182,-21.595,1.357,-8,11,c,0,1.43,334.24962,-18.20795,19.41,03a60201o0383c
60200.918982,25.115,34.000,0,11,c,0,1.10,334.24962,-18.20795,19.36,03a60201o0404c
60205.891490,-20.747,0.503,-18,9,c,0,0.90,334.24962,-18.20795,19.77,03a60206o0375c
60205.894727,21.582,1.029,8,9,c,0,0.96,334.24962,-18.20795,19.76,03a60206o0382c
60205.901106,20.819,0.514,17,9,c,0,1.08,334.24962,-18.20795,19.77,03a60206o0396c
60205.936285,22.318,2.143,4,9,c,0,1.08,334.24962,-18.20795,19.72,03a60206o0471c
60208.143200,-20.580,0.699,-21,15,o,0,0.93,334.24962,-18.20795,19.41,04a60208o0313o
60208.146466,-20.238,0.552,-29,16,o,0,0.65,334.24962,-18.20795,19.36,04a60208o0320o
60208.151933,-21.761,2.207,-7,16,o,0,0.69,334.24962,-18.20795,19.40,04a60208o0332o
60208.161712,20.756,0.874,18,16,o,0,0.62,334.24962,-18.20795,19.39,04a60208o0353o
60209.865214,-19.914,0.366,-39,14,o,0,0.63,334.24962,-18.20795,19.30,03a60210o0310o
60209.869244,20.388,0.542,25,14,o,0,0.97,334.24962,-18.20795,19.26,03a60210o0318o
60209.875130,-22.399,3.724,-4,15,o,0,0.78,334.24962,-18.20795,19.28,03a60210o0330o
60209.885339,22.760,5.600,3,16,o,0,1.01,334.24962,-18.20795,19.25,03a60210o0351o
60211.129868,-20.122,0.569,-32,18,o,0,0.90,334.24962,-18.20795,19.07,04a60211o0310o
60211.159583,-21.388,1.641,-10,17,o,0,1.08,334.24962,-18.20795,18.99,04a60211o0367o
60211.167907,-20.485,0.782,-23,18,o,0,0.98,334.24962,-18.20795,19.10,04a60211o0385o
60211.184529,-23.204,8.846,-2,17,o,0,1.02,334.24962,-18.20795,19.08,04a60211o0419o
60217.155940,20.922,1.761,16,27,o,0,1.02,334.24962,-18.20795,18.41,04a60217o0395o
60217.159118,20.261,1.192,28,34,o,0,0.91,334.24962,-18.20795,18.37,04a60217o0402o
60217.164585,-21.365,2.884,-10,30,o,0,0.79,334.24962,-18.20795,18.42,04a60217o0414o
60217.176088,19.794,0.623,44,27,o,0,1.26,334.24962,-18.20795,18.40,04a60217o0439o
60218.871212,20.529,0.885,22,20,o,0,0.81,334.24962,-18.20795,18.94,03a60219o0321o
60218.874401,19.890,0.476,40,19,o,0,0.81,334.24962,-18.20795,18.95,03a60219o0328o
60218.881762,-21.170,1.600,-12,20,o,0,0.66,334.24962,-18.20795,19.00,03a60219o0344o
60218.892285,-21.619,2.684,-8,22,o,0,0.62,334.24962,-18.20795,18.95,03a60219o0366o
60220.118782,-20.477,0.722,-23,17,o,0,1.23,334.24962,-18.20795,18.92,04a60220o0310o
60220.121977,20.634,0.932,20,19,o,0,0.87,334.24962,-18.20795,18.82,04a60220o0317o
60220.127871,-21.560,2.400,-9,21,o,0,1.13,334.24962,-18.20795,18.68,04a60220o0330o
60220.140901,-20.326,0.755,-27,20,o,0,1.11,334.24962,-18.20795,18.70,04a60220o0357o
60220.877203,-21.265,0.988,-11,11,o,0,0.94,334.24962,-18.20795,19.47,03a60221o0330o
60220.880903,-22.025,1.944,-6,11,o,0,1.09,334.24962,-18.20795,19.41,03a60221o0338o
60220.887541,-23.224,5.154,-2,10,o,0,2.03,334.24962,-18.20795,19.45,03a60221o0352o
60220.907295,22.690,5.211,3,16,o,0,0.91,334.24962,-18.20795,19.23,03a60221o0395o
60221.858226,-21.810,2.722,-7,19,o,0,0.98,334.24962,-18.20795,19.10,03a60222o0280o
60221.860995,-20.571,0.596,-22,13,o,0,1.27,334.24962,-18.20795,19.28,03a60222o0286o
60221.866497,-20.123,0.394,-32,13,o,0,1.24,334.24962,-18.20795,19.32,03a60222o0298o
60221.890107,21.099,1.070,13,14,o,0,1.12,334.24962,-18.20795,19.33,03a60222o0347o
60223.125240,-23.561,8.125,-1,11,c,0,0.98,334.24962,-18.20795,19.52,04a60223o0316c
60223.128412,20.493,0.489,23,11,c,0,0.98,334.24962,-18.20795,19.50,04a60223o0323c
60223.133862,-20.504,0.511,-23,12,c,0,0.66,334.24962,-18.20795,19.56,04a60223o0335c
60223.158422,-21.959,1.714,-6,10,c,0,0.91,334.24962,-18.20795,19.52,04a60223o0387c
60226.119199,20.878,0.662,16,11,o,0,1.23,334.24962,-18.20795,19.43,04a60226o0304o
60226.140230,22.865,5.095,3,13,o,0,0.64,334.24962,-18.20795,19.39,04a60226o0349o
60226.143899,-20.958,0.868,-15,13,o,0,1.00,334.24962,-18.20795,19.39,04a60226o0357o
60226.161754,-21.290,1.207,-11,13,o,0,0.74,334.24962,-18.20795,19.34,04a60226o0395o
60226.854286,22.398,3.286,4,13,o,0,1.27,334.24962,-18.20795,19.19,03a60227o0226o
60226.857513,20.442,0.562,24,14,o,0,1.01,334.24962,-18.20795,19.20,03a60227o0233o
60226.863030,-21.231,1.339,-12,16,o,0,1.12,334.24962,-18.20795,19.17,03a60227o0245o
60227.875281,21.183,1.137,12,14,o,0,1.01,334.24962,-18.20795,19.25,03a60228o0262o
60227.878968,-23.294,8.000,-2,14,o,0,1.02,334.24962,-18.20795,19.25,03a60228o0270o
60227.885601,-21.950,2.351,-6,14,o,0,0.90,334.24962,-18.20795,19.22,03a60228o0284o
60227.907679,-21.514,1.673,-9,15,o,0,0.89,334.24962,-18.20795,19.16,03a60228o0331o
60229.110435,-22.083,2.667,-5,14,o,0,0.73,334.24962,-18.20795,19.37,04a60229o0283o
60229.113216,-20.995,0.877,-14,13,o,0,0.81,334.24962,-18.20795,19.40,04a60229o0289o
60229.118654,-22.668,4.367,-3,14,o,0,0.96,334.24962,-18.20795,19.43,04a60229o0301o
60229.131309,-20.662,0.589,-20,12,o,0,0.86,334.24962,-18.20795,19.41,04a60229o0328o
60230.899503,19.920,0.333,39,13,o,0,1.96,334.24962,-18.20795,19.12,03a60231o0277o
60230.903264,-22.062,3.421,-5,19,o,0,1.03,334.24962,-18.20795,18.96,03a60231o0285o
60230.909981,20.624,0.733,20,15,o,0,0.90,334.24962,-18.20795,19.13,03a60231o0299o
60232.114897,-20.810,0.861,-17,15,o,0,0.80,334.24962,-18.20795,19.31,04a60232o0291o
60232.120728,-20.542,0.626,-22,14,o,0,0.90,334.24962,-18.20795,19.29,04a60232o0303o
60232.140385,-21.271,1.384,-11,16,o,0,0.92,334.24962,-18.20795,19.32,04a60232o0345o
60232.147940,21.432,1.675,10,16,o,0,0.77,334.24962,-18.20795,19.27,04a60232o0361o
60232.842604,-21.049,0.853,-14,12,o,0,1.27,334.24962,-18.20795,19.42,03a60233o0183o
60232.862446,21.167,0.902,12,11,o,0,1.19,334.24962,-18.20795,19.37,03a60233o0225o
60233.871157,23.476,7.909,2,12,o,0,1.15,334.24962,-18.20795,19.41,03a60234o0248o
60233.874362,-24.131,14.833,-1,12,o,0,0.73,334.24962,-18.20795,19.42,03a60234o0255o
60233.880892,-21.342,0.974,-10,10,o,0,1.30,334.24962,-18.20795,19.42,03a60234o0269o
60233.906013,-21.955,2.000,-6,12,o,0,1.02,334.24962,-18.20795,19.41,03a60234o0322o
60235.062378,-21.338,1.635,-11,17,o,0,0.58,334.24962,-18.20795,19.20,04a60235o0171o
60235.065589,-21.057,0.929,-14,13,o,0,1.04,334.24962,-18.20795,19.13,04a60235o0178o
60235.089907,20.823,0.897,17,15,o,0,0.81,334.24962,-18.20795,19.14,04a60235o0228o
60235.096234,-19.979,0.380,-37,14,o,0,1.19,334.24962,-18.20795,19.11,04a60235o0242o
60235.823317,-22.981,5.000,-2,12,o,0,1.05,334.24962,-18.20795,19.44,03a60236o0146o
60235.826536,21.475,1.466,9,14,o,0,1.09,334.24962,-18.20795,19.36,03a60236o0153o
60235.832502,-20.338,0.542,-27,14,o,0,0.84,334.24962,-18.20795,19.30,03a60236o0166o
60235.843147,-20.132,0.392,-32,13,o,0,1.16,334.24962,-18.20795,19.28,03a60236o0189o
60236.845342,-21.281,1.053,-11,12,o,0,1.09,334.24962,-18.20795,19.40,03a60237o0188o
60236.848540,-20.626,0.539,-20,11,o,0,1.34,334.24962,-18.20795,19.37,03a60237o0195o
60236.857568,21.650,1.887,8,15,o,0,0.91,334.24962,-18.20795,19.39,03a60237o0214o
60236.880255,-21.147,0.954,-13,12,o,0,1.09,334.24962,-18.20795,19.32,03a60237o0262o
60238.084038,-20.666,0.828,-20,16,o,0,1.59,334.24962,-18.20795,18.92,04a60238o0211o
60238.087192,19.097,0.926,83,77,o,0,1.65,334.24962,-18.20795,17.59,04a60238o0218o
60238.094475,22.410,26.286,4,104,o,0,0.91,334.24962,-18.20795,16.82,04a60238o0234o
60244.121722,20.843,3.297,17,55,o,0,1.03,334.24962,-18.20795,17.70,04a60244o0291o
60244.124997,20.286,1.720,28,48,o,0,0.94,334.24962,-18.20795,17.95,04a60244o0298o
60244.130552,-18.613,0.694,-130,90,o,0,0.94,334.24962,-18.20795,17.36,04a60244o0310o
60244.140854,22.124,31.083,5,160,o,0,1.34,334.24962,-18.20795,16.75,04a60244o0332o
60247.090850,-19.816,0.555,-43,24,o,0,0.89,334.24962,-18.20795,18.77,04a60247o0210o
60247.094016,-20.543,1.371,-22,30,o,0,0.62,334.24962,-18.20795,18.71,04a60247o0217o
60247.101513,21.162,1.985,12,25,o,0,1.06,334.24962,-18.20795,18.69,04a60247o0233o
60247.128201,-20.016,0.675,-36,24,o,0,1.32,334.24962,-18.20795,18.69,04a60247o0290o
60247.838989,25.756,125.000,0,23,o,0,0.83,334.24962,-18.20795,18.75,03a60248o0165o
60247.844146,-21.900,2.861,-6,18,o,0,1.43,334.24962,-18.20795,18.74,03a60248o0176o
60247.848253,20.828,1.319,17,22,o,0,1.26,334.24962,-18.20795,18.72,03a60248o0185o
60247.864283,-20.758,1.291,-18,23,o,0,1.10,334.24962,-18.20795,18.65,03a60248o0220o
60248.847315,21.785,2.367,7,17,o,0,0.77,334.24962,-18.20795,19.10,03a60249o0177o
60248.851051,-20.779,1.033,-18,18,o,0,0.94,334.24962,-18.20795,19.09,03a60249o0185o
60248.856705,-20.903,1.209,-16,19,o,0,0.66,334.24962,-18.20795,19.02,03a60249o0197o
60248.867823,22.541,6.200,4,22,o,0,0.89,334.24962,-18.20795,18.67,03a60249o0221o
60251.895296,-23.236,8.889,-2,16,o,0,1.02,334.24962,-18.20795,19.04,03a60252o0196o
60253.119538,-22.157,3.027,-5,15,o,0,0.90,334.24962,-18.20795,19.18,04a60253o0195o
60253.122398,-21.514,1.600,-9,14,o,0,1.06,334.24962,-18.20795,19.20,04a60253o0201o
60253.127589,-20.313,0.485,-27,13,o,0,1.14,334.24962,-18.20795,19.15,04a60253o0212o
60253.139086,-21.302,1.224,-11,13,o,0,0.97,334.24962,-18.20795,19.20,04a60253o0236o
60253.825096,-21.144,0.957,-13,12,c,0,0.94,334.24962,-18.20795,19.52,03a60254o0073c
60253.837593,20.448,0.519,24,12,c,0,1.01,334.24962,-18.20795,19.51,03a60254o0100c
60255.086842,21.513,1.895,9,17,o,0,0.86,334.24962,-18.20795,19.27,04a60255o0139o
60255.090522,-22.462,4.174,-4,16,o,0,1.07,334.24962,-18.20795,19.25,04a60255o0147o
60255.115470,-22.471,3.783,-4,14,o,0,1.48,334.24962,-18.20795,19.18,04a60255o0201o
60255.133200,-23.434,9.556,-2,15,o,0,1.41,334.24962,-18.20795,19.22,04a60255o0239o
60256.114073,-20.352,0.428,-26,11,o,0,1.15,334.24962,-18.20795,19.39,04a60256o0200o
60256.116874,-20.642,0.616,-20,12,o,0,0.90,334.24962,-18.20795,19.38,04a60256o0206o
60256.122589,-20.937,0.621,-15,10,o,0,1.24,334.24962,-18.20795,19.33,04a60256o0218o
60262.111989,-23.082,5.556,-2,12,o,0,1.19,334.24962,-18.20795,19.27,04a60262o0179o
60262.114973,-20.997,0.783,-14,11,o,0,1.31,334.24962,-18.20795,19.27,04a60262o0185o
60262.120647,20.604,0.621,21,13,o,0,1.38,334.24962,-18.20795,19.24,04a60262o0197o
60262.138037,-21.212,1.111,-12,13,o,0,1.07,334.24962,-18.20795,19.19,04a60262o0234o
60265.782471,-23.148,5.733,-2,12,c,0,1.18,334.24962,-18.20795,19.51,03a60266o0012c
60265.785671,-21.557,1.277,-9,11,c,0,0.97,334.24962,-18.20795,19.50,03a60266o0019c
60265.802376,20.706,0.555,19,10,c,0,1.05,334.24962,-18.20795,19.50,03a60266o0055c
60265.810124,21.595,1.377,8,12,c,0,0.96,334.24962,-18.20795,19.46,03a60266o0072c
60270.059821,20.544,2.246,22,49,o,0,0.80,334.24962,-18.20795,18.29,04a60270o0056o
60270.063012,-21.201,3.829,-12,46,o,0,1.14,334.24962,-18.20795,18.27,04a60270o0063o
60270.071774,-23.775,39.571,-1,44,o,0,0.72,334.24962,-18.20795,18.18,04a60270o0081o
60270.082550,-19.545,0.649,-55,36,o,0,1.65,334.24962,-18.20795,18.15,04a60270o0102o
60273.049649,-20.801,1.593,-17,28,o,0,0.98,334.24962,-18.20795,18.55,04a60273o0096o
60273.052828,-19.740,0.637,-46,29,o,0,1.54,334.24962,-18.20795,18.52,04a60273o0103o
60273.058380,21.956,5.639,6,34,o,0,0.77,334.24962,-18.20795,18.49,04a60273o0115o
60273.076664,19.659,0.844,50,42,o,0,0.75,334.24962,-18.20795,18.46,04a60273o0155o
60274.084673,-22.236,6.500,-5,30,o,0,0.83,334.24962,-18.20795,18.47,04a60274o0133o
60274.097766,21.937,5.224,6,32,o,0,0.80,334.24962,-18.20795,18.40,04a60274o0161o
60274.100603,-21.033,2.105,-14,30,o,0,1.15,334.24962,-18.20795,18.44,04a60274o0167o
60274.106158,20.422,1.121,25,28,o,0,1.05,334.24962,-18.20795,18.38,04a60274o0179o
60276.036190,21.284,2.247,11,25,o,0,0.92,334.24962,-18.20795,18.79,04a60276o0004o
60276.059878,20.821,1.258,17,21,o,0,1.24,334.24962,-18.20795,18.67,04a60276o0056o
60276.076830,-22.508,6.480,-4,23,o,0,0.97,334.24962,-18.20795,18.54,04a60276o0093o
60276.090614,-21.826,3.478,-7,24,o,0,1.51,334.24962,-18.20795,18.49,04a60276o0123o
60278.121755,-22.080,4.969,-5,27,o,0,1.10,334.24962,-18.20795,18.49,04a60278o0176o
60278.124731,-21.292,2.508,-11,28,o,0,1.19,334.24962,-18.20795,18.43,04a60278o0182o
60278.146754,20.172,1.015,31,32,o,0,0.91,334.24962,-18.20795,18.27,04a60278o0229o
60278.151067,23.726,22.429,1,26,o,0,1.76,334.24962,-18.20795,18.21,04a60278o0237o
60278.788029,-20.517,0.641,-22,14,o,0,1.02,334.24962,-18.20795,19.23,03a60279o0005o
60278.791211,21.617,1.812,8,15,o,0,0.89,334.24962,-18.20795,19.22,03a60279o0012o
60278.797615,-20.734,0.811,-18,15,o,0,0.86,334.24962,-18.20795,19.20,03a60279o0026o
60278.807701,25.364,62.000,0,16,o,0,0.80,334.24962,-18.20795,19.19,03a60279o0048o
60284.819139,21.596,1.945,8,16,o,0,0.85,334.24962,-18.20795,19.16,03a60285o0067o
60284.822328,21.166,1.127,12,14,o,0,1.24,334.24962,-18.20795,19.11,03a60285o0074o
60284.827867,-20.869,0.782,-16,13,o,0,1.59,334.24962,-18.20795,19.06,03a60285o0086o
60284.849937,-24.549,33.000,-1,18,o,0,0.95,334.24962,-18.20795,18.96,03a60285o0133o
60290.794688,-21.879,3.636,-6,23,o,0,1.02,334.24962,-18.20795,18.77,03a60291o0008o
60290.797878,21.965,3.783,6,22,o,0,1.02,334.24962,-18.20795,18.85,03a60291o0015o
60290.805699,20.153,0.642,32,20,o,0,1.12,334.24962,-18.20795,18.82,03a60291o0032o
60290.816992,-19.784,0.515,-44,23,o,0,0.90,334.24962,-18.20795,18.88,03a60291o0056o
60298.052904,-20.951,2.148,-15,32,o,0,1.07,334.24962,-18.20795,18.42,04a60298o0003o
60298.056076,-19.452,0.542,-60,33,o,0,1.23,334.24962,-18.20795,18.47,04a60298o0010o
60298.066135,-21.272,2.877,-11,32,o,0,1.53,334.24962,-18.20795,18.33,04a60298o0032o
60298.072060,-19.488,0.624,-58,36,o,0,1.04,334.24962,-18.20795,18.21,04a60298o0045o
60298.796676,19.708,0.571,48,27,o,0,1.06,334.24962,-18.20795,18.46,03a60299o0003o
60298.799865,19.440,0.364,61,22,o,0,1.49,334.24962,-18.20795,18.52,03a60299o0010o
60298.805345,-19.858,0.611,-41,25,o,0,1.50,334.24962,-18.20795,18.47,03a60299o0022o
60298.816439,21.356,2.692,10,28,o,0,0.74,334.24962,-18.20795,18.45,03a60299o0046o
60302.065957,21.348,2.833,10,30,o,0,0.84,334.24962,-18.20795,18.38,04a60302o0024o
60302.069190,22.607,8.500,3,28,o,0,1.06,334.24962,-18.20795,18.34,04a60302o0031o
60302.074661,-20.547,1.657,-22,36,o,0,0.71,334.24962,-18.20795,18.22,04a60302o0043o
60302.086687,-20.928,1.930,-15,30,o,0,1.57,334.24962,-18.20795,18.14,04a60302o0069o
60309.035950,-20.163,3.000,-31,94,o,0,1.15,334.24962,-18.20795,17.29,04a60309o0028o
60309.039117,19.883,1.252,40,51,o,0,1.24,334.24962,-18.20795,17.72,04a60309o0035o
60309.044571,-20.767,1.966,-18,35,o,0,1.07,334.24962,-18.20795,18.22,04a60309o0047o
60309.055574,-22.839,10.182,-3,27,o,0,1.14,334.24962,-18.20795,18.48,04a60309o0071o
60411.395402,23.033,4.127,2,9,o,0,1.40,334.24962,-18.20795,19.73,04a60411o0327o
60411.409225,-22.738,4.048,-3,12,o,0,1.00,334.24962,-18.20795,19.57,04a60411o0337o
60411.421637,-21.560,3.649,-9,32,o,0,1.43,334.24962,-18.20795,18.47,04a60411o0345o
60418.389372,-21.257,1.727,-11,20,o,0,1.30,334.24962,-18.20795,18.91,04a60418o0871o
60418.392592,-20.321,0.737,-27,20,o,0,1.03,334.24962,-18.20795,18.94,04a60418o0878o
60418.398073,-21.365,1.743,-10,18,o,0,1.13,334.24962,-18.20795,18.96,04a60418o0890o
