MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,snr
60607.82788,-22.051,2.094,-6,12,c,0,1.09,313.22651,-14.84044,6138.86,1100.79,2.56,2.33,-50.5,-0.398,19.32,21.02,03a60608o0198c,-0.5
60607.831143,20.703,0.607,19,12,c,0,1.09,313.22651,-14.84044,6159.57,1140.72,2.55,2.3,-55.7,-0.401,19.33,21.01,03a60608o0205c,1.5833333333333333
60607.836309,20.955,0.873,15,13,c,0,0.92,313.22651,-14.84044,6102.48,1061.98,2.7,2.5,-47.2,-0.383,19.28,21.01,03a60608o0216c,1.1538461538461537
60607.846412,-21.411,1.211,-10,12,c,0,1.33,313.22651,-14.84044,6084.85,1178.83,2.59,2.31,-61.5,-0.395,19.33,20.98,03a60608o0238c,-0.8333333333333334
60609.123252,-20.767,0.885,-18,16,o,0,1.1,313.22651,-14.84044,6102.99,1074.09,2.2,1.98,-19.6,-0.405,19.07,20.14,04a60609o0169o,-1.125
60609.126459,22.722,5.773,3,17,o,0,1.08,313.22651,-14.84044,6122.44,1112.97,2.17,1.96,-20.4,-0.408,19.09,20.15,04a60609o0176o,0.17647058823529413
60609.131954,-22.144,3.921,-5,20,o,0,0.66,313.22651,-14.84044,6063.82,1034.8,2.13,1.93,-16.6,-0.416,19.06,20.11,04a60609o0188o,-0.25
60609.143617,21.385,1.71,10,17,o,0,1.2,313.22651,-14.84044,6047.17,1152.22,2.16,2.02,-10.9,-0.43,18.99,19.97,04a60609o0213o,0.5882352941176471
60610.081539,21.599,2.378,8,20,o,0,1.27,313.22651,-14.84044,10049.41,877.11,2.72,2.29,-38.3,-0.365,19.14,20.25,04a60610o0205o,0.4
60610.084821,20.564,1.043,22,22,o,0,1.08,313.22651,-14.84044,10068.58,916.21,2.98,2.19,-34.5,-0.349,19.16,20.29,04a60610o0212o,1.0
60610.090394,20.127,0.583,32,19,o,0,1.14,313.22651,-14.84044,10006.96,837.11,3.06,2.08,-31.7,-0.352,19.16,20.3,04a60610o0224o,1.6842105263157894
60610.108781,-20.87,1.543,-16,25,o,0,0.67,313.22651,-14.84044,9985.18,955.55,3.2,1.99,-31.1,-0.374,19.14,20.25,04a60610o0264o,-0.64
60612.757065,21.998,2.5,6,14,c,0,0.7,313.22651,-14.84044,4420.33,5408.86,2.63,2.35,-58.3,-0.373,19.31,20.86,03a60613o0039c,0.42857142857142855
60612.761166,20.198,0.387,30,12,c,0,0.97,313.22651,-14.84044,4439.82,5448.15,2.58,2.35,-54.9,-0.377,19.38,21.06,03a60613o0048c,2.5
60612.767092,21.722,1.548,7,12,c,0,1.02,313.22651,-14.84044,4387.63,5371.12,2.65,2.41,-61.7,-0.38,19.38,21.15,03a60613o0061c,0.5833333333333334
60612.778433,-21.586,1.467,-8,12,c,0,0.89,313.22651,-14.84044,4365.44,5487.12,2.73,2.45,-62.2,-0.38,19.36,21.17,03a60613o0086c,-0.6666666666666666
60614.227515,-20.685,0.657,-19,13,c,0,0.87,313.22651,-14.84044,9493.95,9523.62,3.38,3.13,-55.9,-0.363,19.4,21.04,01a60614o0091c,-1.4615384615384615
60614.230749,-20.724,0.71,-19,13,c,0,0.89,313.22651,-14.84044,9513.58,9563.25,3.4,3.17,-54.3,-0.365,19.38,21.03,01a60614o0098c,-1.4615384615384615
60614.236294,20.314,0.527,27,14,c,0,1.17,313.22651,-14.84044,9453.31,9482.36,4.23,4.03,-54.4,-0.31,19.18,21.06,01a60614o0110c,1.9285714285714286
60614.266153,20.722,0.713,19,13,c,0,0.95,313.22651,-14.84044,9424.48,9599.01,3.39,3.18,-55.3,-0.349,19.38,21.04,01a60614o0128c,1.4615384615384615
60615.017569,20.3,0.697,28,19,o,0,1.08,313.22651,-14.84044,9475.91,9531.79,2.9,2.76,-42.2,-0.37,19.07,20.33,04a60615o0060o,1.4736842105263157
60615.020733,-21.698,2.108,-8,16,o,0,1.36,313.22651,-14.84044,9495.69,9571.2,2.76,2.61,-44.3,-0.382,19.13,20.35,04a60615o0067o,-0.5
60615.041615,20.051,0.588,35,20,o,0,0.89,313.22651,-14.84044,9438.81,9492.9,2.5,2.33,-38.7,-0.46,19.15,20.38,04a60615o0113o,1.75
60615.058962,-20.466,0.973,-24,23,o,0,0.7,313.22651,-14.84044,9419.43,9611.46,2.51,2.32,-48.9,-0.455,19.16,20.34,04a60615o0151o,-1.0434782608695652
60616.239403,-21.412,1.603,-10,16,o,0,1.18,313.22651,-14.84044,9934.66,4894.32,2.64,1.98,-64.4,-0.472,19.28,20.23,02a60616o0124o,-0.625
60616.252639,23.534,11.7,1,16,o,0,0.77,313.22651,-14.84044,9920.3,4859.19,2.54,1.97,-63.6,-0.476,19.29,20.26,02a60616o0153o,0.0625
60616.255803,-20.735,0.835,-18,15,o,0,0.94,313.22651,-14.84044,9982.35,4936.48,2.64,1.97,-64.1,-0.479,19.28,20.2,02a60616o0160o,-1.2
60616.269177,-19.609,0.342,-52,18,o,0,0.97,313.22651,-14.84044,10009.7,4822.54,2.59,1.97,-61.2,-0.478,19.24,20.16,02a60616o0189o,-2.888888888888889
60616.758459,-17.883,2.306,-255,588,c,0,0.85,313.22651,-14.84044,603.82,5545.71,2.49,2.25,-64.6,-0.371,15.11,16.48,03a60617o0035c,-0.4336734693877551
60616.761625,18.265,0.74,180,133,c,0,1.65,313.22651,-14.84044,623.18,5584.63,2.42,2.19,-59.1,-0.414,16.68,18.19,03a60617o0042c,1.3533834586466165
60616.767093,-20.183,5.769,-31,177,c,0,0.88,313.22651,-14.84044,566.87,5506.68,2.45,2.24,-59.4,-0.384,16.5,18.17,03a60617o0054c,-0.1751412429378531
60618.037405,-20.742,0.833,-18,15,o,0,1.23,313.22651,-14.84044,5308.11,9208.09,2.65,1.91,-74.7,-0.425,19.21,20.42,04a60618o0099o,-1.2
60618.040618,21.608,1.816,8,15,o,0,1.5,313.22651,-14.84044,5324.76,9247.94,2.59,1.95,-73.2,-0.429,19.2,20.43,04a60618o0106o,0.5333333333333333
60618.049786,22.347,3.591,4,15,o,0,1.18,313.22651,-14.84044,5267.97,9171.54,2.9,2.19,-76.6,-0.399,19.08,20.45,04a60618o0126o,0.26666666666666666
60618.231853,21.376,1.366,10,14,o,0,1.08,313.22651,-14.84044,5316.33,9219.58,2.62,2.48,-19.4,-0.409,19.26,20.23,01a60618o0100o,0.7142857142857143
60618.235089,19.576,0.278,54,15,o,0,1.19,313.22651,-14.84044,5334.51,9259.69,2.6,2.5,-36.4,-0.41,19.27,20.23,01a60618o0107o,3.6
60618.244898,-21.1,1.244,-13,16,o,0,1.35,313.22651,-14.84044,5273.19,9179.76,2.48,2.38,-38.8,-0.421,19.12,20.01,01a60618o0128o,-0.8125
60618.260607,-21.622,2.049,-8,17,o,0,0.83,313.22651,-14.84044,5243.77,9295.45,2.5,2.29,-46.4,-0.428,19.24,20.06,01a60618o0162o,-0.47058823529411764
60619.007999,19.977,0.74,37,28,o,0,0.84,313.22651,-14.84044,5305.85,9212.37,2.33,1.92,-64.5,-0.46,18.81,19.56,04a60619o0034o,1.3214285714285714
60619.011736,22.297,4.143,4,18,o,0,1.04,313.22651,-14.84044,5322.82,9251.74,2.46,1.94,-67.6,-0.437,19.03,19.98,04a60619o0042o,0.2222222222222222
60619.019466,-22.837,7.25,-3,19,o,0,1.0,313.22651,-14.84044,5264.52,9174.07,2.39,1.89,-65.1,-0.454,19.16,20.24,04a60619o0059o,-0.15789473684210525
60619.03406,-21.894,3.024,-6,19,o,0,0.96,313.22651,-14.84044,5246.67,9293.51,2.45,1.85,-68.2,-0.439,19.16,20.28,04a60619o0091o,-0.3157894736842105
60619.760841,-21.585,1.973,-8,17,c,0,0.92,313.22651,-14.84044,6352.68,3433.49,3.03,2.71,-54.1,-0.39,19.02,20.51,03a60620o0035c,-0.47058823529411764
60619.76402,22.271,3.0,4,14,c,0,1.73,313.22651,-14.84044,6372.31,3472.33,2.96,2.58,-53.7,-0.392,19.11,20.69,03a60620o0042c,0.2857142857142857
60619.769474,-24.181,20.0,-1,15,c,0,0.67,313.22651,-14.84044,6317.29,3393.65,2.73,2.39,-56.3,-0.403,19.2,20.74,03a60620o0054c,-0.06666666666666667
60619.781367,21.325,1.204,11,13,c,0,1.18,313.22651,-14.84044,6295.8,3508.59,2.94,2.66,-58.1,-0.39,19.16,20.87,03a60620o0080c,0.8461538461538461
60621.008931,21.313,1.726,11,19,o,0,1.04,313.22651,-14.84044,6308.99,3397.84,2.36,2.08,-30.3,-0.412,18.68,19.53,04a60621o0030o,0.5789473684210527
60621.0121,20.079,0.462,34,16,o,0,2.06,313.22651,-14.84044,6328.94,3437.02,2.24,1.97,-31.0,-0.427,18.83,19.69,04a60621o0037o,2.125
60621.019868,21.274,1.547,11,17,o,0,1.1,313.22651,-14.84044,6270.04,3360.32,2.33,2.11,-27.2,-0.417,18.85,19.84,04a60621o0054o,0.6470588235294118
60621.030937,-20.981,1.419,-15,21,o,0,0.92,313.22651,-14.84044,6249.6,3476.53,2.24,2.01,-27.4,-0.428,18.91,19.87,04a60621o0078o,-0.7142857142857143
60622.014829,-22.117,6.0,-5,31,o,0,1.01,313.22651,-14.84044,4365.39,3497.12,2.03,1.93,-49.6,-0.452,18.38,18.87,04a60622o0044o,-0.16129032258064516
60622.018032,-21.345,2.525,-10,27,o,0,1.24,313.22651,-14.84044,4384.24,3536.81,2.09,1.98,-39.6,-0.446,18.33,18.9,04a60622o0051o,-0.37037037037037035
60622.027591,-20.774,1.529,-18,27,o,0,1.13,313.22651,-14.84044,4327.82,3460.67,1.94,1.87,-51.2,-0.447,18.43,18.97,04a60622o0072o,-0.6666666666666666
60622.039258,20.357,0.986,26,26,o,0,1.09,313.22651,-14.84044,4309.87,3578.21,1.94,1.85,-45.5,-0.47,18.41,18.88,04a60622o0097o,1.0
60624.264137,20.855,1.746,16,29,o,0,0.97,313.22651,-14.84044,8018.86,5019.61,2.4,2.31,-82.6,-0.41,18.53,18.99,02a60624o0171o,0.5517241379310345
60624.268211,-19.766,0.553,-45,25,o,0,1.19,313.22651,-14.84044,8001.88,4981.39,2.38,2.32,-65.7,-0.405,18.56,18.98,02a60624o0180o,-1.8
60624.275445,21.323,2.935,11,32,o,0,0.79,313.22651,-14.84044,8065.5,5059.0,2.52,2.42,-70.9,-0.403,18.47,19.36,02a60624o0196o,0.34375
60624.286827,21.643,3.429,8,27,o,0,1.12,313.22651,-14.84044,8091.28,4944.19,2.33,2.3,-87.2,-0.411,18.58,18.96,02a60624o0221o,0.2962962962962963
60624.802253,-18.724,1.694,-118,199,o,0,1.01,313.22651,-14.84044,2557.34,5475.5,2.82,2.48,-60.5,-0.387,16.31,16.23,03a60625o0059o,-0.592964824120603
60624.808304,21.964,18.733,6,112,o,0,1.74,313.22651,-14.84044,2576.86,5514.7,2.84,2.48,-59.4,-0.399,16.79,16.64,03a60625o0072o,0.05357142857142857
60624.817596,19.7,1.6,48,77,o,0,1.09,313.22651,-14.84044,2521.2,5436.7,3.0,2.71,-60.9,-0.388,17.22,17.36,03a60625o0092o,0.6233766233766234
60626.047835,22.145,5.378,5,27,o,0,0.92,313.22651,-14.84044,4144.62,1171.45,2.11,2.01,27.7,-0.434,18.52,18.91,04a60626o0110o,0.18518518518518517
60626.051007,22.655,9.0,3,28,o,0,0.82,313.22651,-14.84044,4163.58,1209.62,2.13,2.02,20.7,-0.432,18.52,18.91,04a60626o0117o,0.10714285714285714
60626.056991,-19.83,0.709,-42,30,o,0,0.87,313.22651,-14.84044,4103.18,1132.46,2.17,2.05,26.6,-0.418,18.48,18.87,04a60626o0130o,-1.4
60626.071373,-20.463,1.45,-24,34,o,0,0.91,313.22651,-14.84044,4085.0,1250.83,2.16,1.99,37.9,-0.421,18.44,18.79,04a60626o0161o,-0.7058823529411765
60626.82266,21.83,4.475,7,30,o,0,1.07,313.22651,-14.84044,4243.0,1152.46,2.47,2.23,-59.8,-0.384,18.39,18.81,03a60627o0165o,0.23333333333333334
60626.855505,20.251,1.377,29,40,o,0,0.91,313.22651,-14.84044,4178.55,1227.89,2.56,2.37,-62.5,-0.377,18.16,18.57,03a60627o0169o,0.725
60626.858762,-21.404,4.02,-10,40,o,0,1.02,313.22651,-14.84044,4201.12,1111.4,2.64,2.44,-63.2,-0.372,18.12,18.55,03a60627o0176o,-0.25
60626.864255,19.73,0.863,47,40,o,0,1.29,313.22651,-14.84044,4178.9,1227.12,2.56,2.45,-55.5,-0.379,18.11,18.52,03a60627o0188o,1.175
60628.798646,-22.276,6.37,-4,28,o,0,1.06,313.22651,-14.84044,4556.42,7344.77,2.53,2.23,-48.0,-0.385,18.37,18.81,03a60629o0105o,-0.14285714285714285
60628.801825,19.837,0.812,42,34,o,0,0.88,313.22651,-14.84044,4573.87,7383.12,2.5,2.16,-45.8,-0.383,18.44,18.8,03a60629o0112o,1.2352941176470589
60628.820056,19.678,0.609,49,30,o,0,1.2,313.22651,-14.84044,4517.44,7304.97,2.48,2.16,-43.7,-0.385,18.37,18.68,03a60629o0152o,1.6333333333333333
60628.828824,0.0,20.014,0,36,o,0,1.21,313.22651,-14.84044,4493.29,7420.74,2.49,2.23,-43.3,-0.384,18.3,18.6,03a60629o0171o,0.0
60630.247218,-24.287,38.2,-1,27,o,0,1.12,313.22651,-14.84044,3374.59,9329.64,2.64,2.53,81.6,-0.396,18.62,18.88,01a60630o0142o,-0.037037037037037035
60630.250508,19.686,0.639,48,31,o,0,1.01,313.22651,-14.84044,3392.7,9368.2,2.69,2.5,65.7,-0.386,18.58,18.88,01a60630o0149o,1.5483870967741935
60630.260618,-21.668,3.235,-8,25,o,0,1.31,313.22651,-14.84044,3326.66,9291.26,2.8,2.65,68.4,-0.38,18.54,18.83,01a60630o0170o,-0.32
60630.272364,21.202,2.321,12,28,o,0,1.12,313.22651,-14.84044,3302.15,9408.03,2.72,2.62,82.6,-0.383,18.49,18.76,01a60630o0195o,0.42857142857142855
60631.034757,-20.804,1.149,-17,20,o,0,1.09,313.22651,-14.84044,3386.01,9320.74,2.5,1.81,-71.9,-0.441,18.81,19.7,04a60631o0075o,-0.85
60631.038415,-20.629,1.048,-20,21,o,0,0.99,313.22651,-14.84044,3405.4,9359.6,2.67,1.92,-72.9,-0.418,18.73,19.62,04a60631o0083o,-0.9523809523809523
60631.05795,-21.986,6.057,-6,35,o,0,0.85,313.22651,-14.84044,3347.63,9283.2,2.41,1.87,-71.0,-0.461,18.51,19.17,04a60631o0126o,-0.17142857142857143
60631.07533,-21.332,3.623,-11,39,o,0,0.83,313.22651,-14.84044,3332.06,9401.64,2.46,1.89,-74.5,-0.451,18.39,18.93,04a60631o0164o,-0.28205128205128205
60634.198236,-21.28,1.42,-11,16,o,0,1.25,313.22651,-14.84044,6414.58,5336.68,2.54,2.34,41.6,-0.417,19.11,19.81,01a60634o0028o,-0.6875
60634.201927,-21.145,1.11,-13,14,o,0,1.54,313.22651,-14.84044,6432.98,5375.18,2.59,2.3,40.6,-0.41,19.17,19.94,01a60634o0036o,-0.9285714285714286
60634.20886,-22.884,5.429,-2,14,o,0,1.15,313.22651,-14.84044,6371.08,5296.41,2.45,2.29,48.1,-0.425,19.23,19.99,01a60634o0051o,-0.14285714285714285
60634.224132,21.182,1.253,12,15,o,0,0.97,313.22651,-14.84044,6344.99,5411.58,2.56,2.36,53.1,-0.489,19.2,20.03,01a60634o0084o,0.8
60635.806615,21.834,3.062,7,20,o,0,0.82,313.22651,-14.84044,8159.64,1044.96,2.78,2.45,-64.1,-0.389,18.84,20.06,03a60636o0089o,0.35
60635.809399,-20.772,1.059,-18,19,o,0,1.09,313.22651,-14.84044,8177.92,1084.69,2.71,2.44,-63.6,-0.405,18.88,20.08,03a60636o0095o,-0.9473684210526315
60635.815817,-20.499,0.927,-23,21,o,0,0.85,313.22651,-14.84044,8118.99,1004.72,2.54,2.34,-53.7,-0.401,18.87,20.04,03a60636o0109o,-1.0952380952380953
60635.826124,-20.963,1.338,-15,20,o,0,1.09,313.22651,-14.84044,8093.86,1120.05,2.64,2.5,-57.4,-0.394,18.73,19.95,03a60636o0131o,-0.75
60637.024,-22.13,3.37,-5,17,c,0,1.14,313.22651,-14.84044,8069.56,970.74,2.85,2.3,-24.4,-0.332,18.96,20.15,04a60637o0039c,-0.29411764705882354
60637.027221,-24.458,24.667,-1,15,c,0,1.61,313.22651,-14.84044,8088.74,1010.09,2.85,2.44,-24.1,-0.328,19.02,20.4,04a60637o0046c,-0.06666666666666667
60637.032704,-20.358,0.524,-26,14,c,0,1.43,313.22651,-14.84044,8028.65,930.6,2.81,2.22,-24.3,-0.341,19.19,20.58,04a60637o0058c,-1.8571428571428572
60637.055323,-21.513,1.58,-9,14,c,0,1.28,313.22651,-14.84044,8010.07,1049.71,2.73,2.15,-21.2,-0.348,19.18,20.65,04a60637o0107c,-0.6428571428571429
60638.198065,23.948,15.25,1,15,o,0,1.07,313.22651,-14.84044,734.81,7624.18,2.41,2.21,62.1,-0.462,19.2,19.99,01a60638o0027o,0.06666666666666667
60638.202187,-21.737,1.597,-7,12,o,0,1.73,313.22651,-14.84044,753.99,7662.86,2.45,2.18,57.0,-0.46,19.23,20.06,01a60638o0036o,-0.5833333333333334
60638.215492,-20.445,0.619,-24,15,o,0,1.3,313.22651,-14.84044,686.84,7581.86,2.39,2.2,59.2,-0.472,19.18,20.03,01a60638o0065o,-1.6
60638.221898,20.522,0.653,22,15,o,0,1.25,313.22651,-14.84044,663.52,7697.96,2.42,2.32,57.8,-0.487,19.19,20.04,01a60638o0079o,1.4666666666666666
60641.044316,19.578,0.328,54,18,c,0,0.68,313.22651,-14.84044,2183.83,1278.32,2.67,1.93,41.9,-0.4,19.21,20.62,04a60641o0077c,3.0
60641.047484,23.929,14.667,1,14,c,0,0.96,313.22651,-14.84044,2201.83,1316.43,2.69,1.93,41.1,-0.397,19.19,20.62,04a60641o0084c,0.07142857142857142
60641.052976,-25.767,101.0,0,18,c,0,0.96,313.22651,-14.84044,2141.72,1238.73,2.79,1.97,42.0,-0.381,19.09,20.53,04a60641o0096c,0.0
60641.073201,-20.343,0.638,-26,17,c,0,0.95,313.22651,-14.84044,2124.42,1358.36,2.9,2.06,39.7,-0.382,19.05,20.48,04a60641o0140c,-1.5294117647058822
60652.194893,21.99,10.2,6,59,o,0,1.43,313.22651,-14.84044,7911.72,3085.17,2.6,2.43,55.5,-0.413,17.64,17.79,02a60652o0030o,0.1016949152542373
60652.198061,19.28,0.591,70,42,o,0,0.93,313.22651,-14.84044,7893.08,3046.94,2.42,2.24,51.3,-0.42,18.19,18.48,02a60652o0037o,1.6666666666666667
60652.205324,20.372,0.926,26,24,o,0,1.32,313.22651,-14.84044,7952.43,3124.58,2.29,2.2,70.3,-0.434,18.64,19.16,02a60652o0053o,1.0833333333333333
60652.21577,-20.99,1.355,-15,20,o,0,1.33,313.22651,-14.84044,7976.7,3009.51,2.27,2.14,88.3,-0.427,18.69,19.29,02a60652o0076o,-0.75
60656.192558,-23.671,99.125,-1,122,o,0,1.48,313.22651,-14.84044,4056.13,3280.67,2.49,2.38,12.3,-0.433,16.63,16.81,02a60656o0018o,-0.00819672131147541
60656.195722,20.085,2.39,34,80,o,0,1.08,313.22651,-14.84044,4039.75,3240.7,2.41,2.4,-1.9,-0.44,17.27,17.6,02a60656o0025o,0.425
60656.201179,20.52,1.721,22,39,o,0,1.09,313.22651,-14.84044,4102.66,3318.63,2.55,2.53,-16.9,-0.426,17.98,18.53,02a60656o0037o,0.5641025641025641
60656.215274,-19.161,0.419,-79,33,o,0,1.15,313.22651,-14.84044,4130.21,3203.49,2.86,2.78,-68.0,-0.393,18.16,18.89,02a60656o0068o,-2.393939393939394
60767.392205,20.701,0.911,19,17,c,0,1.11,313.22651,-14.84044,9952.97,4891.0,2.86,2.63,-25.5,-0.393,19.03,20.55,04a60767o0918c,1.1176470588235294
60767.401851,-20.484,0.917,-23,21,c,0,0.75,313.22651,-14.84044,9932.76,4854.34,2.86,2.67,-19.5,-0.396,18.99,20.54,04a60767o0939c,-1.0952380952380953
60767.404571,-20.801,1.081,-17,19,c,0,0.92,313.22651,-14.84044,9992.6,4931.47,2.88,2.59,-19.5,-0.386,18.98,20.51,04a60767o0945c,-0.8947368421052632
60767.417002,-19.743,0.741,-46,34,c,0,1.08,313.22651,-14.84044,10011.69,4817.26,2.97,2.67,-21.7,-0.377,18.23,19.1,04a60767o0972c,-1.3529411764705883
60770.390103,-21.193,1.067,-12,13,c,0,1.05,313.22651,-14.84044,4255.77,7167.29,2.51,2.04,-76.8,-0.375,19.1,20.63,04a60770o0893c,-0.9230769230769231
60770.392882,-21.836,2.024,-7,14,c,0,1.57,313.22651,-14.84044,4235.52,7128.87,2.54,2.06,-73.7,-0.37,19.1,20.61,04a60770o0899c,-0.5
60770.405374,21.97,2.5,6,15,c,0,0.96,313.22651,-14.84044,4294.81,7207.56,2.49,2.01,-72.7,-0.381,19.1,20.56,04a60770o0926c,0.4
60770.40819,-21.827,2.049,-7,14,c,0,1.07,313.22651,-14.84044,4313.89,7092.06,2.55,2.11,-71.1,-0.371,19.04,20.47,04a60770o0932c,-0.5
60773.370534,22.292,3.13,4,14,c,0,1.66,313.22651,-14.84044,6198.03,7059.33,2.65,2.28,-67.0,-0.373,19.03,20.51,04a60773o0843c,0.2857142857142857
60773.373365,20.877,0.857,16,14,c,0,1.25,313.22651,-14.84044,6178.27,7021.08,2.55,2.2,-65.6,-0.377,19.05,20.53,04a60773o0849c,1.1428571428571428
60773.378954,-22.086,2.467,-5,13,c,0,1.51,313.22651,-14.84044,6235.0,7098.64,2.57,2.18,-69.3,-0.381,19.08,20.62,04a60773o0861c,-0.38461538461538464
60773.395376,25.868,65.0,0,11,c,0,1.62,313.22651,-14.84044,6255.66,6984.27,2.45,2.13,-66.8,-0.385,19.13,20.67,04a60773o0895c,0.0
60777.142044,-20.555,1.268,-22,28,o,0,1.01,313.22651,-14.84044,6316.14,9396.56,2.54,2.2,-44.1,-0.409,18.62,19.2,03a60777o0956o,-0.7857142857142857
60777.145217,-20.303,1.116,-28,31,o,0,0.66,313.22651,-14.84044,6297.32,9358.14,2.8,2.37,-44.3,-0.386,18.59,19.23,03a60777o0963o,-0.9032258064516129
60777.148841,-20.061,0.809,-34,28,o,0,0.82,313.22651,-14.84044,6355.77,9437.67,2.54,2.12,-43.2,-0.408,18.68,19.24,03a60777o0971o,-1.2142857142857142
60777.15566,21.709,3.289,8,25,o,0,0.98,313.22651,-14.84044,6379.01,9321.6,2.55,2.15,-43.3,-0.406,18.7,19.3,03a60777o0986o,0.32
60777.163862,20.454,1.283,24,31,o,0,1.07,313.22651,-14.84044,6339.14,9377.83,2.56,2.14,-41.8,-0.4,18.51,18.9,03a60777o1004o,0.7741935483870968
60778.594998,-19.578,0.637,-54,34,o,0,0.95,313.22651,-14.84044,6003.62,3196.55,3.05,2.93,29.2,-0.368,18.28,18.75,01a60778o0811o,-1.588235294117647
60778.600079,20.408,1.248,25,31,o,0,1.27,313.22651,-14.84044,5985.7,3157.57,3.13,2.97,28.0,-0.372,18.3,18.8,01a60778o0822o,0.8064516129032258
60778.612529,20.476,1.188,23,28,o,0,1.2,313.22651,-14.84044,6052.14,3235.82,3.03,2.77,35.8,-0.366,18.41,18.94,01a60778o0849o,0.8214285714285714
60778.615777,21.085,1.965,13,26,o,0,1.14,313.22651,-14.84044,6074.13,3118.81,2.76,2.64,37.4,-0.384,18.52,18.96,01a60778o0856o,0.5
60782.392375,-20.561,1.375,-22,30,o,0,0.86,313.22651,-14.84044,9098.96,1121.94,2.6,2.56,-13.8,-0.369,18.57,19.35,04a60782o0925o,-0.7333333333333333
60782.394223,-20.599,1.314,-21,28,o,0,1.2,313.22651,-14.84044,9080.83,1083.67,2.58,2.49,-24.5,-0.371,18.61,19.39,04a60782o0929o,-0.75
60782.39701,19.622,0.42,51,22,o,0,1.89,313.22651,-14.84044,9137.89,1160.88,2.56,2.43,-10.5,-0.376,18.6,19.38,04a60782o0935o,2.3181818181818183
60782.402881,-19.814,0.581,-43,25,o,0,1.42,313.22651,-14.84044,9156.84,1045.11,2.58,2.44,-22.8,-0.382,18.59,19.4,04a60782o0947o,-1.72
60783.075798,21.051,1.646,14,23,o,0,1.52,313.22651,-14.84044,9158.48,1206.62,2.25,1.96,-46.6,-0.444,18.63,19.16,03a60783o0759o,0.6086956521739131
60783.079017,-21.164,1.931,-12,24,o,0,1.26,313.22651,-14.84044,9144.29,1165.96,2.24,1.94,-48.2,-0.452,18.64,19.17,03a60783o0766o,-0.5
60783.09221,19.603,0.543,52,28,o,0,1.17,313.22651,-14.84044,9200.78,1246.27,2.41,1.96,-48.5,-0.435,18.5,19.14,03a60783o0794o,1.8571428571428572
60783.096294,-23.603,22.5,-1,30,o,0,0.63,313.22651,-14.84044,9223.69,1128.95,2.37,2.02,-38.4,-0.433,18.58,19.27,03a60783o0803o,-0.03333333333333333
60788.598936,-20.467,0.701,-24,16,o,0,1.11,313.22651,-14.84044,719.66,7593.76,2.11,1.9,-38.7,-0.435,18.94,19.44,02a60788o0745o,-1.5
60788.619653,20.808,1.139,17,20,o,0,1.35,313.22651,-14.84044,737.81,7631.16,2.32,2.24,-18.7,-0.422,18.77,19.44,02a60788o0790o,0.85
60788.628348,-20.386,1.098,-26,28,o,0,1.5,313.22651,-14.84044,677.22,7553.09,2.56,2.48,-16.7,-0.38,18.37,18.94,02a60788o0809o,-0.9285714285714286
60790.353586,20.612,0.943,21,20,o,0,1.26,313.22651,-14.84044,8396.41,9285.65,2.31,2.15,-65.8,-0.438,19.08,20.37,04a60790o0852o,1.05
60790.356759,24.193,23.75,1,18,o,0,1.24,313.22651,-14.84044,8376.53,9247.07,2.3,2.1,-78.4,-0.447,19.11,20.39,04a60790o0859o,0.05555555555555555
60790.362258,20.238,0.578,29,17,o,0,1.11,313.22651,-14.84044,8436.21,9325.48,2.2,2.08,-11.7,-0.398,19.08,20.37,04a60790o0871o,1.7058823529411764
60790.372363,21.65,2.643,8,21,o,0,0.56,313.22651,-14.84044,8454.8,9210.12,2.12,1.97,-27.5,-0.413,19.07,20.34,04a60790o0893o,0.38095238095238093
60791.108982,-21.213,1.058,-12,13,c,0,1.31,313.22651,-14.84044,8280.95,9330.61,2.65,2.2,-49.3,-0.404,19.36,20.78,03a60791o0876c,-0.9230769230769231
60791.111699,-19.777,0.332,-45,15,c,0,0.98,313.22651,-14.84044,8262.13,9291.44,2.75,2.26,-47.5,-0.397,19.33,20.79,03a60791o0882c,-3.0
60791.118976,22.121,2.483,5,13,c,0,1.25,313.22651,-14.84044,8319.95,9372.01,2.72,2.22,-47.3,-0.404,19.37,20.82,03a60791o0897c,0.38461538461538464
60791.124395,-20.8,0.77,-17,13,c,0,0.95,313.22651,-14.84044,8342.85,9254.7,2.68,2.22,-49.6,-0.401,19.4,20.83,03a60791o0909c,-1.3076923076923077
60792.094533,20.689,0.75,19,14,c,0,0.84,313.22651,-14.84044,10035.91,6927.41,2.56,2.16,-56.3,-0.378,19.3,20.73,03a60792o0857c,1.3571428571428572
60792.098146,-20.798,0.724,-17,13,c,0,0.95,313.22651,-14.84044,10017.04,6888.93,2.63,2.17,-56.1,-0.38,19.29,20.72,03a60792o0865c,-1.3076923076923077
60792.103607,-22.007,1.903,-6,11,c,0,1.52,313.22651,-14.84044,10075.78,6967.44,2.78,2.32,-56.6,-0.374,19.19,20.73,03a60792o0877c,-0.5454545454545454
60792.106783,-20.78,0.705,-18,12,c,0,0.91,313.22651,-14.84044,41.65,6650.89,2.47,2.24,-45.9,-0.374,19.37,20.82,03a60792o0884c,-1.5
