mjd,jd,survey,band,diff_flux_nJy,diff_flux_err_nJy,science_flux_nJy,science_flux_err_nJy,template_flux_nJy,diff_mag_AB,science_mag_AB,sep_from_mean_as,note
59150.16997689986,2459150.6699769,ZTF_ZFPS_nightly,ZTF_g,-15504.2,9700.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.60
59150.18988429988,2459150.6898843,ZTF_ZFPS_nightly,ZTF_r,10486.5,11908.1,,,,21.348,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.88
59151.1651504999,2459151.6651505,ZTF_ZFPS_nightly,ZTF_g,-3429.3,9134.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.38
59151.21128469985,2459151.7112847,ZTF_ZFPS_nightly,ZTF_r,4928.4,9309.0,,,,22.168,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.53
59151.32492853267,2459151.824928533,ATLAS_FP_nightlystack,ATLAS_o,-18099.0,12055.0,,,,,,0.0,n=4 exposures; SNR=-1.5
59152.2047917,2459152.7047917,ZTF_ZFPS_nightly,ZTF_r,-6972.6,8287.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.84
59152.23553240019,2459152.7355324,ZTF_ZFPS_nightly,ZTF_g,-2535.2,11637.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.22
59153.14749999996,2459153.6475,ZTF_ZFPS_nightly,ZTF_g,-7849.9,10852.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.72
59153.164343684766,2459153.664343685,ZTF_ZFPS_nightly,ZTF_r,2224.0,3882.3,,,,23.032,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.57
59154.19443289983,2459154.6944329,ZTF_ZFPS_nightly,ZTF_r,4869.6,7089.1,,,,22.181,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.69
59154.34749146091,2459154.847491461,ATLAS_FP_nightlystack,ATLAS_o,-19521.0,12212.0,,,,,,0.0,n=4 exposures; SNR=-1.6
59156.30509168653,2459156.8050916865,ATLAS_FP_nightlystack,ATLAS_o,7188.0,6562.0,,,,21.758,,0.0,n=4 exposures; SNR=1.1
59157.2975543425,2459157.7975543425,ATLAS_FP_nightlystack,ATLAS_o,-25142.0,13279.0,,,,,,0.0,n=4 exposures; SNR=-1.89
59158.20868059993,2459158.7086806,ZTF_ZFPS_nightly,ZTF_g,-3997.6,8504.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.47
59160.31155596778,2459160.8115559677,ATLAS_FP_nightlystack,ATLAS_o,-5566.0,5701.0,,,,,,0.0,n=4 exposures; SNR=-0.98
59161.286765371704,2459161.786765372,ATLAS_FP_nightlystack,ATLAS_c,-2479.0,5734.0,,,,,,0.0,n=4 exposures; SNR=-0.43
59164.14730319986,2459164.6473032,ZTF_ZFPS_nightly,ZTF_r,-1595.0,6019.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.26
59165.08444439992,2459165.5844444,ZTF_ZFPS_nightly,ZTF_r,554.7,3753.8,,,,24.54,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.15
59165.14865740016,2459165.6486574,ZTF_ZFPS_nightly,ZTF_g,-2928.3,3620.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.81
59167.19212959986,2459167.6921296,ZTF_ZFPS_nightly,ZTF_r,-1687.0,6376.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.26
59168.17759260022,2459168.6775926,ZTF_ZFPS_nightly,ZTF_r,1000.8,4666.4,,,,23.899,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.21
59168.194629599806,2459168.6946296,ZTF_ZFPS_nightly,ZTF_g,2536.5,4606.0,,,,22.889,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.55
59170.108356500044,2459170.6083565,ZTF_ZFPS_nightly,ZTF_r,-2231.4,4023.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.55
59170.19402780011,2459170.6940278,ZTF_ZFPS_nightly,ZTF_g,3703.1,5213.7,,,,22.479,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.71
59170.2729229583,2459170.7729229582,ATLAS_FP_nightlystack,ATLAS_c,1975.0,5120.0,,,,23.161,,0.0,n=4 exposures; SNR=0.39
59172.10596060008,2459172.6059606,ZTF_ZFPS_nightly,ZTF_g,1041.9,3901.4,,,,23.856,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.27
59173.23343476188,2459173.733434762,ATLAS_FP_nightlystack,ATLAS_o,-12137.0,7066.0,,,,,,0.0,n=4 exposures; SNR=-1.72
59177.12695599999,2459177.626956,ZTF_ZFPS_nightly,ZTF_g,-17808.5,10838.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.64
59179.1197222001,2459179.6197222,ZTF_ZFPS_nightly,ZTF_r,643.3,6058.9,,,,24.379,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.11
59179.165138899814,2459179.6651389,ZTF_ZFPS_nightly,ZTF_g,1826.7,8930.5,,,,23.246,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.20
59179.2832296096,2459179.7832296095,ATLAS_FP_nightlystack,ATLAS_o,9328.0,18506.0,,,,21.476,,0.0,n=3 exposures; SNR=0.5
59181.08458330017,2459181.5845833,ZTF_ZFPS_nightly,ZTF_r,397.1,8378.9,,,,24.903,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.05
59182.24049007689,2459182.740490077,ATLAS_FP_nightlystack,ATLAS_o,8342.0,10443.0,,,,21.597,,0.0,n=4 exposures; SNR=0.8
59183.09943103801,2459183.599431038,ZTF_ZFPS_nightly,ZTF_r,-2909.2,2908.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=3; SNR=-1.00
59183.14792820019,2459183.6479282,ZTF_ZFPS_nightly,ZTF_g,-11897.4,14264.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.83
59183.21077089887,2459183.710770899,ATLAS_FP_nightlystack,ATLAS_o,5100.0,10384.0,,,,22.131,,0.0,n=4 exposures; SNR=0.49
59184.26683471154,2459184.7668347117,ATLAS_FP_nightlystack,ATLAS_o,-1553.0,9254.0,,,,,,0.0,n=4 exposures; SNR=-0.17
59185.150196800016,2459185.6501968,ZTF_ZFPS_nightly,ZTF_r,-10246.6,9593.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.07
59186.26580886712,2459186.7658088673,ATLAS_FP_nightlystack,ATLAS_o,7312.0,9166.0,,,,21.74,,0.0,n=4 exposures; SNR=0.8
59187.09312500013,2459187.593125,ZTF_ZFPS_nightly,ZTF_g,-1494.9,4802.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.31
59188.22645010468,2459188.7264501047,ATLAS_FP_nightlystack,ATLAS_o,2991.0,9092.0,,,,22.71,,0.0,n=4 exposures; SNR=0.33
59189.11079860013,2459189.6107986,ZTF_ZFPS_nightly,ZTF_g,-8980.5,6078.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.48
59190.23311441168,2459190.7331144116,ATLAS_FP_nightlystack,ATLAS_c,-37.0,5577.0,,,,,,0.0,n=4 exposures; SNR=-0.01
59192.25174798653,2459192.7517479863,ATLAS_FP_nightlystack,ATLAS_o,-600.0,5807.0,,,,,,0.0,n=4 exposures; SNR=-0.1
59194.10638889995,2459194.6063889,ZTF_ZFPS_nightly,ZTF_r,-1312.3,6694.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.20
59197.09407409979,2459197.5940741,ZTF_ZFPS_nightly,ZTF_g,1826.0,8618.5,,,,23.246,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.21
59197.20734712188,2459197.707347122,ATLAS_FP_nightlystack,ATLAS_c,-2898.0,7719.0,,,,,,0.0,n=4 exposures; SNR=-0.38
59205.223176821506,2459205.7231768216,ATLAS_FP_nightlystack,ATLAS_o,12040.0,10072.0,,,,21.198,,0.0,n=4 exposures; SNR=1.2
59211.22146800647,2459211.7214680063,ATLAS_FP_nightlystack,ATLAS_o,-12265.0,11985.0,,,,,,0.0,n=4 exposures; SNR=-1.02
59216.081677471906,2459216.5816774718,ZTF_ZFPS_nightly,ZTF_r,4882.7,6072.0,,,,22.178,,0.0,ZFPS req479165 nightly IVW stack; n=5; SNR=0.80
59216.21695462346,2459216.7169546233,ATLAS_FP_nightlystack,ATLAS_o,2008.0,8073.0,,,,23.143,,0.0,n=4 exposures; SNR=0.25
59217.08443938841,2459217.5844393885,ZTF_ZFPS_nightly,ZTF_r,-5516.3,23960.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=3; SNR=-0.23
59218.08427465431,2459218.5842746543,ZTF_ZFPS_nightly,ZTF_r,11446.5,7636.6,,,,21.253,,0.0,ZFPS req479165 nightly IVW stack; n=3; SNR=1.50
59326.611009131375,2459327.111009131,ATLAS_FP_nightlystack,ATLAS_o,-2396.0,10026.0,,,,,,0.0,n=4 exposures; SNR=-0.24
59332.61192954547,2459333.1119295456,ATLAS_FP_nightlystack,ATLAS_o,18421.0,12599.0,,,,20.737,,0.0,n=4 exposures; SNR=1.46
59348.601742705185,2459349.1017427053,ATLAS_FP_nightlystack,ATLAS_o,-2879.0,6093.0,,,,,,0.0,n=4 exposures; SNR=-0.47
59357.601446812805,2459358.101446813,ATLAS_FP_nightlystack,ATLAS_o,11471.0,9650.0,,,,21.251,,0.0,n=4 exposures; SNR=1.19
59358.587050286624,2459359.0870502866,ATLAS_FP_nightlystack,ATLAS_o,4734.0,10160.0,,,,22.212,,0.0,n=4 exposures; SNR=0.47
59359.56806656144,2459360.0680665616,ATLAS_FP_nightlystack,ATLAS_o,-9085.0,11042.0,,,,,,0.0,n=4 exposures; SNR=-0.82
59360.56659465092,2459361.066594651,ATLAS_FP_nightlystack,ATLAS_o,22784.0,14638.0,,,,20.506,,0.0,n=4 exposures; SNR=1.56
59361.577685467775,2459362.077685468,ATLAS_FP_nightlystack,ATLAS_o,7906.0,24167.0,,,,21.655,,0.0,n=4 exposures; SNR=0.33
59362.59634404525,2459363.096344046,ATLAS_FP_nightlystack,ATLAS_o,-4268.0,9700.0,,,,,,0.0,n=8 exposures; SNR=-0.44
59368.42835649988,2459368.9283565,ZTF_ZFPS_nightly,ZTF_r,-5804.2,6363.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.91
59370.426643500105,2459370.9266435,ZTF_ZFPS_nightly,ZTF_g,-3188.6,3676.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.87
59370.481886600144,2459370.9818866,ZTF_ZFPS_nightly,ZTF_r,-1950.1,8539.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.23
59370.571025150064,2459371.07102515,ATLAS_FP_nightlystack,ATLAS_o,401.0,5889.0,,,,24.892,,0.0,n=4 exposures; SNR=0.07
59371.422870399896,2459371.9228704,ZTF_ZFPS_nightly,ZTF_i,3349.3,6800.9,,,,22.588,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.49
59371.597667153874,2459372.097667154,ATLAS_FP_nightlystack,ATLAS_c,6846.0,4773.0,,,,21.811,,0.0,n=4 exposures; SNR=1.43
59372.59978356227,2459373.099783562,ATLAS_FP_nightlystack,ATLAS_c,361.0,4850.0,,,,25.006,,0.0,n=5 exposures; SNR=0.07
59373.438726900145,2459373.9387269,ZTF_ZFPS_nightly,ZTF_g,-1864.0,3481.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.54
59375.43552079983,2459375.9355208,ZTF_ZFPS_nightly,ZTF_g,-1325.7,4890.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.27
59375.56830015912,2459376.068300159,ATLAS_FP_nightlystack,ATLAS_c,-5501.0,5613.0,,,,,,0.0,n=4 exposures; SNR=-0.98
59376.597681787745,2459377.097681788,ATLAS_FP_nightlystack,ATLAS_c,-4596.0,4600.0,,,,,,0.0,n=4 exposures; SNR=-1.0
59377.43733800016,2459377.937338,ZTF_ZFPS_nightly,ZTF_r,2884.6,3673.7,,,,22.75,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
59377.543205737544,2459378.0432057376,ATLAS_FP_nightlystack,ATLAS_o,8588.0,6471.0,,,,21.565,,0.0,n=4 exposures; SNR=1.33
59379.39783560019,2459379.8978356,ZTF_ZFPS_nightly,ZTF_r,421.9,4620.6,,,,24.837,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.09
59379.45700229984,2459379.9570023,ZTF_ZFPS_nightly,ZTF_i,-4285.1,6215.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.69
59379.52251782278,2459380.0225178227,ATLAS_FP_nightlystack,ATLAS_c,5227.0,4320.0,,,,22.104,,0.0,n=4 exposures; SNR=1.21
59380.583549758696,2459381.083549759,ATLAS_FP_nightlystack,ATLAS_c,-1634.0,5329.0,,,,,,0.0,n=4 exposures; SNR=-0.31
59382.55407617628,2459383.054076176,ATLAS_FP_nightlystack,ATLAS_o,3285.0,5232.0,,,,22.609,,0.0,n=4 exposures; SNR=0.63
59383.463065664495,2459383.9630656643,ATLAS_FP_nightlystack,ATLAS_c,-16370.999999999998,12450.0,,,,,,0.0,n=3 exposures; SNR=-1.31
59384.38135420018,2459384.8813542,ZTF_ZFPS_nightly,ZTF_g,-10770.3,6888.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.56
59384.58314380677,2459385.0831438066,ATLAS_FP_nightlystack,ATLAS_c,-8981.0,7917.0,,,,,,0.0,n=3 exposures; SNR=-1.13
59386.378599499825,2459386.8785995,ZTF_ZFPS_nightly,ZTF_r,2950.5,6682.9,,,,22.725,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.44
59386.55688618977,2459387.0568861896,ATLAS_FP_nightlystack,ATLAS_o,-4634.0,5112.0,,,,,,0.0,n=4 exposures; SNR=-0.91
59388.0982083688,2459388.5982083688,ATLAS_FP_nightlystack,ATLAS_o,2630.0,7203.0,,,,22.85,,0.0,n=8 exposures; SNR=0.37
59389.52899937824,2459390.0289993784,ATLAS_FP_nightlystack,ATLAS_o,-21145.0,19974.0,,,,,,0.0,n=4 exposures; SNR=-1.06
59390.37836810015,2459390.8783681,ZTF_ZFPS_nightly,ZTF_r,8856.1,10050.7,,,,21.532,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.88
59390.43820599979,2459390.938206,ZTF_ZFPS_nightly,ZTF_g,-9432.8,10345.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.91
59390.50680568376,2459391.006805684,ATLAS_FP_nightlystack,ATLAS_o,12974.0,22485.0,,,,21.117,,0.0,n=4 exposures; SNR=0.58
59395.41817130009,2459395.9181713,ZTF_ZFPS_nightly,ZTF_g,22161.3,11700.5,,,,20.536,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.89
59396.576988833265,2459397.0769888335,ATLAS_FP_nightlystack,ATLAS_o,13087.0,6584.0,,,,21.108,,0.0,n=4 exposures; SNR=1.99
59399.3606480998,2459399.8606481,ZTF_ZFPS_nightly,ZTF_i,-9982.9,8285.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.20
59399.50911044582,2459400.0091104456,ATLAS_FP_nightlystack,ATLAS_o,17574.0,5432.0,,,,20.788,,0.0,n=3 exposures; SNR=3.24
59400.53481492222,2459401.034814922,ATLAS_FP_nightlystack,ATLAS_o,4579.0,4854.0,,,,22.248,,0.0,n=5 exposures; SNR=0.94
59401.45473928529,2459401.954739285,ZTF_ZFPS_nightly,ZTF_r,-1766.6,2408.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.73
59402.60829490291,2459403.108294903,ATLAS_FP_nightlystack,ATLAS_c,-2811.0,7587.0,,,,,,0.0,n=4 exposures; SNR=-0.37
59404.51385292863,2459405.0138529288,ATLAS_FP_nightlystack,ATLAS_o,347.0,5969.0,,,,25.049,,0.0,n=4 exposures; SNR=0.06
59405.41549770022,2459405.9154977,ZTF_ZFPS_nightly,ZTF_i,-9094.9,6523.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.39
59405.584878975504,2459406.0848789755,ATLAS_FP_nightlystack,ATLAS_c,-10570.0,6685.0,,,,,,0.0,n=4 exposures; SNR=-1.58
59409.4975795,2459409.9975795,ATLAS_FP_nightlystack,ATLAS_c,-7500.0,18385.0,,,,,,0.0,n=2 exposures; SNR=-0.41
59409.50487198082,2459410.0048719808,ATLAS_FP_nightlystack,ATLAS_c,-129.0,19053.0,,,,,,0.0,n=2 exposures; SNR=-0.01
59411.9679460046,2459412.4679460046,ATLAS_FP_nightlystack,ATLAS_o,9932.0,3457.0,,,,21.407,,0.0,n=8 exposures; SNR=2.87
59413.47876085669,2459413.9787608567,ATLAS_FP_nightlystack,ATLAS_c,-14673.0,6140.0,,,,,,0.0,n=3 exposures; SNR=-2.39
59414.3979513999,2459414.8979514,ZTF_ZFPS_nightly,ZTF_g,-2753.6,3362.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.82
59414.46373428899,2459414.963734289,ATLAS_FP_nightlystack,ATLAS_o,998.0,6703.0,,,,23.902,,0.0,n=4 exposures; SNR=0.15
59415.457032473976,2459415.9570324738,ATLAS_FP_nightlystack,ATLAS_o,-8560.0,7978.0,,,,,,0.0,n=4 exposures; SNR=-1.07
59423.3558565001,2459423.8558565,ZTF_ZFPS_nightly,ZTF_g,3058.9,15458.1,,,,22.686,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.20
59425.28828480846,2459425.7882848084,ATLAS_FP_nightlystack,ATLAS_o,-5283.0,6334.0,,,,,,0.0,n=8 exposures; SNR=-0.83
59426.35594910011,2459426.8559491,ZTF_ZFPS_nightly,ZTF_g,-1842.5,4788.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.38
59426.436712957664,2459426.9367129575,ZTF_ZFPS_nightly,ZTF_r,-228.7,2825.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.08
59426.49620014826,2459426.9962001485,ATLAS_FP_nightlystack,ATLAS_o,-1543.0,8650.0,,,,,,0.0,n=2 exposures; SNR=-0.18
59427.10650752092,2459427.606507521,ATLAS_FP_nightlystack,ATLAS_o,7239.0,3494.0,,,,21.751,,0.0,n=10 exposures; SNR=2.07
59428.41308305421,2459428.913083054,ZTF_ZFPS_nightly,ZTF_r,136.2,2469.9,,,,26.065,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.06
59429.3930075349,2459429.893007535,ZTF_ZFPS_nightly,ZTF_r,2055.5,2471.7,,,,23.118,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.83
59429.47112039168,2459429.9711203915,ATLAS_FP_nightlystack,ATLAS_o,3123.0,4717.0,,,,22.664,,0.0,n=8 exposures; SNR=0.66
59430.60962240546,2459431.1096224054,ATLAS_FP_nightlystack,ATLAS_o,4974.0,5916.0,,,,22.158,,0.0,n=5 exposures; SNR=0.84
59431.4519177326,2459431.9519177326,ATLAS_FP_nightlystack,ATLAS_c,-5813.0,4358.0,,,,,,0.0,n=4 exposures; SNR=-1.33
59432.4623331167,2459432.9623331167,ATLAS_FP_nightlystack,ATLAS_c,1814.0,4139.0,,,,23.253,,0.0,n=4 exposures; SNR=0.44
59434.49419907884,2459434.994199079,ATLAS_FP_nightlystack,ATLAS_o,2714.0,7106.0,,,,22.816,,0.0,n=3 exposures; SNR=0.38
59435.45856026316,2459435.9585602633,ATLAS_FP_nightlystack,ATLAS_c,-9982.0,4172.0,,,,,,0.0,n=4 exposures; SNR=-2.39
59436.44041371034,2459436.94041371,ATLAS_FP_nightlystack,ATLAS_c,-3910.0,4228.0,,,,,,0.0,n=4 exposures; SNR=-0.92
59438.376099499874,2459438.8760995,ZTF_ZFPS_nightly,ZTF_g,3461.3,4394.2,,,,22.552,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
59438.48349021312,2459438.9834902133,ATLAS_FP_nightlystack,ATLAS_o,10574.0,7682.0,,,,21.339,,0.0,n=2 exposures; SNR=1.38
59438.5353925,2459439.0353925,ATLAS_FP_nightlystack,ATLAS_o,2000.0,9192.0,,,,23.147,,0.0,n=2 exposures; SNR=0.22
59439.441107206905,2459439.941107207,ATLAS_FP_nightlystack,ATLAS_c,-8788.0,6093.0,,,,,,0.0,n=4 exposures; SNR=-1.44
59441.476137,2459441.976137,ATLAS_FP_nightlystack,ATLAS_o,6500.0,8485.0,,,,21.868,,0.0,n=2 exposures; SNR=0.77
59442.20042240723,2459442.700422407,ATLAS_FP_nightlystack,ATLAS_o,-5160.0,5345.0,,,,,,0.0,n=5 exposures; SNR=-0.97
59443.04996355443,2459443.5499635544,ATLAS_FP_nightlystack,ATLAS_o,3270.0,5819.0,,,,22.614,,0.0,n=5 exposures; SNR=0.56
59443.29249999999,2459443.7925,ZTF_ZFPS_nightly,ZTF_r,-11327.7,6673.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.70
59445.36144491184,2459445.861444912,ATLAS_FP_nightlystack,ATLAS_o,9901.0,11619.0,,,,21.411,,0.0,n=4 exposures; SNR=0.85
59446.35638889996,2459446.8563889,ZTF_ZFPS_nightly,ZTF_r,-1715.7,11154.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.15
59451.40857125928,2459451.908571259,ATLAS_FP_nightlystack,ATLAS_o,10002.0,8359.0,,,,21.4,,0.0,n=4 exposures; SNR=1.2
59452.41231448369,2459452.912314484,ATLAS_FP_nightlystack,ATLAS_o,9180.0,7031.0,,,,21.493,,0.0,n=4 exposures; SNR=1.31
59453.33304257323,2459453.833042573,ZTF_ZFPS_nightly,ZTF_r,2155.6,2867.6,,,,23.066,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.75
59453.35997689981,2459453.8599769,ZTF_ZFPS_nightly,ZTF_g,-3018.9,5908.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.51
59453.39848379977,2459453.8984838,ZTF_ZFPS_nightly,ZTF_i,9296.6,6873.8,,,,21.479,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.35
59454.33025628629,2459454.830256286,ZTF_ZFPS_nightly,ZTF_r,-720.7,2789.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.26
59454.39488229137,2459454.8948822916,ATLAS_FP_nightlystack,ATLAS_o,1095.0,6112.0,,,,23.801,,0.0,n=4 exposures; SNR=0.18
59455.38987139176,2459455.889871392,ATLAS_FP_nightlystack,ATLAS_o,-507.0,5160.0,,,,,,0.0,n=4 exposures; SNR=-0.1
59456.39166902124,2459456.8916690215,ATLAS_FP_nightlystack,ATLAS_o,-1664.0,3331.0,,,,,,0.0,n=8 exposures; SNR=-0.5
59460.408668204785,2459460.9086682047,ATLAS_FP_nightlystack,ATLAS_o,1663.0,3861.0,,,,23.348,,0.0,n=8 exposures; SNR=0.43
59461.29370369995,2459461.7937037,ZTF_ZFPS_nightly,ZTF_r,7172.7,3596.2,,,,21.761,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.99
59461.387178445024,2459461.8871784452,ATLAS_FP_nightlystack,ATLAS_c,-2324.0,6132.0,,,,,,0.0,n=4 exposures; SNR=-0.38
59463.23672450008,2459463.7367245,ZTF_ZFPS_nightly,ZTF_g,556.5,3428.7,,,,24.536,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.16
59463.30290773304,2459463.8029077332,ZTF_ZFPS_nightly,ZTF_r,3491.7,2874.4,,,,22.542,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=1.21
59463.44234877158,2459463.9423487717,ATLAS_FP_nightlystack,ATLAS_o,-711.0,4702.0,,,,,,0.0,n=8 exposures; SNR=-0.15
59464.33049769979,2459464.8304977,ZTF_ZFPS_nightly,ZTF_r,-1873.7,3099.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.60
59464.434924194335,2459464.934924194,ATLAS_FP_nightlystack,ATLAS_o,-5810.0,4454.0,,,,,,0.0,n=4 exposures; SNR=-1.3
59465.47764078493,2459465.977640785,ATLAS_FP_nightlystack,ATLAS_c,1601.0,6736.0,,,,23.389,,0.0,n=4 exposures; SNR=0.24
59466.426139499985,2459466.9261395,ATLAS_FP_nightlystack,ATLAS_c,-3539.0,4730.0,,,,,,0.0,n=4 exposures; SNR=-0.75
59468.34236083554,2459468.8423608355,ZTF_ZFPS_nightly,ZTF_r,3343.0,2450.3,,,,22.59,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=1.36
59468.43839635533,2459468.938396355,ATLAS_FP_nightlystack,ATLAS_o,-6831.0,17509.0,,,,,,0.0,n=2 exposures; SNR=-0.39
59470.43399265822,2459470.9339926583,ATLAS_FP_nightlystack,ATLAS_c,-4676.0,4320.0,,,,,,0.0,n=4 exposures; SNR=-1.08
59471.35339823121,2459471.8533982313,ATLAS_FP_nightlystack,ATLAS_o,-16479.0,7466.0,,,,,,0.0,n=4 exposures; SNR=-2.21
59473.35994210001,2459473.8599421,ZTF_ZFPS_nightly,ZTF_g,-2614.8,4905.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.53
59474.270127300166,2459474.7701273,ZTF_ZFPS_nightly,ZTF_r,1779.3,8629.3,,,,23.274,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.21
59478.26817130018,2459478.7681713,ZTF_ZFPS_nightly,ZTF_r,-17689.3,15887.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.11
59478.450939482806,2459478.950939483,ATLAS_FP_nightlystack,ATLAS_o,-1336.0,33149.0,,,,,,0.0,n=3 exposures; SNR=-0.04
59479.298402800225,2459479.7984028,ZTF_ZFPS_nightly,ZTF_i,-11593.2,11844.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.98
59479.40100035597,2459479.901000356,ATLAS_FP_nightlystack,ATLAS_o,-2927.0,19314.0,,,,,,0.0,n=4 exposures; SNR=-0.15
59480.31704859994,2459480.8170486,ZTF_ZFPS_nightly,ZTF_g,-14451.8,9416.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.53
59480.44578440663,2459480.9457844067,ATLAS_FP_nightlystack,ATLAS_o,-10689.0,16116.0,,,,,,0.0,n=4 exposures; SNR=-0.66
59481.36197188425,2459481.861971884,ATLAS_FP_nightlystack,ATLAS_o,16955.0,9924.0,,,,20.827,,0.0,n=4 exposures; SNR=1.71
59484.28538190015,2459484.7853819,ZTF_ZFPS_nightly,ZTF_i,144.6,6642.3,,,,26.0,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.02
59484.40141840352,2459484.9014184037,ATLAS_FP_nightlystack,ATLAS_o,-3982.0,8345.0,,,,,,0.0,n=4 exposures; SNR=-0.48
59485.23211809992,2459485.7321181,ZTF_ZFPS_nightly,ZTF_r,3751.1,3670.7,,,,22.465,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.02
59485.36600836064,2459485.866008361,ATLAS_FP_nightlystack,ATLAS_o,11250.0,6615.0,,,,21.272,,0.0,n=4 exposures; SNR=1.7
